vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;1;1;36.2;36.2;36.2;36.2;36.2;36.2
0;001;2;18;18;427.9;1.7;11.2;25.5;34.5;55.5
0;001;3;57;57;1892.2;4.5;12;26.1;41;105.8
0;001;4;127;127;13300;9.1;26.6;68.4;128.1;388.9
0;002;2;11;10;308.5;1.6;11.7;14.4;57.8;99.8
0;002;3;35;33;2831.5;1.9;35;70.9;135.8;177
0;002;4;118;118;15492.6;21;64.2;116;173.1;363.7
0;003;1;71;65;1226.2;0.4;1.2;2;34.6;78.7
0;003;2;190;178;9061.8;1.6;34.8;51.4;68.5;103.7
0;003;3;278;276;18436.7;20.2;42.7;60.2;81.8;130.6
0;003;4;243;243;28331.1;36;62.6;85;127.7;284.7
0;004;1;11;10;75.6;0.4;3.4;8.1;10.1;16.1
0;004;2;59;54;941.7;2.4;6.1;10.9;18.8;50.4
0;004;3;221;215;8334;3.6;14.4;29.2;50.3;123.2
0;004;4;1940;1923;149351.9;12.2;32.6;55.1;95.9;215.2
0;005;1;34;32;358.3;2;3.9;10;14.9;26
0;005;2;134;120;1976.7;1.7;6;12.6;20.6;48.9
0;005;3;122;116;2742.1;1.1;10.5;17;28.9;71.7
0;005;4;174;167;7194;6.2;16.1;27.7;47.7;146.5
0;020;1;132;109;265.8;0.4;0.4;0.8;2.8;10.5
0;020;2;223;197;829.7;0.4;0.7;1.2;5.1;16.9
0;020;3;190;172;1247.5;0.4;0.8;3;10.2;27.9
0;020;4;270;262;5412.4;0.8;4.7;11.2;23.2;66.9
0;021;1;1211;1064;2257.2;0.4;0.4;0.8;1.6;7.7
0;021;2;1935;1480;4227.2;0.4;0.7;0.8;1.9;12.3
0;021;3;700;629;5506;0.4;0.8;1.8;8.8;39.6
0;021;4;686;660;16593;0.8;4.8;13.2;31.9;88.1
0;022;1;174;161;293.9;0.4;0.4;0.7;1.2;4.7
0;022;2;346;315;824.4;0.4;0.4;0.8;1.6;11
0;022;3;120;110;1069.5;0.4;0.8;2;11.9;47
0;022;4;123;118;3615.8;0.7;5.8;15.6;37.5;134.1
0;023;1;566;464;924.4;0.4;0.4;0.8;1.6;7.2
0;023;2;404;339;2036.2;0.4;0.7;1.2;4.8;26.5
0;023;3;192;171;2316.4;0.8;1.6;6.2;14.8;53.3
0;023;4;55;55;1333.3;0.4;4.5;13.4;32.6;99.1
0;024;1;1049;824;896.9;0.4;0.4;0.8;1.2;2.5
0;024;2;2365;1943;2835.2;0.4;0.4;0.8;1.6;4.3
0;024;3;619;537;2467.9;0.4;0.4;1.2;4;21.4
0;024;4;104;99;2348.9;0.4;4.8;15;29.6;82.8
0;025;1;2046;619;727.7;0.3;0.4;0.6;0.8;3
0;025;2;252;144;271.9;0.3;0.4;0.8;1.6;6.3
0;025;3;43;15;113.2;0.3;0.4;0.8;13.6;32.8
0;025;4;9;7;166.6;0.3;0.4;19.7;29.7;75.6
0;026;1;549;178;478.5;0.3;0.4;0.8;2;11.1
0;026;2;378;219;996.9;0.3;0.4;0.8;3.1;17.4
0;026;3;217;175;1503.6;0.4;0.8;6.1;13.1;24.2
0;026;4;118;111;3408.4;0.4;5.3;18.8;41.6;114.4
