vrai_hop;rdrg;SI;mean;p5;p25;p50;p75;p95
0;001;1;71;69;69;70;72;72
0;001;2;56;32;48;60;66;69
0;001;3;56;23;51;61;66;71
0;001;4;51;20;44;55;64;69
0;002;2;57;24;58;60;63;65
0;002;3;52;21;47;56;61;65
0;002;4;52;22;47;58;62;66
0;003;1;52;10;44;57;64;70
0;003;2;51;6;44;58;64;71
0;003;3;52;19;45;55;64;73
0;003;4;47;6;36;52;64;73
0;004;1;53;20;45;55;66;81
0;004;2;56;27;48;57;70;78
0;004;3;59;21;51;63;72;82
0;004;4;60;23;53;64;73;82
0;005;1;58;58;58;58;58;58
0;005;2;66;42;61;68;72;77
0;005;3;60;31;50;64;72;85
0;005;4;66;42;59;67;76;84
0;006;2;49;46;46;50;51;51
0;006;3;43;35;38;41;44;56
0;006;4;40;32;32;39;50;50
0;020;1;64;8;51;74;81;89
0;020;2;54;8;38;58;75;82
0;020;3;68;27;62;74;82;88
0;020;4;64;21;51;70;81;88
0;021;1;57;18;47;60;71;83
0;021;2;56;19;45;58;69;83
0;021;3;57;13;47;61;71;83
0;021;4;61;22;52;64;75;85
0;022;1;57;2;40;66;76;85
0;022;2;57;5;45;66;76;85
0;022;3;53;0;27;62;76;86
0;022;4;55;7;45;58;72;81
0;023;1;51;25;41;52;61;75
0;023;2;55;22;41;57;70;82
0;023;3;59;21;49;62;72;85
0;023;4;65;23;59;69;79;84
0;024;1;67;44;60;68;76;85
0;024;2;70;46;63;72;78;86
0;024;3;70;44;63;72;81;88
0;024;4;70;41;64;73;80;88
0;026;1;54;21;42;55;67;83
0;026;2;56;12;43;58;72;87
0;026;3;67;15;59;73;83;93
0;026;4;67;24;56;75;85;88
0;040;1;48;11;32;48;65;79
0;040;2;59;16;46;63;75;87
0;040;3;63;31;53;65;77;85
0;040;4;70;44;57;70;84;89
0;041;1;56;9;45;60;70;84
0;041;2;62;29;54;65;73;85
0;041;3;64;38;57;66;75;85
0;041;4;63;32;54;64;74;85
0;042;1;68;21;61;74;81;88
0;042;2;78;55;74;81;86;92
0;042;3;79;58;76;82;87;92
0;042;4;77;52;71;80;86;92
0;043;1;51;24;37;50;63;79
0;043;2;58;27;47;59;72;82
0;043;3;61;20;52;66;76;86
0;043;4;68;13;62;68;76;90
0;044;1;73;45;66;76;84;93
0;044;2;76;51;68;79;85;92
0;044;3;73;43;64;78;85;92
0;044;4;76;49;70;80;86;92
0;045;1;69;45;60;70;79;89
0;045;2;74;48;65;77;84;92
0;045;3;79;54;72;82;87;94
0;045;4;79;56;74;82;87;93
0;046;1;71;45;61;72;80;89
0;046;2;73;44;67;76;83;90
0;046;3;66;37;51;69;82;90
0;046;4;75;54;65;74;87;94
0;047;1;69;43;59;71;80;89
0;047;2;75;49;68;78;85;92
0;047;3;79;56;74;82;87;93
0;047;4;83;66;78;84;88;95
0;048;1;54;14;42;55;69;84
0;048;2;65;34;54;67;78;88
0;048;3;68;37;59;70;81;88
0;048;4;70;51;63;71;81;87
0;049;1;27;0;10;21;41;63
0;049;2;48;4;32;52;66;82
0;049;3;46;0;18;53;65;85
0;049;4;56;0;46;64;74;83
0;050;1;57;4;36;61;79;91
0;050;2;39;2;13;38;61;82
0;050;3;54;0;32;62;76;88
0;050;4;52;3;28;61;74;85
0;051;1;17;0;4;12;30;46
0;051;2;22;0;4;11;35;67
0;051;3;33;0;0;38;56;84
0;051;4;55;27;37;60;70;75
0;052;1;57;5;48;62;72;85
0;052;2;66;15;54;74;84;92
0;052;3;66;9;57;72;83;90
0;052;4;64;9;56;68;81;89
0;053;1;30;1;7;24;50;75
0;053;2;47;2;17;53;70;87
0;053;3;46;2;18;50;70;88
0;053;4;61;7;52;66;80;90
0;054;1;37;10;23;36;50;70
0;054;2;46;12;29;45;61;83
0;054;3;52;10;34;52;76;88
0;054;4;51;13;24;50;80;86
0;055;1;53;3;34;57;73;89
0;055;2;70;28;60;76;85;92
0;055;3;75;36;67;81;87;94
0;055;4;73;45;64;78;84;93
0;056;1;45;6;23;49;67;86
0;056;2;64;19;54;71;84;92
0;056;3;72;24;61;84;90;95
0;056;4;78;50;77;83;85;91
0;057;1;19;0;3;9;25;70
0;057;2;48;2;18;52;76;89
0;057;3;69;12;59;80;87;95
0;057;4;74;16;71;81;85;94
0;058;1;50;12;36;50;65;86
0;058;2;59;14;45;63;78;90
0;058;3;73;28;67;79;86;93
0;058;4;72;20;66;78;85;93
0;070;1;52;19;35;53;69;85
0;070;2;57;20;37;58;76;89
0;070;3;66;21;48;72;85;94
0;070;4;67;39;54;74;80;80
0;073;1;66;31;59;69;78;87
0;073;2;67;32;60;70;79;88
0;073;3;66;16;58;72;81;88
0;073;4;47;0;0;64;83;95
0;080;1;28;0;2;12;54;85
0;080;2;58;2;44;66;81;90
0;080;3;71;7;65;79;86;96
0;080;4;81;78;78;82;83;83
0;082;1;45;1;21;49;68;86
0;082;2;63;13;49;70;82;91
0;082;3;73;24;66;81;87;94
0;082;4;75;44;65;81;84;101
0;089;1;41;7;23;43;59;75
0;089;2;39;2;17;39;58;78
0;089;3;54;0;47;59;68;81
0;089;4;56;3;50;62;69;82
0;090;1;49;1;42;55;66;74
0;090;2;62;38;56;64;71;81
0;090;3;62;4;56;64;72;89
0;090;4;60;53;57;62;64;76
0;091;1;65;55;56;61;78;85
0;091;2;46;1;25;55;67;80
0;091;3;61;32;55;63;71;84
0;091;4;67;57;59;63;71;92
0;092;1;30;15;17;24;39;62
0;092;2;31;15;17;24;40;69
0;092;3;32;15;17;23;44;73
0;092;4;56;0;51;54;81;89
0;093;1;44;18;31;43;56;70
0;093;2;55;15;44;57;69;83
0;093;3;46;4;30;51;63;84
0;093;4;41;8;12;38;70;81
0;095;1;5;0;0;1;6;17
0;095;2;5;0;0;2;6;20
0;095;3;1;0;0;0;2;2
0;097;1;26;3;17;26;34;52
0;097;2;28;3;13;26;38;64
0;097;3;29;1;3;11;58;74
0;097;4;27;3;3;22;50;58
