vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;94611.63;46071.41;46071.41;47305.81;48540.22;48540.22
0;001;2;565639.3;25712.3;29312.13;31194.58;37958.42;43160.04
0;001;3;2673001.41;25792.05;31534.46;37326.11;42733.69;56117.49
0;001;4;11082750.17;28126.68;38885.79;60144.02;90287.74;206122.13
0;002;1;39100.25;39100.25;39100.25;39100.25;39100.25;39100.25
0;002;2;383177.48;33029.15;34432.83;37784.82;40354.89;48720.89
0;002;3;1107850.72;31719.92;37078.25;39365.43;44647.08;61927.2
0;002;4;10171924.96;38372.63;45107.9;58083.66;86847.1;194899.24
0;003;1;1165728.55;1652.76;2704.32;4174.98;16993.48;43421.34
0;003;2;3943675.68;3220.61;13651.81;21434.82;29827.53;52649.11
0;003;3;10992593.66;11514.92;18203.19;24880.19;35209.7;67216.6
0;003;4;16755485.25;18122.9;28095.28;46613.91;79873.9;123281.69
0;004;1;166702.03;2301.31;7442.76;10587.92;15529.05;34346.14
0;004;2;1080153.44;3558.95;11588.11;16389.95;25224.57;59122.92
0;004;3;6223145.04;6183.26;15446.49;24893.33;38230.65;62448.28
0;004;4;99492998.08;15778.86;30709.55;45615.44;67560.37;120394.99
0;005;1;346159.46;1359.78;4923.88;8548.11;14033.24;20927.43
0;005;2;1889671.18;3550.54;9083.64;14896.9;19388.78;30063.01
0;005;3;2434487.17;4749.63;11273.82;16972.86;27436.4;47440.31
0;005;4;5780859.37;6015.13;16445.32;28017.52;41389.96;87119.34
0;020;1;1000550.09;1878.26;3972.17;5933.58;7700.94;11826.32
0;020;2;2332003.85;3542.74;5640.84;7862.92;11753.49;26879.03
0;020;3;2543841.32;3992.99;7347.58;11395.67;17195.5;31480.4
0;020;4;7327550.51;6703.54;12783.69;19458.66;31718.35;59636.23
0;021;1;11764886.07;3718.38;6513.42;8723.17;11124.2;21068.02
0;021;2;25250559.83;4113.12;8425.86;11074.71;14639.37;27887.78
0;021;3;14419511;5275.26;11102.01;15822.08;22660.02;44465.6
0;021;4;21921668.98;7650.86;15620.2;24924.38;38740.75;72659.45
0;022;1;875863.47;2871.44;5041.23;5894.27;7203.83;10527.06
0;022;2;2752342.59;2987.68;5337.63;6812.82;9538.31;16426.72
0;022;3;1461307.66;2390.32;5591.77;9747.42;16577.11;27288.9
0;022;4;2601169.98;2867.92;8898.69;15508.43;31251;64598.61
0;023;1;3086484.95;1089.14;2279.54;3860.75;5519.31;11801.16
0;023;2;2917698.56;1467.04;3761.1;6363.4;9369.06;19369.75
