vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;4;2599;249.3;351.3;663.8;947.97;1021.65
0;001;2;16;7423;182.5;254.59;447.69;510.3;1453.9
0;001;3;36;18851;224.29;434.46;509.99;567.59;990.03
0;001;4;152;134437;288.05;512.65;679.62;950.77;2142.82
0;002;2;4;2560;537.69;559.74;602.26;720.49;818.27
0;002;3;27;19177;437.04;594.23;684.85;898.24;967.87
0;002;4;107;135014;498.87;713.06;896.89;1312.41;3537.97
0;003;1;62;25405;205.67;269.18;394.34;474.27;817.13
0;003;2;91;44620;240.17;362.17;447.17;594.48;871.99
0;003;3;197;120089;300.44;458.98;573.47;729.96;986.91
0;003;4;262;212654;382.51;529.09;693.56;975.25;1593.73
0;004;1;15;4911;161.59;186.05;313.61;430.05;675.79
0;004;2;62;38157;216.69;371.94;510.05;825.09;1037.41
0;004;3;230;189069;242.02;450.02;686.42;1105.62;1646.23
0;004;4;1782;2235692;382.2;691.71;1083.18;1600.45;2773.43
0;005;1;42;18606;196.08;320.63;446.37;573.47;743.45
0;005;2;143;76733;209.72;340.06;465.87;648.39;1070.02
0;005;3;113;76727;272.32;427.49;591.26;823.88;1438.3
0;005;4;129;117672;327.07;523.36;802.69;1086.26;1808.39
0;020;1;116;38714;176.65;255.03;305.44;377.99;526.59
0;020;2;159;75055;207.54;302.64;387.87;551.04;1041.72
0;020;3;162;77655;167.7;238.85;384.99;570.35;993.69
0;020;4;205;134770;171.19;283.53;525.54;834.71;1498.25
0;021;1;1188;451168;194.69;272.75;333.06;429.84;660.05
0;021;2;1238;540422;200.7;289.59;369.1;485.93;950.64
0;021;3;751;459683;207.68;337.17;481.73;716.07;1420.11
0;021;4;648;545027;206.03;377.18;684.89;1091.25;2096.24
0;022;1;189;56333;177.42;233.06;271.21;327.12;488.46
0;022;2;281;109490;189.91;259.71;331.93;440.64;754.77
0;022;3;127;79221;177.57;304.34;490.87;787.7;1515.88
0;022;4;103;73561;197.47;283.64;516.77;965.37;1775.28
0;023;1;521;129981;163.74;190.82;226.11;276.66;412.03
0;023;2;285;113708;179.17;245.14;318.66;441.16;913.34
0;023;3;155;100714;206.04;325.98;507.74;722.68;1714.14
0;023;4;45;47274;265.93;497.31;645.91;1348.39;2862.17
0;024;1;1067;242498;162.6;194.65;215.8;250.78;327
0;024;2;2071;554471;173.86;206.98;240.24;289.14;450.68
0;024;3;674;310934;190.36;244.72;327.28;538.51;1205.52
0;024;4;90;81745;211.35;456.13;709.47;1083.09;2357.04
0;025;1;2818;529325;135.29;158.5;177.73;201.35;263.85
0;025;2;220;53657;148.36;177;204.49;264.91;397.51
0;025;3;63;24151;150.84;192.59;240.19;502.75;1023.46
0;025;4;10;5554;164.77;297.37;542.48;841.46;947.93
0;026;1;657;163549;147.96;182.59;224.78;269.18;437.11
0;026;2;457;169913;174.66;237.5;304.58;413.87;720.13
0;026;3;276;173352;225.85;349.63;487.02;742.12;1541.47
0;026;4;98;90320;304.18;502.53;813.93;1146.99;1854.46
0;040;1;197;46609;153.06;178.59;213.39;261.71;386.91
0;040;2;220;72412;146.98;213.66;269.48;374.26;731.75
0;040;3;132;65941;177.51;243.54;334.52;497.19;1560.99
0;040;4;41;25583;213.5;305.3;477.13;852.01;1542.22
0;041;1;422;110804;157.99;190.96;226.81;290.85;488.46
0;041;2;1174;412766;170.93;225.84;295.01;412.03;695.76
0;041;3;891;412651;192.2;290.85;397.6;562.97;947.92
0;041;4;183;109388;219.08;363.05;515.76;719.34;1353.36
0;042;1;2124;661594;156.43;197.82;254.07;352.01;622
0;042;2;4354;1830705;179.2;253.64;344.67;481.55;913.43
0;042;3;2440;1311563;211.2;323.39;445.29;623.23;1181.53
0;042;4;386;278635;240.27;389.19;586.37;839.92;1653.58
0;043;1;1341;305460;148.19;180.33;213.27;248.32;366.85
0;043;2;690;198872;158.63;204.28;250.58;315.6;562.12
0;043;3;175;76077;159.67;246.95;339.11;544.87;1042.68
0;043;4;29;18322;182.5;402.01;534.76;634.88;1428.68
0;044;1;437;120142;135.94;177.92;230.05;325.14;549.56
0;044;2;907;365962;150.4;207.77;304;461.68;951.06
0;044;3;1117;493110;144.05;194.28;302.65;509.21;1187.66
0;044;4;449;287072;160.98;263.98;496.59;833.16;1592.52
0;045;1;747;209591;158.93;210.74;255.89;317.79;480.55
0;045;2;4388;1748256;185.27;248.67;318.53;433.16;890.61
0;045;3;2540;1419256;188.27;300.76;418.11;636.28;1464.94
0;045;4;1302;909939;203.05;360.7;575.92;864.36;1651.96
0;046;1;1107;287347;149.06;181.11;222.78;291.45;465.68
0;046;2;4145;1479799;165.17;226.31;296.03;389.23;756.28
0;046;3;2115;1029484;179.11;280.84;382.32;553.36;1204.3
0;046;4;810;510428;201.48;326.95;513.59;790.81;1471.09
0;047;1;1566;366160;145.94;183.53;217.04;266.42;364.67
0;047;2;4600;1334693;164.02;212.03;259.49;327.04;517.08
0;047;3;1630;675326;192.65;264.46;337.17;455.3;873.67
0;047;4;186;110893;223.27;333.58;442.49;728.26;1423.74
0;048;1;1550;350379;147.22;175.64;201.1;242.8;382.41
0;048;2;2267;676383;164.12;215.16;267.36;338.35;515.76
0;048;3;1763;596763;171.19;220.14;288.79;390.89;661.56
0;048;4;76;42158;211;320.29;428.29;738.12;1299.66
0;049;1;152;45019;176.65;237.61;285.21;349.17;435.25
0;049;2;351;127297;157.43;217.42;286.05;391.31;905.11
0;049;3;130;60080;192.67;284.96;355.99;516.95;1102.3
0;049;4;120;82885;151.03;342.67;504.66;831.25;1998.5
0;050;1;226;60969;157.41;194.4;241.69;312.5;462.45
0;050;2;317;94048;158.93;197.89;257.39;345.53;522.49
0;050;3;137;56477;200.88;277.64;357.14;498.01;840.68
0;050;4;59;40329;175.89;381.36;507.22;826.2;1771.16
0;051;1;674;145948;151.66;184.33;206.89;241.32;309.42
0;051;2;192;51106;165.42;200.77;241.92;307.59;412.03
0;051;3;30;10210;189.85;200.41;267.57;365.58;756.94
0;051;4;8;2901;166.19;216.08;329.49;464.57;714.93
0;052;1;614;124597;138.74;166.26;183.37;219.28;327.72
0;052;2;561;155644;157.58;197.89;240.47;325.16;503.22
0;052;3;606;214395;157;220.21;304.04;424.91;696.56
0;052;4;278;125156;136.11;204.69;325.79;516.4;1276.3
0;053;1;6369;1280127;137.53;164.73;184.77;219.21;305.95
0;053;2;4288;1104016;150.12;185.84;224.5;284.71;461.43
0;053;3;2540;824352;160.27;208.37;267.95;371.34;680.59
0;053;4;425;251697;200.18;331.39;485.85;742.21;1450.69
0;054;1;2663;532970;137.7;163.55;185.65;220.14;312.52
0;054;2;1285;301557;149.64;180.33;217.33;263.85;381.73
0;054;3;178;49866;150.91;196.87;242.06;304.74;528.54
0;054;4;7;2705;162.29;224.29;236.94;511.53;905.75
0;055;1;534;132063;143.71;177.42;219.52;288.64;448.71
0;055;2;511;163656;154.64;212.22;288.47;387.67;582.22
0;055;3;339;140763;152.93;205.57;341.47;519.21;984.49
0;055;4;158;96871;160.02;301.22;570.62;776.23;1270.85
0;056;1;853;174186;137.51;162.62;185.05;222.89;323.83
0;056;2;350;101772;155.24;196.93;239.49;334.19;544.17
0;056;3;115;48622;190.19;282.77;349.22;469.17;764.54
0;056;4;30;22571;164.82;386.78;672.77;1011.27;1664.56
0;057;1;9021;1523554;125.62;146.35;163.55;182.62;224.29
0;057;2;1186;256475;140.7;161.25;185.94;227.37;383.47
0;057;3;147;50332;159.12;195.79;269.6;362.22;795.41
0;057;4;11;9060;208.15;353.58;526.99;1131.75;2517.65
0;058;1;11348;2092697;140.42;160.01;174.54;197.89;251.11
0;058;2;5908;1404536;137.71;169.53;195.37;249.26;480.69
0;058;3;1630;661647;157;213.46;321.1;468.91;954.54
0;058;4;231;155378;187.67;365.98;552.19;852.14;1721.07
0;070;1;330;73989;154.64;183.4;209.31;248.02;326.06
0;070;2;168;41689;154.98;184.42;225.97;282.91;407.23
0;070;3;29;9964;164.04;251.11;327.14;413.53;629.44
0;070;4;3;2030;279.84;279.84;745.28;1005.3;1005.3
0;071;1;3273;698683;163.55;186.32;203.68;230.65;287.05
0;071;2;1707;413513;169.37;200.88;224.78;257.02;353.13
0;071;3;98;28294;192.52;222.92;248.67;297.17;586.75
0;071;4;7;3735;214.44;274.67;474.82;755.05;967.87
0;072;1;2272;434785;145.65;161.04;178.93;205.57;275.51
0;072;2;419;95045;149.64;168.83;203.68;251.11;389.62
0;072;3;43;16181;158.07;207.72;289.59;403.08;844.67
0;072;4;3;3017;295.07;295.07;388.42;2333.6;2333.6
0;073;1;6293;1146259;140.1;159.25;177.24;200.41;236.44
0;073;2;2203;416856;143.7;162.26;178.12;200.88;256.84
0;073;3;188;43579;144.04;163.71;191.11;255.54;443.23
0;073;4;19;10567;245.35;262.77;367.06;841.15;1175.29
0;080;1;226;56724;166.34;197.19;236.86;277.93;409.57
0;080;2;85;26661;172.1;225.47;278.46;349.84;548.45
0;080;3;21;7371;188.65;238.31;350.35;384.11;589.18
0;080;4;2;896;203.31;203.31;448.14;692.98;692.98
0;081;1;244;53134;147.59;180.5;205.73;243.99;305.95
0;081;2;330;85979;160.73;200.88;239.98;291.92;401.81
0;081;3;86;27021;179.07;239.37;282.85;360.76;600.65
0;081;4;3;1083;270.73;270.73;389.4;422.48;422.48
0;082;1;853;189909;139.28;173.11;201.73;240.24;387.32
0;082;2;1272;357012;166.62;209.63;254.12;308.95;496.92
0;082;3;414;150122;185.81;254.46;313.49;416.88;692.81
0;082;4;31;21736;284.34;394.21;514.46;820.59;1740.83
0;090;1;68;14522;135.85;178.83;207.56;236;304.75
0;090;2;105;42041;160.36;239.74;369.5;504.92;814.33
0;090;3;46;28580;238.37;379.88;532.19;759.07;1334.22
0;090;4;97;74504;373.11;506.2;635.42;906.55;1638.61
0;091;1;296;71121;163.38;192.77;231.8;264.46;335.79
0;091;2;164;48561;155.75;195.72;267.88;327.66;587.88
0;091;3;41;16993;226.11;314.3;363;449.07;718.71
0;091;4;77;40865;180.99;331.58;397.67;631.4;1191.84
0;092;1;2542;491773;146.65;164.65;188.42;209.55;260.8
0;092;2;461;100638;155.75;170.5;198.63;239.63;354.32
0;092;3;59;17599;156.35;175.56;251.11;334.19;570.5
0;092;4;5;1634;210.59;253.87;288.06;430.29;450.79
0;093;1;6552;1202156;138.89;160.81;175.99;198.49;248.96
0;093;2;963;204586;146.5;173.82;197.57;232.49;315.98
0;093;3;75;22319;160.81;194.53;253.25;331.57;676.76
0;093;4;8;6202;271.23;577.81;818.36;933.17;1272.22
0;094;1;1506;287066;140.75;161.04;179.45;206.6;276.01
0;094;2;389;88496;145.63;174.54;201.22;248.96;408.84
0;094;3;58;20666;165.98;212.54;293.37;414.35;921.58
0;094;4;16;12182;274.62;436.29;610.7;914.53;2174.27
0;095;1;376;78327;151.24;175.46;197.06;229.74;307.85
0;095;2;103;23015;158.08;179.3;209.28;261.29;327.72
0;095;3;7;1704;158.4;169.13;236;276.12;382.41
0;096;1;741;150119;144.04;173.8;196.06;222.89;278.66
0;096;2;217;51259;157.29;192.09;220.56;257.19;349.5
0;096;3;14;4257;162.48;266.25;293.38;353.21;485.19
0;097;1;8555;1487754;134.13;155.24;171.92;188.42;224.29
0;097;2;997;195734;142.94;161.04;185.84;214.3;291.13
0;097;3;55;13598;151.39;186.84;208;263.85;492.8
0;097;4;6;2888;201.51;225.49;380.24;785.75;914.83
0;098;1;11669;2178450;141.05;163.46;181.2;202.27;250.03
0;098;2;1781;386211;146.95;173.63;196.02;232.22;342.88
0;098;3;136;44086;156.43;190.79;243.35;367.81;746.82
0;098;4;20;21341;161.19;359.63;659.16;1568.85;3411
0;110;1;427;94008;147.91;179.67;205.03;234.88;329.74
0;110;2;768;201296;162.79;196.06;228.06;275.67;467.17
