vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;7;2656;216.92;256.14;393.05;465.97;649.31
0;001;2;7;4393;268.93;393.05;462.24;584.88;1751.16
0;001;3;25;15333;403.8;463.78;530.97;680.38;1328.32
0;001;4;127;135386;448.73;593.68;832.78;1283.81;2421.19
0;002;2;5;2735;438.59;497.09;573.33;585.65;640.27
0;002;3;19;11385;212.14;539.47;598.6;680.28;945.81
0;002;4;97;96234;312.23;619.95;762.19;1127.78;2887.21
0;003;1;34;14465;167.81;231.65;348.37;531.68;1049.36
0;003;2;117;52265;212.29;325.19;426.75;529.32;838.76
0;003;3;226;130139;315.15;428.17;547.36;665.76;965.71
0;003;4;303;232889;396.43;505.71;672.25;880.43;1615.83
0;004;1;16;8316;172.55;272.78;400.95;515.86;2405.66
0;004;2;65;32158;231.37;343.96;457.39;581.44;916.62
0;004;3;202;152192;275.33;443.56;636.05;940.08;1529.39
0;004;4;1833;2163016;381.9;656.4;997.94;1473.17;2635.79
0;005;1;48;20376;184.7;307.97;392.66;485.55;764.87
0;005;2;113;55799;247.27;362.61;456.73;597.83;861.11
0;005;3;146;93056;250.68;413.02;553.21;782.51;1405.55
0;005;4;148;133445;307.05;452.7;733.34;1155.79;2450.94
0;020;1;104;31649;193.06;234.06;272.39;332.27;503.79
0;020;2;137;56771;211.94;287.54;344.24;456.71;804.97
0;020;3;161;68410;159.03;209.83;357.86;568.92;886.64
0;020;4;237;159266;186.14;288.04;495.23;850.9;2034.67
0;021;1;1098;377645;192.58;254.19;315.12;387.77;597.32
0;021;2;1342;529304;197.27;270.43;345.16;437.07;751.23
0;021;3;764;417491;203.64;324.35;453.33;628.59;1186.13
0;021;4;755;574015;200.11;348.71;571.37;976.6;1994.03
0;022;1;155;41051;169.42;209.98;252.53;305.03;386.55
0;022;2;251;87948;193.33;245.76;302.61;393.38;701.93
0;022;3;115;63054;197.31;290.73;457.39;717.03;1187.66
0;022;4;96;64434;180.8;265.2;503.99;914.94;1856.81
0;023;1;627;154349;161.85;186.44;216.53;253.82;381.41
0;023;2;339;118896;172.55;236.06;294.83;395.98;681.28
0;023;3;159;98853;209;330.64;461.68;770.6;1403.74
0;023;4;47;37707;244.49;455.62;584.19;1070.58;1874.45
0;024;1;1111;237772;163.15;183.06;206.06;234.26;293
0;024;2;2360;597394;172.99;201.39;227.92;268.27;407.58
0;024;3;709;296032;186.88;230.35;305.71;463.78;1099.83
