vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;0;3;0;0;0;0;0;0
0;001;1;1;4;2526;185.98;278.01;665.88;985.15;1008.59
0;001;2;0;3;0;0;0;0;0;0
0;001;2;1;4;3394;685.07;706.76;817.57;990.39;1074.1
0;001;3;0;1;0;0;0;0;0;0
0;001;3;1;24;28397;92.99;459.55;724.51;1210.05;4133.19
0;001;4;0;5;0;0;0;0;0;0
0;001;4;1;122;533572;371.96;1057.81;2915.21;5640.74;14368.12
0;001;4;3;8;456;24.42;29.38;43.01;88.31;110.43
0;001;4;4;2;2719;984.06;984.06;1359.65;1735.25;1735.25
0;002;2;0;1;0;0;0;0;0;0
0;002;2;1;4;3938;652.11;660.05;921.96;1308.86;1441.81
0;002;2;3;2;74;36.81;36.81;36.81;36.81;36.81
0;002;3;0;1;0;0;0;0;0;0
0;002;3;1;16;12097;92.99;369.42;611.76;856.69;3115.52
0;002;3;3;5;331;36.81;73.62;73.62;73.62;73.62
0;002;4;0;7;0;0;0;0;0;0
0;002;4;1;90;222161;185.98;557.94;1023.69;1948.97;10268.93
0;002;4;3;28;2380;36.81;52.12;73.62;116.26;171.29
0;003;1;0;18;0;0;0;0;0;0
0;003;1;1;12;32102;71.62;378.8;1132.73;2599.05;13099.4
0;003;1;3;3;78;24.42;24.42;24.42;29.38;29.38
0;003;1;4;3;1041;123.95;123.95;297.47;619.73;619.73
0;003;2;0;30;0;0;0;0;0;0
0;003;2;1;75;118575;135.7;655.94;1188.68;1877.19;5615.55
0;003;2;3;17;1028;24.42;24.42;36.81;49.21;173.16
0;003;3;0;36;0;0;0;0;0;0
0;003;3;1;183;421205;290.22;853.17;1524.19;2418.82;6319.19
0;003;3;3;18;1108;24.42;36.81;36.81;49.21;173.16
0;003;4;0;8;0;0;0;0;0;0
0;003;4;1;294;1397976;371.96;1049.22;2215.34;4892.57;18668.15
0;003;4;3;25;1487;29.38;36.81;36.81;49.21;173.16
0;004;1;0;9;0;0;0;0;0;0
0;004;1;1;6;2037;135.7;185.98;296.54;407.1;715.46
0;004;1;3;1;37;36.81;36.81;36.81;36.81;36.81
0;004;2;0;34;0;0;0;0;0;0
0;004;2;1;27;9623;92.99;135.7;203.55;407.1;1313.79
0;004;2;3;4;147;36.81;36.81;36.81;36.81;36.81
0;004;2;4;1;297;297.48;297.48;297.48;297.48;297.48
0;004;3;0;82;0;0;0;0;0;0
0;004;3;1;112;59153;67.85;185.98;278.97;550.37;1592.08
0;004;3;3;14;810;36.81;36.81;36.81;66.19;209.97
0;004;4;0;326;0;0;0;0;0;0
0;004;4;1;1461;1797696;92.99;271.4;610.65;1376.8;4305.98
0;004;4;3;208;13828;36.81;36.81;36.81;73.62;173.16
0;004;4;4;18;25953;123.95;247.9;458.61;1140.32;10271.16
0;005;1;0;33;0;0;0;0;0;0
0;005;1;1;11;3572;67.85;92.99;135.7;339.25;1825.7
0;005;1;3;4;202;36.81;36.81;45.92;64.32;73.62
