vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;B-107a;5;146;14;25;26;30;52
0;001;1;B-109;3;238;32;32;95;111;111
0;001;1;B-110;1;10;10;10;10;10;10
0;001;1;B-112ap;3;470;122;122;165;183;183
0;001;1;B-124p;1;147;147;147;147;147;147
0;001;1;B-131;1;1;1;1;1;1;1
0;001;1;B-134o;3;94;17;17;38;38;38
0;001;1;B-134p;3;456;41;41;83;332;332
0;001;2;B-107a;3;95;13;13;30;52;52
0;001;2;B-109;1;141;141;141;141;141;141
0;001;2;B-110;1;14;14;14;14;14;14
0;001;2;B-112ap;3;484;96;96;183;204;204
0;001;2;B-112b;1;211;211;211;211;211;211
0;001;2;B-116p;3;156;15;15;32;109;109
0;001;2;B-124p;1;294;294;294;294;294;294
0;001;2;B-125o;1;11;11;11;11;11;11
0;001;2;B-131;3;5;1;1;1;3;3
0;001;2;B-134o;2;36;13;13;18;23;23
0;001;2;B-134p;2;207;41;41;104;166;166
0;001;3;B-105;3;2;0;0;0;1;1
0;001;3;B-106;6;227;3;36;39;54;56
0;001;3;B-107a;16;295;2;5;13;25;56
0;001;3;B-107b;2;234;10;10;117;224;224
0;001;3;B-108b;1;696;696;696;696;696;696
0;001;3;B-109;7;1274;92;95;210;268;292
0;001;3;B-110;6;38;2;2;5;7;17
0;001;3;B-111;7;143;3;6;17;28;61
0;001;3;B-112ap;14;1699;12;45;63;166;514
0;001;3;B-112b;2;524;145;145;262;379;379
0;001;3;B-112c;3;758;84;84;283;391;391
0;001;3;B-116p;13;537;3;4;11;77;130
0;001;3;B-119b;1;8;8;8;8;8;8
0;001;3;B-120;2;23;5;5;11;18;18
0;001;3;B-124p;6;1749;47;107;230;441;693
0;001;3;B-125o;4;139;14;17;29;52;66
0;001;3;B-125p;1;30;30;30;30;30;30
0;001;3;B-131;10;19;0;1;2;4;4
0;001;3;B-132;6;52;2;3;8;12;19
0;001;3;B-134o;10;369;3;8;12;22;202
0;001;3;B-134p;14;628;6;6;42;71;124
0;001;4;B-105;11;14;0;0;0;0;9
0;001;4;B-106;23;2002;6;20;39;71;513
0;001;4;B-107a;72;2298;2;9;17;27;88
