vrai_hop;rmdc;rdrg;SI;ATC1;ATC4;Nfarm;Sum
0;17;680;1;A;A02BA;44;524
0;17;680;1;A;A02BC;9;176.7
0;17;680;1;A;A03FA;67;163.22
0;17;680;1;A;A04AA;14;1719.81
0;17;680;1;A;A07AA;6;14.77
0;17;680;1;A;A10AB;3;27.58
0;17;680;1;A;A10BA;2;1.2
0;17;680;1;A;A10BB;2;4.3
0;17;680;1;A;A10BD;1;1.04
0;17;680;1;A;A10BX;1;0.92
0;17;680;1;B;B01AB;80;1237.93
0;17;680;1;B;B01AC;1;15.27
0;17;680;1;B;B02AA;3;7.71
0;17;680;1;B;B03XA;2;1918.56
0;17;680;1;B;B05AA;32;574.58
0;17;680;1;B;B05BA;64;689.32
0;17;680;1;B;B05BB;169;3744.75
0;17;680;1;B;B05CB;4;30.15
0;17;680;1;B;B05XA;6;83.34
0;17;680;1;C;C01BD;1;1.46
0;17;680;1;C;C01DA;3;64.84
0;17;680;1;C;C01DX;1;46.25
0;17;680;1;C;C02AC;9;9.86
0;17;680;1;C;C02CA;2;15.42
0;17;680;1;C;C03CA;8;10.23
0;17;680;1;C;C03DA;1;2.97
0;17;680;1;C;C03EA;1;1.64
0;17;680;1;C;C07AA;1;1.75
0;17;680;1;C;C07AB;8;32.25
0;17;680;1;C;C07AG;1;0.74
0;17;680;1;C;C07BB;1;1.81
0;17;680;1;C;C08CA;7;21.94
0;17;680;1;C;C09AA;2;8.26
0;17;680;1;C;C09BA;1;16.86
0;17;680;1;C;C09CA;1;5.85
0;17;680;1;C;C10AA;1;2.01
0;17;680;1;D;D01AC;2;5.44
0;17;680;1;D;D03AX;2;11.88
0;17;680;1;H;H01CB;1;2254.29
0;17;680;1;H;H02AB;23;490.22
0;17;680;1;H;H03AA;1;0.46
0;17;680;1;J;J01AA;1;9.02
0;17;680;1;J;J01CE;1;2.3
0;17;680;1;J;J01CR;14;885.35
0;17;680;1;J;J01DB;43;267.02
0;17;680;1;J;J01DC;6;137.55
0;17;680;1;J;J01DD;2;129.86
0;17;680;1;J;J01DE;3;922.68
0;17;680;1;J;J01DH;3;2190.1
0;17;680;1;J;J01EE;1;0.12
0;17;680;1;J;J01FA;3;50
0;17;680;1;J;J01FF;5;171.7
0;17;680;1;J;J01GB;2;209.11
0;17;680;1;J;J01MA;10;1413.94
0;17;680;1;J;J01XA;2;179.52
0;17;680;1;J;J01XD;4;106.43
0;17;680;1;J;J02AC;2;27.71
0;17;680;1;J;J04AB;3;6.78
0;17;680;1;J;J05AB;1;23.28
0;17;680;1;J;J07AG;2;22.7
0;17;680;1;L;L01AA;11;65.88
0;17;680;1;L;L01AX;2;45.51
0;17;680;1;L;L01BA;2;724.77
0;17;680;1;L;L01CA;11;156.66
0;17;680;1;L;L01DB;10;959.92
0;17;680;1;L;L01DC;2;40.17
0;17;680;1;L;L01XC;6;11504.86
0;17;680;1;M;M01AB;54;167.49
0;17;680;1;M;M01AC;14;28.63
0;17;680;1;M;M01AX;1;0.71
0;17;680;1;M;M03AC;137;983.73
0;17;680;1;M;M04AA;9;13.1
0;17;680;1;M;M05BA;2;299.16
0;17;680;1;N;N01AB;121;3465.26
0;17;680;1;N;N01AH;134;676.36
0;17;680;1;N;N01AX;156;1269.85
0;17;680;1;N;N02AA;2;11.89
0;17;680;1;N;N02AB;4;67.24
0;17;680;1;N;N02AC;58;51.98
0;17;680;1;N;N02AX;58;170.83
0;17;680;1;N;N02BA;1;2.14
0;17;680;1;N;N02BE;160;1965.56
0;17;680;1;N;N03AG;1;0.21
0;17;680;1;N;N05AD;2;4.76
0;17;680;1;N;N05AH;1;7.98
0;17;680;1;N;N05AL;2;1.2
0;17;680;1;N;N05AX;2;15.63
0;17;680;1;N;N05CD;44;68.48
0;17;680;1;N;N06AA;1;1.22
0;17;680;1;N;N06AB;4;22.5
0;17;680;1;N;N06AG;1;4.7
0;17;680;1;N;N06AX;4;27.23
0;17;680;1;N;N07CA;2;2.85
0;17;680;1;P;P01CX;1;19.57
0;17;680;1;R;R03AC;2;26.31
0;17;680;1;R;R03AK;19;271.5
0;17;680;1;R;R03BA;3;74.53
0;17;680;1;R;R03BB;2;41.04
0;17;680;1;R;R03DA;3;1.8
0;17;680;1;R;R05CB;6;38.03
0;17;680;1;R;R06AD;2;0.79
0;17;680;1;R;R06AE;5;2.68
0;17;680;1;R;R06AX;1;0.19
0;17;680;1;S;S03CA;1;1.82
0;17;680;1;V;V03AB;2;5.22
0;17;680;1;V;V03AE;1;3.71
0;17;680;1;V;V03AF;3;5536
0;17;680;1;V;V07AB;3;11.03
0;17;680;1;V;V08AA;22;122.45
0;17;680;1;V;V08AB;33;2898.53
0;17;680;1;V;V08CA;3;193.45
0;17;680;2;A;A01AB;2;6.86
0;17;680;2;A;A02BA;61;757.85
0;17;680;2;A;A02BC;11;101.99
0;17;680;2;A;A03AA;2;5.28
0;17;680;2;A;A03AB;1;0.17
0;17;680;2;A;A03FA;63;268.38
0;17;680;2;A;A04AA;18;2596.92
0;17;680;2;A;A07AA;4;26.73
0;17;680;2;A;A09AA;1;1.73
0;17;680;2;A;A10AB;6;53.84
0;17;680;2;A;A10BA;4;3.14
