vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;0;2;0;0;0;0;0;0
0;001;1;1;1;1426;1426.42;1426.42;1426.42;1426.42;1426.42
0;001;2;0;25;0;0;0;0;0;0
0;001;2;1;27;36521;131.28;240.02;1022.44;1676.21;4582.24
0;001;2;3;1;218;217.62;217.62;217.62;217.62;217.62
0;001;3;0;25;0;0;0;0;0;0
0;001;3;1;68;104740;120.01;360.03;753.91;2125.98;5665.86
0;001;3;3;3;475;157.99;157.99;157.99;159;159
0;001;4;0;8;0;0;0;0;0;0
0;001;4;1;120;587607;326.38;1342.76;2905.84;5981.15;16647.48
0;001;4;3;20;2513;29.38;36.44;66.25;217.62;344.65
0;001;4;4;1;2714;2713.98;2713.98;2713.98;2713.98;2713.98
0;002;1;3;1;146;145.76;145.76;145.76;145.76;145.76
0;002;2;1;3;1371;131.28;131.28;262.56;977.34;977.34
0;002;3;0;9;0;0;0;0;0;0
0;002;3;1;56;80870;131.28;311.29;842.33;1648.81;4682.12
0;002;3;3;13;1239;36.44;36.44;36.44;127.54;346.18
0;002;4;0;4;0;0;0;0;0;0
0;002;4;1;102;317011;131.28;480.04;1805.95;3824.7;10223.37
0;002;4;3;33;4003;36.44;36.44;127.54;145.76;254.06
0;002;4;4;1;836;836.38;836.38;836.38;836.38;836.38
0;003;1;0;16;0;0;0;0;0;0
0;003;1;1;255;741034;480.13;1028.81;1634.36;3697.96;9692.58
0;003;1;3;3;109;36.44;36.44;36.44;36.44;36.44
0;003;2;0;8;0;0;0;0;0;0
0;003;2;1;384;1422874;617.31;1254.16;2191.88;4526.94;10939.97
0;003;2;3;4;490;18.22;27.33;127.03;217.62;217.62
0;003;2;4;1;1322;1321.84;1321.84;1321.84;1321.84;1321.84
0;003;3;0;2;0;0;0;0;0;0
0;003;3;1;147;1005898;787.68;1959.61;4428.85;8520.03;19438.05
0;003;3;3;4;762;36.44;36.44;127.03;344.65;471.68
0;003;4;1;95;1556210;936.66;4714.83;11497.14;18561.49;42677.89
0;003;4;3;8;831;18.22;36.44;72.88;187.8;218.63
0;003;4;4;1;1322;1321.84;1321.84;1321.84;1321.84;1321.84
0;004;1;0;6;0;0;0;0;0;0
0;004;1;1;4;2524;120.01;300.02;619.91;961.81;1163.84
0;004;1;3;1;219;218.63;218.63;218.63;218.63;218.63
0;004;2;0;17;0;0;0;0;0;0
0;004;2;1;18;19728;120.01;240.02;653.16;1938.7;2811.92
0;004;2;3;2;254;36.44;36.44;127.03;217.62;217.62
0;004;3;0;81;0;0;0;0;0;0
0;004;3;1;139;239114;120.01;240.02;600.05;1680.14;8509.29
0;004;3;3;12;1346;18.22;36.44;45.55;218.12;218.63
0;004;3;4;5;5478;145.58;145.59;582.32;611.45;3993.42
0;004;4;0;199;0;0;0;0;0;0
0;004;4;1;935;2684761;120.01;480.04;1440.12;3429.32;10577.21
0;004;4;3;86;12366;36.44;36.44;157.99;217.62;277.25
0;004;4;4;31;127613;145.59;195.3;640.58;3993.42;14537.96
0;005;1;1;1;480;480.04;480.04;480.04;480.04;480.04
