vrai_hop;rmdc;rdrg;SI;ATC1;ATC4;Nfarm;Sum
0;-p;001;1;A;A02BA;4;82.81
0;-p;001;1;A;A02BC;1;39.28
0;-p;001;1;A;A03AB;1;0.76
0;-p;001;1;A;A03BB;1;0.09
0;-p;001;1;A;A03FA;4;11.01
0;-p;001;1;A;A05AA;1;5.5
0;-p;001;1;A;A07AA;3;2.33
0;-p;001;1;A;A10AB;2;20.16
0;-p;001;1;A;A10AD;1;2.5
0;-p;001;1;B;B01AB;6;318.4
0;-p;001;1;B;B02AB;4;680.56
0;-p;001;1;B;B05AA;5;1601.89
0;-p;001;1;B;B05BA;6;629.16
0;-p;001;1;B;B05BB;6;361.27
0;-p;001;1;B;B05BC;2;10.01
0;-p;001;1;B;B05XA;1;3.4
0;-p;001;1;C;C01CA;3;11.82
0;-p;001;1;C;C01DA;1;1.81
0;-p;001;1;C;C02AC;2;2.79
0;-p;001;1;C;C03CA;2;9.6
0;-p;001;1;C;C08CA;2;72.54
0;-p;001;1;D;D03AX;1;12.87
0;-p;001;1;H;H02AB;4;323.03
0;-p;001;1;H;H04AA;1;36.52
0;-p;001;1;J;J01CA;4;126.99
0;-p;001;1;J;J01DB;1;6.84
0;-p;001;1;J;J01DD;4;618.42
0;-p;001;1;J;J01EE;1;0.18
0;-p;001;1;J;J01FF;1;8.39
0;-p;001;1;J;J01GB;2;11.85
0;-p;001;1;J;J01MA;1;16.44
0;-p;001;1;J;J02AC;3;558.79
0;-p;001;1;L;L04AA;3;1191.67
0;-p;001;1;L;L04AX;2;29.76
0;-p;001;1;M;M01AB;2;1.81
0;-p;001;1;M;M01AC;1;2.01
0;-p;001;1;M;M01AE;1;0.46
0;-p;001;1;M;M03AB;2;1.4
0;-p;001;1;M;M03AC;5;205.48
0;-p;001;1;N;N01AB;3;165.93
0;-p;001;1;N;N01AH;6;328.21
0;-p;001;1;N;N01AX;6;517.26
0;-p;001;1;N;N02AC;2;3.54
0;-p;001;1;N;N02AX;3;9.31
0;-p;001;1;N;N02BE;5;30.74
0;-p;001;1;N;N05AD;1;0.32
0;-p;001;1;N;N05AX;1;0.41
0;-p;001;1;N;N05CD;3;3.59
0;-p;001;1;R;R05CB;2;11.6
0;-p;001;1;S;S03AA;1;2.26
0;-p;001;1;V;V03AK;2;402.52
0;-p;001;1;V;V08AA;1;5.34
0;-p;001;1;V;V08AB;3;181.62
0;-p;001;2;A;A01AB;3;10.79
0;-p;001;2;A;A02BA;10;98.83
0;-p;001;2;A;A02BC;3;103.85
0;-p;001;2;A;A03BB;1;0.24
0;-p;001;2;A;A03FA;5;6.83
0;-p;001;2;A;A05AA;3;29.16
0;-p;001;2;A;A07AA;6;4.46
0;-p;001;2;A;A07DA;1;0.36
0;-p;001;2;A;A10AB;4;17.5
0;-p;001;2;A;A10AC;1;2.5
0;-p;001;2;A;A10BB;1;0.12
0;-p;001;2;B;B01AB;12;434.58
0;-p;001;2;B;B02AB;8;1628.49
0;-p;001;2;B;B05AA;12;2233.19
0;-p;001;2;B;B05BA;11;287.3
0;-p;001;2;B;B05BB;12;1210.41
0;-p;001;2;B;B05BC;5;34.7
0;-p;001;2;B;B05XA;2;6.8
0;-p;001;2;C;C01CA;2;8.65
0;-p;001;2;C;C01EA;1;258.58
0;-p;001;2;C;C02AC;1;0.47
0;-p;001;2;C;C03CA;8;19.81
0;-p;001;2;C;C03DA;1;5.86
0;-p;001;2;C;C07AB;2;3.76
0;-p;001;2;C;C08CA;4;17.67
0;-p;001;2;H;H01BA;1;11.96
0;-p;001;2;H;H02AB;11;930.84
0;-p;001;2;J;J01CA;9;328.21
0;-p;001;2;J;J01DB;1;6.84
