vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;107111.19;2016.46;3400.34;21962.08;24658.25;27731.18
0;001;2;181357.75;3649.19;22784.28;24727.18;31819.47;47874.63
0;001;3;828109.83;25429.83;26209.45;28504.81;33468.8;58083.46
0;001;4;7202624.39;26860.75;34317.59;45281.5;72258.59;119878.34
0;002;2;152471.2;25765.75;26094.35;31974.62;34255.28;34381.2
0;002;3;611503.79;16402.73;27156.78;30171.45;36480.39;58835.79
0;002;4;5282649.68;28129.37;34118.43;41779.46;58373.58;122431.69
0;003;1;462073.32;1036.41;3682.54;8497.8;18522.89;67073.27
0;003;2;1733586.89;1904.89;9328.47;13105.18;18959.5;35753.68
0;003;3;4890223.28;7281.62;14437.75;19137.79;27017.62;45107.8
0;003;4;10994299.15;11906.24;19439.09;26050.69;44552.57;86810.37
0;004;1;215751.43;788.41;2865.24;11318.1;18055.34;50595.83
0;004;2;829931.86;3538.64;7449.03;11535.64;16592.15;27662.68
0;004;3;4272856.71;5793.46;12237.79;18630.41;27740.05;45568.85
0;004;4;70073005.48;11138.85;21186.41;32295.9;48947.51;84094.79
0;005;1;480098.11;2056.99;5063.04;9919.46;14479.97;18206.48
0;005;2;1341115.23;2778.88;7406.05;11456.46;15579.34;24682.03
0;005;3;2130237.39;3700.31;8855.36;13822.83;19047.12;30986.27
0;005;4;3858744.46;5201.82;12452.88;20382.73;34277.97;72800.56
0;020;1;582264.83;2015.77;3543.09;5066.54;6827.78;10822.35
0;020;2;1098816.03;2672.74;5328.68;7049.67;9821.59;17298.76
0;020;3;1516070.09;2546.85;5391.91;7754.62;12101.46;20907.16
0;020;4;4349140.7;5578.97;8754.47;13773.43;24720.14;43703.09
0;021;1;8772016.1;1916.78;5065;7428.02;9549.19;17810.16
0;021;2;13681445.62;3158.19;6620.75;8975.78;11848.47;21043.73
0;021;3;10388934.29;3941.64;8428.71;11558.32;16839.86;29609.4
0;021;4;16090236.03;4809.11;10249.71;16855.56;26924.89;50989.09
0;022;1;682233.31;1123.6;3086.73;4141.16;5433.58;8259.58
0;022;2;1579145.98;2137.36;3850.75;5331.98;7828.15;14650.85
0;022;3;1271713.54;2590.07;5223.44;9517.03;13532.43;25657.86
0;022;4;1627325.02;2809.03;6411.88;12164.61;21488.29;51748.52
0;023;1;2930641.12;964.21;2161.23;3402.26;5702.9;11123.52
0;023;2;2232051.94;1228.6;3223.7;6007.9;8772.21;14360.79
0;023;3;2231209.34;2506.51;6939.16;10797.47;18804.41;33985.29
0;023;4;1028988.81;6706.3;12276.58;19400.76;25515.11;47605.51
0;024;1;3572051.6;2023.02;2596.47;2992.84;3531.89;5034.79
0;024;2;9721179.5;2394.04;2894.02;3415.06;4502.64;7953.5
0;024;3;5597228.2;2605.99;3545.39;5609.42;9634.94;19525.68
0;024;4;1608688.49;4907.14;7328.56;12196.16;19860.24;34571.05
0;025;1;4153956.33;712.43;927.81;1141.98;1500.99;3236.82
0;025;2;521923.18;813.06;1123.2;1654.85;2928.28;8550.97
0;025;3;369120.36;843.63;1163.69;3385.3;10003.62;16476.11
0;025;4;99621.44;2064.26;3462.41;8659;19208.26;46217.95
0;026;1;2671804.42;925.89;1710.8;3577.33;6038.19;10010.96
0;026;2;3718757.46;1289.93;3447.79;6763.2;10034.09;16053.64
0;026;3;3964873.68;2152.53;7359.13;10783.18;14003.49;24966.49
0;026;4;2151557.74;4825.79;10965.76;18083.93;26745.58;45783.61
0;040;1;323115.81;544.89;989.25;1415.49;2255.3;6170.29
0;040;2;727047.44;736.8;1326.09;2491.62;4147.86;11351.48
0;040;3;893161.97;1055.8;2904.11;4898.12;8010.65;22180.93
0;040;4;499702.46;1317.19;4482.23;7870.81;12470.97;24735.56
0;041;1;1193578.99;637.31;1404.97;2515.48;4099.67;7983.16
0;041;2;5198115.19;901.2;2071.7;3452.99;5497.55;11427.39
0;041;3;8368517.52;1253.14;3270.26;6021.96;9906.42;20247.96
0;041;4;2347953.61;1752.99;4787.58;8897.57;13779.73;23997.78
0;042;1;7566471.91;626.07;1206.12;2338;4492.88;10521.98
0;042;2;24287491.39;977.33;2371.05;3947.79;6376.04;13344.37
0;042;3;20358216.93;1603.25;3670.56;5857.23;9332.89;18141.94
0;042;4;3919786.25;1796.59;5230.3;8852.76;13531.15;25523.6
0;043;1;2245669.84;555.72;1041.12;1624.08;2350.57;4553.19
0;043;2;2179466.11;828.07;1699.83;2548.36;3781.56;7793.54
0;043;3;1266229.75;1010.47;2432.85;4951.99;7381.65;19042.66
0;043;4;272638.17;2379.73;4498.03;9293.14;17611.62;23202.15
0;044;1;1138605.39;505.97;889.15;1904.55;3744.37;8343.07
0;044;2;4957263;616.33;1484.74;3459.91;6170.88;14380.76
0;044;3;6812472.75;702.07;1544.54;3687.3;7530.88;18294.62
0;044;4;5788472.68;1305.47;3716.56;8078.1;14139.55;30627.24
0;045;1;2282278.37;930.7;1907.35;2739.28;3777.21;6937.34
0;045;2;25534210.84;1332.83;2597.44;3884.4;5824.46;12685.54
0;045;3;22884609.26;1370.32;3415.84;5519.84;8963.5;21802.03
0;045;4;18213406.6;1911.41;4735.14;8584.43;15463.77;30188.63
0;046;1;2127486.39;667.91;1268.75;2195.1;3287.34;6165.33
0;046;2;14056388.38;953.03;2049.54;3340.9;5004.08;10366.28
0;046;3;11087587.45;1155.94;3006.51;5108.63;8057.98;18254.59
0;046;4;5889683.76;1498.06;4339.46;7587.59;12372.75;24233.57
0;047;1;3127507.33;648.6;1257.04;1927.69;2780.85;4920.59
0;047;2;15361660.05;1001.97;1903.45;2773.32;3978.25;7076.28
0;047;3;8027608.99;1433.43;2822.35;4167.82;6223.71;11435.18
0;047;4;1765653.04;1626.45;4324.2;6950.66;13289.06;30942.38
0;048;1;2815066.19;494.61;732.05;1237.45;2197.79;4826.05
0;048;2;8594795.51;914.21;1796.04;2598.36;3938.06;7429.29
0;048;3;9411074.64;861.65;1996.31;3433.35;5914.86;11330.35
0;048;4;1099388.86;2176.13;6289.26;7997.97;13400.06;28137.88
0;049;1;537562.83;1237.04;2555.98;3883.46;5378.97;7631.58
0;049;2;2299673.16;937.13;2451.37;4983.18;9243.36;15552.14
0;049;3;1295549.73;1170.73;4263.96;6822.48;10752.02;20426.81
0;049;4;1483314.22;1598.23;5193.81;10100.71;18863.2;37384.45
0;050;1;568177.11;677.32;1447.45;2450.63;3558.17;7335.95
0;050;2;1131779.71;637.36;1420.44;2708.68;5567.49;11568.61
0;050;3;1075264.69;1185.8;3403.61;6113.05;10148.4;21289.05
0;050;4;1130218.24;2768.87;7484.01;13534.16;24392.92;37180.67
0;051;1;791510.16;712.48;1129.84;1638.8;2312.66;4009.48
0;051;2;539424.48;1073.49;1625.96;2409.32;3774.18;7815.55
0;051;3;200378.22;1032.52;2196.89;3569.99;5354.4;13775.82
0;051;4;55824.04;1017.86;2061.57;5812.51;11763.88;15530.25
0;052;1;953792.29;534.42;673.27;1029.56;1782.47;4062.06
0;052;2;1510229.83;605.76;1241.26;2323.87;3607.2;6244.61
