vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;1;70;70.42;70.42;70.42;70.42;70.42
0;001;1;2;1;47;47.2;47.2;47.2;47.2;47.2
0;001;1;3;1;372;371.7;371.7;371.7;371.7;371.7
0;001;2;1;28;2578;67;73.64;90.16;100.17;119.65
0;001;2;2;28;1367;47.2;47.2;47.2;47.2;47.2
0;001;2;3;28;15450;245.27;339.56;480.96;719.52;1034.8
0;001;3;1;41;4029;70.42;80.13;99.32;105.57;123.7
0;001;3;2;41;1977;45.26;47.2;47.2;47.2;47.2
0;001;3;3;41;25414;279.26;421.18;573.59;759.7;1076.2
0;001;4;1;135;12957;70.42;80.03;95.48;106.33;127.92
0;001;4;2;135;6490;45.26;47.2;47.2;47.2;47.2
0;001;4;3;136;191205;318.06;657.2;1039.96;1828.5;3977.55
0;002;1;1;1;120;119.65;119.65;119.65;119.65;119.65
0;002;1;2;1;47;47.2;47.2;47.2;47.2;47.2
0;002;1;3;1;685;685.36;685.36;685.36;685.36;685.36
0;002;2;1;14;1311;67;81.19;88.76;104.75;134.72
0;002;2;2;14;657;45.26;47.2;47.2;47.2;47.2
0;002;2;3;14;10836;344.93;466.7;741.78;1063.74;1616.82
0;002;3;1;26;2449;70.42;80.13;93.95;105.57;123.87
0;002;3;2;26;1221;45.26;47.2;47.2;47.2;47.2
0;002;3;3;26;26091;514.22;640.5;823.46;1055.7;1977.38
0;002;4;1;113;10983;70.42;76.57;99.32;109.79;123.9
0;002;4;2;113;5316;45.26;47.2;47.2;47.2;47.2
0;002;4;3;114;191068;407.2;872.61;1236.76;1952.82;4521.32
0;003;1;1;59;5347;52.42;72.35;95.81;103.54;129.27
0;003;1;2;59;2736;45.26;47.2;47.2;47.2;47.2
0;003;1;3;60;25665;100.34;136.44;178.95;582.3;1233.37
0;003;2;0;1;0;0;0;0;0;0
0;003;2;1;165;14048;53.61;70.04;89.72;100.81;123.87
0;003;2;2;165;7521;23.6;47.2;47.2;47.2;47.2
0;003;2;3;165;103161;121.23;344.57;550.46;891.8;1332.8
0;003;3;1;258;22542;53.81;71.22;92.19;103.85;121.86
0;003;3;2;257;11966;45.26;47.2;47.2;47.2;47.2
