vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;1;97;97.33;97.33;97.33;97.33;97.33
0;001;1;2;1;36;35.7;35.7;35.7;35.7;35.7
0;001;1;3;1;505;504.86;504.86;504.86;504.86;504.86
0;001;2;1;4;378;79.87;79.87;89.55;108.9;118.57
0;001;2;2;4;143;35.7;35.7;35.7;35.7;35.7
0;001;2;3;4;1259;186.92;227.58;311.59;401.95;448.96
0;001;3;1;33;3357;78.01;86.09;97.33;112.4;150.01
0;001;3;2;33;1178;35.7;35.7;35.7;35.7;35.7
0;001;3;3;33;15799;87.98;397.13;478.4;588.68;789.56
0;001;4;1;163;15484;77.96;82.23;89.27;102.38;122.79
0;001;4;2;162;5783;35.7;35.7;35.7;35.7;35.7
0;001;4;3;163;171517;320.84;460.7;622.16;1282.46;3179.37
0;002;1;1;1;75;74.72;74.72;74.72;74.72;74.72
0;002;1;2;1;36;35.7;35.7;35.7;35.7;35.7
0;002;1;3;1;639;639.2;639.2;639.2;639.2;639.2
0;002;2;1;5;438;82.88;84.32;86.09;86.09;98.16
0;002;2;2;5;178;35.7;35.7;35.7;35.7;35.7
0;002;2;3;5;2192;70.72;428.99;466.34;486.95;739.16
0;002;3;1;27;2716;78.01;85.57;89.27;103.45;145.79
0;002;3;2;27;964;35.7;35.7;35.7;35.7;35.7
0;002;3;3;27;17400;172.58;434.28;561.74;739.26;1312.33
0;002;4;1;80;8025;81.32;88.12;98.16;102.8;145.79
0;002;4;2;80;2855;35.7;35.7;35.7;35.7;35.7
0;002;4;3;80;91362;238.44;624.72;906.47;1499.39;2598.05
0;003;1;1;43;3675;61.55;77.96;84.09;93.5;112.4
0;003;1;2;43;1492;24.99;35.7;35.7;35.7;35.7
0;003;1;3;43;13955;108.26;125.81;226.1;496.16;691.19
0;003;2;1;88;7853;57.33;76.2;85.05;100.52;141.65
0;003;2;2;88;3077;24.99;35.7;35.7;35.7;35.7
0;003;2;3;88;39970;110.54;291.4;430.48;593.03;844.84
0;003;3;1;173;15330;56.18;76.82;85.54;99.23;128.79
