vrai_hop;rmdc;rdrg;SI;ATC1;ATC4;Nfarm;Sum
0;05;160;1;A;A02BA;3;8.52
0;05;160;1;A;A02BC;1;7.68
0;05;160;1;A;A03FA;2;0.24
0;05;160;1;A;A07AA;1;2.36
0;05;160;1;A;A07DA;1;0.44
0;05;160;1;A;A10AB;1;4.96
0;05;160;1;B;B01AB;3;30.32
0;05;160;1;B;B02AA;2;22.84
0;05;160;1;B;B05AA;3;139.3
0;05;160;1;B;B05BA;3;33.76
0;05;160;1;B;B05BB;3;81.32
0;05;160;1;B;B05BC;3;14.68
0;05;160;1;B;B05CB;2;12.06
0;05;160;1;B;B05XA;1;10.04
0;05;160;1;C;C01CA;1;4.68
0;05;160;1;C;C01CE;1;32.04
0;05;160;1;C;C02AC;1;0.24
0;05;160;1;C;C03CA;1;0.48
0;05;160;1;H;H02AB;2;131.56
0;05;160;1;J;J01DB;2;26.92
0;05;160;1;J;J01DC;1;26.92
0;05;160;1;J;J01FA;1;93.72
0;05;160;1;J;J01XD;1;1.36
0;05;160;1;J;J04AB;1;2
0;05;160;1;M;M01AB;1;12
0;05;160;1;M;M01AE;1;1.16
0;05;160;1;M;M03AC;3;62.48
0;05;160;1;N;N01AB;2;87.4
0;05;160;1;N;N01AH;3;42.08
0;05;160;1;N;N01AX;3;71.12
0;05;160;1;N;N02AC;1;0.4
0;05;160;1;N;N02AX;1;0.96
0;05;160;1;N;N02BE;3;31
0;05;160;1;N;N05CD;2;2.04
0;05;160;1;R;R03AK;1;0.4
0;05;160;1;R;R03BB;1;1.08
0;05;160;1;R;R06AE;1;0.32
0;05;160;1;S;S03AA;1;2.16
0;05;160;2;A;A01AB;1;3
0;05;160;2;A;A02BA;12;58.08
0;05;160;2;A;A02BC;1;3.92
0;05;160;2;A;A03FA;6;15.92
0;05;160;2;A;A04AA;1;12.36
0;05;160;2;A;A10AB;5;30.44
0;05;160;2;A;A10AC;1;64.04
0;05;160;2;A;A10AE;1;11.12
0;05;160;2;A;A10BA;2;0.76
0;05;160;2;A;A10BB;2;3.68
0;05;160;2;B;B01AA;3;1.32
0;05;160;2;B;B01AB;12;231.48
0;05;160;2;B;B01AC;3;0.44
0;05;160;2;B;B02AA;6;44.84
0;05;160;2;B;B05AA;13;783.29
0;05;160;2;B;B05BA;12;290.88
0;05;160;2;B;B05BB;13;327.24
0;05;160;2;B;B05BC;9;44.2
0;05;160;2;B;B05CB;2;18.09
0;05;160;2;B;B05XA;4;13.44
0;05;160;2;C;C01AA;1;0.12
0;05;160;2;C;C01BD;2;5.96
0;05;160;2;C;C01CA;9;57.64
0;05;160;2;C;C01CE;7;235.52
0;05;160;2;C;C01DA;2;40.84
0;05;160;2;C;C01EA;1;74.72
0;05;160;2;C;C01EB;1;8.76
0;05;160;2;C;C03CA;12;21.26
0;05;160;2;C;C03DA;7;10.96
0;05;160;2;C;C07AA;1;0.08
0;05;160;2;C;C07AB;4;4.48
0;05;160;2;C;C08CA;1;98.04
0;05;160;2;C;C08DA;1;0.28
0;05;160;2;C;C09AA;5;3.66
0;05;160;2;C;C10AA;1;6.92
0;05;160;2;H;H02AB;6;328.84
0;05;160;2;J;J01CR;1;19.12
0;05;160;2;J;J01DB;13;235.72
0;05;160;2;J;J01DC;1;4.76
0;05;160;2;J;J01MA;1;3.48
0;05;160;2;M;M01AB;5;7.76
0;05;160;2;M;M01AE;1;0.16
0;05;160;2;M;M03AC;13;232.56
0;05;160;2;N;N01AB;13;524.36
0;05;160;2;N;N01AH;12;227.04
0;05;160;2;N;N01AX;11;313.92
0;05;160;2;N;N02AA;1;0.4
0;05;160;2;N;N02AC;4;7.04
0;05;160;2;N;N02AX;5;28.56
0;05;160;2;N;N02BE;11;173.56
0;05;160;2;N;N05CD;8;16.08
0;05;160;2;R;R03AC;4;9.2
0;05;160;2;R;R03BA;4;100.04
0;05;160;2;R;R03BB;3;20.36
0;05;160;2;R;R03DC;1;32.52
0;05;160;2;R;R05CB;3;12.8
0;05;160;2;V;V03AK;3;416.74
0;05;160;2;V;V07AB;2;17.84
0;05;160;2;V;V08AB;1;84.56
0;05;160;3;A;A02BA;20;93.16
0;05;160;3;A;A02BC;6;108.8
0;05;160;3;A;A03FA;11;28.6
0;05;160;3;A;A04AA;5;49.68
0;05;160;3;A;A09AA;1;7.6
0;05;160;3;A;A10AB;11;66.28
0;05;160;3;B;B01AA;5;3.12
0;05;160;3;B;B01AB;34;1040.27
0;05;160;3;B;B01AC;4;0.84
0;05;160;3;B;B01AD;1;66.52
0;05;160;3;B;B02AA;25;87.72
0;05;160;3;B;B05AA;31;2459.08
0;05;160;3;B;B05BA;31;466.32
0;05;160;3;B;B05BB;34;783.76
0;05;160;3;B;B05BC;23;117.76
0;05;160;3;B;B05CB;7;42.21
0;05;160;3;B;B05XA;16;80.36
0;05;160;3;C;C01AA;2;4.96
0;05;160;3;C;C01BD;2;12.72
0;05;160;3;C;C01CA;21;147.28
0;05;160;3;C;C01CE;12;523.8
0;05;160;3;C;C01DA;4;20.48
0;05;160;3;C;C02AC;1;0.44
0;05;160;3;C;C03CA;31;40.36
0;05;160;3;C;C03DA;7;9.08
0;05;160;3;C;C07AB;6;11.6
0;05;160;3;C;C08CA;2;5.12
0;05;160;3;C;C09AA;7;10.28
0;05;160;3;C;C10AA;2;3.84
0;05;160;3;D;D07AC;1;6.12
0;05;160;3;H;H02AB;19;785.32
0;05;160;3;J;J01CA;1;1.4
0;05;160;3;J;J01CR;2;27.24
0;05;160;3;J;J01DB;31;416
0;05;160;3;J;J01DC;4;82.92
0;05;160;3;J;J01DD;1;8.72
0;05;160;3;J;J01EE;1;0.44
0;05;160;3;J;J01XE;1;0.08
0;05;160;3;J;J01XX;1;4.48
0;05;160;3;J;J04AB;12;24.24
0;05;160;3;J;J06BB;1;1009.06
0;05;160;3;M;M01AB;9;17.44
0;05;160;3;M;M03AC;33;380.6
0;05;160;3;N;N01AB;31;1430.52
0;05;160;3;N;N01AH;31;458.4
0;05;160;3;N;N01AX;31;607.44
0;05;160;3;N;N02AC;7;11.2
0;05;160;3;N;N02AX;9;33.44
0;05;160;3;N;N02BE;29;292.08
0;05;160;3;N;N05CD;30;59.2
0;05;160;3;R;R03AC;3;17.96
0;05;160;3;R;R03AK;3;2.72
0;05;160;3;R;R03BA;3;51.72
0;05;160;3;R;R03BB;3;21.2
0;05;160;3;R;R03DA;1;0.24
0;05;160;3;R;R05CB;2;7.2
0;05;160;3;V;V03AK;12;1046.05
0;05;160;3;V;V07AB;8;18.12
0;05;160;3;V;V08AB;2;105.36
0;05;160;4;A;A02BA;66;613
0;05;160;4;A;A02BC;6;141.4
0;05;160;4;A;A03FA;11;17.32
0;05;160;4;A;A04AA;8;204.84
0;05;160;4;A;A05AA;1;2
0;05;160;4;A;A06AD;1;4.32
0;05;160;4;A;A07AA;2;4.92
0;05;160;4;A;A10AB;49;917.28
0;05;160;4;A;A11CC;1;10.28
0;05;160;4;B;B01AA;6;2.4
0;05;160;4;B;B01AB;66;3235.67
0;05;160;4;B;B01AC;5;12.16
0;05;160;4;B;B01AD;1;266.12
0;05;160;4;B;B02AA;31;94.8
0;05;160;4;B;B02BD;2;890.8
0;05;160;4;B;B03AC;1;84.32
0;05;160;4;B;B03XA;1;75.3
0;05;160;4;B;B05AA;66;11316.79
0;05;160;4;B;B05BA;66;11269.44
0;05;160;4;B;B05BB;70;2675.28
0;05;160;4;B;B05BC;56;297.92
0;05;160;4;B;B05CB;2;12.06
0;05;160;4;B;B05XA;25;138.32
0;05;160;4;C;C01AA;6;17.8
0;05;160;4;C;C01BD;7;60.04
0;05;160;4;C;C01CA;62;536.08
0;05;160;4;C;C01CE;56;4447.6
0;05;160;4;C;C01DA;2;10.24
0;05;160;4;C;C01DX;2;7.36
0;05;160;4;C;C01EA;2;149.44
0;05;160;4;C;C01EB;4;17.6
0;05;160;4;C;C02AC;5;11.92
0;05;160;4;C;C03CA;70;273.5
0;05;160;4;C;C03DA;24;39.36
0;05;160;4;C;C03EA;2;2.32
0;05;160;4;C;C07AA;1;0.08
0;05;160;4;C;C07AB;3;24.88
0;05;160;4;C;C08CA;5;144
0;05;160;4;C;C08DA;1;0.28
0;05;160;4;C;C09AA;10;11.8
0;05;160;4;C;C10AA;1;0.16
0;05;160;4;D;D01AC;2;5.4
0;05;160;4;G;G04BD;1;5.72
0;05;160;4;H;H02AB;51;2563.08
0;05;160;4;H;H03AA;3;2.48
0;05;160;4;J;J01CA;4;32.76
0;05;160;4;J;J01CF;4;116.32
0;05;160;4;J;J01CR;24;1876.44
0;05;160;4;J;J01DB;67;728.92
0;05;160;4;J;J01DC;7;157.24
0;05;160;4;J;J01DD;19;1880.04
0;05;160;4;J;J01DE;4;1227.48
0;05;160;4;J;J01DH;12;2235.04
0;05;160;4;J;J01FA;3;192
0;05;160;4;J;J01FF;1;17.64
0;05;160;4;J;J01GB;4;24.8
0;05;160;4;J;J01MA;3;110.76
0;05;160;4;J;J01XA;24;2009.4
0;05;160;4;J;J01XD;1;13.96
0;05;160;4;J;J01XE;2;1.6
0;05;160;4;J;J02AA;1;5.77
0;05;160;4;J;J02AC;6;2051.32
0;05;160;4;J;J02AX;1;11129.24
0;05;160;4;J;J04AB;3;11.96
0;05;160;4;J;J06BA;2;2406.42
0;05;160;4;J;J06BB;3;2575.04
0;05;160;4;J;J07BB;1;6.24
0;05;160;4;M;M01AB;31;56.04
0;05;160;4;M;M03AC;69;1613.52
0;05;160;4;M;M05BA;1;13.44
0;05;160;4;N;N01AB;66;4597.12
0;05;160;4;N;N01AH;62;749.28
0;05;160;4;N;N01AX;52;1709.52
0;05;160;4;N;N02AC;40;70.4
0;05;160;4;N;N02AX;14;18.84
0;05;160;4;N;N02BA;6;16.8
0;05;160;4;N;N02BE;50;541.44
0;05;160;4;N;N03AB;2;10.36
0;05;160;4;N;N03AG;5;238.28
0;05;160;4;N;N03AX;1;42.92
0;05;160;4;N;N05AH;1;29.92
0;05;160;4;N;N05CD;70;704.08
0;05;160;4;R;R03AC;13;32.68
0;05;160;4;R;R03AK;15;142.44
0;05;160;4;R;R03BA;6;146.52
0;05;160;4;R;R03BB;13;36.72
0;05;160;4;R;R03DA;2;0.32
0;05;160;4;R;R05CB;6;15.76
0;05;160;4;R;R06AD;6;2.6
0;05;160;4;S;S01AA;2;7.44
0;05;160;4;S;S01EC;1;0.68
0;05;160;4;S;S03AA;3;6.48
0;05;160;4;S;S03CA;2;3.8
0;05;160;4;V;V03AE;2;3.72
0;05;160;4;V;V03AK;24;3352.99
0;05;160;4;V;V07AB;26;202.12
0;05;160;4;V;V08AA;2;14.64
0;05;160;4;V;V08AB;15;582.72
0;05;160;4;V;V08CA;1;59.15
0;05;161;1;A;A02BA;20;21.76
0;05;161;1;A;A02BC;26;192.44
0;05;161;1;A;A03FA;33;25.84
0;05;161;1;A;A04AA;1;33.6
0;05;161;1;A;A07DA;1;0.16
0;05;161;1;A;A10AB;5;41.68
0;05;161;1;A;A10AD;2;11.64
0;05;161;1;A;A10AE;1;10.44
0;05;161;1;A;A10BA;7;3.28
0;05;161;1;A;A10BB;4;3.16
0;05;161;1;B;B01AA;14;3.88
0;05;161;1;B;B01AB;105;895.8
0;05;161;1;B;B01AC;54;198.64
0;05;161;1;B;B03XA;1;49.58
0;05;161;1;B;B05AA;19;202.42
0;05;161;1;B;B05BA;116;503.92
0;05;161;1;B;B05BB;243;1830.48
0;05;161;1;B;B05CB;1;6.03
0;05;161;1;B;B05XA;1;6.68
0;05;161;1;C;C01AA;7;0.72
0;05;161;1;C;C01BC;2;7.92
0;05;161;1;C;C01BD;32;31
0;05;161;1;C;C01CA;2;64.96
0;05;161;1;C;C01DA;7;16.64
0;05;161;1;C;C01DX;17;60.24
0;05;161;1;C;C01EB;1;8.76
0;05;161;1;C;C02AC;2;6.12
0;05;161;1;C;C02CA;1;12.68
0;05;161;1;C;C03BA;1;0.28
0;05;161;1;C;C03CA;38;21.96
0;05;161;1;C;C03DA;26;11.2
0;05;161;1;C;C03EA;7;3.44
0;05;161;1;C;C07AA;8;3.56
0;05;161;1;C;C07AB;61;37.84
0;05;161;1;C;C07AG;20;19.24
0;05;161;1;C;C07BB;1;1.88
0;05;161;1;C;C08CA;6;96.48
0;05;161;1;C;C08DA;1;0.28
0;05;161;1;C;C08DB;3;2.04
0;05;161;1;C;C09AA;62;66.26
0;05;161;1;C;C09BA;4;4.16
0;05;161;1;C;C09CA;9;32.52
0;05;161;1;C;C09DA;1;4.4
0;05;161;1;C;C10AA;58;269.6
0;05;161;1;C;C10AX;2;8.92
0;05;161;1;C;C10BA;1;13.73
0;05;161;1;G;G04BD;1;0.56
0;05;161;1;G;G04CA;1;0.4
0;05;161;1;H;H02AB;12;169.32
0;05;161;1;H;H03AA;8;1.36
0;05;161;1;H;H03BB;1;0.84
0;05;161;1;J;J01CF;1;13.92
0;05;161;1;J;J01CR;8;188.96
0;05;161;1;J;J01DB;216;1321.04
0;05;161;1;J;J01DD;1;11.72
0;05;161;1;J;J01DH;1;26.76
0;05;161;1;J;J01FA;1;23.48
0;05;161;1;J;J01FF;3;48.04
0;05;161;1;J;J01XA;2;42.28
0;05;161;1;J;J01XX;1;4.48
0;05;161;1;J;J04AB;15;47.88
0;05;161;1;M;M01AB;24;33
0;05;161;1;M;M01AE;1;1.44
