vrai_hop;rdrg;total;p5;p25;p50;p75;p95
0;001;15911047;28522.73;35873.76;45551.53;88158.15;195736.15
0;002;12916231;36015.93;43478.42;50460.82;76015.88;224862.02
0;003;37608102;10530.17;19294.56;29353.61;56655.72;111680.75
0;004;70406982;15274.08;37062.17;59517.92;88157.8;155200.16
0;005;27868169;15752.52;28649.78;41985.81;60137.77;97752.08
0;006;507767;35169.69;46612.19;52994.14;70340.41;132704.1
0;020;13956555;3518.53;6728.18;11644.73;21824.23;48112.33
0;021;64077393;4686.41;8641.88;11329.04;17759.68;44447.03
0;022;13747883;3047.26;5360.52;7630.89;17627.9;51598.65
0;023;15359774;991.52;2456.27;5050.45;10994.18;28961.71
0;024;36111820;2605.16;3420.12;4297.71;7365.5;27948.54
0;026;18812964;947.98;1259.67;2232.27;9185.31;19973.52
0;040;3413986;801.31;1770.43;3828.29;9661.12;29908.04
0;041;24665362;1141.32;2989.83;5669.75;10607.02;26077.1
0;042;103218158;1036.45;3534.7;6687.57;11349.2;23763.72
0;043;13256586;793.35;1834.95;3254.55;5401.76;10787.81
0;044;28445946;769.33;1953.22;4994.33;11092.27;32714.14
0;045;138839443;1568.71;3318.57;5436.94;10198.91;28484.55
0;046;5225200;923.39;1893.28;3491.74;5701.7;16672.04
0;047;29695996;1013.39;1929.37;3032.03;4669.2;10739.67
0;048;18701634;788.84;1558.95;3035.73;5762.03;13385.14
0;049;8482198;1433.43;4535.69;8790.07;15790.04;37358.02
0;050;6441461;963.03;2585.4;4762.67;10318.72;30496.68
0;051;3803893;926.33;1575.11;2221.42;3211.36;6694.66
0;052;12967740;768.05;1264.62;2623.7;5565.79;14862.31
0;053;48450259;729.29;1011.76;1549.13;3332.78;10691.45
0;054;13426690;693.35;947.53;1484.49;2449.31;5267.28
0;055;19654238;892.3;2101.02;4420.6;8722.41;23219.41
0;056;4658886;734.54;1537.52;3039.94;6068.37;17980.05
0;057;13018737;662.89;760.84;902.45;1315.04;3661.37
0;058;44860713;671.3;892.43;1073.83;2107.22;10191.87
0;070;1732108;1272.17;1623.73;2203.6;4083.64;10207.38
0;073;27811207;1358.28;1563.95;2559.68;3111.48;4228.7
0;080;2847062;1109.31;1924.18;2948.72;4787.17;11416.57
0;082;9138114;742.59;1125.53;1996.48;3791.68;10731.5
0;089;11716271;1679.91;2970.37;4209.3;5524.46;19520.95
0;090;5771436;2145.39;12733.68;17734.79;28961.46;64795.86
0;091;9132584;2945.05;4984.1;14914.85;23481.82;25856.43
0;092;10704246;1287.83;1926.78;2577.85;3438.36;5500.13
0;093;14857690;1457.96;1892.57;2129.4;2463.28;4208.76
0;095;1907416;1132.3;1366.12;1859.13;2808.06;5354.92
0;097;10160284;859.49;956.01;1077.42;1397.95;2644.05
0;098;33142232;1037.15;1286.55;1753.07;2480.85;4672.08
0;110;10812843;968.9;1637.71;3105.45;6608.92;20895.32
0;111;17061470;731.67;1235.07;2107.73;3602.43;8427.68
0;113;31329799;727.48;1168.3;1581.49;2275.13;4406.18
0;114;12971647;729.18;1197.67;1723.49;2798.76;9443.2
0;115;54882387;627.27;848.93;924.89;1079.61;1803.87
0;120;30538943;5979.24;8380.14;10178.52;13526.3;27492.94
0;121;41626126;1230.54;3065.88;6494.48;10801.18;26682.78
0;130;26019687;6812.64;11746.08;17941.12;26594.23;48846.54
0;131;6511820;1264.82;2787;7377.92;11767.97;19106.42
0;132;740482;807.37;2012;3367.02;5866.6;18722.05
0;133;7686249;681.73;1690.7;4368.24;8416.95;17948.84
0;134;30999140;1339.5;2916.41;4507.66;7192.79;15178.71
0;135;16588295;769.78;1947.71;3763.66;6919.74;15982.63
0;136;53106788;995.5;2112.49;4421.66;8602.41;20757.39
0;137;67311008;1407.67;4087.74;6841.81;11058.12;23659.05
0;138;28739337;831.2;1523.34;2308.68;3323.55;6081.09
0;139;176207799;1262.39;2436.23;4104.59;7158.51;15527.11
0;140;170490138;1011.56;2949.48;4731.13;7498.44;16354.12
0;141;16568080;769.87;1355.09;2110.18;3400.65;6860.77
0;142;11051009;940.41;2280.83;4270.92;7266.95;15472.71
0;143;25674710;776.15;1380.65;2759.34;5235.55;13814.52
0;144;81143623;756.01;1065.58;1927.75;3909.13;10113.54
0;160;2995647;12108.49;16007.01;18722.06;27104.51;55987.35
0;161;36671502;1607.35;12230.13;17905.51;21312.36;44085.53
0;162;27311720;13411.86;17960.74;23524.31;32305.43;55940.08
0;163;88645240;13019.53;16221;18814.78;23968.33;42071.96
0;165;39441131;11673.5;14443.21;17416.6;21870.8;39019.14
0;166;53990980;10701.19;12209.31;13880.63;16262.11;25484.01
0;167;9680620;3329.62;7276.31;13459.31;18447.36;34890.69
0;169;32885604;3780.54;6956.06;9888.7;15646.77;39055.22
0;170;5590522;3221.78;7860.44;10130.73;14630.38;28611.8
0;171;61350644;2930.34;6353.15;7380.61;9416.5;16669.05
0;173;145552389;2169.03;3242.46;4371.87;7126.98;19508.76
0;174;59969314;3774.82;5121.09;6492.43;8226.14;16009.11
0;175;144458110;2876.73;4280.46;5047.77;7607.43;10831.66
0;176;16374962;1028.81;4431.11;4938.55;5785.08;15372.89
0;177;4664118;917.65;1928.98;3564.96;5415.79;15018.16
0;180;13239718;916.17;1127.47;1393.11;1941.12;19168.27
0;190;32940420;720.66;1559.04;2780.23;5109.84;12750.63
0;191;49636199;1251.42;1777.96;2528.92;4412.12;11165.2
0;192;38519102;1200.09;1328.27;1615.87;2138.15;4235.01
0;193;3416986;1815.49;6511.07;11750.87;21931.69;36008.96
0;194;152824370;1337.34;3255.09;5340.08;8687.59;18110.77
0;196;3136478;595.48;718.71;1232.53;3541.31;14542.04
0;197;27555191;775.33;1506.23;2891.17;5808.48;14367.64
0;198;14863950;660.36;944.74;1687.15;3166.66;8571.53
0;199;8966763;715.26;1246.75;2334.78;4099.97;9196.62
0;200;5876483;759.62;1449.59;3029.87;6361.59;16223.43
0;201;62345193;716.52;984.2;1768.28;3615.99;10106.3
0;203;9048028;683.57;829.38;1139.27;1905.36;4666.35
0;204;32489746;711.05;1025.42;1874.57;3820.18;10624.63
0;205;1671406;766.43;1902.9;3171.87;5964.67;18351.18
0;206;6101046;759.05;1647.92;3338.42;7385.28;24303.64
0;207;19944145;742.92;1302.79;2382.57;4674.51;12247.2
0;220;42579566;2232.43;3830.38;7439.77;16407.87;38179.03
0;221;190446443;3737.64;6160.59;8064.16;12245.42;28829.37
0;222;8555157;1298.89;2202.98;2837.55;3911.71;8752.13
0;223;19878959;1718.52;3118.72;4724.87;7337.84;17812.91
0;224;10338901;1293.29;2275.42;4085.73;7082.39;16245.99
0;225;34233458;1241.05;1703.33;2156;2901.63;5565.88
0;226;14668657;804.13;1110.4;1390.15;1912.67;4537.7
0;227;26211471;1365.24;2216.35;3114.33;4309.93;7801.93
