vrai_hop;rmdc;rdrg;SI;ATC1;ATC4;Nfarm;Sum
0;08;301;1;A;A01AB;24;100.88
0;08;301;1;A;A02BA;2438;1970.4
0;08;301;1;A;A02BC;9744;19486.64
0;08;301;1;A;A03AA;9;9.08
0;08;301;1;A;A03AB;55;184.52
0;08;301;1;A;A03FA;6965;9535.36
0;08;301;1;A;A04AA;553;3057.04
0;08;301;1;A;A05AA;10;25.76
0;08;301;1;A;A06AD;20;152.12
0;08;301;1;A;A07AA;23;76
0;08;301;1;A;A07BC;2;0.88
0;08;301;1;A;A07DA;33;11.4
0;08;301;1;A;A07EA;19;149.76
0;08;301;1;A;A07EC;39;255.24
0;08;301;1;A;A09AA;16;211.28
0;08;301;1;A;A10AB;405;3076.16
0;08;301;1;A;A10AC;25;180.2
0;08;301;1;A;A10AD;77;1150.2
0;08;301;1;A;A10AE;71;953.92
0;08;301;1;A;A10BA;935;384.36
0;08;301;1;A;A10BB;288;331.6
0;08;301;1;A;A10BD;15;147.16
0;08;301;1;A;A10BH;92;1005.4
0;08;301;1;A;A10BJ;3;115.6
0;08;301;1;A;A10BK;2;20.32
0;08;301;1;A;A10BX;72;317.52
0;08;301;1;A;A11CC;19;48.72
0;08;301;1;B;B01AA;113;52.76
0;08;301;1;B;B01AB;14622;294471.68
0;08;301;1;B;B01AC;2716;992.08
0;08;301;1;B;B01AD;3;296.72
0;08;301;1;B;B01AE;168;2768.72
0;08;301;1;B;B01AF;1789;26889.2
0;08;301;1;B;B01AX;1;4.52
0;08;301;1;B;B02AA;9859;35335.76
0;08;301;1;B;B02BC;2;325.19
0;08;301;1;B;B02BD;10;5364.24
0;08;301;1;B;B03AC;136;9466.28
0;08;301;1;B;B03XA;11;3989.92
0;08;301;1;B;B05AA;2515;34512.38
0;08;301;1;B;B05BA;1656;9202.24
0;08;301;1;B;B05BB;15393;278285.95
0;08;301;1;B;B05BC;3;18.4
0;08;301;1;B;B05CA;18;47.52
0;08;301;1;B;B05CB;4547;32599.65
0;08;301;1;B;B05CX;30;274.44
0;08;301;1;B;B05XA;695;3193.48
0;08;301;1;C;C01AA;103;37.48
0;08;301;1;C;C01BC;206;619.28
0;08;301;1;C;C01BD;325;412.16
0;08;301;1;C;C01BG;6;17.76
0;08;301;1;C;C01CA;17;70.3
0;08;301;1;C;C01DA;116;351.4
0;08;301;1;C;C01DX;230;1905.88
0;08;301;1;C;C01EA;1;73.84
0;08;301;1;C;C01EB;5;46.36
0;08;301;1;C;C02AC;3165;1999.8
0;08;301;1;C;C02CA;226;973.88
0;08;301;1;C;C03BA;259;126.56
0;08;301;1;C;C03CA;1249;1392.8
0;08;301;1;C;C03DA;373;333.64
0;08;301;1;C;C03EA;322;266
0;08;301;1;C;C03EB;8;2.28
0;08;301;1;C;C07AA;377;249.44
0;08;301;1;C;C07AB;3020;2807.32
0;08;301;1;C;C07AG;229;456.68
0;08;301;1;C;C07BB;414;396.68
0;08;301;1;C;C07CB;54;60.76
0;08;301;1;C;C07FB;16;17
0;08;301;1;C;C08CA;2150;4219.6
0;08;301;1;C;C08DA;31;62.2
0;08;301;1;C;C08DB;146;242.8
0;08;301;1;C;C09AA;1427;2578.52
0;08;301;1;C;C09BA;343;605.6
0;08;301;1;C;C09BB;264;813.44
0;08;301;1;C;C09BX;38;205.8
0;08;301;1;C;C09CA;801;1810.76
0;08;301;1;C;C09DA;337;858.92
0;08;301;1;C;C09DB;109;675.84
0;08;301;1;C;C09DX;53;315.96
0;08;301;1;C;C09XA;16;155.36
0;08;301;1;C;C10AA;3701;7976.04
0;08;301;1;C;C10AB;246;223.92
0;08;301;1;C;C10AC;20;64.88
0;08;301;1;C;C10AX;111;1020.36
0;08;301;1;C;C10BA;52;551
0;08;301;1;C;C10BX;1;10.44
0;08;301;1;D;D01AC;24;55.04
0;08;301;1;D;D01BA;12;51.4
0;08;301;1;D;D05AX;6;277.96
0;08;301;1;D;D05BB;3;33.56
0;08;301;1;D;D06BA;6;76.56
0;08;301;1;D;D07AB;7;14.68
0;08;301;1;D;D07AC;35;131.64
0;08;301;1;D;D07AD;4;12.96
0;08;301;1;G;G01AF;18;109.8
0;08;301;1;G;G02AB;1;0.28
0;08;301;1;G;G02AD;1;16.16
0;08;301;1;G;G02CB;2;16.12
0;08;301;1;G;G03CA;51;156.76
0;08;301;1;G;G03DA;7;15
0;08;301;1;G;G03DB;10;27.96
0;08;301;1;G;G03DC;2;1.96
0;08;301;1;G;G03HA;1;8.69
0;08;301;1;G;G03XC;11;54.36
0;08;301;1;G;G04BD;192;1221.36
0;08;301;1;G;G04CA;45;180
0;08;301;1;H;H01BA;12;102.96
0;08;301;1;H;H01BB;5;16.08
0;08;301;1;H;H01CB;2;1350.52
0;08;301;1;H;H02AB;6104;13416.84
0;08;301;1;H;H03AA;1312;412
0;08;301;1;H;H03BB;43;35.32
0;08;301;1;H;H04AA;1;16.48
0;08;301;1;H;H05BA;2;32.64
0;08;301;1;H;H05BX;5;1766.63
0;08;301;1;J;J01AA;14;214.96
0;08;301;1;J;J01CA;55;8806
0;08;301;1;J;J01CE;2;1.92
0;08;301;1;J;J01CF;40;7930.08
0;08;301;1;J;J01CR;441;18587.88
0;08;301;1;J;J01DB;14662;136001.64
0;08;301;1;J;J01DC;89;1538.6
0;08;301;1;J;J01DD;67;7935.58
0;08;301;1;J;J01DE;4;1072.48
0;08;301;1;J;J01DF;29;2666.66
0;08;301;1;J;J01DH;12;3272.72
0;08;301;1;J;J01EE;32;51.24
0;08;301;1;J;J01FA;66;937.56
0;08;301;1;J;J01FF;587;8543.6
0;08;301;1;J;J01GB;380;19272.2
0;08;301;1;J;J01MA;490;8548.8
0;08;301;1;J;J01XA;153;16205.88
0;08;301;1;J;J01XD;16;210.28
0;08;301;1;J;J01XE;237;308.72
0;08;301;1;J;J01XX;257;2587.52
0;08;301;1;J;J02AC;38;438.56
0;08;301;1;J;J02AX;1;8155.94
0;08;301;1;J;J04AB;1217;4509.56
0;08;301;1;J;J05AB;10;108.62
0;08;301;1;J;J05AE;1;12.23
0;08;301;1;J;J05AR;1;1304.69
0;08;301;1;J;J07AJ;9;143.55
0;08;301;1;J;J07AM;20;64
0;08;301;1;J;J07BB;14;99.56
0;08;301;1;J;J07BC;1;89.2
0;08;301;1;L;L01AA;1;2.17
0;08;301;1;L;L01BB;1;416.16
0;08;301;1;L;L01BC;2;48.57
0;08;301;1;L;L01CD;1;139
0;08;301;1;L;L01XA;1;61.91
0;08;301;1;L;L01XC;2;3201.13
0;08;301;1;L;L01XE;2;1973.17
0;08;301;1;L;L01XX;21;4410.09
0;08;301;1;L;L02AB;1;4.48
0;08;301;1;L;L02AE;1;257.35
0;08;301;1;L;L02BA;56;102.97
0;08;301;1;L;L02BB;6;280.27
0;08;301;1;L;L02BG;59;688.49
0;08;301;1;L;L02BX;1;128.68
0;08;301;1;L;L03AA;1;1168.92
0;08;301;1;L;L03AX;1;49.76
0;08;301;1;L;L04AA;14;277.83
0;08;301;1;L;L04AB;2;1653.42
0;08;301;1;L;L04AD;9;384.9
0;08;301;1;L;L04AX;48;57.45
0;08;301;1;M;M01AB;9328;24354.16
0;08;301;1;M;M01AC;461;320.56
0;08;301;1;M;M01AE;2412;1211.4
0;08;301;1;M;M01AH;1782;3917.64
0;08;301;1;M;M01AX;38;43.2
0;08;301;1;M;M03AC;10933;47523.52
0;08;301;1;M;M03AX;1;153.14
0;08;301;1;M;M03BX;36;137.44
0;08;301;1;M;M04AA;612;361
0;08;301;1;M;M05BA;146;740.6
0;08;301;1;M;M05BB;16;104.56
0;08;301;1;M;M05BX;2;49.32
0;08;301;1;N;N01AB;9043;121321.2
0;08;301;1;N;N01AH;9196;10896.76
0;08;301;1;N;N01AX;12958;40868.39
0;08;301;1;N;N01BB;9;328.04
0;08;301;1;N;N02AA;2182;1282.48
0;08;301;1;N;N02AB;166;2538.88
0;08;301;1;N;N02AC;6871;6403.12
0;08;301;1;N;N02AE;41;681.56
0;08;301;1;N;N02AX;11479;17496.92
0;08;301;1;N;N02BA;31;22.72
0;08;301;1;N;N02BE;14897;131661.39
0;08;301;1;N;N02BG;24;34.32
0;08;301;1;N;N02CC;3;10.36
0;08;301;1;N;N03AA;13;28.36
0;08;301;1;N;N03AB;27;49.16
0;08;301;1;N;N03AF;45;36.56
0;08;301;1;N;N03AG;98;758.72
0;08;301;1;N;N03AX;1023;3623.64
0;08;301;1;N;N04AA;18;8.32
0;08;301;1;N;N04BA;256;1629.07
0;08;301;1;N;N04BB;3;45.95
0;08;301;1;N;N04BC;128;1170.6
0;08;301;1;N;N04BD;36;977.48
0;08;301;1;N;N04BX;2;123.32
0;08;301;1;N;N05AA;8;7.88
0;08;301;1;N;N05AD;291;711.24
0;08;301;1;N;N05AF;12;32.52
0;08;301;1;N;N05AG;2;10.08
0;08;301;1;N;N05AH;310;1928.8
0;08;301;1;N;N05AL;139;474.32
0;08;301;1;N;N05AN;14;16.68
0;08;301;1;N;N05AX;267;1593.44
0;08;301;1;N;N05CD;3460;1578.44
0;08;301;1;N;N05CM;15;549.4
0;08;301;1;N;N06AA;242;159.44
0;08;301;1;N;N06AB;1157;2382.96
0;08;301;1;N;N06AG;1;0.68
0;08;301;1;N;N06AX;1190;3203.72
0;08;301;1;N;N06BA;3;59.4
0;08;301;1;N;N06DA;247;1522.52
0;08;301;1;N;N06DX;15;120.12
0;08;301;1;N;N07AA;9;13.76
0;08;301;1;N;N07BB;10;122.32
0;08;301;1;N;N07BC;1;81.72
0;08;301;1;N;N07CA;293;481.04
0;08;301;1;N;N07XX;1;155.82
0;08;301;1;P;P01AB;11;32.88
0;08;301;1;P;P01BA;18;17.52
0;08;301;1;R;R01AD;69;386.32
0;08;301;1;R;R03AC;71;1208.28
0;08;301;1;R;R03AK;181;5986.12
0;08;301;1;R;R03AL;666;3491.56
0;08;301;1;R;R03BA;96;1471.52
0;08;301;1;R;R03BB;116;1400.44
0;08;301;1;R;R03DA;17;25.28
0;08;301;1;R;R03DC;125;544
0;08;301;1;R;R05CB;215;227.87
0;08;301;1;R;R06AD;13;3.96
0;08;301;1;R;R06AE;438;328.56
0;08;301;1;R;R06AX;106;152.88
0;08;301;1;S;S01AA;13;79.24
0;08;301;1;S;S01AE;8;13.32
0;08;301;1;S;S01BA;8;20.96
0;08;301;1;S;S01BC;8;27.56
0;08;301;1;S;S01CA;26;112.72
0;08;301;1;S;S01EA;4;16
0;08;301;1;S;S01EB;2;2
0;08;301;1;S;S01EC;27;152.28
0;08;301;1;S;S01ED;80;515.24
0;08;301;1;S;S01EE;87;580.4
0;08;301;1;S;S01LA;5;4116
0;08;301;1;S;S03AA;91;857.4
0;08;301;1;S;S03CA;12;23.72
0;08;301;1;V;V03AB;1256;174652.68
0;08;301;1;V;V03AC;2;451.46
0;08;301;1;V;V03AE;45;543.17
0;08;301;1;V;V07AB;178;1084.81
0;08;301;1;V;V08AA;33;263.64
0;08;301;1;V;V08AB;169;5988.01
0;08;301;1;V;V08CA;16;710.68
0;08;301;2;A;A01AB;45;175.68
0;08;301;2;A;A02BA;1901;1896.96
0;08;301;2;A;A02BC;8337;26005.88
0;08;301;2;A;A03AA;13;15.64
0;08;301;2;A;A03AB;80;379.12
0;08;301;2;A;A03FA;5881;9372.4
0;08;301;2;A;A04AA;540;2958.24
0;08;301;2;A;A04AD;1;169.12
0;08;301;2;A;A05AA;21;194.8
0;08;301;2;A;A06AD;27;201.4
0;08;301;2;A;A07AA;51;220
0;08;301;2;A;A07BC;2;0.08
0;08;301;2;A;A07DA;34;18.6
0;08;301;2;A;A07EA;8;158.8
0;08;301;2;A;A07EC;60;420.08
0;08;301;2;A;A09AA;16;128.28
0;08;301;2;A;A10AB;668;5402.84
0;08;301;2;A;A10AC;45;307.44
0;08;301;2;A;A10AD;116;2180.04
0;08;301;2;A;A10AE;160;2274.68
0;08;301;2;A;A10BA;1217;742
0;08;301;2;A;A10BB;437;611.6
0;08;301;2;A;A10BD;13;187.48
0;08;301;2;A;A10BH;141;3015.8
0;08;301;2;A;A10BJ;10;679.12
0;08;301;2;A;A10BK;2;19
0;08;301;2;A;A10BX;92;316.88
0;08;301;2;A;A11CC;30;69.4
0;08;301;2;B;B01AA;192;133.8
0;08;301;2;B;B01AB;11872;387102.88
0;08;301;2;B;B01AC;2654;1675.04
0;08;301;2;B;B01AD;9;1589.8
0;08;301;2;B;B01AE;154;4026.92
0;08;301;2;B;B01AF;1653;41182.44
0;08;301;2;B;B01AX;7;133.52
0;08;301;2;B;B02AA;8028;30518.16
0;08;301;2;B;B02BC;3;375.15
0;08;301;2;B;B02BD;14;13113.78
0;08;301;2;B;B03AC;156;12420.28
0;08;301;2;B;B03XA;63;19975.16
