vrai_hop;rdrg;total;p5;p25;p50;p75;p95
0;001;2090045;818.14;2095.28;4333.13;10387.33;30688.05
0;002;1826637;2947.64;4635.46;6717.58;12470.85;30839.24
0;003;6974377;64.48;2454.32;4264.86;8250.3;25369.46
0;004;14801827;758.66;2604.96;4813.11;8602.29;19869.65
0;005;778594;120.4;376.34;798.16;1620.72;6106.07
0;020;1096360;52.08;160.02;415.72;1154.65;4212.78
0;021;4198209;83.76;258.92;439.91;872.63;3277.7
0;022;360645;33.08;62.96;105.72;346.24;2351.36
0;023;466356;5.88;52.76;109.54;296.56;1515.8
0;024;829606;45.16;77.56;111.18;179.6;602
0;025;146647;2.6;18.92;37.14;58.8;152.88
0;026;463569;16.08;55.56;102.7;233.76;1280.96
0;040;187482;0;9;67.92;299.08;1330.04
0;041;1356265;16.6;90.06;186.56;434.3;1996.72
0;042;2146047;0.04;22.4;66.04;153.67;623.32
0;043;526188;0;42.56;177.48;331.8;721.8
0;044;1718660;1.8;31.12;118.52;338.49;1459.68
0;045;4341908;7.76;42.56;104.92;277.56;1161.72
0;046;133497;2.2;23.64;65.88;124.24;403
0;047;549986;1.32;12.12;36.28;81.64;229.88
0;048;5755945;0;16.16;70.34;1140.45;6689.36
0;049;1782375;8.08;162.28;529.99;4921.99;8920.76
0;050;505816;1.44;65.24;236.21;724.42;2406.69
0;051;170806;1.48;17.86;49.1;119.4;769.62
0;052;423931;0;3.72;30.32;112.8;779.18
0;053;1748608;0;1.28;15.08;67.72;455.02
0;054;245791;0;3.68;15.52;50.4;143.48
0;055;1068206;0.24;19.92;65.36;211.5;1052.55
0;056;222113;0;4.92;26.92;85.88;380.78
0;057;122231;0;0;0.46;8.76;56.04
0;058;908716;0;0;0;18.36;204.84
0;070;59815;22.2;42.9;61.78;97.38;279.56
0;071;325369;11.16;29.8;45.6;58.48;96.01
0;072;83205;1.92;21.08;38.88;53.12;104.64
0;073;150458;4.88;11.84;22;35.24;71.84
0;080;54793;4.28;16.84;43.04;89.84;359.48
0;081;106754;0;5.84;50.24;143;424.96
0;082;526759;0;6.8;31.7;102.92;468.3
0;090;193205;21.88;60.92;274.32;746.12;2452.78
0;091;249989;55.16;108;173.53;433.46;1696.2
0;092;521620;42.88;74.95;105.8;156.46;268.82
0;093;603350;29.36;45.6;60.76;83.64;175.62
0;094;228835;17.96;40.5;61.02;106.74;384.15
0;095;60092;26.84;42.18;57;81.84;192.76
0;096;96702;27.1;44.84;61.66;88.8;190.36
0;097;476555;18.2;33.28;44.12;58.8;123.4
0;098;984781;23.92;42.4;57.96;86.24;172.79
0;110;734894;4.92;41.08;94.76;288.52;1894.42
0;111;247785;0;5.4;19.36;56.4;136
0;112;185311;0;4.9;18.82;57.06;341.34
0;113;837742;0;5.64;20.32;54.04;164.92
0;114;843023;0;17.52;42.24;92.64;735.32
0;115;396583;0;0;0;0;31.56
0;120;1179650;109.04;206.77;359.65;633.37;2028.53
0;121;2796864;28.08;84.2;176.69;472.36;2595.61
0;122;516417;15.72;53.4;145.91;521.76;3239.2
0;130;3947963;328;935.34;1744.91;2950.19;6824.88
0;131;1082305;0.12;230.6;879.51;1769.57;3575
0;132;14270;0;7.62;29.18;94.06;1006.36
0;133;554434;0;19.08;99.08;313.42;1351.45
0;134;1440305;34.2;89;147.98;254.14;1015.99
0;135;313455;2.52;27.6;71.8;159.16;585.28
0;136;4317769;2.4;53.68;159.64;477.32;2815.82
0;137;3840730;23.56;125.64;286.88;670.32;1952.8
0;138;32364;2.92;14.36;26.24;47.32;101.72
0;139;9695355;13.4;47.28;124.32;270.22;1016.69
0;140;7885377;10.36;93.8;176.67;334.8;1069.2
0;141;857600;0;6.84;20.72;49.56;190.48
0;142;381332;0;28.54;92.04;223.44;990.32
0;143;1223561;0.76;24.24;69.8;172.84;1000.28
0;144;3603908;0;2.08;30.12;105.82;493.28
0;160;82447;96.87;204.13;333.28;617.84;3208.29
0;161;363009;10.28;33.96;80.16;180.96;956.03
0;162;1254895;300.47;546.35;866.79;1464;4322.13
0;163;3696882;261.78;384.67;539.74;849.13;2638.79
0;165;2367822;348.64;537.38;745.44;1108.3;2864.32
0;166;2482984;250.92;373.8;508.41;728.7;1475.85
0;167;409615;20.5;75.04;110.5;334.86;1333.58
0;168;2713415;59.72;149.41;263.48;546.56;2851.49
0;169;773236;117.38;271.62;434.23;955.02;3944.9
0;170;145486;24.64;79.28;156.84;336.2;1192.99
0;171;800260;7.16;17.08;37.5;88.8;351.43
0;172;1160248;100.44;370.74;906.72;1957.45;6124.15
0;173;5838979;33.84;67.44;107.75;193.24;1443.26
0;174;3332648;57.8;134.56;251.76;649;1299.84
0;175;3514091;3.36;48.36;104.16;170.68;360.56
0;176;98849;3.88;9.32;16.48;33.31;104
0;177;100184;5.16;15.16;39.9;93.52;465.24
0;178;168931;11.52;42.46;133.58;385.66;1522.52
0;179;215449;7.56;18.28;31.44;45.68;89.48
0;180;670940;13.96;64.04;168.32;578.73;3080.45
0;190;2015023;4.28;30.28;96.12;222.04;949.28
0;191;1752123;15.64;76.72;95.16;155.44;407.2
0;192;2330583;13.9;75.8;88.8;117.58;203.52
0;193;222470;16.88;226.16;631.6;1374.44;3938.36
0;194;4330573;8.4;40.5;92.94;202.49;807.48
0;195;290399;13.92;54.56;103.62;192.36;1100.1
0;196;185279;0;1.68;22.72;260.77;1190.86
0;197;1432214;2;41.52;84.56;175.76;1386.4
0;198;256073;0;10.2;36.2;91.5;294.84
0;199;182417;0.12;6.88;25.28;66.42;223.6
0;200;181471;0;8.12;39.16;103.48;552.84
0;201;1686854;0.4;8.96;26.8;68.88;284.96
0;202;162152;0.32;10.64;31.54;78.06;256.92
0;203;265469;0;3.48;13.28;44.12;125.64
0;204;495931;0;2.68;12.64;46.08;165.44
0;205;43858;0;11.12;47.72;102.16;541.03
0;206;1208045;3.62;52.94;184.08;767.12;3461
0;207;869823;0;8.48;38.2;102.32;539.58
0;220;4283346;52.84;95.33;223.69;917.5;4189.45
0;221;15201130;108.64;205.7;382.99;919.29;3656.09
0;222;223324;17.79;42.2;65.48;148.24;1221.35
0;223;1123277;47.28;102.2;161.68;345.9;1663.71
0;224;1032587;40;75.92;161.92;414.14;1873.76
0;225;1962541;34.4;59.03;89.56;147;413.48
0;226;767507;9.88;23.52;36.88;57.92;218.4
0;227;1081417;27.48;46.8;65.6;102.44;270.44
0;228;1048686;16.84;34.4;47.44;61.72;120.52
0;229;1684433;29.2;72.48;203.52;724.01;3584.04
0;240;2918010;4.8;41.88;95.16;318.34;1944.25
0;241;1910109;3.36;20.2;61.12;140.2;925.6
0;242;296293;4.72;26.68;83.28;266.36;1648.44
0;243;1025792;0;1.14;18.92;72.36;469.96
0;244;1755299;6.12;41.92;103.68;201.92;654.55
0;245;1236270;5.96;38.56;106.72;317.32;2356.52
