vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;5;417;80.26;80.26;84.48;84.48;87.74
0;001;1;2;5;257;51.46;51.46;51.46;51.46;51.46
0;001;1;3;5;1954;328.11;356.74;387.29;410.4;471.5
0;001;2;1;18;1583;74.02;80.26;88.68;92.97;102.22
0;001;2;2;18;916;42.2;51.46;51.46;51.46;51.46
0;001;2;3;18;9081;373.45;429.32;469.12;525.55;763.43
0;001;3;1;84;8002;78.83;89.12;92.97;96.31;103.86
0;001;3;2;84;4409;42.2;51.46;51.46;51.46;51.46
0;001;3;3;84;58933;410.4;531.11;656.2;828.57;1165.08
0;001;4;1;114;11084;77.74;84.48;92.47;96.96;184.94
0;001;4;2;114;6027;42.2;50.76;51.46;51.46;101.52
0;001;4;3;114;227280;301.01;916.23;1439.36;2640.55;5488.59
0;002;2;1;10;932;80.26;91.71;93.03;96.46;106.77
0;002;2;2;10;513;50.76;51.46;51.46;51.46;51.46
0;002;2;3;10;8696;615.29;715.9;839.78;955.56;1303.79
0;002;3;1;62;6089;88.81;92.97;95.02;103.86;113.85
0;002;3;2;62;3176;50.76;51.46;51.46;51.46;51.46
0;002;3;3;62;60516;629.23;752.02;846.63;970.79;1680.73
0;002;4;1;106;10205;79.3;92.97;96.31;99.24;109.63
0;002;4;2;106;5371;42.2;51.46;51.46;51.46;51.46
0;002;4;3;106;198187;617.2;945.64;1293.28;2208.05;5170.71
0;003;1;0;2;0;0;0;0;0;0
0;003;1;1;288;24064;56.56;75.74;84.48;92.97;102.55
0;003;1;2;288;14605;42.2;51.46;51.46;51.46;51.46
0;003;1;3;288;181842;109.47;417.69;588.96;873.33;1222.03
0;003;2;0;1;0;0;0;0;0;0
0;003;2;1;432;37810;57.3;77.08;90.56;95.02;115.62
0;003;2;2;432;21562;25.73;51.46;51.46;51.46;51.46
0;003;2;3;433;362110;422.35;596.11;792.43;977.91;1376.48
0;003;3;1;80;6780;60.29;75.34;87.83;93.31;109.38
0;003;3;2;80;3778;25.73;50.76;51.46;51.46;51.46
0;003;3;3;81;113480;612.73;924.67;1245.65;1632.4;2447.74
0;003;4;0;1;0;0;0;0;0;0
0;003;4;1;72;6341;64.51;77.74;87.62;97.59;115.62
0;003;4;2;72;3524;25.73;51.11;51.46;51.46;51.46
0;003;4;3;73;135786;484.39;933.31;1324.3;2261.23;5428.04
0;004;1;1;2;153;64.05;64.05;76.43;88.81;88.81
0;004;1;2;2;94;42.2;42.2;46.83;51.46;51.46
0;004;1;3;2;1158;97.63;97.63;579.23;1060.83;1060.83
0;004;2;1;18;1282;49.51;58.94;65.34;81.34;113.85
0;004;2;2;18;908;42.2;51.46;51.46;51.46;51.46
0;004;2;3;18;11468;132.2;223.84;458.78;752.02;2232.25
0;004;3;1;116;8817;50.86;61.66;76.87;87.72;106.54
0;004;3;2;116;5910;50.76;51.46;51.46;51.46;51.46
0;004;3;3;117;150022;171.95;574.25;887.86;1629.87;3996.3
0;004;4;0;2;0;0;0;0;0;0
0;004;4;1;865;70113;56.56;70.57;80.74;92.97;105.74
0;004;4;2;864;44059;50.76;51.46;51.46;51.46;51.46
0;004;4;3;888;1492962;164.79;757.24;1367.39;2229.42;4247.22
0;005;2;1;17;1206;51.11;62.67;67.02;76.37;106.4
0;005;2;2;17;854;42.2;50.76;51.46;51.46;51.46
0;005;2;3;17;13143;181.63;606.79;728.35;919.85;1448.07
0;005;3;0;1;0;0;0;0;0;0
0;005;3;1;120;8688;53.43;61.49;70.28;81.16;98.45
0;005;3;2;120;6071;42.2;51.46;51.46;51.46;51.46
0;005;3;3;122;127239;326.88;557.92;850.45;1241.23;2354.91
0;005;4;1;435;32114;54.45;63.16;72.56;83.85;99.24
0;005;4;2;435;22047;42.2;50.76;51.46;51.46;51.46
0;005;4;3;439;634518;455.19;795.54;1216.17;1789.74;3362.8
0;006;3;1;5;479;78.24;97.19;99.24;102.22;102.22
0;006;3;2;5;257;51.46;51.46;51.46;51.46;51.46
0;006;3;3;5;7965;538.35;650.08;1017.81;1060.99;4697.88
0;006;4;1;3;290;93.03;93.03;98;99.24;99.24
0;006;4;2;3;154;51.46;51.46;51.46;51.46;51.46
0;006;4;3;3;3235;1020.95;1020.95;1022.59;1191.39;1191.39
0;020;1;1;265;19918;54.92;65.2;74.16;83.25;100.09
0;020;1;2;265;13472;42.2;51.46;51.46;51.46;51.46
0;020;1;3;267;85021;110.31;185.35;259.3;375.39;714.52
0;020;2;0;1;0;0;0;0;0;0
0;020;2;1;91;6709;54.13;61.69;69.83;85.56;102.55
0;020;2;2;91;4645;50.76;51.46;51.46;51.46;51.46
0;020;2;3;91;34226;112.24;213.19;281.05;404.91;1164.45
0;020;3;0;1;0;0;0;0;0;0
0;020;3;1;260;19935;55.18;64.1;75.74;87.6;102.55
0;020;3;2;260;13374;50.76;51.46;51.46;51.46;51.46
0;020;3;3;260;160313;111.64;255.12;470.77;801.63;1587.38
0;020;4;0;1;0;0;0;0;0;0
0;020;4;1;195;15239;56.8;67.9;76.52;88.81;100.09
0;020;4;2;195;9966;50.76;51.46;51.46;51.46;51.46
0;020;4;3;201;192836;164.47;404.49;814.63;1257.97;2430.79
0;021;1;0;4;0;0;0;0;0;0
0;021;1;1;1156;90864;54.84;67.34;79.89;91.73;99.64
0;021;1;2;1156;58771;42.2;51.46;51.46;51.46;51.46
0;021;1;3;1157;339499;141.94;203.43;249.56;316.9;575.37
0;021;2;0;4;0;0;0;0;0;0
0;021;2;1;1391;112162;55.94;69.18;80.78;92.97;103.86
0;021;2;2;1390;70554;42.2;51.46;51.46;51.46;51.46
0;021;2;3;1393;494439;157.86;225.91;283.27;386.47;800.43
0;021;3;0;1;0;0;0;0;0;0
0;021;3;1;935;74311;54.66;66.5;79.96;92.97;99.64
0;021;3;2;935;47498;42.2;51.46;51.46;51.46;51.46
0;021;3;3;937;607926;167.13;302.83;456.42;721.95;1928.72
0;021;4;1;463;37128;56.15;67.02;80.55;92.97;102.55
0;021;4;2;461;23370;42.2;51.46;51.46;51.46;51.46
0;021;4;3;469;523389;191.65;428.03;785.49;1469.55;3061.95
0;022;1;1;208;15753;54.84;65.75;75.77;87.51;97.43
0;022;1;2;208;10573;42.2;51.46;51.46;51.46;51.46
0;022;1;3;208;44601;114.45;151.33;189.55;235.17;417.43
0;022;2;1;316;24582;53.91;65.78;77.67;88.81;109.63
0;022;2;2;315;15966;42.2;51.46;51.46;51.46;51.46
0;022;2;3;317;101766;125.93;177.7;221.3;339.95;791.53
0;022;3;1;218;17526;54.13;68.75;80.26;92.97;106.98
0;022;3;2;218;11033;42.2;51.46;51.46;51.46;51.46
0;022;3;3;219;154641;117.85;246.6;527.47;901.15;2181.39
0;022;4;0;1;0;0;0;0;0;0
0;022;4;1;139;11847;58.35;74.95;87.84;93.53;111.47
0;022;4;2;139;7084;50.76;51.46;51.46;51.46;51.46
0;022;4;3;141;173462;138.89;440.17;838.72;1540.75;3784.83
0;023;1;1;911;65784;53.91;61.74;71;80.83;95.02
0;023;1;2;911;46368;42.2;51.46;51.46;51.46;51.46
0;023;1;3;912;140245;93.47;113.19;132.01;168.63;285.26
0;023;2;1;541;40222;53.91;61.82;74.44;84.08;97.43
0;023;2;2;541;26994;42.2;51.46;51.46;51.46;51.46
0;023;2;3;542;160605;95.05;132.51;200.26;310.59;773.45
0;023;3;0;1;0;0;0;0;0;0
0;023;3;1;213;16940;55.77;66.74;79.96;92.97;102.22
0;023;3;2;213;10715;42.2;51.46;51.46;51.46;51.46
0;023;3;3;215;173957;185.74;303.79;506.11;908.59;2824.17
0;023;4;1;42;3390;57.3;65.68;82.71;92.8;99.64
0;023;4;2;42;2130;42.2;51.46;51.46;51.46;51.46
0;023;4;3;44;63978;283.72;574.36;1103.03;1767.03;3251.51
0;024;1;0;1;0;0;0;0;0;0
0;024;1;1;1641;121858;54.14;62.66;71.76;84.56;99.64
0;024;1;2;1641;83455;42.2;51.46;51.46;51.46;51.46
0;024;1;3;1642;267920;103.14;128.22;148.63;172.75;246.35
0;024;2;0;1;0;0;0;0;0;0
0;024;2;1;1847;138235;54.35;63.12;71.48;87.74;100.09
0;024;2;2;1847;93814;42.2;51.46;51.46;51.46;51.46
0;024;2;3;1849;365679;110.31;139.6;164.59;202.79;363.43
0;024;3;0;1;0;0;0;0;0;0
0;024;3;1;810;61472;55.34;63.55;73.34;87.74;100.09
0;024;3;2;810;41306;42.2;51.46;51.46;51.46;51.46
0;024;3;3;814;416904;125.92;190.07;313.92;589.09;1634.37
0;024;4;1;130;10442;58.4;68.46;80.26;91.96;99.64
0;024;4;2;130;6623;50.76;51.46;51.46;51.46;51.46
0;024;4;3;132;147318;164.25;419.72;771.07;1384.73;3566.95
0;026;1;0;1;0;0;0;0;0;0
0;026;1;1;2078;151948;47.22;61.52;72.12;85.31;99.24
0;026;1;2;2077;106457;51.46;51.46;51.46;51.46;51.46
0;026;1;3;2080;282487;88.13;100.15;117.25;141.75;224.87
0;026;2;1;769;60192;54.53;64.92;78.15;92.97;102.55
0;026;2;2;768;39151;50.76;51.46;51.46;51.46;51.46
0;026;2;3;771;161763;92.87;115.97;142.89;201.43;498.23
0;026;3;0;1;0;0;0;0;0;0
0;026;3;1;258;19280;54.84;62.38;71.71;86.79;98.01
0;026;3;2;257;13115;50.76;51.46;51.46;51.46;51.46
0;026;3;3;259;157207;122.44;231.59;387.07;655.39;1900.2
0;026;4;1;39;2943;57.41;65.46;71;88.3;99.72
0;026;4;2;39;1983;42.2;50.76;51.46;51.46;51.46
0;026;4;3;40;56351;174.8;600.01;1016.36;2092.52;3711.4
0;040;1;1;123;9076;54.66;61.32;71.13;84.56;99.64
0;040;1;2;123;6303;51.46;51.46;51.46;51.46;51.46
0;040;1;3;123;22617;92.03;104.9;143.11;197.35;405.43
0;040;2;1;181;13644;54.66;63.16;73.16;87.74;100.09
0;040;2;2;181;9220;42.2;51.46;51.46;51.46;51.46
0;040;2;3;182;57570;97.5;137.47;195.83;343.63;951.04
0;040;3;1;111;8623;56.04;65.96;75.42;91.38;99.64
0;040;3;2;111;5669;50.76;51.46;51.46;51.46;51.46
0;040;3;3;111;66567;115.51;187.97;414.58;757.71;2002.49
0;040;4;1;23;1754;60.79;66.23;74.54;84.08;99.64
0;040;4;2;23;1162;42.2;50.76;51.46;51.46;51.46
0;040;4;3;23;16391;133.13;206.95;483.85;1170.51;1642.42
0;041;1;0;1;0;0;0;0;0;0
0;041;1;1;308;22595;55.04;61.82;71.71;81.91;95.02
0;041;1;2;308;15622;42.2;51.46;51.46;51.46;51.46
0;041;1;3;308;62821;91.06;117.45;146.78;208.44;562.65
0;041;2;1;1068;77705;54.13;61.84;69.83;81.39;95.02
0;041;2;2;1067;53492;42.2;51.46;51.46;51.46;51.46
0;041;2;3;1071;294537;101.83;145.69;204.85;321.75;643.51
0;041;3;1;1351;99204;54.18;61.82;70.22;85;97.43
0;041;3;2;1350;66709;42.2;51.46;51.46;51.46;51.46
0;041;3;3;1354;596692;124.88;213.79;332.51;534.85;1069.44
0;041;4;1;148;11598;55.46;63.06;77.94;92.85;103.86
0;041;4;2;148;7415;42.2;51.46;51.46;51.46;51.46
0;041;4;3;148;104934;111.18;283.68;559.84;911.53;1726.05
0;042;1;0;2;0;0;0;0;0;0
0;042;1;1;1835;131509;53.42;61.14;69.06;80.76;97.19
0;042;1;2;1835;93778;50.76;51.46;51.46;51.46;51.46
0;042;1;3;1837;450957;93.63;120.21;174.3;277.12;620.17
0;042;2;0;5;0;0;0;0;0;0
0;042;2;1;6043;428946;54.15;61.47;68.75;78.21;95.93
0;042;2;2;6037;307521;50.76;51.46;51.46;51.46;51.46
0;042;2;3;6057;2425087;110.97;200.21;309.5;479.2;972.91
0;042;3;0;1;0;0;0;0;0;0
0;042;3;1;3394;243895;55.17;61.82;70.2;79.31;96.69
0;042;3;2;3390;172696;50.76;51.46;51.46;51.46;51.46
0;042;3;3;3407;1866282;155.71;302.09;448.99;657.83;1239.87
0;042;4;1;334;24858;54.66;63.21;72.9;82.43;98.97
0;042;4;2;333;16925;42.2;51.46;51.46;51.46;51.46
0;042;4;3;336;258049;203.91;431.85;669.2;943.07;1698.67
0;043;1;0;1;0;0;0;0;0;0
0;043;1;1;1898;140257;54.35;62.63;71.48;85;97.19
0;043;1;2;1898;97265;51.46;51.46;51.46;51.46;51.46
0;043;1;3;1901;285674;89.77;106.73;132.43;169.51;257.95
0;043;2;1;946;72823;56.56;65.77;74.7;91.71;99.24
0;043;2;2;945;48339;51.46;51.46;51.46;51.46;51.46
0;043;2;3;946;194549;92.79;121.82;163.75;227.23;435.05
0;043;3;1;141;10583;57.17;64.41;72.97;82.57;98.97
0;043;3;2;140;7115;42.2;51.46;51.46;51.46;51.46
0;043;3;3;141;57189;107.91;182.47;246.6;474.03;1211.85
0;043;4;1;16;1153;56.45;61.07;69.29;78.55;95.02
0;043;4;2;16;813;42.2;51.46;51.46;51.46;51.46
0;043;4;3;16;12657;115.01;398.57;571.52;970.06;3098.83
0;044;1;1;419;29270;51.84;60.75;68.41;76.99;93.21
0;044;1;2;419;21325;42.2;51.46;51.46;51.46;51.46
0;044;1;3;419;100204;89.08;104.02;166;282.29;664.23
0;044;2;0;1;0;0;0;0;0;0
0;044;2;1;893;63652;53.91;61.82;69.03;78.13;95.02
0;044;2;2;893;45608;50.76;51.46;51.46;51.46;51.46
0;044;2;3;895;332588;92.24;132.73;235.27;379.15;1246.18
0;044;3;0;4;0;0;0;0;0;0
0;044;3;1;1516;112445;55.04;63.2;72.12;84.08;98.97
0;044;3;2;1516;77365;50.76;51.46;51.46;51.46;51.46
0;044;3;3;1518;682195;92.33;116.45;256.37;510.27;1562.35
0;044;4;0;1;0;0;0;0;0;0
0;044;4;1;306;23558;57.58;65.76;75.23;87.35;103.86
0;044;4;2;305;15539;50.76;51.46;51.46;51.46;51.46
0;044;4;3;307;247408;96.58;159.23;500.35;1069.52;2918.19
0;045;1;0;1;0;0;0;0;0;0
0;045;1;1;1268;90076;53.92;61.52;69.03;78.32;95.93
0;045;1;2;1268;65026;51.46;51.46;51.46;51.46;51.46
0;045;1;3;1272;251319;96.1;132.63;166.53;220.61;375.15
0;045;2;0;5;0;0;0;0;0;0
0;045;2;1;8044;576712;54.35;61.7;69.24;79.99;97.43
0;045;2;2;8043;411514;50.76;51.46;51.46;51.46;51.46
0;045;2;3;8057;2702850;110.91;166.49;227.77;343.63;949.38
0;045;3;0;7;0;0;0;0;0;0
0;045;3;1;5119;372264;54.47;62.47;70.32;81.38;97.75
0;045;3;2;5115;260433;42.2;51.46;51.46;51.46;51.46
0;045;3;3;5135;2897894;122.31;232.93;369.41;630.51;1759.45
0;045;4;0;2;0;0;0;0;0;0
0;045;4;1;1043;77030;55.96;63.2;70.86;82.57;98.23
0;045;4;2;1043;53070;50.76;51.46;51.46;51.46;51.46
0;045;4;3;1046;863996;113.03;294.15;593.62;993.81;2604.55
0;046;1;1;156;11481;53.36;61.76;70.69;82.07;109.63
0;046;1;2;156;7953;42.2;51.46;51.46;51.46;51.46
0;046;1;3;156;22795;84.01;102.28;130.2;165.45;254.83
0;046;2;1;530;38208;55.23;61.74;69.24;80.05;97.72
0;046;2;2;530;27015;50.76;51.46;51.46;51.46;51.46
0;046;2;3;530;113911;94.97;131.15;171.84;237.11;438.66
0;046;3;1;263;19356;56.56;65.12;70.21;80.05;99.24
0;046;3;2;263;13435;50.76;51.46;51.46;51.46;51.46
0;046;3;3;264;99668;118.64;175.79;261.94;421.89;1089.59
0;046;4;1;30;2159;53.11;62.59;67.91;75.09;105.59
0;046;4;2;30;1522;42.2;51.46;51.46;51.46;51.46
0;046;4;3;30;23283;117.95;268.43;612.71;728.35;1588.79
0;047;1;0;1;0;0;0;0;0;0
0;047;1;1;1932;135109;53.8;61.32;67.43;76.99;95.02
0;047;1;2;1931;98918;51.46;51.46;51.46;51.46;51.46
0;047;1;3;1934;293897;91.49;112.75;139.63;177.55;253.19
0;047;2;0;1;0;0;0;0;0;0
0;047;2;1;4091;290699;54.84;61.58;68.42;79.15;95.02
0;047;2;2;4091;209000;51.46;51.46;51.46;51.46;51.46
0;047;2;3;4097;846811;98.13;132.83;171.19;232.95;410.43
0;047;3;0;2;0;0;0;0;0;0
0;047;3;1;1168;83260;54.77;62.18;69.34;79.24;94.78
0;047;3;2;1166;59212;42.2;51.46;51.46;51.46;51.46
0;047;3;3;1170;380196;116.69;188.13;259.36;386.11;722.33
0;047;4;1;74;5374;53.34;61.74;71.16;81.16;97.75
0;047;4;2;74;3730;42.2;51.46;51.46;51.46;51.46
0;047;4;3;74;44284;126.75;303.71;564.49;767.13;1417.79
0;048;1;1;1533;110601;53.91;61.7;70.38;80.78;97.36
0;048;1;2;1534;78396;51.46;51.46;51.46;51.46;51.46
0;048;1;3;1536;246511;90.38;105.16;133.09;173.95;325.31
0;048;2;0;1;0;0;0;0;0;0
0;048;2;1;1152;84370;54.18;62.51;70.86;82.57;98.01
0;048;2;2;1152;58801;51.46;51.46;51.46;51.46;51.46
0;048;2;3;1152;273071;96.45;135.68;189.72;275.95;495.79
0;048;3;1;1202;88023;55.94;63.11;70.37;81.39;97.43
0;048;3;2;1202;61366;50.76;51.46;51.46;51.46;51.46
0;048;3;3;1203;399806;98.13;143.25;224.94;383.21;836.95
0;048;4;1;50;3666;53.34;62.24;72.51;81.34;98
0;048;4;2;49;2498;50.76;51.46;51.46;51.46;51.46
0;048;4;3;50;36895;232.18;388.8;557.34;962.41;1431.53
0;049;1;1;98;7129;53.69;61.47;69.67;80.78;111.47
0;049;1;2;98;4968;42.2;51.46;51.46;51.46;51.46
0;049;1;3;98;25824;105.03;164.25;232.18;299.79;550.43
0;049;2;1;323;22983;54.13;61.49;67.6;80.26;98
0;049;2;2;323;16412;42.2;51.46;51.46;51.46;51.46
0;049;2;3;323;115000;105.75;180.9;262.08;400.29;951.23
0;049;3;1;159;11679;53.36;62.34;69.47;87.47;98
0;049;3;2;159;8026;42.2;51.46;51.46;51.46;51.46
0;049;3;3;159;103545;125.74;293.1;476.51;767.85;1713.67
0;049;4;1;82;6494;57.3;67.29;78.24;92.24;103.86
0;049;4;2;82;4184;50.76;51.46;51.46;51.46;51.46
0;049;4;3;84;76025;113.27;330.61;689.03;1153.01;2422.94
0;050;1;1;206;14372;54.13;60.15;67.83;76.99;94.68
0;050;1;2;206;10587;51.46;51.46;51.46;51.46;51.46
0;050;1;3;206;50879;94.97;145.31;189.02;267.97;556.99
