vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;2;956;405.24;405.24;477.93;550.62;550.62
0;001;1;4;2;198;91.31;91.31;99.24;107.18;107.18
0;001;1;5;2;32;12.39;12.39;15.91;19.43;19.43
0;001;1;7;2;79;34.83;34.83;39.55;44.28;44.28
0;001;1;8;2;98;37.73;37.73;48.92;60.11;60.11
0;001;1;9;2;57;27.19;27.19;28.5;29.81;29.81
0;001;2;1;24;9372;97.26;304.26;351.76;422.92;764.01
0;001;2;2;6;82;2.65;2.65;12.07;25.77;27.13
0;001;2;3;5;41;7.93;7.93;7.93;7.93;9.24
0;001;2;4;23;1266;15.88;23.82;37.69;78.73;87.34
0;001;2;5;23;1123;4.15;14.4;28.88;43.14;165.86
0;001;2;6;15;367;6.26;12.58;16.22;25.48;124.37
0;001;2;7;24;839;6;25.56;33.72;40.03;69.1
0;001;2;8;24;865;4.93;18.7;35.25;47.59;57.58
0;001;2;9;18;1401;5.09;16.12;86.57;128.41;184.72
0;001;3;1;51;17143;144.65;225.84;272.8;398.77;806.85
0;001;3;2;7;110;2.65;3.97;15.21;18.52;43.65
0;001;3;3;6;112;1.31;7.93;7.93;23.79;62.91
0;001;3;4;49;2889;15.88;35.73;56.1;67.19;142.91
0;001;3;5;51;4196;5.66;25.72;45.65;134.98;239.42
0;001;3;6;35;1211;3.64;12.58;23.52;57.02;90.83
0;001;3;7;50;1725;14.51;25.01;28.61;40.23;69.65
0;001;3;8;51;1645;12.62;17.2;25.71;42.79;72.04
0;001;3;9;48;5094;12.43;32.7;128.41;155.19;223.88
0;001;4;1;117;69876;197.62;275.74;393.27;690.76;1706.41
0;001;4;2;31;277;1.66;3.97;6.28;10.25;25.79
0;001;4;3;11;259;3.3;7.93;7.93;23.79;134.93
0;001;4;4;115;14258;27.79;60.22;93.92;148.87;347.35
0;001;4;5;117;21661;18.45;49.01;107.85;173.26;771.55
0;001;4;6;89;5229;3.64;14.56;37.16;65.96;175.31
0;001;4;7;112;6940;20.52;31.62;44.64;70.35;164.79
0;001;4;8;117;6853;14.64;23.3;39.29;67.85;190.52
0;001;4;9;113;13934;7.86;53.62;134.05;161.07;276.42
0;002;2;1;15;4048;176.98;179.68;235.98;332.54;503.75
0;002;2;2;6;123;6.28;6.28;9.09;42.32;50.28
0;002;2;3;1;8;7.93;7.93;7.93;7.93;7.93
0;002;2;4;14;770;31.76;46.2;51.48;59.4;113.1
0;002;2;5;15;797;11;21.37;29.39;58.21;175.85
0;002;2;6;15;510;13.92;24.05;33.31;43.27;61.01
0;002;2;7;15;456;21.99;23.76;27.22;34.08;55.4
0;002;2;8;15;227;6.03;8.77;12.18;22.3;33.81
0;002;2;9;15;1883;7.28;24.35;130.15;166.45;301.17
0;002;3;1;31;10610;166.05;205.86;317.16;424.77;793.39
