vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;3479;1561.76;1561.76;1739.34;1916.93;1916.93
0;001;2;101422;647.74;868;1492.86;2624.25;13981.08
0;001;3;506716;634.12;1775.35;3845.1;5857.62;21008.64
0;001;4;1294477;1884.03;4631.13;8167.92;14895.28;30677.25
0;002;2;52183;2786.46;4396.06;5941.75;9297.27;10126.69
0;002;3;377112;2205.81;3734.05;5208.48;6852.17;11984.33
0;002;4;1086111;2049.38;5729.76;8951.67;14526.44;32191.86
0;003;1;1263046;40.28;1488.2;2791.73;4906.28;12779.21
0;003;2;2827518;1386.94;2851.63;4365.64;9707.1;22215.52
0;003;3;949294;2103.63;4017.2;7846.26;15485.22;32813.53
0;003;4;1939197;5272.6;9082.93;18718.45;32429.75;85636.85
0;004;1;2937;2936.52;2936.52;2936.52;2936.52;2936.52
0;004;2;27418;13.88;360.99;933.41;2525.52;5917.72
0;004;3;323042;116.92;1093.14;2220.88;3730.14;6351.22
0;004;4;6614124;800.24;2772.18;4827.87;8592.77;20472.82
0;005;1;2773;455.61;455.61;1386.34;2317.08;2317.08
0;005;2;38936;491.36;995.59;1302.24;2640.1;7229.69
0;005;3;460282;653.18;1263.84;2189.83;3700.29;8986.9
0;005;4;2779675;980.16;2335.73;3842.45;6474.84;15658.01
0;006;3;30016;4048.49;5958.93;8243.38;9049.23;9481.08
0;006;4;79856;4209.02;9713.17;15612.11;20117.45;30204.61
0;020;1;61403;33;82.44;136.4;245.59;716.45
0;020;2;43671;43.57;148.8;233.4;560.56;1368.94
0;020;3;235928;76.04;182.14;453.33;1026.75;2616.93
0;020;4;329860;385.96;730.84;1666.04;2422.94;5640.84
0;021;1;472723;47.6;142.51;287.42;433.99;1298.68
0;021;2;817139;82.32;241.12;381.63;586.05;1970.25
0;021;3;888488;140.6;377.71;602.73;1168.17;3284.45
0;021;4;1047771;230.52;700.28;1602.16;2821.16;6784.61
0;022;1;23844;21.76;39.96;56.8;81.56;224.76
0;022;2;55589;28.5;51.2;84.38;142.33;490
