vrai_hop;rdrg;SI;mean;p5;p25;p50;p75;p95
0;001;1;23.8;6;10;24;37.5;41
0;001;2;14.6;1;3;13.5;18.5;54
0;001;3;17.9;2;13.5;17.5;20.5;39
0;001;4;33.4;8;17;26;37;92
0;002;2;25.3;19;20.5;23.5;30;35
0;002;3;25.4;14;21;23;31;40
0;002;4;46.2;17;24;31;49;147
0;003;1;14.2;2;6;16;19;26
0;003;2;18;2;15;18;22;34
0;003;3;23.3;13;18;21;28;39
0;003;4;32.3;15;20;26;40;64
0;004;1;9.7;0;4;7;13;32
0;004;2;25.3;3;11;23;33;58
0;004;3;37.7;6;18;30.5;51;86
0;004;4;61.7;15;33;53;80;141
0;005;1;15.6;3;9;15.5;21;32
0;005;2;20.6;4;12;17;28;46
0;005;3;28.9;5;15;23;36;72
0;005;4;41.6;10;20;38;56;92
0;020;1;9.3;2;6;8;11;22
0;020;2;16.6;3;8;12;19;50
0;020;3;17;1;5;12.5;22;49
0;020;4;27.9;2;7;21;38;85
0;021;1;11.8;2;7;9;14;28
0;021;2;15;2;7;11;17;42
0;021;3;23.7;3;10;17;28;67
0;021;4;38.5;3;12;27;54;118
0;022;1;7.7;2;4;7;9;19
0;022;2;12.7;2;6;9;15;33
0;022;3;24.9;2;8;18;32;81
0;022;4;31.5;2;9;21;50;94
0;023;1;5.9;1;3;5;7;14
0;023;2;13.8;3;6;9;14;43
0;023;3;27.2;4;9;19;31;75
0;023;4;51.1;3;20;32;59;162
0;024;1;4.6;2;3;4;5;9
0;024;2;6.9;2;4;5;7;17
0;024;3;19.2;3;6;11;21;65
0;024;4;49.8;6;20;37.5;57;149
0;025;1;2.6;1;1;2;3;6
0;025;2;5.1;1;2;3;5;13
0;025;3;13.4;1;2;5;17;57
0;025;4;20.9;2;8;21;29;49
0;026;1;5.1;1;2;3;4;16
0;026;2;12.2;2;4;8;15;31
0;026;3;29.6;4;12;20.5;35;83
0;026;4;46.1;10;22;38.5;63;119
0;040;1;5;1;2;3;6;14
0;040;2;10.6;1;3;6;13.5;34.5
0;040;3;21.4;2;5;9;22;87
0;040;4;29.6;3;9;19;47;84
0;041;1;6.2;1;2;4;7;19
0;041;2;11.7;2;4;8;15;34
0;041;3;18.2;3;8;14;22;50
0;041;4;27.3;3;12;22;35;70
0;042;1;10;1;3;6;12;29
0;042;2;17.3;2;7;12;21;51
0;042;3;25;4;11;19;30;66.5
0;042;4;36.5;5;16;26;45;98
0;043;1;4.6;1;2;4;5;11
0;043;2;8.2;1;4;5;9;22
0;043;3;17.4;1;5;11;20;56
0;043;4;34.9;1;20;25;33;92
0;044;1;7.6;1;1;5;10;25
0;044;2;15.2;1;3;10;18;47
0;044;3;17.6;1;2;9;21;67
0;044;4;29.8;1;7;21;40;92
0;045;1;8.7;2;4;7;10;21
0;045;2;15.5;3;6;10;17;46
0;045;3;25.3;3;9;16;30;81
0;045;4;33.5;4;13;25;43;96
0;046;1;7.2;1;2;5;9;21
0;046;2;13;2;5;9;14;37
0;046;3;21.5;2;9;15;25;69
0;046;4;29.9;3;12;22;39;84
0;047;1;5.6;1;3;5;7;13
0;047;2;8.9;2;4;7;10;22
0;047;3;16.3;4;7;12;18;49
0;047;4;27;5;12;20.5;35;68
0;048;1;4.4;1;2;3;5;13
0;048;2;8.9;2;4;7;11;21
0;048;3;11.3;2;4;8;15;30
0;048;4;25.5;4;10.5;17;32;68
0;049;1;9.1;2;6;8;11;16
0;049;2;12.3;1;4;8;14;43
0;049;3;18;1;9;12;21;53
0;049;4;29.6;1;11;19.5;39.5;96.5
0;050;1;7.6;1;4;5.5;10;18
0;050;2;8.8;1;3;6;11;22
0;050;3;15.1;2;8;12;19;39
0;050;4;31.9;3;15;22;42;79
0;051;1;4.1;1;3;4;5;8
0;051;2;6.8;2;4;5;8;15
0;051;3;11;3;4;5.5;12;44
0;051;4;11.6;3;3.5;9;14;37
0;052;1;3.2;1;1;2;4;9
0;052;2;7.7;1;3;6;10;21
0;052;3;13;1;4;10;16;35
0;052;4;18.6;1;3;11;22;77
0;053;1;3.2;1;1;2;4;9
0;053;2;6.6;1;2;4;8;19
0;053;3;10.2;1;3;7;13;31
0;053;4;26.7;4;11;20;34;78
0;054;1;3.2;1;1;2;4;8
0;054;2;5.1;1;2;4;7;13
0;054;3;8.3;1;3;6;11;22
0;054;4;12;1;1;6;21;42
0;055;1;5.5;1;2;4;8;15
0;055;2;10;1;3;8;13;24
0;055;3;15;1;2;11;20;46
0;055;4;25.9;1;10;22;37;64
0;056;1;3.5;1;1;2;4;9
0;056;2;9;1;3;6;11;23
0;056;3;17.3;3;8;13;19;49
0;056;4;35.9;1;17;29.5;57;93
0;057;1;1.7;1;1;1;2;4
0;057;2;4.6;1;1;2;5;16
0;057;3;13.3;1;4;8;14;36
0;057;4;41;5;12;21;85;118
0;058;1;1.7;1;1;1;1;4
0;058;2;5;1;1;1;5;20
0;058;3;15.9;1;3;10;19;51
0;058;4;31;3;13;24;41;83
0;070;1;3.7;1;2;3;4;8
0;070;2;5.2;1;2;3;7;13
0;070;3;10.6;1;3;9;13;28
0;070;4;38;7;7;44;63;63
0;071;1;2.8;1;2;2;3;5
0;071;2;4;1;2;3;4;9
0;071;3;6.4;2;3;4;7;21
0;071;4;20;6;6;17;35;35
0;072;1;2.1;1;1;2;2;4
0;072;2;3.4;1;1;2;3;11
0;072;3;11.9;1;2;5;13;42
0;072;4;59.3;6;6;17;155;155
0;073;1;1.8;1;1;2;2;3
0;073;2;2.3;1;1;2;2;5
0;073;3;4.6;1;2;2;4;16
0;073;4;23.1;2;8;15;40;73
0;080;1;5.5;2;3;5;7;12
0;080;2;7.1;2;4;6;9;18
0;080;3;8.8;3;6;7;11;19
0;080;4;20;5;5;20;35;35
0;081;1;3.9;1;2;3;5;9
0;081;2;6.2;1;3;5;7;14
0;081;3;9.5;2;5;8;11;22
0;081;4;12;7;7;12;17;17
0;082;1;4.1;1;1;3;5;12
0;082;2;7.4;1;4;5;9;19
0;082;3;13.1;3;6;10;16;32
0;082;4;33.3;6;13;24;42;77
0;090;1;2.7;1;2;2;3;6
0;090;2;13.2;2;4;13;18;33
0;090;3;24.8;7;13;19;35;51
0;090;4;34.4;14;19;26;43;74
0;091;1;4.3;2;3;3;4;10
0;091;2;7.6;1;3;5;9;23
0;091;3;15.1;4;9;13;18;32
0;091;4;22.2;4;12;16;27;58
0;092;1;2.7;1;2;2;3;5
0;092;2;4.3;1;2;3;5;12
0;092;3;8.4;2;2;5;11;23
0;092;4;11.6;4;7;12;17;18
0;093;1;2.3;1;2;2;3;4
0;093;2;3.4;1;2;3;4;8
0;093;3;7.8;1;3;4;10;26
0;093;4;26.4;5;18.5;27.5;38;38
0;094;1;2.6;1;1;2;3;6
0;094;2;4.5;1;2;3;5;15
0;094;3;14;1;4;9;16;58
0;094;4;33.3;7;13.5;27.5;45;87
0;095;1;3;1;2;3;4;6
0;095;2;3.5;1;2;3;4;7
0;095;3;4.3;1;2;4;5;11
0;096;1;3.2;1;2;3;4;6
0;096;2;4.6;2;3;4;5;11
0;096;3;7.9;2;3;6.5;11;21
0;097;1;2;1;1;2;2;4
0;097;2;3;1;2;2;3;8
0;097;3;5.9;1;2;3;7;22
0;097;4;23.8;3;6;15;45;59
0;098;1;2.4;1;2;2;3;5
0;098;2;3.7;1;2;3;4;10
0;098;3;10.6;1;3;6;12.5;34
0;098;4;42;3.5;8.5;20;77.5;132
0;110;1;3.8;1;2;3;4;11
0;110;2;6.2;1;2;4;6;19
0;110;3;14;2;5;9;17;46
0;110;4;32;2;10;22;44;94
0;111;1;4.2;1;2;3;5;10
0;111;2;7.3;1;3;6;9;19
0;111;3;13.2;3;7;10;15;34
0;111;4;28.4;4;10;19;34;125
0;112;1;2.8;1;1;2;4;6
0;112;2;4.4;1;2;3;5;11
0;112;3;6.9;1;3;5;8;19
0;112;4;20.4;1;12;19.5;23;53
0;113;1;3.1;1;2;3;4;6
0;113;2;4.4;1;2;4;5;10
0;113;3;7;1;3;5;8;18
0;113;4;15.9;4;7;12.5;18;40
0;114;1;2.1;1;1;2;2;5
0;114;2;4.5;1;2;3;5;11
0;114;3;9.1;1;3;6;10;24
0;114;4;21.1;3;12;16.5;28;50
0;115;1;2.7;1;1;2;3;6
0;115;2;3;1;1;1;3;9
0;115;3;10;1;3;6;12;31
0;115;4;15.5;1;4.5;11;19.5;43
0;120;1;9.7;2;7;10;12;17
0;120;2;13.1;7;10;12;15;22
0;120;3;18.1;8;11;15;21;37
0;120;4;26.7;8;15;22;32;66
0;121;1;5.9;1;2;4;8;15
0;121;2;10.5;2;4;9;13;27
0;121;3;18.3;3;9;15;24;44
0;121;4;30.3;7;16;24;38;75
0;122;1;4.4;1;2;2;4;13
0;122;2;10.7;1;4;8;15;31
0;122;3;23.2;2;11.5;18.5;25.5;61
0;122;4;43.3;8;19;34;56;111
0;130;1;19.4;1;2;13;25;74
0;130;2;14.9;4;8.5;14;19;28
0;130;3;18.4;5;10;16;23;44
0;130;4;25.1;5;12;20;33;63
0;131;1;5.4;1;1;3;7;15
0;131;2;6.8;1;3;4;10;15
0;131;3;8.5;2;3;7;13;17
0;131;4;14.4;3;8;12;15;34
0;132;1;2.6;1;1;1;4.5;7
0;132;2;12.1;1;3;7;26;33
0;132;3;12.3;2;4;6;13;48
0;132;4;5;2;4;4;7;8
0;133;1;8.9;1;4;7;11;21
0;133;2;7.3;1;1;5;10;22
0;133;3;13;1;6;11;17;33
0;133;4;20.2;1;6;14;26;57
0;134;1;8.1;2;5;7;10;16
0;134;2;10.6;3;7;9;12;22
0;134;3;14.7;2;9;13;18;33
0;134;4;19.8;1;9;16;25;54
0;135;1;4;1;1;3;5;10
0;135;2;8.2;1;3;6;11;21.5
0;135;3;18.5;3;9;14;21;47
0;135;4;27.8;1;12.5;21;38;75
0;136;1;5.1;1;2;3;5;15
0;136;2;7.6;1;3;5;9;24
0;136;3;12.6;2;4;9;16;36
0;136;4;23.1;2;9;18;30;62
0;137;1;8.2;1;4;6;10;23
0;137;2;13;3;7;11;16;31
0;137;3;18;3;10;15;22;42
0;137;4;24.3;3;12;20;30;63
