vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;99470.88;17425.3;21070.39;24947.14;28665.05;32151.3
0;001;2;629591.15;16450.45;21295.08;24188.56;26513.18;32887.95
0;001;3;1217231.59;17567.7;22994.77;26067.36;29737.61;45423.46
0;001;4;3158106.58;23367.21;26338.91;34111.67;49420.52;81418.27
0;002;1;48215.36;23964.54;23964.54;24107.68;24250.82;24250.82
0;002;2;195161.6;21948.77;22501.5;26870.26;29580.84;41139.61
0;002;3;1045233.31;14168.67;25552.94;28918.15;31553.12;47418.31
0;002;4;2698026.6;19912.99;31552.7;38188.73;52894.64;79246.5
0;003;1;1047561.39;502.26;3078.77;15720.65;21385.67;31974.08
0;003;2;1692736.53;682.1;8886.34;15174.34;21900.39;38531.63
0;003;3;4222930.22;8729.98;14861.13;19894.63;27048.76;48208.52
0;003;4;7263420.05;13212.28;21649.32;28802.09;41321.42;103194.6
0;004;1;433505.09;1341.5;4783.75;9239.32;21165.17;38892.02
0;004;2;1584363.25;2223.25;7455.3;13338.5;25929.88;54001.77
0;004;3;7295444.55;5470.4;12371.15;19010.97;29113.76;48814.27
0;004;4;46362717.66;10138;20190.02;30004.51;43916.34;79515.58
0;005;1;1119316.74;2266.48;5266.32;8966.85;13685.92;20504.17
0;005;2;1283553.01;3531.64;6234.19;10084.93;12628.29;25861.67
0;005;3;1278338.84;4484.85;9486.07;14102.44;18672.23;42905.85
0;005;4;2752758.15;6044.63;11575.13;17670.35;28011.05;55159.06
0;020;1;800971.73;1854;3424.81;4649.2;6293.68;12273.01
0;020;2;1167059.14;2819.63;4565.41;6386.19;10915.94;22412.91
0;020;3;1459493.53;2024.9;4337.14;7558.96;12514.78;30348.71
0;020;4;2861342.71;4581.74;7452.87;13319.28;21282.24;39822.43
0;021;1;10347053.72;1799.06;4449.55;6324.04;8415.27;14979.33
0;021;2;9983511.25;2720.64;6058.54;8132.48;10982.45;20880.05
0;021;3;9308432.16;3308.56;7737.31;11011.99;16185.32;32141.73
0;021;4;9946129.1;4435.26;9120.76;15256.59;23963.81;44373.59
0;022;1;1021108.26;1040.78;2730.64;4110.16;5422.44;8902.97
0;022;2;1894502.63;2054.23;3776.26;5561.44;8653.29;16997.31
0;022;3;1076099.02;2323.84;4751.77;8346.18;13225.81;25903.86
0;022;4;1123902.41;2753.32;6074.09;14112.52;23228.39;36612.01
0;023;1;2323636.76;661.56;1538.28;3112.2;5213.17;9525.21
0;023;2;1996332.25;838.13;2899.41;5494.35;8054.77;18337.53
0;023;3;2198076.86;2885.06;4271.23;7550.69;15118.98;37344
0;023;4;985852.44;5929.79;11647.74;20667.11;30196.15;58232.83
0;024;1;4590071;1915.63;2464.38;2905.4;3574.43;5725.17
0;024;2;7324021.08;2260.7;2837.05;3439.74;5000.63;9179.68
0;024;3;3987500.75;2636.79;3674.14;5917.15;9382.79;20348.28
0;024;4;946078;3468.11;6213.42;11685.55;16767.81;39720.19
0;025;1;4278973.19;545.16;758.67;954.98;1281.1;2577.14
0;025;2;462838.92;699.9;1094.35;1643.65;3116.97;8264.08
0;025;3;246771.88;896.79;1408.41;3885.08;10440.19;15263.94
