vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;B-111;2;40;8;8;20;31;31
0;001;1;B-116p;1;10;10;10;10;10;10
0;001;1;B-134o;1;71;71;71;71;71;71
0;001;1;B-134p;1;21;21;21;21;21;21
0;001;2;B-107a;5;119;2;8;12;22;75
0;001;2;B-107b;2;72;5;5;36;67;67
0;001;2;B-108b;4;787;67;76;88;318;545
0;001;2;B-110;2;19;8;8;10;12;12
0;001;2;B-111;3;166;37;37;63;66;66
0;001;2;B-112ap;6;198;10;20;31;38;68
0;001;2;B-114;1;135;135;135;135;135;135
0;001;2;B-115;2;172;34;34;86;138;138
0;001;2;B-116p;4;25;2;4;7;8;10
0;001;2;B-119b;1;5;5;5;5;5;5
0;001;2;B-121;1;10;10;10;10;10;10
0;001;2;B-124p;4;371;61;62;70;123;170
0;001;2;B-125o;3;35;9;9;10;17;17
0;001;2;B-125p;1;121;121;121;121;121;121
0;001;2;B-131;5;7;1;1;1;2;2
0;001;2;B-132;1;10;10;10;10;10;10
0;001;2;B-134o;8;158;5;9;12;29;52
0;001;2;B-134p;3;72;10;10;10;52;52
0;001;3;B-107a;34;623;7;12;14;20;47
0;001;3;B-107b;7;190;1;1;5;53;111
0;001;3;B-108b;15;3869;13;77;214;412;683
0;001;3;B-110;12;94;3;4;7;12;12
0;001;3;B-111;13;322;12;18;22;36;40
0;001;3;B-112ap;32;1394;19;34;40;51;75
0;001;3;B-112b;1;162;162;162;162;162;162
0;001;3;B-114;4;893;75;82;142;364;534
0;001;3;B-115;2;396;189;189;198;206;206
0;001;3;B-116o;1;29;29;29;29;29;29
0;001;3;B-116p;27;310;2;4;7;15;38
0;001;3;B-119a;2;33;5;5;17;28;28
0;001;3;B-119b;3;151;11;11;53;87;87
0;001;3;B-120;2;32;8;8;16;24;24
0;001;3;B-121;4;126;10;10;15;53;88
0;001;3;B-124p;11;1283;41;68;111;125;256
0;001;3;B-125bis;1;330;330;330;330;330;330
0;001;3;B-125o;12;229;3;7;12;28;73
0;001;3;B-125p;9;1366;17;91;152;178;425
0;001;3;B-131;38;47;0;1;1;1;3
0;001;3;B-132;10;289;5;9;18;34;115
0;001;3;B-134o;39;1371;3;8;15;30;260
0;001;3;B-134p;10;520;10;20;20;84;158
0;001;4;B-105;2;22;1;1;11;21;21
0;001;4;B-106;18;3206;3;5;85;213;1303
0;001;4;B-107a;61;2274;2;12;16;22;97
0;001;4;B-107b;27;1686;1;7;33;89;190
0;001;4;B-108b;63;25236;13;134;291;536;967
0;001;4;B-109;22;7452;33;92;307;465;985
0;001;4;B-110;38;216;2;2;3;7;26
0;001;4;B-111;64;2304;4;13;25;37;128
0;001;4;B-112ap;59;3663;4;26;38;64;194
0;001;4;B-112b;45;12955;31;93;166;353;902
0;001;4;B-112c;1;138;138;138;138;138;138
0;001;4;B-114;48;48461;60;240;569;952;3768
0;001;4;B-115;1;533;533;533;533;533;533
0;001;4;B-116p;73;2694;3;10;10;39;166
0;001;4;B-118;7;10039;4;533;755;3241;3818
0;001;4;B-119a;15;665;3;8;18;38;235
0;001;4;B-119b;1;29;29;29;29;29;29
0;001;4;B-120;8;126;2;3;10;28;42
0;001;4;B-121;17;2800;10;19;78;214;865
0;001;4;B-124p;78;26457;19;76;170;350;953
0;001;4;B-125bis;4;989;132;132;214;363;428
0;001;4;B-125o;37;982;3;10;21;34;83
0;001;4;B-125p;34;6294;16;30;121;273;823
0;001;4;B-126b;8;17;0;0;1;2;8
0;001;4;B-127;2;8;2;2;4;6;6
0;001;4;B-131;68;313;0;1;1;3;24
0;001;4;B-132;33;964;1;5;11;32;129
0;001;4;B-134o;95;35939;3;13;28;93;1492
0;001;4;B-134p;67;202957;10;42;217;2088;19741
0;001;4;B-259;5;17840;132;263;592;7834;9019
0;002;1;B-107b;1;86;86;86;86;86;86
0;002;1;B-110;1;33;33;33;33;33;33
0;002;1;B-114;1;91;91;91;91;91;91
0;002;1;B-116p;1;28;28;28;28;28;28
0;002;1;B-121;1;49;49;49;49;49;49
0;002;1;B-131;1;1;1;1;1;1;1
0;002;1;B-134o;1;28;28;28;28;28;28
0;002;2;B-106;1;161;161;161;161;161;161
0;002;2;B-107b;2;62;24;24;31;38;38
0;002;2;B-108b;1;40;40;40;40;40;40
0;002;2;B-110;7;121;8;10;19;19;29
0;002;2;B-111;2;72;9;9;36;63;63
0;002;2;B-112b;3;925;154;154;257;514;514
0;002;2;B-114;1;1343;1343;1343;1343;1343;1343
0;002;2;B-116p;1;24;24;24;24;24;24
0;002;2;B-119a;1;31;31;31;31;31;31
0;002;2;B-119b;2;120;43;43;60;78;78
0;002;2;B-120;1;4;4;4;4;4;4
0;002;2;B-121;1;19;19;19;19;19;19
0;002;2;B-124p;2;254;95;95;127;159;159
0;002;2;B-125o;1;49;49;49;49;49;49
0;002;2;B-125p;1;182;182;182;182;182;182
0;002;2;B-131;4;10;0;1;1;4;7
0;002;2;B-134o;4;83;13;14;16;28;39
0;002;2;B-134p;1;79;79;79;79;79;79
0;002;3;B-106;2;834;28;28;417;807;807
0;002;3;B-107b;4;143;1;4;36;67;70
0;002;3;B-108b;4;2411;281;360;594;846;941
0;002;3;B-110;19;336;6;10;17;21;35
0;002;3;B-111;3;141;13;13;33;95;95
0;002;3;B-112ap;1;4;4;4;4;4;4
0;002;3;B-112b;5;1255;16;112;128;172;827
0;002;3;B-116p;12;200;2;8;11;24;47
0;002;3;B-119a;2;13;2;2;6;11;11
0;002;3;B-119b;4;194;18;28;46;68;83
0;002;3;B-120;2;77;2;2;38;75;75
0;002;3;B-121;8;175;19;19;19;24;29
0;002;3;B-125p;2;454;181;181;227;273;273
0;002;3;B-131;16;22;0;1;1;2;2
0;002;3;B-132;1;5;5;5;5;5;5
0;002;3;B-134o;18;381;6;9;21;28;40
0;002;3;B-134p;1;2007;2007;2007;2007;2007;2007
0;002;4;B-105;2;34;2;2;17;31;31
0;002;4;B-106;15;2608;36;84;139;229;595
0;002;4;B-107a;7;732;1;2;92;167;309
0;002;4;B-107b;40;1137;2;2;7;34;127
0;002;4;B-108b;61;29220;97;295;412;632;967
0;002;4;B-109;3;1428;166;166;332;930;930
0;002;4;B-110;78;1646;4;14;23;27;33
0;002;4;B-111;20;784;4;10;14;74;123
0;002;4;B-112ap;16;1534;11;30;86;170;213
0;002;4;B-112b;38;24075;16;178;630;865;2347
0;002;4;B-112c;11;2347;15;45;228;280;551
0;002;4;B-114;69;67180;45;240;599;1437;2934
0;002;4;B-115;1;636;636;636;636;636;636
0;002;4;B-116p;82;8128;19;36;56;92;366
0;002;4;B-117;1;11;11;11;11;11;11
0;002;4;B-118;4;1854;7;9;14;918;1820
0;002;4;B-119a;52;2255;7;17;28;55;138
0;002;4;B-119b;13;628;6;32;43;59;112
0;002;4;B-120;12;459;2;2;3;36;292
0;002;4;B-121;73;23606;19;19;58;321;1604
0;002;4;B-123;4;34;4;4;9;13;13
0;002;4;B-124p;56;16790;19;76;215;449;1066
0;002;4;B-125bis;2;264;99;99;132;165;165
0;002;4;B-125o;30;949;7;13;24;35;97
0;002;4;B-125p;31;12356;30;105;341;575;1038
0;002;4;B-127;2;5;1;1;3;4;4
0;002;4;B-131;111;885;1;1;2;3;38
0;002;4;B-132;12;811;2;4;9;113;310
0;002;4;B-134o;97;61265;7;25;45;86;2149
0;002;4;B-134p;49;231978;115;345;690;5793;21952
0;002;4;B-259;3;7965;1777;1777;2765;3423;3423
0;003;1;B-105;3;60;10;10;21;30;30
0;003;1;B-106;1;6;6;6;6;6;6
0;003;1;B-107a;2;23;1;1;11;22;22
0;003;1;B-107b;4;4;1;1;1;1;1
0;003;1;B-108b;3;92;12;12;26;54;54
0;003;1;B-110;59;478;3;4;8;12;18
0;003;1;B-111;1;21;21;21;21;21;21
0;003;1;B-112b;1;232;232;232;232;232;232
0;003;1;B-112c;7;4265;303;311;512;887;1211
0;003;1;B-114;4;1596;195;197;211;601;979
0;003;1;B-116p;4;235;20;39;58;79;99
0;003;1;B-118;1;2;2;2;2;2;2
0;003;1;B-119b;8;36;1;1;1;2;27
0;003;1;B-120;4;30;3;3;7;12;12
0;003;1;B-121;1;194;194;194;194;194;194
0;003;1;B-124p;4;637;61;82;134;236;308
0;003;1;B-125o;23;771;5;12;24;49;97
0;003;1;B-125p;1;273;273;273;273;273;273
0;003;1;B-126b;1;1;1;1;1;1;1
0;003;1;B-131;14;11;0;0;1;1;2
0;003;1;B-132;2;38;15;15;19;23;23
0;003;1;B-134o;26;2947;5;32;104;146;268
0;003;1;B-134p;15;12150;79;178;504;1338;2675
0;003;2;B-105;7;178;9;13;20;26;73
0;003;2;B-106;2;118;10;10;59;108;108
0;003;2;B-107a;2;8;4;4;4;4;4
0;003;2;B-107b;4;349;1;10;50;164;248
0;003;2;B-108b;18;6228;27;284;318;456;645
0;003;2;B-110;24;189;4;5;7;11;12
0;003;2;B-112ap;2;276;124;124;138;152;152
0;003;2;B-112b;8;2235;62;172;247;427;482
0;003;2;B-112c;50;23523;140;256;389;591;1211
0;003;2;B-114;38;20828;105;267;449;637;1470
0;003;2;B-115;1;327;327;327;327;327;327
0;003;2;B-116p;21;1993;38;76;86;99;192
0;003;2;B-118;2;7;1;1;4;6;6
0;003;2;B-119a;4;202;4;11;54;90;90
0;003;2;B-119b;4;481;9;26;69;215;333
0;003;2;B-120;4;16;3;3;4;5;6
0;003;2;B-124p;35;8114;9;136;199;392;485
0;003;2;B-125bis;1;198;198;198;198;198;198
0;003;2;B-125o;108;3234;7;17;24;34;76
0;003;2;B-125p;21;2835;16;45;101;201;319
0;003;2;B-126b;2;4;2;2;2;2;2
0;003;2;B-131;27;75;0;0;1;3;11
0;003;2;B-132;6;308;2;12;25;64;179
0;003;2;B-134o;122;14753;5;48;91;143;217
0;003;2;B-134p;78;73498;42;119;227;415;4637
0;003;2;B-259;2;922;263;263;461;658;658
0;003;3;B-105;62;1117;3;9;13;19;59
0;003;3;B-106;10;760;22;33;64;94;181
0;003;3;B-107a;7;29;1;2;4;6;8
0;003;3;B-107b;6;326;3;6;28;75;187
0;003;3;B-108b;32;10038;20;200;269;388;696
0;003;3;B-109;1;664;664;664;664;664;664
0;003;3;B-110;6;36;2;3;4;10;12
0;003;3;B-111;3;176;3;3;16;157;157
0;003;3;B-112ap;9;826;10;40;61;129;202
0;003;3;B-112b;86;30630;46;201;295;432;920
0;003;3;B-112c;120;51897;110;237;337;552;1001
0;003;3;B-114;120;73682;104;271;475;843;1556
0;003;3;B-115;4;2126;224;284;461;779;980
0;003;3;B-116p;58;5223;19;55;77;96;212
0;003;3;B-119a;4;125;2;10;32;53;60
0;003;3;B-119b;15;1664;16;48;78;161;311
0;003;3;B-120;4;276;2;10;20;127;235
0;003;3;B-121;3;73;11;11;14;47;47
0;003;3;B-123;2;9;4;4;4;4;4
0;003;3;B-124p;137;40112;31;134;244;377;796
0;003;3;B-125bis;2;99;33;33;49;66;66
0;003;3;B-125o;264;7986;6;14;21;35;80
0;003;3;B-125p;64;9642;17;61;110;234;364
0;003;3;B-126b;1;9;9;9;9;9;9
0;003;3;B-127;3;7;2;2;2;3;3
0;003;3;B-131;95;324;0;1;1;2;12
0;003;3;B-132;25;1385;2;5;37;72;129
0;003;3;B-134o;334;42023;6;42;87;136;248
0;003;3;B-134p;221;333066;40;109;217;494;8001
0;003;3;B-259;8;12046;329;658;1317;2304;3160
0;003;4;B-105;39;624;1;5;11;23;51
0;003;4;B-106;9;956;48;54;95;137;223
0;003;4;B-107a;15;726;3;10;31;70;188
0;003;4;B-107b;20;389;1;2;6;32;76
0;003;4;B-108b;69;30365;26;170;322;554;1273
0;003;4;B-109;3;598;33;33;199;365;365
0;003;4;B-110;6;18;2;2;3;4;5
0;003;4;B-111;3;135;31;31;34;70;70
0;003;4;B-112ap;18;2121;11;32;47;132;488
0;003;4;B-112b;84;49122;52;218;473;732;1498
0;003;4;B-112c;100;63881;46;230;532;863;1805
0;003;4;B-114;150;155776;111;389;753;1187;3506
0;003;4;B-115;3;3704;774;774;1141;1789;1789
0;003;4;B-116p;107;14915;19;49;82;168;394
0;003;4;B-118;5;1517;2;7;9;33;1465
0;003;4;B-119a;25;2000;6;18;38;117;253
0;003;4;B-119b;12;2510;5;27;90;228;1281
0;003;4;B-120;3;14;2;2;5;7;7
0;003;4;B-121;13;1227;5;11;18;52;370
0;003;4;B-123;2;22;9;9;11;13;13
0;003;4;B-124p;192;111662;49;203;379;698;1743
0;003;4;B-125bis;4;857;165;165;198;264;297
0;003;4;B-125o;166;4313;3;9;18;31;74
0;003;4;B-125p;43;10238;30;88;194;330;659
0;003;4;B-126b;2;8;4;4;4;5;5
0;003;4;B-127;3;5;1;1;2;2;2
0;003;4;B-131;128;1957;0;1;3;11;75
0;003;4;B-132;43;2643;2;5;35;97;189
0;003;4;B-134o;249;106932;9;48;100;230;3074
0;003;4;B-134p;235;1282742;40;168;669;8155;21775
0;003;4;B-259;15;26463;197;592;1514;2041;5661
0;004;1;B-107a;1;9;9;9;9;9;9
0;004;1;B-107b;8;487;2;18;61;86;156
0;004;1;B-108b;1;485;485;485;485;485;485
0;004;1;B-110;5;47;3;4;8;16;16
0;004;1;B-111;1;95;95;95;95;95;95
0;004;1;B-114;2;668;135;135;334;534;534
0;004;1;B-116p;1;192;192;192;192;192;192
0;004;1;B-119a;1;30;30;30;30;30;30
0;004;1;B-119b;1;64;64;64;64;64;64
0;004;1;B-120;1;2;2;2;2;2;2
0;004;1;B-124p;2;256;85;85;128;170;170
0;004;1;B-125bis;1;66;66;66;66;66;66
0;004;1;B-125p;1;214;214;214;214;214;214
0;004;1;B-134o;3;52;12;12;13;27;27
0;004;1;B-134p;1;336;336;336;336;336;336
0;004;2;B-107b;27;1981;13;32;71;111;157
0;004;2;B-108b;19;5500;12;194;230;402;643
0;004;2;B-109;2;1096;498;498;548;598;598
0;004;2;B-110;26;318;3;4;12;15;29
0;004;2;B-111;3;71;9;9;12;49;49
0;004;2;B-112ap;5;552;11;54;88;122;278
0;004;2;B-112b;3;1239;216;216;498;525;525
0;004;2;B-112c;2;1218;606;606;609;613;613
0;004;2;B-114;4;2889;422;556;754;889;958
0;004;2;B-116p;7;933;19;89;98;236;237
0;004;2;B-118;1;710;710;710;710;710;710
0;004;2;B-119a;6;757;9;111;136;183;183
0;004;2;B-119b;3;223;20;20;80;122;122
0;004;2;B-120;3;6;2;2;2;2;2
0;004;2;B-124p;5;1112;21;82;273;277;460
0;004;2;B-125o;5;97;14;20;21;21;22
0;004;2;B-125p;4;1564;34;140;336;641;858
0;004;2;B-127;1;0;0;0;0;0;0
0;004;2;B-131;1;1;1;1;1;1;1
0;004;2;B-132;5;296;9;9;64;75;138
0;004;2;B-134o;8;100;3;3;13;20;28
0;004;2;B-134p;4;535;10;15;85;252;356
0;004;3;B-106;17;2336;3;25;102;187;626
0;004;3;B-107a;8;312;2;21;45;56;67
0;004;3;B-107b;142;7432;5;23;46;74;120
0;004;3;B-108b;85;30602;13;206;322;477;786
0;004;3;B-109;5;3889;18;350;731;1129;1661
0;004;3;B-110;99;1073;2;4;8;15;29
0;004;3;B-111;22;1034;4;16;45;67;98
0;004;3;B-112ap;27;3191;10;20;75;172;382
0;004;3;B-112b;41;15771;53;232;340;466;942
0;004;3;B-112c;18;7199;77;140;173;705;978
0;004;3;B-114;51;35971;46;333;569;1033;1886
0;004;3;B-115;1;396;396;396;396;396;396
0;004;3;B-116p;46;4849;19;39;65;154;318
0;004;3;B-118;3;1066;133;133;400;533;533
0;004;3;B-119a;37;2151;8;15;38;76;155
0;004;3;B-119b;9;711;3;6;11;169;274
0;004;3;B-120;12;134;2;2;2;6;78
0;004;3;B-121;7;1663;49;78;165;224;817
0;004;3;B-123;5;22;4;4;4;4;4
0;004;3;B-124p;42;12422;41;114;257;369;747
0;004;3;B-125bis;7;1318;33;33;231;330;330
0;004;3;B-125o;48;1095;3;8;18;28;59
0;004;3;B-125p;45;11844;34;91;165;353;759
0;004;3;B-126b;5;9;1;1;2;2;3
0;004;3;B-127;8;23;1;1;3;4;5
0;004;3;B-131;13;202;0;2;7;30;52
0;004;3;B-132;11;468;0;10;14;51;182
0;004;3;B-134o;55;906;1;3;3;9;105
0;004;3;B-134p;27;39453;20;49;79;433;2974
0;004;4;B-105;36;2099;1;14;33;63;192
0;004;4;B-106;250;42200;3;34;98;203;532
0;004;4;B-107a;191;14255;2;12;33;77;308
0;004;4;B-107b;1216;70144;3;21;47;78;151
0;004;4;B-108b;1077;499783;39;214;374;590;1273
0;004;4;B-109;276;173008;85;281;498;764;1600
0;004;4;B-110;693;7869;3;4;8;15;31
0;004;4;B-111;281;15214;4;13;45;84;130
0;004;4;B-112ap;354;38456;10;31;81;139;310
0;004;4;B-112b;584;271475;64;209;394;618;1074
0;004;4;B-112c;325;140179;46;153;352;559;965
0;004;4;B-114;991;840488;68;344;629;1112;2245
0;004;4;B-115;44;17140;78;156;323;557;980
0;004;4;B-116o;3;41;1;1;15;24;24
0;004;4;B-116p;822;100192;19;39;79;154;367
0;004;4;B-117;13;185;1;5;8;18;45
0;004;4;B-118;79;67690;1;89;666;1199;2620
0;004;4;B-119a;550;41609;8;23;49;106;233
0;004;4;B-119b;89;10464;5;16;70;161;445
0;004;4;B-120;156;4173;2;2;4;23;150
0;004;4;B-121;195;92091;29;146;311;583;1352
0;004;4;B-123;60;381;4;4;4;4;15
0;004;4;B-124p;797;307952;37;128;256;491;1181
0;004;4;B-125bis;179;37673;33;66;165;297;659
0;004;4;B-125o;507;11509;3;7;14;28;60
