vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;2;769;241.68;241.68;384.43;527.19;527.19
0;001;1;4;2;148;47.96;47.96;74.12;100.28;100.28
0;001;1;5;2;124;46.43;46.43;62.02;77.62;77.62
0;001;1;6;2;108;23.28;23.28;54.01;84.74;84.74
0;001;1;7;2;85;25.16;25.16;42.59;60.03;60.03
0;001;1;8;2;88;30.18;30.18;43.8;57.43;57.43
0;001;1;9;2;326;126.9;126.9;163.17;199.45;199.45
0;001;2;1;10;4109;308.69;314.08;364.83;488.01;720.57
0;001;2;4;10;523;17.44;39.24;50.14;66.14;87.2
0;001;2;5;10;1026;9.01;91.81;104.56;134.77;148.32
0;001;2;6;10;400;14.19;27.28;36.37;60.74;72.26
0;001;2;7;9;434;29.29;40.02;45.61;59.16;73.66
0;001;2;8;10;450;21.18;38.4;48.52;54.8;57.96
0;001;2;9;10;1254;26.91;123.63;126.9;152.15;199.45
0;001;3;1;39;16279;227.57;276.55;347.3;496.28;1005.02
0;001;3;2;4;62;9.1;9.64;15.27;21.46;22.56
0;001;3;3;5;17;1.45;1.45;1.45;1.45;11.64
0;001;3;4;39;2595;28.71;51.76;65.4;79.94;130.14
0;001;3;5;38;2477;2.61;23.59;52.62;75.28;216.8
0;001;3;6;29;879;11.65;16;22.19;31.66;74.2
0;001;3;7;38;1515;19.14;25.73;35.78;39.66;82.07
0;001;3;8;39;1377;11.67;18.38;25.89;48.87;89.04
0;001;3;9;38;4457;8.7;29.39;148.61;183.17;199.45
0;001;4;1;173;139856;270.43;391.24;609.22;933.29;2155.83
0;001;4;2;64;877;2.91;4.87;10.18;13.84;44.75
0;001;4;3;9;138;1.43;1.45;1.45;10.18;87.28
0;001;4;4;171;20592;38.17;65.07;95.92;145.36;292.52
0;001;4;5;172;23385;18.02;64.4;99.87;168.35;388.11
0;001;4;6;133;4230;3.64;17.1;26.19;36.75;75.67
0;001;4;7;160;11861;26.5;39.58;56.81;84.35;208.04
0;001;4;8;173;9813;16.81;24.68;41.15;75.38;156.4
0;001;4;9;172;26527;20.02;97.34;171.57;191.87;293.31
0;002;2;1;3;2025;379.18;379.18;782.65;863.07;863.07
0;002;2;2;2;38;13.84;13.84;19.1;24.36;24.36
0;002;2;4;3;305;43.18;43.18;65.4;196.2;196.2
0;002;2;5;3;179;22.33;22.33;51.17;105.31;105.31
0;002;2;6;3;54;5.37;5.37;17.82;30.4;30.4
0;002;2;7;3;141;39.47;39.47;40.89;60.4;60.4
0;002;2;8;3;72;12.37;12.37;17.01;42.54;42.54
0;002;2;9;3;322;15.03;15.03;45.38;261.77;261.77
0;002;3;1;23;9656;200.39;254.76;350.14;497.27;883.92
0;002;3;2;17;119;1.82;2.91;6.92;10.56;16.02
0;002;3;3;2;19;9.1;9.1;9.64;10.18;10.18
0;002;3;4;23;2252;31.25;56.68;82.84;113.36;191.84
0;002;3;5;23;2938;13.87;28.84;107.98;159.06;235.41
0;002;3;6;22;690;9.1;16;23.47;39.29;80.41
0;002;3;7;22;977;28.35;33.8;39.05;45.24;77.58
0;002;3;8;23;426;8.44;10.61;13.67;22.24;41.74
0;002;3;9;22;2302;10.9;29.64;145.63;165.08;206.57
0;002;4;1;126;159811;311.83;531.76;767.35;1283.31;4233.04
0;002;4;2;81;1135;1.82;4.37;9.46;17.47;48.77
0;002;4;3;47;533;10.02;10.18;10.18;10.18;10.18
0;002;4;4;124;24815;65.4;99.55;152.64;213.64;400.81
0;002;4;5;126;30742;27.9;119.23;193.55;300.86;518.15
0;002;4;6;125;3965;13.1;17.46;24.02;38.94;76.23
0;002;4;7;122;13966;31.76;57.42;83.36;126.59;285.82
0;002;4;8;126;8007;10.33;18.77;29.01;62.35;216.78
0;002;4;9;126;25004;29.82;168.36;179.37;234.77;399.39
0;003;1;0;3;0;0;0;0;0;0
0;003;1;1;36;4526;3.67;17.07;96.75;227.88;332.57
0;003;1;2;12;99;4.37;4.37;5.1;14.54;14.54
0;003;1;4;16;654;4.36;8.18;29.41;69.76;113.36
0;003;1;5;30;1920;2.91;5.01;62.16;102.18;186.67
0;003;1;6;20;675;6.37;12.74;22.3;54.4;77.7
0;003;1;7;32;750;2.03;2.28;22.15;40.04;58.52
0;003;1;8;28;342;1.16;7.04;13.34;17.26;23.42
0;003;1;9;21;598;1.09;3.64;19.86;41.09;58.18
0;003;2;0;3;0;0;0;0;0;0
0;003;2;1;96;14643;7.91;25.65;177.7;228.17;329.89
0;003;2;2;33;289;1.82;4.37;6.92;14.54;18.2
0;003;2;3;1;12;11.64;11.64;11.64;11.64;11.64
0;003;2;4;57;2118;4.36;8.72;17.85;65.4;126.44
0;003;2;5;79;8824;4.36;45.28;99.6;167.63;226.12
0;003;2;6;74;1837;1.82;9.1;14.74;32.76;72.42
0;003;2;7;89;2542;2.03;4.5;32.48;43.17;59.08
0;003;2;8;83;1334;1.89;7.69;14.32;23.84;35.49
0;003;2;9;64;1877;2.9;4.18;19.59;40.79;108.77
0;003;3;1;176;42606;105.77;180.59;227.76;285.83;458.2
0;003;3;2;69;384;1.82;4.36;4.37;6.92;13.82
0;003;3;3;2;15;2.91;2.91;7.27;11.64;11.64
0;003;3;4;114;6845;4.36;10.2;49.33;98.14;175.14
0;003;3;5;175;27563;36.1;85.73;138.29;196.72;364.86
