vrai_hop;rdrg;SI;mean;p5;p25;p50;p75;p95
0;001;1;9;9;9;9;9;9
0;001;2;15.7;8;11;13;16;29
0;001;3;21.5;11;14;19;25;41
0;001;4;57.6;12;28;42.5;78;157
0;002;2;23.9;19;20.5;23.5;27;30
0;002;3;26.9;17;21;23;29;46
0;002;4;60.8;17;28;42;73;178
0;003;1;20.5;2;16;21;25;34
0;003;2;27.3;15;20;25;31;45
0;003;3;37.4;16;24;33;41;67
0;003;4;54.3;19;30.5;44;77;105
0;004;1;35;35;35;35;35;35
0;004;2;24.8;1;1;21;35;101
0;004;3;41.3;2;18;35;52;102
0;004;4;65.7;5;31;55;90;164
0;005;1;17.5;10;10;17.5;25;25
0;005;2;30.6;12;16;27;38;66
0;005;3;45.8;10;23;39.5;58;116
0;005;4;63.4;18;33;53;80;145
0;006;3;19.5;14;15;19;24;26
0;006;4;39.2;25;28;41;43;59
0;020;1;12.5;2;6;9;15;35
0;020;2;14.8;1;6;12;19;34
0;020;3;24.7;1;6;17;32;83
0;020;4;39.9;5;12;28;49;134
0;021;1;9.3;3;5;7;11;21
0;021;2;12.8;4;7;9;14;34
0;021;3;24.9;4;9;16;28;80
0;021;4;42.2;6;15;30;58;122
0;022;1;6;2;3;5;7;13
0;022;2;11;2;4;6;12;36.5
0;022;3;24.6;2;7;17;31;80
0;022;4;40.3;2;15;30;55;111
0;023;1;4.2;1;2;3;5;10
0;023;2;9.3;1.5;3;6;10;29
0;023;3;32.5;4;10;17;35;133
0;023;4;63;7;22;47;89;182
0;024;1;3.9;2;3;3;4;7
0;024;2;5.9;2;3;4;6;16
0;024;3;20.3;3;5;11;22;76
0;024;4;39.8;1;9;26;43;137
0;026;1;2.8;1;1;2;3;7
0;026;2;5.8;1;2;3;5;19.5
0;026;3;22.3;2;6;14;29;74
0;026;4;53.5;8;22;40;74;115
0;040;1;5;1;2;4;6;15
0;040;2;11.1;1;3;6;14;39
0;040;3;20.1;2;8;14;25;68
0;040;4;37.4;3;10;28;50;100
0;041;1;6.6;1;2;4;7;19
0;041;2;9.3;1;3;6;11;29
0;041;3;16.1;2;6;12;20;46
0;041;4;21.9;3;7;16.5;29.5;56
0;042;1;8.6;1;2;5;10;27
0;042;2;16.3;2;6;11;20;47
0;042;3;23.2;4;11;18;28;59
0;042;4;34.2;4;15;26;42;92
0;043;1;3.6;1;2;2;4;9
0;043;2;6.5;1;2;4;7;20
0;043;3;18.8;2;5;9;21.5;70
0;043;4;26.9;4;11;20;26;120
0;044;1;8.2;1;1;5;9;24
0;044;2;14.7;1;4;8;16;55
0;044;3;16.8;1;2;8;20;67
