vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;0;2;0;0;0;0;0;0
0;001;1;1;4;3990;260.3;267.73;327.22;1727.23;3075.18
0;001;2;0;4;0;0;0;0;0;0
0;001;2;1;8;9449;156.18;464.8;1219.65;1471.25;2980.99
0;001;3;0;5;0;0;0;0;0;0
0;001;3;1;26;40031;183.44;811.84;1352.87;2097.26;3621.72
0;001;3;3;2;92;36.81;36.81;45.92;55.03;55.03
0;001;4;0;4;0;0;0;0;0;0
0;001;4;1;94;269538;235.5;562.71;1619.96;3622.94;11668.3
0;001;4;3;14;898;29.38;36.81;60.61;73.62;147.24
0;002;1;1;1;6877;6876.58;6876.58;6876.58;6876.58;6876.58
0;002;2;0;1;0;0;0;0;0;0
0;002;2;1;5;2535;183.44;275.16;379.28;469.74;1227.1
0;002;2;3;2;74;36.81;36.81;36.81;36.81;36.81
0;002;3;0;2;0;0;0;0;0;0
0;002;3;1;22;15121;183.44;275.16;369.97;780.86;1636.1
0;002;3;3;3;184;36.81;36.81;73.62;73.62;73.62
0;002;4;0;4;0;0;0;0;0;0
0;002;4;1;71;79981;143.78;409.02;733.76;1192.36;3103.61
0;002;4;3;22;1958;36.81;73.62;73.62;116.26;173.16
0;003;1;0;11;0;0;0;0;0;0
0;003;1;1;29;41071;133.86;617.25;1147.72;1662.1;4173.24
0;003;1;3;3;110;36.81;36.81;36.81;36.81;36.81
0;003;2;0;7;0;0;0;0;0;0
0;003;2;1;73;127724;183.44;705.22;1294;2369.86;5007.44
0;003;2;3;4;202;36.81;36.81;36.81;64.32;91.84
0;003;3;0;8;0;0;0;0;0;0
0;003;3;1;190;449865;245.41;674.24;1450.79;2654.93;7886.7
0;003;3;3;14;1015;24.42;29.38;36.81;122.83;173.16
0;003;4;0;3;0;0;0;0;0;0
0;003;4;1;204;967926;306.14;1369.58;2680.95;5347.61;19801.24
0;003;4;3;19;1500;24.42;36.81;55.03;127.8;173.16
0;004;1;0;24;0;0;0;0;0;0
0;004;1;1;9;1520;66.93;91.72;133.86;250.37;371.84
0;004;2;0;44;0;0;0;0;0;0
0;004;2;1;25;11060;66.93;183.44;329.7;401.58;1472.46
0;004;2;3;7;294;36.81;36.81;36.81;36.81;73.62
0;004;3;0;112;0;0;0;0;0;0
0;004;3;1;127;65814;66.93;133.86;317.3;557.76;1742.7
0;004;3;3;41;2396;18.22;36.81;36.81;73.62;147.24
0;004;3;4;2;2727;495.8;495.8;1363.45;2231.1;2231.1
0;004;4;0;286;0;0;0;0;0;0
0;004;4;1;1253;1395575;91.72;267.72;542.88;1203.5;3722.05
0;004;4;3;190;11511;36.81;36.81;36.81;73.62;128.65
0;004;4;4;9;15222;74;297.47;371.84;1735.3;8676.25
0;005;1;0;44;0;0;0;0;0;0
0;005;1;1;19;5302;66.93;133.86;200.79;366.88;733.76
0;005;1;3;6;221;36.81;36.81;36.81;36.81;36.81
0;005;2;0;73;0;0;0;0;0;0
0;005;2;1;61;14234;66.93;133.86;183.44;267.72;585.02
0;005;2;3;11;529;29.38;36.81;36.81;66.19;91.84
0;005;3;0;54;0;0;0;0;0;0
0;005;3;1;55;19586;66.93;133.86;250.37;409.02;1070.88
0;005;3;3;33;2175;36.81;36.81;36.81;66.19;173.15
0;005;3;4;1;56;55.5;55.5;55.5;55.5;55.5
0;005;4;0;43;0;0;0;0;0;0
0;005;4;1;79;55399;66.93;200.79;384.23;726.32;2464.04
0;005;4;3;26;2426;36.81;36.81;49.21;104.24;332.8
0;005;4;4;2;455;157.25;157.25;227.36;297.48;297.48
0;020;1;0;117;0;0;0;0;0;0
0;020;1;1;6;1104;40.9;66.93;66.93;267.72;594.92
0;020;1;3;1;37;36.81;36.81;36.81;36.81;36.81
0;020;2;0;110;0;0;0;0;0;0
0;020;2;1;18;3069;66.93;133.86;133.86;225.58;371.84
0;020;2;3;4;189;29.38;33.09;43.01;61.41;73.62
0;020;3;0;106;0;0;0;0;0;0
0;020;3;1;58;19094;66.93;91.72;211.95;472.22;892.42
0;020;3;3;9;434;36.81;36.81;36.81;55.03;73.62
0;020;4;0;82;0;0;0;0;0;0
0;020;4;1;113;52857;66.93;183.44;275.16;483.38;1560.46
0;020;4;3;8;442;36.81;36.81;36.81;73.62;110.43
0;021;1;0;1142;0;0;0;0;0;0
0;021;1;1;35;7468;66.93;91.72;133.86;267.72;663.1
0;021;1;3;60;3532;36.81;36.81;43.01;73.62;173.15
0;021;1;4;1;174;173.53;173.53;173.53;173.53;173.53
0;021;2;0;1015;0;0;0;0;0;0
0;021;2;1;102;26783;66.93;133.86;137.58;267.72;721.36
0;021;2;3;85;5966;29.38;36.81;36.81;73.62;209.97
0;021;3;0;529;0;0;0;0;0;0
0;021;3;1;140;36290;66.93;97.92;171.04;314.83;725.09
0;021;3;3;96;5454;36.81;36.81;49.21;73.62;98.42
0;021;3;4;2;1116;495.79;495.79;557.76;619.73;619.73
0;021;4;0;323;0;0;0;0;0;0
0;021;4;1;303;121699;66.93;133.86;204.5;423.9;1417.97
0;021;4;3;80;5930;29.38;36.81;36.81;73.62;191.56
0;022;1;0;217;0;0;0;0;0;0
0;022;1;1;2;822;286.3;286.3;410.87;535.44;535.44
0;022;1;3;4;184;36.81;43.01;49.21;49.21;49.21
0;022;2;0;254;0;0;0;0;0;0
0;022;2;1;5;689;91.72;91.72;104.12;133.86;267.72
0;022;2;3;23;1056;18.22;36.81;36.81;49.21;86.02
0;022;3;0;99;0;0;0;0;0;0
0;022;3;1;11;977;34.71;66.93;91.72;104.12;183.44
0;022;3;3;19;877;29.38;36.81;36.81;49.21;122.83
0;022;4;0;59;0;0;0;0;0;0
0;022;4;1;30;12033;66.93;104.13;192.11;379.28;1312.57
0;022;4;3;8;750;36.81;61.41;79.82;128.83;173.16
0;023;1;0;554;0;0;0;0;0;0
0;023;1;1;6;1388;66.93;66.93;118.99;183.44;832.9
0;023;1;3;11;479;18.22;36.81;36.81;49.21;91.84
0;023;1;4;5;1587;123.95;247.9;297.47;297.47;619.73
