vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;3;1730;247.72;247.72;263.97;1218.3;1218.3
0;001;2;52;32304;254.76;411.92;620.24;715.28;1273.52
0;001;3;93;79408;402.01;659.53;852.66;1011.78;1303.24
0;001;4;129;300966;591.79;1121.09;1737.96;2957.14;6040.8
0;002;1;1;539;539.18;539.18;539.18;539.18;539.18
0;002;2;3;3517;965.51;965.51;1216.09;1335.19;1335.19
0;002;3;69;73664;579;750.93;892.38;1319.51;2067.14
0;002;4;106;239331;767.52;1309.66;1818.08;2616.37;5232.08
0;003;1;271;131271;172.65;304.98;433.93;642.3;920.26
0;003;2;392;234483;238.18;378.88;515.31;739.06;1125
0;003;3;149;150523;328.59;510.42;701.41;1197.18;2507.71
0;003;4;95;185494;617.22;936.41;1484.04;2312.54;4927.86
0;004;1;11;3408;12.32;24.66;184.09;366.24;1610.37
0;004;2;35;25543;33.96;151.68;404.2;945.74;2533.94
0;004;3;224;250953;92.89;513;1031.45;1549.65;2400.07
0;004;4;1145;2341183;272.19;1062.45;1750.55;2680.14;4836.45
0;005;1;2;1274;435.03;435.03;636.82;838.62;838.62
0;005;2;10;9483;116.12;521.41;759.14;1540.58;1671.42
0;005;3;61;77504;357.58;706.22;1175.42;1860.07;2464.61
0;005;4;264;459928;545.02;1071.86;1572.92;2303.74;3507.59
0;006;2;3;2483;662.94;662.94;811.17;1008.98;1008.98
0;006;3;12;14323;475.44;822.13;1063.59;1477.63;2169.53
0;006;4;1;2163;2162.52;2162.52;2162.52;2162.52;2162.52
0;020;1;198;18192;0;29.76;64.93;118.75;229.7
0;020;2;105;17647;0;53.96;122.52;224.94;500.06
0;020;3;258;70116;43.24;117.08;214.23;365.84;728.69
0;020;4;179;151594;148.8;397.48;772.26;1095.45;2058.96
0;021;1;1056;71072;0;22.46;51.65;88.73;182.87
0;021;2;1706;162364;8.99;42.93;74.35;114.35;237.06
0;021;3;1205;258524;36.72;74.05;124.92;240.02;717.71
0;021;4;694;488449;81.41;212.2;496.3;944.57;2150.83
0;022;1;267;4514;0;0;10.41;21.23;51.52
0;022;2;222;9178;0;8.8;22.37;50.6;130.49
0;022;3;84;13616;8.2;31.76;69.26;192.01;620.75
0;022;4;34;16528;26.78;118.84;209.24;721.99;1854.66
0;023;1;673;9285;0;0;3.13;12.93;67.52
0;023;2;375;17009;0;3.91;20.17;58.6;174.77
0;023;3;166;30551;7.03;40.22;123.63;246.15;634.47
0;023;4;49;32827;122.75;290.15;581.75;843.47;1578.72
0;024;1;2008;88240;0;17.05;37.61;61.47;108.23
0;024;2;1561;107368;0.94;27.26;54.21;83.51;167.64
0;024;3;1373;166410;12.64;47.97;87.94;144.89;349.98
0;024;4;261;80444;20.04;112;205.97;407.96;898.62
0;026;1;1950;10954;0;0;0;3.83;26.34
0;026;2;719;21990;0;0;5.78;23.19;138.71
0;026;3;276;34259;0;33.46;78.45;163.36;435.76
0;026;4;75;55064;42.64;156.38;440.33;1112.16;2855.09
0;040;1;118;5453;0;0;36.41;74.78;136.4
0;040;2;158;10418;0;4.69;43.62;96.71;214.86
0;040;3;89;9353;0;18.4;64.78;141.34;343.31
0;040;4;26;10758;15.09;86.65;252.86;578.52;1458.71
0;041;1;279;8463;0;1.41;18.08;42.17;123.47
0;041;2;1054;39034;0;10.37;24.96;48.77;117.4
0;041;3;1258;73745;0.78;19.85;40.66;72.4;176.64
0;041;4;201;30492;5.93;31.84;92.12;185.14;533.24
0;042;1;2168;65404;0;3.13;21.33;43.9;95.32
0;042;2;5917;288669;0;19.77;40.38;66.03;127.59
0;042;3;2995;247449;8.37;38.43;66.44;105;208.13
0;042;4;347;78620;15;74.48;143.22;258.42;741.89
0;043;1;2462;64732;0;0;9.43;36.55;110.7
0;043;2;969;35274;0;0;18.31;48.19;140.9
0;043;3;177;13777;0;9.39;48.51;111.45;298.89
0;043;4;19;7396;1.95;101.84;318.67;617.65;1409.48
0;044;1;479;18961;0;9.39;27.53;53.93;125.01
0;044;2;791;46523;0;17.33;40.29;76.82;173.12
0;044;3;1415;126286;0;19.34;54.17;118.29;292.03
0;044;4;444;92783;0;21.88;93.93;238.1;799.52
0;045;1;1771;66408;0.78;14.47;31.55;50.96;96.89
0;045;2;8282;426614;3.59;22.71;40.66;65.1;135.39
0;045;3;4021;385987;11.5;39.01;71.19;122.09;260.98
0;045;4;926;245108;17.73;74.87;161.89;330.19;872.54
0;046;1;135;4315;0;7.24;23.91;43.59;106.74
0;046;2;311;14002;0;14.26;35.38;63.17;120.93
0;046;3;144;11426;8.21;26.6;54.19;102.09;227.15
0;046;4;12;1751;27.16;69.43;118.35;182.99;420.77
0;047;1;2608;77953;0;11.22;26.19;41;75.6
0;047;2;3692;148919;1.56;17.91;33.6;52.88;101.77
0;047;3;793;60120;9.38;34;60.17;94.75;183.57
0;047;4;77;16685;21.66;72.31;139.88;222.22;664.81
0;048;1;1546;42601;0;0.31;15.07;39.52;103.29
0;048;2;1330;53961;0;0.78;27.99;59.57;131.41
0;048;3;1006;71687;0;21.18;50.86;94.49;196.62
0;048;4;70;22942;35.93;126.61;225.55;386.24;1271.64
0;049;1;90;6294;2.65;32.52;59.42;98.11;167.55
0;049;2;381;39161;6.02;45.26;85.86;139.55;241.78
0;049;3;141;29551;33.78;107.31;173.62;289.45;470.63
0;049;4;55;24774;64.85;198.44;317.66;592.48;1219.3
0;050;1;215;10849;0;14.89;35.31;70.27;147.69
0;050;2;454;41418;0;31.78;72.59;126.16;259.83
0;050;3;232;37200;10.76;63.01;120.54;218.82;455.18
0;050;4;46;27727;107.14;180.99;389.24;703.08;2056.39
0;051;1;802;30935;0;16.02;31.46;50.14;105.03
0;051;2;310;22907;0;27.11;46.7;98.26;232.51
0;051;3;33;4771;28.64;66.92;116.69;167;339.23
0;051;4;8;4180;36.49;86.46;301;951.51;1465.57
0;052;1;1062;21325;0;0;12.32;29.34;65.79
0;052;2;647;28294;0;12.07;30.04;56.87;128.49
0;052;3;696;68641;4.91;35.22;69.96;119.98;301.55
0;052;4;114;36346;20.41;93.68;222.05;403.92;1102.49
0;053;1;7747;128763;0;0;4.69;23.57;65.25
0;053;2;5428;190170;0;1.56;21.55;47.53;120.92
0;053;3;2829;183346;0;3.91;34.84;82.36;234.36
0;053;4;492;145829;16.35;65.08;161.82;376.25;1010.65
0;054;1;4494;78464;0;0;9.87;24.39;66.3
0;054;2;1602;47598;0;3.13;19.6;41.6;98.59
0;054;3;205;10260;0;13.91;35.69;72.18;140
0;054;4;20;2391;0;43.01;63.51;178.93;405.63
0;055;1;1048;28971;0;2.22;16.71;37.49;101.09
0;055;2;1411;77874;0;17.69;38.81;75.22;167.91
0;055;3;832;95615;0;37.39;83.83;150.64;337.14
0;055;4;165;55626;38.82;115.72;238.23;441.14;1029.3
0;056;1;124;2138;0;0;9.63;19.89;78.92
0;056;2;114;3572;0;8.12;23;48.14;84.54
0;056;3;33;2942;2.08;36.93;74.33;130.2;182.11
0;056;4;3;687;16.86;16.86;61.84;608.28;608.28
0;057;1;6319;30791;0;0;0;3.13;24.32
0;057;2;1626;33846;0;0;10.22;27.08;79.63
0;057;3;296;21499;0;15.82;47.85;95.28;199.95
0;057;4;43;9060;0;59.4;141.82;264.94;715.24
0;058;1;11222;156107;0;0;0;14.57;77.27
0;058;2;5124;179837;0;0;15.34;51.79;127.82
0;058;3;1695;140959;0;29.49;64.57;107.36;230.23
0;058;4;262;70510;17.67;89.05;158.59;314.08;883.13
