vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;6;3727;192.98;256.73;625.85;958.32;1067.15
0;001;2;12;7084;305.73;532.23;597.56;671.21;731.87
0;001;3;31;21962;404.74;518.01;645.11;775.55;1323.82
0;001;4;98;102281;381.37;527.59;777.54;1264.74;2512.79
0;002;1;1;205;205.42;205.42;205.42;205.42;205.42
0;002;2;6;3909;357.64;548.1;698.32;774.42;832.51
0;002;3;24;19326;441.99;586.24;791.32;1028.4;1161.12
0;002;4;76;83285;522.98;658.32;887.13;1188.31;3175.58
0;003;1;40;22332;190.31;412.48;493.02;668.28;990.52
0;003;2;80;48338;274.07;466.99;551.39;745;976.09
0;003;3;200;143302;340.46;503.43;667.25;863.01;1282.21
0;003;4;207;186799;398.84;564.04;740.51;1101.66;1822.47
0;004;1;33;11975;153.17;212.27;283;463.78;763.79
0;004;2;73;42610;223.7;373.58;462.44;636.72;1336.96
0;004;3;259;220609;243.18;406.23;679.64;1092.89;1970.36
0;004;4;1569;2023529;344.07;671.92;1045.35;1623.75;3250.81
0;005;1;67;43234;203.35;366.41;516.47;713.98;1798.24
0;005;2;143;88890;226.96;403.84;542.45;759.03;1257.02
0;005;3;128;87740;249.95;393.68;600.29;920;1339.51
0;005;4;129;121751;299.88;481.95;677.64;1198.95;2659.78
0;020;1;124;42252;190.77;265.12;316.84;382.3;607.1
0;020;2;132;57845;209.41;293.17;392.5;495.41;828.08
0;020;3;171;82524;154.75;217.08;396.5;573.63;1102.55
0;020;4;197;144064;167.22;290.37;553.49;987.25;1831.21
0;021;1;1235;478422;191.86;270.98;350.59;447.42;724.09
0;021;2;1194;532678;208.14;283.49;380.52;519.42;917.98
0;021;3;750;486714;212.3;348.43;497.23;752.76;1536.54
0;021;4;676;540938;198.45;365.86;624.03;1038.67;2012.77
0;022;1;223;68712;183.15;223.02;280.53;351.13;524.46
0;022;2;282;121150;193.54;264.2;344.7;483.09;957.49
0;022;3;127;71181;166.52;310.42;428.91;673.58;1326.89
0;022;4;96;67446;185.84;300.72;513.44;997.69;1763.46
0;023;1;575;153070;162.69;196.46;234.41;290.76;490.21
0;023;2;327;139991;175.59;241.76;336.01;469;961.75
0;023;3;200;127851;177.42;248.19;418.86;736.38;1889.29
0;023;4;41;47127;293.1;426.47;669.79;1065.53;2691.15
0;024;1;1234;284987;154.99;184.46;215.23;255.58;352.94
0;024;2;2011;563438;162.86;204.16;244.91;307.94;489.69
0;024;3;682;298636;178.87;239.19;327.17;516.79;1091.3
0;024;4;118;92089;246.16;413.98;666.88;939.22;1930.34
0;025;1;3195;613874;137.56;161.44;181.12;204.17;276.22
0;025;2;208;53579;149.95;175.02;206.41;267.82;542.58
0;025;3;45;18090;154.43;190.43;253.54;435.71;1015.37
0;025;4;6;4188;238.07;324.59;413.01;1188.31;1611.39
0;026;1;631;157529;140.2;180.5;224.66;269.18;473.24
0;026;2;456;172411;169.75;224.31;286.1;430.06;843.65
0;026;3;244;164045;228.4;304.21;468.56;729.11;1944.91
0;026;4;100;98182;285.05;451.52;748.42;1101.17;2907.98
0;040;1;213;54238;144.04;177.61;217.37;283.64;537.16
0;040;2;267;93476;158.83;208.2;261.62;390.39;763.84
0;040;3;108;54264;179.18;240.46;403.27;611.66;1175.78
0;040;4;24;18378;209.95;346.64;448.51;829;2699.85
0;041;1;493;146245;151.56;195.63;240.29;318.25;614.65
0;041;2;1151;397743;157.48;217.8;285.47;405.84;678.29
0;041;3;862;381327;183.31;268.02;381.79;528.57;978.48
0;041;4;184;107302;178.95;284.12;438.64;710.45;1417.31
0;042;1;2262;685140;154.26;194.8;250.04;346.9;621.25
0;042;2;3914;1504322;173.22;242.33;319.69;442.4;813.13
0;042;3;1968;965584;191.19;293.3;406.31;577.24;1066.58
0;042;4;313;204707;220.91;363.62;546.3;829.88;1401.89
0;043;1;1402;316499;140.17;173.97;206.77;253.95;354.25
0;043;2;653;189614;151.56;193.17;242.22;316.77;575.8
0;043;3;167;71823;155.46;246.04;324.35;490.94;1015.85
0;043;4;21;10529;148.99;263.67;374.67;569.32;1403.52
0;044;1;478;129016;135.4;176.33;223.93;317.35;560.8
0;044;2;931;358214;152.14;200.85;294.1;463.27;898.04
0;044;3;1171;479467;150.91;187.86;296.19;484.43;1060.06
0;044;4;467;278669;159.71;243.31;446.55;756.08;1444.63
0;045;1;688;199918;150.48;201.56;243.65;319.34;545.46
0;045;2;3829;1448170;167.94;231.29;303.46;416.78;841.35
0;045;3;2099;1090015;177.2;277.37;402.63;615.84;1264.49
0;045;4;1032;729504;188.23;321.13;549.22;856.21;1924.95
0;046;1;1419;371743;148.34;180.02;222.91;294.79;490.25
0;046;2;4727;1669122;162.74;219.26;288.14;396;753.59
0;046;3;2417;1119458;176.64;257.81;366.36;537.33;1093.42
0;046;4;951;575392;182.76;321.34;494.11;779.34;1387.35
0;047;1;1730;405259;144.16;179.81;213.44;263.7;391.02
0;047;2;4727;1378458;157.26;205.81;256.21;327.2;530.58
0;047;3;1621;627384;180.87;247.33;324.72;451.6;801.39
0;047;4;136;82288;183.46;325.62;460.88;713.6;1637.91
0;048;1;1691;384826;143.68;176.22;205.42;250.59;377.6
0;048;2;2054;615146;167.59;212.06;267.12;341.78;526.62
0;048;3;1630;556007;169.29;218.19;288.65;390.19;698.95
0;048;4;74;46245;234.27;356.87;465.33;757.22;1589.07
0;049;1;144;41956;164;218.62;270.09;339.59;487.9
0;049;2;386;135613;158.19;205.92;284.4;416.2;783.31
0;049;3;148;77018;176.79;281.89;401.83;578.06;1447
0;049;4;107;57663;166.22;278.73;398.35;558.22;1531.05
0;050;1;236;61410;144.04;185.91;229.12;288.89;494.37
0;050;2;305;91982;153.88;200.65;256.21;378.11;588.15
0;050;3;112;48071;151.06;241.97;371.9;497.39;848.45
0;050;4;56;31334;167.76;296.65;438.81;665.73;1460.78
0;051;1;776;164080;145.31;177.61;202.81;236.13;309.03
0;051;2;217;55767;153.77;190.11;235.18;286.84;463.78
0;051;3;36;10431;152.61;178.66;220.15;318.36;832.23
0;051;4;6;2081;179.81;197.83;218.42;458.38;808.37
0;052;1;649;132411;139.57;162.94;186.25;217.77;342.44
0;052;2;507;136322;145.45;186.11;227.11;309.62;502.5
0;052;3;571;200747;157.06;219.77;292.69;418.76;723.94
0;052;4;266;113991;158.24;213.06;304.82;470.78;1135.41
0;053;1;6651;1353152;136.68;163.22;186.51;219.23;326.5
0;053;2;4233;1105115;145.86;183.31;223.23;289.67;488.78
0;053;3;2254;741349;151.79;205.42;270.98;370.59;705.18
0;053;4;357;187256;192.59;301.29;438.6;648.16;1215.96
0;054;1;2905;573874;137.32;160.46;183.77;214.54;302.61
0;054;2;1274;303775;142.42;176.86;212.27;265.95;423.88
0;054;3;179;50521;153.33;190.54;242.22;317.28;600.92
0;054;4;12;4481;180.37;282.67;338.29;418.99;815.98
0;055;1;505;130884;139.24;178.42;226.85;302.79;473.6
0;055;2;488;160928;156.94;214.52;281.79;397.85;659.8
0;055;3;294;121281;159.13;207.49;334.95;509.7;975.55
0;055;4;120;60175;169.04;237.42;383.82;669.25;1124.65
0;056;1;866;175685;131.21;154.43;179.78;219.42;354.22
0;056;2;350;105568;151.59;195.72;247.92;328.82;636.74
0;056;3;94;39687;170.15;238.18;371.11;525.13;915.88
0;056;4;29;15775;178.22;310.88;527.34;583.58;1410.67
0;057;1;10157;1697722;123.23;145.13;161.39;182.82;222.45
0;057;2;1146;233077;132.54;157.77;183.04;215.02;348.82
0;057;3;168;50667;141.68;178.18;229.38;363.03;721.68
0;057;4;22;14897;167.69;237.75;461.69;728.93;1907.36
0;058;1;10469;1991998;140.58;159.36;177.92;200.09;273.54
0;058;2;5707;1433941;145.91;171.15;201.99;265.71;507.03
0;058;3;1774;689424;160.02;207.21;292.77;464.58;922.7
0;058;4;263;171733;190.2;340.62;526.46;806.3;1615.69
0;070;1;351;83646;151.52;187.85;221.92;270.84;380.96
0;070;2;163;39529;151.52;177.9;230.95;273.44;367.52
0;070;3;28;8314;156.88;186.49;221.92;269.96;714.05
0;070;4;1;149;149.22;149.22;149.22;149.22;149.22
0;071;1;3407;766676;158.17;194.24;217.02;248.75;314.79
0;071;2;1955;502520;167.64;209.22;241.12;281.3;382.09
0;071;3;79;23766;174.4;210.77;259.07;350.97;528.14
0;071;4;4;1733;236.35;253.59;293.43;613.07;910.12
0;072;1;2541;483449;138.25;160.54;177.61;209.22;271.48
0;072;2;374;84067;148.46;173.2;211.46;252.45;355.86
0;072;3;46;18081;151.52;185.42;242.65;452.29;1457.34
0;072;4;6;2133;204.18;205.42;306.93;415.81;694.11
0;073;1;8707;1626663;137.65;160.46;178.96;205.46;256
0;073;2;2563;495547;137.31;162.76;182.76;211.18;280.84
0;073;3;202;49519;145.33;174.83;201.81;254.67;519.63
0;073;4;9;3100;156.8;215.83;249.02;340.16;891.54
0;080;1;220;57233;159.86;200.19;232.82;290.77;437.04
0;080;2;82;24345;174.25;217.51;272.35;338.4;571.99
0;080;3;18;7627;231.24;300.91;403.24;495.25;706.5
0;081;1;250;56340;148.6;178.34;208.33;258.8;358.53
0;081;2;291;75492;155.15;191.43;239.54;307.48;431.07
0;081;3;54;17323;192.79;243.77;306.91;374.28;452.14
0;081;4;5;2686;124.47;226.41;558.14;620.42;1156.47
0;082;1;848;190113;142.42;173.78;205.39;250.5;362.5
0;082;2;1163;326041;158.18;202.85;251.1;314.79;511.85
0;082;3;398;143840;164.19;235.49;298.91;418.5;745.39
0;082;4;26;13764;254.85;369.07;500.44;637.21;809.68
0;090;1;81;18419;140.39;176.06;204.82;250.66;397.59
0;090;2;138;62846;172.93;230.7;408.73;574.49;1022.56
0;090;3;51;30281;206.99;351.46;463.88;705.19;1475.47
0;090;4;80;68864;310.63;525.25;732.71;1027.99;1850.84
0;091;1;283;71728;155.28;186.51;228.86;294.79;402.12
0;091;2;143;51621;191.13;245.19;306.65;395.63;769.95
0;091;3;38;15550;203.94;258.8;347.23;515.24;847
0;091;4;61;34523;310.05;390.63;498.65;694.31;1016.36
0;092;1;2504;483451;141.34;164.4;187.08;210.25;269.64
0;092;2;346;81751;153;177.69;207.77;251.26;398.14
0;092;3;40;14967;166.54;224.54;269.63;357.74;950.45
0;092;4;12;6978;181.48;294.22;478.57;801.72;1287.77
0;093;1;6782;1273085;138.07;160.02;178.19;203.78;271.88
0;093;2;795;179742;150.21;173.42;204.13;265.32;350.8
0;093;3;55;20160;169.82;199.56;277.24;402.05;894.32
0;093;4;5;2270;255.95;311.93;334.54;554.1;813.14
0;094;1;1696;318652;140.59;158.57;176.56;202.48;278.16
0;094;2;380;89558;147.5;171.64;208.53;261.04;417.56
0;094;3;65;25621;159.1;222.85;290.35;494.67;983.14
0;094;4;15;8848;150.31;241.14;510.86;846.31;1857.07
0;095;1;356;76099;146.41;176.03;204.44;237.99;323.89
0;095;2;86;18113;150.23;173.42;202.29;237.15;323.86
0;095;3;6;2321;193.03;254.29;355.34;544.43;618.96
0;096;1;761;156942;145.64;173.55;198.66;228.25;290
0;096;2;188;44209;157.1;191.34;214.41;248.1;333.09
0;096;3;17;5850;170.19;217.99;279.76;364.65;862.75
0;096;4;1;238;237.97;237.97;237.97;237.97;237.97
0;097;1;10384;1795062;131.31;152.14;169.49;188.59;227.65
0;097;2;831;164477;135.19;159.12;183.3;220.88;297.13
0;097;3;67;18044;150.21;184.59;225.43;284.42;423.94
0;097;4;5;2488;165.95;417.19;470.8;514.37;919.28
0;098;1;12488;2365843;137.76;161.44;181.39;206.21;270.76
0;098;2;1790;385976;143.5;169.41;194.49;232;345.87
0;098;3;129;42159;151.82;195.42;259.43;338.91;719.28
0;098;4;22;12470;185.48;297.74;442.57;685.6;1117.17
0;110;1;474;117034;157.41;182.78;215.34;259.17;451.3
0;110;2;771;212230;160.02;195.21;233.27;289.69;526.46
0;110;3;508;210087;168.63;227.87;314.91;480.58;1056.71
0;110;4;95;59399;169.49;299.19;522.24;804.49;1464.82
0;111;1;1720;367044;139.56;168.56;195.46;237.04;347.08
0;111;2;1382;364118;152.61;191.55;233.46;299.36;472.46
0;111;3;291;96236;175.07;227.69;289.12;380.37;628.52
0;111;4;11;6434;281.1;368.32;549.41;736.16;1064.68
0;112;1;653;126536;136.23;160.62;184.18;215.88;282.17
0;112;2;306;66870;142.32;172.1;196.68;233.66;351.02
0;112;3;127;33475;161.93;196.62;234.54;316.38;463.76
0;112;4;12;4156;202.34;233.5;302.69;376.41;720.99
0;113;1;6270;1221019;141.09;166.76;187.73;213.35;270.76
0;113;2;4258;928116;144.48;175.98;201.15;240.27;346.62
0;113;3;684;181094;150.55;184.14;227.71;298.37;500.07
0;113;4;69;24998;159.84;240.27;308.85;375.22;719.96
0;114;1;4082;738424;137.65;155.78;171.71;194.84;249.02
0;114;2;914;206469;144.78;172.22;198.45;238.94;374.63
0;114;3;222;71574;151.57;197.19;246.59;352.84;775.93
0;114;4;42;21728;243.68;270.02;438.52;649.23;1022.98
0;115;1;2109;403129;133.91;158.49;178.75;209.56;285.21
0;115;2;1632;331555;147.89;160.3;173.97;207.35;360.14
0;115;3;184;55387;158.34;200.8;260.66;345.14;610.05
0;115;4;32;15880;190.85;251.35;441.16;620.31;1200.27
0;120;1;235;83412;186.99;278.09;342.41;416.01;530.04
0;120;2;654;270928;231.31;315.5;381.69;461.86;698.61
