vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;1;2;158;77.99;77.99;78.76;79.53;79.53
0;001;1;2;2;97;48.32;48.32;48.32;48.32;48.32
0;001;1;3;2;932;435.89;435.89;465.82;495.76;495.76
0;001;2;1;17;1798;71.55;77.99;110.5;125.8;136.53
0;001;2;2;17;821;47.64;48.32;48.32;48.32;48.32
0;001;2;3;17;8486;332.35;420.95;467.7;530.44;751.02
0;001;3;1;68;7104;71.55;80.93;109.77;133.93;139.71
0;001;3;2;68;3284;48.32;48.32;48.32;48.32;48.32
0;001;3;3;68;43400;403.49;485.58;560.32;720.86;1000.32
0;001;4;1;152;16776;71.55;79.53;110.18;135.66;140.92
0;001;4;2;152;7577;47.64;48.32;48.32;48.32;48.32
0;001;4;3;152;223616;332.8;664.13;1143.77;1899.65;4173.28
0;002;1;1;1;81;81.14;81.14;81.14;81.14;81.14
0;002;1;2;1;48;48.32;48.32;48.32;48.32;48.32
0;002;1;3;1;739;738.77;738.77;738.77;738.77;738.77
0;002;2;1;10;1123;79.53;93.88;125.8;125.8;136.7
0;002;2;2;10;483;48.32;48.32;48.32;48.32;48.32
0;002;2;3;10;7199;609.45;647.36;676.26;789.76;934.05
0;002;3;0;1;0;0;0;0;0;0
0;002;3;1;26;2780;75.77;85.36;93.88;133.93;170.08
0;002;3;2;26;1256;48.32;48.32;48.32;48.32;48.32
0;002;3;3;26;21386;550.63;690.33;783.23;983.11;1250.01
0;002;4;1;130;13817;71.55;81.14;97.54;133.93;140.89
0;002;4;2;130;6271;47.64;48.32;48.32;48.32;48.32
0;002;4;3;130;226108;654.95;885.91;1149.86;1951.94;5259.33
0;003;1;1;101;9238;55.49;76.5;81.14;101.2;139.68
0;003;1;2;101;4951;48.32;48.32;48.32;48.32;48.32
0;003;1;3;101;27558;87.71;107.34;152.56;345.04;822.59
0;003;2;1;171;17074;53.1;77.99;101.2;126.28;138.15
0;003;2;2;171;7947;24.16;48.32;48.32;48.32;48.32
0;003;2;3;171;105253;137.54;391.89;581.08;804.59;1041.45
0;003;3;1;369;35916;53.1;74.69;87.27;125.63;138.15
0;003;3;2;369;17480;47.64;48.32;48.32;48.32;48.32
0;003;3;3;369;274296;382.37;524.72;688.6;892.78;1309.93
0;003;4;1;284;29415;67.79;75.77;85.36;133.93;167.47
0;003;4;2;284;13710;47.64;48.32;48.32;48.32;48.32
0;003;4;3;284;353117;453.4;781.95;1039.62;1429.02;2644.57
0;004;1;1;13;954;49.81;52.95;66.84;88.55;125.26
0;004;1;2;13;628;48.32;48.32;48.32;48.32;48.32
0;004;1;3;13;5706;137.98;233.42;412.32;569.72;1088.39
0;004;2;1;52;4450;53.6;64.56;76.76;110.58;133.93
0;004;2;2;51;2461;47.64;48.32;48.32;48.32;48.32
0;004;2;3;52;35184;181.98;292.29;531.36;728.09;2166.39
0;004;3;1;219;19000;51.42;61.76;77.99;112.31;135.66
0;004;3;2;218;10642;47.64;48.32;48.32;48.32;48.32
0;004;3;3;219;198997;209.69;494.14;843.41;1229.7;2027.65
0;004;4;0;5;0;0;0;0;0;0
0;004;4;1;1826;153096;49.81;62.4;77.01;101.2;135.66
0;004;4;2;1819;88100;47.64;48.32;48.32;48.32;48.32
0;004;4;3;1835;2985400;418.34;838.83;1324.67;2064.32;3940.2
0;005;1;1;32;2969;67.98;72.79;86.27;108.91;135.66
0;005;1;2;32;1546;48.32;48.32;48.32;48.32;48.32
0;005;1;3;32;13301;113.58;232.33;314.69;531.71;827.58
0;005;2;1;126;11633;51.27;72.34;82.63;116.53;138.15
0;005;2;2;126;6038;48.32;48.32;48.32;48.32;48.32
0;005;2;3;126;64630;150.04;325.31;451.16;640.11;986.27
0;005;3;1;117;10350;50.57;67.85;81.14;108.03;139.71
0;005;3;2;116;5624;47.64;48.32;48.32;48.32;48.32
0;005;3;3;117;91821;202.4;411.22;682.92;1033.95;1890.57
0;005;4;1;171;14514;47.84;60.97;80.12;100.54;136.67
0;005;4;2;171;8103;47.64;48.32;48.32;48.32;48.32
0;005;4;3;171;192858;256.61;537.28;881.79;1472.21;2787.15
0;020;1;1;156;13894;51.57;70.03;81.44;113.07;135.66
0;020;1;2;156;7537;48.32;48.32;48.32;48.32;48.32
0;020;1;3;157;39546;100.24;163.68;207.59;281.5;527.35
0;020;2;1;225;19394;53.1;65.72;79.53;104.96;133.93
0;020;2;2;224;10865;48.32;48.32;48.32;48.32;48.32
0;020;2;3;225;95324;130.56;221.41;303.41;454.33;1057.59
0;020;3;0;2;0;0;0;0;0;0
0;020;3;1;182;16851;53.08;70.65;86.01;117.38;136.7
0;020;3;2;182;8785;47.64;48.32;48.32;48.32;48.32
0;020;3;3;182;97368;97.34;222.02;412.36;683.44;1343.27
0;020;4;0;1;0;0;0;0;0;0
0;020;4;1;295;25427;52.95;67.62;78.91;103.46;135.63
0;020;4;2;295;14210;47.64;48.32;48.32;48.32;48.32
0;020;4;3;295;247528;142.39;346;618.31;1093.81;2201.52
0;021;1;1;1214;112050;53.1;71.55;82.69;116.17;136.7
0;021;1;2;1214;58652;48.32;48.32;48.32;48.32;48.32
0;021;1;3;1214;356513;143.26;200.81;251.91;323.68;583.48
