vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;1;638;637.89;637.89;637.89;637.89;637.89
0;001;2;4;1779;341.19;362.5;427.16;527.2;583.89
0;001;3;33;20334;229.38;522.1;598.45;721.57;943.83
0;001;4;163;192784;448.23;585.85;742.95;1400.42;3293.06
0;002;1;1;750;749.62;749.62;749.62;749.62;749.62
0;002;2;5;2808;190.74;547.57;588.13;608.74;873.02
0;002;3;27;21080;302.87;566.91;677.31;886.77;1426.04
0;002;4;80;102242;369.31;763.37;1068.19;1641.79;2730.61
0;003;1;43;19122;212.27;252.54;345.51;586.85;805.41
0;003;2;88;50901;226.11;421.55;551.11;727.47;983.43
0;003;3;173;125992;360.64;544;672.89;858.05;1201.22
0;003;4;342;299969;432.91;582.05;770.42;1038.82;1796.43
0;004;1;16;5842;173.64;237.36;377.33;417.39;884.54
0;004;2;59;30912;208.99;343.2;443.33;593.87;1242.55
0;004;3;214;186611;288.23;476.07;678.35;1080.25;2099.83
0;004;4;2034;2950416;453;812.06;1225.33;1786.03;3234.19
0;005;1;37;15989;196.32;331.42;432.65;531.06;683.53
0;005;2;126;74060;259.45;436.91;542.72;680.61;1005.42
0;005;3;130;102171;276.63;434.66;655.38;856.07;2129.77
0;005;4;175;182885;349.64;577.14;833.36;1369.05;2368.53
0;020;1;111;37494;203.47;256.53;310.24;370.35;551.22
0;020;2;151;68411;213.91;303.95;390.67;529.94;934.9
0;020;3;184;102495;182.01;271.19;445.79;674.86;1368.89
0;020;4;249;192505;212.61;367.7;628.46;989.29;1964.21
0;021;1;1090;415734;210.31;282.51;343.09;438.67;669.6
0;021;2;1395;610142;217.71;289.97;373.6;490.86;886.19
0;021;3;817;482498;211.99;350.48;490.59;714.38;1280.24
0;021;4;811;731481;233.39;416.98;682.22;1074.78;2440.87
0;022;1;148;47846;197.2;258.88;299.9;358.27;486.41
0;022;2;291;120134;218.27;274.74;341.92;476.97;910.76
0;022;3;130;84486;204.64;309.27;461.87;854.76;1557.19
0;022;4;95;68405;215.62;322.39;539.61;976.05;1731.53
0;023;1;574;156853;177.31;207.7;243.36;298.17;455.62
0;023;2;351;140087;197.06;242;311.54;429.36;803.17
0;023;3;183;135710;213.74;364.03;501.46;894.69;2112.75
0;023;4;65;68230;269.98;485.01;761.17;1235.67;2580.54
0;024;1;1040;251290;177.32;202.42;230.97;264.37;336.48
0;024;2;2298;648712;182.38;220;253.6;304.01;472.76
0;024;3;748;366004;202.3;254.84;342.94;543.29;1217.57
0;024;4;99;90381;255.54;395.69;660.66;1038.93;2678.24
0;025;1;2422;509546;154.63;177.81;197.2;224.08;301.22
0;025;2;236;61995;165.83;197.96;230.72;273.91;471.59
0;025;3;56;23915;190.11;209.51;273.8;461.56;1502.34
0;025;4;12;9291;179.74;283.54;668.83;1075.02;1772.78
0;026;1;668;178043;170.08;203.86;235.4;285.36;427.34
0;026;2;459;165082;189.5;233.99;291.21;417.38;748.66
0;026;3;308;205481;241.09;363.73;493.76;729.88;1845.91
0;026;4;94;100969;337.71;548.17;844.82;1486.21;2366
0;040;1;154;36823;157.55;189.47;215.58;257.78;421.18
0;040;2;188;65455;180.68;223.93;274.89;371.13;822.6
0;040;3;133;64724;206.09;279.3;374.67;566.84;1111.59
0;040;4;41;24830;206.53;347.62;495.36;748.41;1399.21
0;041;1;359;101204;172.74;202.06;236.53;299.13;480.05
0;041;2;1240;437055;184.49;233.73;301.22;393.82;717.32
0;041;3;1012;534709;218.8;310.73;432.14;599.58;1118.79
0;041;4;245;157294;228.81;356.21;549.74;803.27;1328.83
0;042;1;2029;714008;171.14;214.66;280.41;404.06;758.17
0;042;2;5129;2258840;195.68;271.54;364.29;506.67;902.05
0;042;3;2929;1684795;232.05;348.34;480.72;689.05;1230.07
0;042;4;442;364333;305.35;455.42;711.81;1020.54;1749.26
0;043;1;1138;283905;163.77;195.81;228.3;274.47;389.85
0;043;2;744;229880;178.08;226.13;274.47;345.09;558.94
0;043;3;196;86914;206.09;276.63;359.35;511.61;858.03
0;043;4;26;14477;199.32;317;502.95;598.57;1383.83
0;044;1;339;102137;155.49;194.96;259.7;342.6;583.38
0;044;2;948;388356;168.42;226.83;328.22;481.11;942.45
0;044;3;1211;525038;160.73;201.41;300.69;507.03;1158.63
0;044;4;525;349953;182.3;263.9;524.72;881.98;1569.01
