vrai_hop;rdrg;SI;mean;p5;p25;p50;p75;p95
0;001;2;52;23;43;54;65;70
0;001;3;59;36;55;60;65;75
0;001;4;49;2;44;57;63;69
0;002;2;60;52;54;60;66;67
0;002;3;52;27;48;54;58;66
0;002;4;47;16;37;51;58;64
0;003;1;48;0;41;50;60;68
0;003;2;52;30;48;55;62;68
0;003;3;50;21;41;54;62;70
0;003;4;47;7;37;52;60;68
0;004;1;55;38;44;57;62;80
0;004;2;60;31;52;62;70;82
0;004;3;62;24;53;65;75;86
0;004;4;64;33;56;68;76;84
0;005;1;57;46;50;56;64;74
0;005;2;59;44;51;58;65;77
0;005;3;59;42;52;59;66;83
0;005;4;58;25;53;58;67;85
0;020;1;41;3;21;40;59;78
0;020;2;58;17;44;64;78;85
0;020;3;63;21;50;68;80;86
0;020;4;60;18;46;65;78;87
0;021;1;54;15;44;57;69;83
0;021;2;53;19;43;55;67;80
0;021;3;55;12;44;58;70;81
0;021;4;61;20;50;64;76;85
0;022;1;46;1;24;49;69;80
0;022;2;55;4;34;65;76;83
0;022;3;56;1;42;64;77;85
0;022;4;56;1;47;64;74;84
0;023;1;51;31;43;51;60;73
0;023;2;51;16;39;53;64;79
0;023;3;57;17;46;62;73;82
0;023;4;52;7;36;56;73;84
0;024;1;70;51;63;71;78;85
0;024;2;71;55;65;73;78;84
0;024;3;73;54;68;75;80;86
0;024;4;76;61;72;77;81;87
0;025;1;56;27;43;55;70;84
0;025;2;53;11;43;55;68;81
0;025;3;65;43;53;69;78;87
0;025;4;57;5;51;67;81;81
0;026;1;48;11;34;49;64;80
0;026;2;63;20;51;68;78;88
0;026;3;71;26;62;76;83;90
0;026;4;68;14;61;76;83;90
0;040;1;34;2;11;33;51;75
0;040;2;45;3;25;48;64;84
0;040;3;57;4;34;65;80;87
0;040;4;44;1;16;45;79;83
0;041;1;54;22;42;55;68;82
0;041;2;62;36;53;63;74;83
0;041;3;64;38;56;67;75;84
0;041;4;62;31;52;64;75;84
0;042;1;69;27;62;75;81;88
0;042;2;77;53;73;79;84;89
0;042;3;79;61;76;81;86;91
0;042;4;79;57;77;81;86;90
0;043;1;43;21;33;43;51;67
0;043;2;49;24;39;48;58;73
0;043;3;57;25;47;60;69;80
0;043;4;57;25;49;64;69;81
0;044;1;70;32;61;75;83;89
0;044;2;73;47;67;77;83;89
0;044;3;72;44;62;76;83;90
0;044;4;74;46;68;77;84;89
0;045;1;68;41;59;71;79;88
0;045;2;73;48;65;75;82;89
0;045;3;78;56;73;80;86;93
0;045;4;79;57;74;81;86;92
0;046;1;71;48;62;72;80;87
0;046;2;73;51;66;75;82;89
0;046;3;78;54;73;80;86;92
0;046;4;80;64;77;82;86;93
0;047;1;69;42;58;71;81;89
0;047;2;74;50;67;77;83;89
0;047;3;80;60;76;82;86;93
0;047;4;81;64;78;83;88;93
0;048;1;52;19;40;52;67;82
0;048;2;63;35;54;65;75;85
0;048;3;65;38;55;67;77;86
0;048;4;72;46;65;74;84;92
0;049;1;22;0;3;17;40;59
0;049;2;45;4;29;49;61;77
0;049;3;43;0;16;47;70;85
0;049;4;51;1;27;60;74;85
0;050;1;60;9;46;67;79;87
0;050;2;46;2;26;48;68;85
0;050;3;46;2;16;48;69;87
0;050;4;60;3;52;67;78;86
0;051;1;17;0;5;12;30;42
0;051;2;27;0;8;29;40;64
0;051;3;33;1;16;32;44;78
0;051;4;64;0;69;74;79;87
0;052;1;53;3;39;59;70;84
0;052;2;64;8;54;72;82;89
0;052;3;67;21;58;72;82;89
0;052;4;64;19;52;70;81;87
0;053;1;28;1;6;23;46;71
0;053;2;46;2;21;50;68;84
0;053;3;45;2;19;48;68;84
0;053;4;60;6;47;64;79;88
0;054;1;34;8;19;34;46;65
0;054;2;44;13;29;44;57;80
0;054;3;49;14;33;49;66;85
0;054;4;53;14;22;52;85;95
0;055;1;40;1;15;41;62;84
0;055;2;62;13;49;69;80;88
0;055;3;71;29;62;77;85;92
0;055;4;67;20;56;74;83;90
0;056;1;29;0;4;22;50;80
0;056;2;56;5;39;62;77;87
0;056;3;64;18;53;70;83;90
0;056;4;68;18;54;77;85;91
0;057;1;20;1;5;13;29;68
0;057;2;45;2;14;50;74;86
0;057;3;60;3;38;71;82;92
0;057;4;63;3;48;71;88;92
0;058;1;48;1;41;51;60;74
0;058;2;56;9;46;57;70;83
0;058;3;69;27;61;75;82;89
0;058;4;72;30;65;78;85;91
0;070;1;51;12;34;51;69;84
0;070;2;57;17;42;59;76;86
0;070;3;61;26;48;64;77;91
0;071;1;64;33;55;66;75;84
0;071;2;61;23;51;64;74;83
0;071;3;61;1;55;67;76;86
0;071;4;70;54;62;74;78;78
0;072;1;54;4;42;60;73;85
0;072;2;65;24;59;70;77;87
0;072;3;69;18;68;73;82;87
0;072;4;69;2;72;79;83;89
0;073;1;76;52;72;79;84;89
0;073;2;75;55;72;78;83;88
0;073;3;76;54;70;78;83;90
0;073;4;76;65;72;76;84;84
0;080;1;18;1;2;4;26;78
0;080;2;37;1;3;38;61;85
0;080;3;49;2;25;58;76;81
0;080;4;76;67;67;77;83;83
0;081;1;47;12;32;46;63;82
0;081;2;57;23;44;59;74;84
0;081;3;66;24;59;72;79;87
0;081;4;78;66;68;78;88;91
0;082;1;42;1;18;43;65;84
0;082;2;57;3;41;63;77;88
0;082;3;71;22;63;76;84;90
0;082;4;70;1;69;80;86;97
0;090;1;57;26;48;59;69;80
0;090;2;63;41;56;63;71;80
0;090;3;58;33;53;58;65;79
0;090;4;62;47;56;62;70;81
0;091;1;40;1;13;45;62;78
0;091;2;56;4;51;60;69;80
0;091;3;61;33;50;62;74;83
0;091;4;60;45;53;60;67;79
0;092;1;30;14;17;25;41;61
0;092;2;39;15;22;37;52;75
0;092;3;39;16;23;35;50;79
0;092;4;68;57;58;69;78;78
0;093;1;42;16;30;42;54;70
0;093;2;50;17;39;52;63;77
0;093;3;46;1;27;54;66;80
0;093;4;41;1;4;57;75;87
0;094;1;46;11;31;47;60;79
0;094;2;55;22;45;54;68;82
0;094;3;56;5;50;60;71;79
0;094;4;51;1;43;58;71;84
0;095;1;24;0;1;25;42;56
0;095;2;30;0;4;35;48;59
0;095;3;7;0;0;0;2;55
0;095;4;38;38;38;38;38;38
0;096;1;52;20;42;53;64;78
0;096;2;61;30;54;63;74;83
0;096;3;66;15;57;75;81;89
0;096;4;58;41;41;58;74;74
0;097;1;22;3;12;22;31;43
0;097;2;24;2;6;22;35;60
0;097;3;15;1;3;5;12;65
0;097;4;17;1;3;8;42;50
0;098;1;36;9;22;35;48;66
0;098;2;47;7;35;50;62;78
0;098;3;51;1;41;58;70;84
0;098;4;62;11;49;66;77;85
0;110;1;60;45;54;59;65;80
0;110;2;62;48;55;61;69;83
0;110;3;60;44;53;60;68;80
0;110;4;62;47;54;62;69;81
0;111;1;57;25;45;58;71;84
0;111;2;69;38;60;73;81;88
0;111;3;75;47;69;78;84;91
0;111;4;76;60;72;76;81;90
0;112;1;65;17;56;71;79;88
0;112;2;73;44;67;76;83;91
0;112;3;71;35;65;76;82;89
0;112;4;69;5;70;76;83;88
0;113;1;12;0;1;3;19;46
0;113;2;19;0;1;4;33;77
0;113;3;31;0;2;11;65;86
0;113;4;47;0;9;55;74;88
0;114;1;27;1;10;21;41;67
0;114;2;38;1;8;39;62;84
0;114;3;48;2;21;55;73;87
0;114;4;54;11;46;59;70;82
0;115;1;32;1;5;30;53;78
0;115;2;52;2;44;54;65;80
0;115;3;58;1;46;67;82;90
0;115;4;64;2;55;72;81;92
0;120;1;58;27;52;61;69;79
0;120;2;62;40;55;64;71;78
0;120;3;64;43;58;67;74;79
0;120;4;62;14;56;65;74;80
0;121;1;52;18;37;56;66;79
0;121;2;59;21;51;63;73;81
0;121;3;63;28;56;66;76;84
