vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;21115;9049.08;9049.08;10557.26;12065.44;12065.44
0;001;2;277129;4407.41;5693.92;6802.68;7970.64;12237.45
0;001;3;1282274;5037.04;8381.28;11229.15;16762.56;28238.94
0;001;4;3333537;9345.36;17344.07;25806.81;44607.15;115895.85
0;002;2;120803;10252.8;15575.6;17144.43;20360.43;23035.2
0;002;3;846213;9660.69;13677.15;16251.96;19329.97;30233.7
0;002;4;3316375;11291.74;19881.07;26840.28;47528.62;96459.9
0;003;1;3456239;8139.45;10546.92;14234.8;18578.25;28036.08
0;003;2;7968158;8328.48;12099.58;15836.7;20640.46;33412.77
0;003;3;3761499;9756.78;14397;20837.99;28655.42;57588
0;003;4;4338216;11890.08;21407.1;32810.19;45338.85;82617.46
0;004;1;51470;469.5;520.53;575;10931.9;26945.88
0;004;2;722559;593.76;2427.47;7568.47;15043.46;28275.24
0;004;3;5350060;708.05;7181.44;15033.49;24894.27;43191.05
0;004;4;48997531;2095.32;15249.36;28030.44;44630.7;81445.66
0;005;1;33726;7524.92;7524.92;10537.2;15663.68;15663.68
0;005;2;374033;5195.94;10566.43;16985.03;24767.69;38505.35
0;005;3;2837334;6208.86;13989.24;19094.66;28925.22;57097.95
0;005;4;14575151;10589.6;19864.8;27486.43;40603.34;69017.85
0;006;2;22865;10627.52;10627.52;11432.48;12237.45;12237.45
0;006;3;38152;11517.6;11517.6;19076.02;26634.45;26634.45
0;006;4;21948;10074.08;10074.08;10973.78;11873.48;11873.48
0;020;1;886677;1139.04;2616.1;3733.68;6125.28;22316.28
0;020;2;767391;510.44;2994.03;4660.83;8638.88;26507.73
0;020;3;2747769;698.44;4699.4;9821.1;19274.26;37188.18
0;020;4;3087842;2510.7;10012.32;18620.03;32358.56;53780.29
0;021;1;3740784;1157.91;2267.56;3265.03;4889.08;10432.44
0;021;2;9100307;1609.86;2804.04;3949.05;6246.36;17793.5
0;021;3;12020638;1528.53;3637.32;6032.72;11187.53;30123.62
0;021;4;15655036;1913.28;7918.35;15828.13;32425.87;69436.65
0;022;1;465668;543.79;1409.82;1991.48;2788.6;6769.8
0;022;2;906207;1041.06;2135.22;2972.52;6032.72;17313.26
0;022;3;855739;1221.62;2542.92;4259.37;11229.15;38098.32
0;022;4;526721;2159.55;10979.51;15238.4;27461.41;60264.98
0;023;1;996212;478.32;544.62;1046.32;1897.96;5593.52
0;023;2;2199580;522.5;1866.84;3412.5;6405.66;25284.8
0;023;3;2817140;2092.64;4686.14;8748.65;19955.26;54506.82
0;023;4;1746366;3066.96;12555.84;25993.09;37432.92;77539.39
0;024;1;2851165;524.82;1073.24;1569.48;2173;3357.3
0;024;2;3876974;800.86;1330.96;1990.82;2852.9;6925.93
0;024;3;10633445;622.28;1873.59;4133.98;9079.72;26629.47
