vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;5003;5002.53;5002.53;5002.53;5002.53;5002.53
0;001;2;10440;10440.04;10440.04;10440.04;10440.04;10440.04
0;001;3;232021;4416.94;5796.44;7070.94;8988;13475.4
0;001;4;2447826;5620.2;7474.73;11229.5;21554.4;50113.45
0;002;2;11690;11690.12;11690.12;11690.12;11690.12;11690.12
0;002;3;163080;466.6;10440.04;10869.3;13377.6;14464.6
0;002;4;2546210;7961.95;10772.05;14070.08;21539.85;64712.88
0;003;1;159615;769.62;844.7;1606.16;6681.54;11034.25
0;003;2;479641;836.1;1801.92;7108.32;9235.44;15281.19
0;003;3;1720089;4090.88;6541.77;8812.69;10995.4;17797.3
0;003;4;5597522;5206.59;8074.57;11934.68;17136.26;33633.6
0;004;1;26170;3078.48;3732.8;5389.2;5608.08;8361
0;004;2;308335;2007.7;3174.4;5285.7;8983.6;16665.6
0;004;3;2414916;3288.36;5905.34;9806.37;16960.66;41214.8
0;004;4;45237333;4909.79;10585.26;16671.72;26816.79;53044.2
0;005;1;371200;763.05;2158.24;5417.76;7932.2;18919.12
0;005;2;936587;1192.92;4006.95;6396.32;8534.42;15777.21
0;005;3;1315939;1974.96;5490.55;8260.07;12046.58;26704.99
0;005;4;2853135;3726.45;7952.51;11597.28;18530.26;41590.44
0;020;1;314512;286.65;1627.75;2364.63;3411.26;6881.4
0;020;2;843473;303.26;2312.45;3639.12;5819.13;13997.34
0;020;3;882481;278.17;1362.57;3771.46;7282.05;15668.16
0;020;4;2310908;741.24;2586.16;7174.75;13248.64;28782.43
0;021;1;3848497;710.88;1860.62;2841.96;4215.15;8436.84
0;021;2;6535579;836.1;1866.4;3364.65;5268.12;11705.4
0;021;3;6071563;618.28;3091.4;5174.43;9175.2;19314.74
0;021;4;9848442;834.51;4140.64;9164.1;16420.8;35179.76
0;022;1;393919;587.3;1381.14;2127.28;2881.03;5912.9
0;022;2;1065778;859.95;1758.76;2741.94;4651.38;8983.6
0;022;3;967754;594.12;2900.73;5242.61;11033.45;25019.82
0;022;4;1077084;1442.16;4807.2;9994.84;15258.52;24245.42
0;023;1;1020731;318.9;793.6;1190.4;2114;4445.85
0;023;2;1123994;571.32;1316.12;2600.38;4180.5;8277.62
0;023;3;1905826;1545.7;3301.08;5658.2;11040.79;33856.13
0;023;4;878187;3143.35;5845.97;12363.6;19414.35;38022.27
0;024;1;1326755;476.64;772.8;1077.84;1433.3;2553.92
0;024;2;4261519;534.26;967.95;1374.92;1926.46;4325.1
0;024;3;4052000;820.23;1532.04;2970.6;6128.16;21169.47
0;024;4;1070828;758.31;3869.68;7206.45;14197.43;33621.79
0;025;1;1852086;254.68;329.16;548.92;802.64;1796.72
0;025;2;410215;268.44;549.72;889.17;1539.24;5044.96
0;025;3;177511;268.44;658.06;1912.14;3964.2;12602.4
0;025;4;64408;769.26;1079.12;3850.24;8149.76;12670.5
0;026;1;1115226;288.44;645.3;899.24;1376.28;4346.11
0;026;2;1773561;535.16;964.38;1924.05;3935.52;8983.6
0;026;3;3022378;1142.64;3515.72;5754.5;10112.87;27238.38
0;026;4;1733494;1873.4;7183.3;13274.54;19991.22;37196.46
0;040;1;223088;286.13;512.82;891.96;1673.7;4496.2
0;040;2;578095;315.31;936.7;1758.76;3309.98;7364.53
0;040;3;913187;458.76;1319.07;3161.12;5847.12;20232.34
0;040;4;444087;19.38;1658.86;5504.79;10977.24;28851.64
0;041;1;549846;297.06;634.12;1054.98;1891.44;5317.84
0;041;2;4327364;463.33;1161.52;2258.55;3868.26;10033.2
0;041;3;6542976;865.02;2293.8;4391.27;7932.2;16997.12
0;041;4;2217651;975.44;3335.86;6088.55;10303.7;26611.13
0;042;1;5715162;278.51;777.12;1649.16;3538.08;8666.7
0;042;2;28565167;576.88;1911.3;3461.28;6025.67;13710.09
0;042;3;24461888;1086.12;3306.72;5436.42;9114.58;19229.64
0;042;4;5612056;1893.08;4727.8;8491.28;14247.2;25026.42
0;043;1;1515465;274.88;580.76;1018.72;1501.26;3243.31
0;043;2;1888376;488.56;1096.12;1644.18;2779.98;6576.72
0;043;3;1038045;577.92;1650.54;3020.87;5497.6;16103.8
0;043;4;236278;556.06;2517.6;5658.66;11426.4;22949.15
0;044;1;693005;253.93;422.35;1501.6;2964.06;5722.6
0;044;2;3679614;262.28;853.62;2520.84;4992.05;12612.4
0;044;3;5485311;258.79;592.36;2571.68;5563.4;16704.88
0;044;4;5105624;298.29;2046.9;6321.78;12188.78;27262.69
0;045;1;1879667;298.1;1084.46;1660.29;2558.43;5143.68
0;045;2;28119676;730.89;1668.18;2703.24;4557.7;11391.27
0;045;3;27466856;709.17;2471.63;4416.5;8092.89;21411.48
0;045;4;21264175;975.44;3685.3;7372.1;12792.44;30476.81
0;046;1;458288;274.03;517.58;898.36;1695.47;3427.76
0;046;2;4074207;439.69;1039.44;1948.38;3202.42;7055.1
0;046;3;3235423;655.24;2002.91;3567.84;5727.2;13136.64
0;046;4;1472361;496.22;2408.22;5698.69;10169.46;20694.1
0;047;1;1734501;260.93;575.4;1077.84;1682.52;3211.32
0;047;2;10651229;477.3;1073.76;1778.34;2730.88;5640.86
0;047;3;6334827;803.25;1866.4;2950.11;5030.1;12424.5
0;047;4;1009558;1159.1;3005.61;5830.02;10255.76;18680.48
0;048;1;1725928;267.13;484.42;893.4;1528.92;3581.05
0;048;2;6321687;468.35;1155.84;1822.38;2893.14;5871
0;048;3;6262533;309.14;899.24;1822.38;3517.52;8346.68
0;048;4;1022875;322.65;2935.5;5055.74;10253.88;21724.56
0;049;1;278346;315.31;1531.41;2254.48;3129.94;4633.3
0;049;2;1213646;289.95;1338.25;2343.06;4051.35;9658.22
0;049;3;810751;592.36;2782.26;4467;6892.2;15568.83
0;049;4;1136282;518.08;2782.26;5702.19;9690.45;20646.93
0;050;1;516466;327.62;1104.4;1707.24;2777.39;6453
0;050;2;945276;384.81;1260.96;2195.05;4062.88;9447.24
0;050;3;578084;880.65;2607.9;4321.44;6238.46;16303.95
0;050;4;604580;1563.3;4007.92;7057.13;11287.35;29862.4
0;051;1;743179;401.54;732.84;977.12;1406.64;2648.22
0;051;2;483923;441.37;912.18;1592.13;2566.16;4829.11
0;051;3;100604;552.2;1056.88;1879.47;4194.45;9370.06
0;051;4;125723;83.98;2450.16;3829.84;9633.96;23773.84
0;052;1;515690;254.68;315.31;520.68;918.81;2566.16
0;052;2;1179441;267.02;743.1;1428.3;2785.1;6183.76
0;052;3;2413622;296.39;1540.29;2718.21;4838.54;9502.85
0;052;4;1679812;317.06;1610.64;3688.86;7927.01;17660.1
0;053;1;5209677;253.9;318.9;533.46;910.2;2248.1
0;053;2;7938157;267.13;526.98;1099.48;2082.72;4794.95
0;053;3;8007478;318.9;898.36;1955.24;3517.52;9281.58
0;053;4;4021389;927.42;2943.9;5679.72;9728.47;22128.9
0;054;1;2234447;244.53;298.1;535.5;910.2;2308.86
0;054;2;2235338;267.13;535.5;1031.82;1867.11;3746.8
0;054;3;482593;286.36;866.67;1671.37;2837.79;6143.04
0;054;4;42315;1005.04;1348.9;3593.72;4783.5;15108.62
0;055;1;1014533;243.63;487.26;1035.16;1895.04;5004.54
0;055;2;2046366;258.41;1099.44;2304.38;3949.92;8260.07
0;055;3;2154154;271.51;1017.48;3505.68;6945.38;14566.27
0;055;4;1736374;325.55;2400.57;5707.13;11644.66;21627.13
0;056;1;679355;245.97;335.45;595.6;1049.28;2673.54
0;056;2;1027781;278.44;856.98;1811.53;3003.2;6745.92
0;056;3;623455;281.73;1869.31;3567.97;6550.44;12674.74
0;056;4;389490;256.15;2529.99;5666.37;10937.84;26968.6
0;057;1;3444327;234.92;267.02;296.18;476.64;934.68
0;057;2;1286905;244.84;297.06;548.49;1082.88;3675.24
0;057;3;434167;276.44;815.28;1958.32;3772.44;8803.27
0;057;4;78391;260.16;2504.34;3395.62;5848.71;11997.16
0;058;1;6839576;240.36;276.1;318.9;449.62;936.7
0;058;2;9659165;240.36;277.33;420.14;933.2;5046.36
0;058;3;7305727;263.49;964.16;2936.36;5727.48;13882.08
0;058;4;2784737;732.84;3626.21;7092.14;13684.64;32899.29
0;070;1;455828;284.54;553.74;906.68;1389.99;3243.31
0;070;2;297777;274.03;767.13;1261.24;1895.04;4633.3
0;070;3;74917;318.9;1068.52;2140.67;4093.8;6908.22
0;071;1;2608515;284.83;547.36;879.38;1214.64;1866.4
0;071;2;2883593;306.27;637.8;918.81;1399.8;2551.2
0;071;3;266857;315.31;898.1;1399.8;3211.32;10139.82
0;071;4;75217;1405.05;6545.32;10140.9;13275.73;13888
0;072;1;1169881;259.83;330.35;549.72;933.2;1405.05
0;072;2;646423;273.41;543.02;933.2;1399.8;3229.05
0;072;3;124424;396.8;933.2;1835.04;5206.8;9066.4
0;072;4;57389;1275.6;3212.32;4215.15;6520.58;23507.44
0;073;1;1851329;254.43;290.38;477.3;591.26;926.66
0;073;2;1110565;247.11;319.24;535.3;670.9;1267.05
0;073;3;173222;268.44;502.52;556.52;894.64;5497.2
0;073;4;58588;936.7;1360.02;3592.4;8807.36;20908.36
0;080;1;343890;396.8;964.16;1347.06;1891.86;4004.28
0;080;2;251902;399.77;1068.08;1644.44;2720.04;5559.96
0;080;3;71321;512.84;1347.15;2006.6;3746.8;8829.04
0;080;4;28662;7157.52;7157.52;10528.96;10975.25;10975.25
0;081;1;330626;267.75;549.72;933.2;1405.05;2707.2
0;081;2;707146;463.33;879.38;1348.86;2198.88;4403.25
0;081;3;267382;743.1;1272.05;1951.82;2986.28;7961.95
0;081;4;17794;1066.92;1835.04;2341.75;5151.85;7398.16
0;082;1;864497;260.34;399.77;776.37;1254.15;3027.57
0;082;2;2818609;315.24;967.95;1540.83;2461.62;5473.08
0;082;3;1782990;876.42;1658.64;2727.22;4666;10243.44
0;082;4;319658;296.39;3435.36;6051.98;9578.8;30506.54
0;090;1;65446;281.29;535.5;785.19;933.2;2697.72
0;090;2;314673;289.95;803.08;3607.97;6999;12589.36
0;090;3;333248;2682.46;5742.94;8395.17;10005.06;31321.76
0;090;4;1127399;3892.59;6288.52;9545.64;15545.18;33372.95
0;091;1;409191;288.89;898.1;1154.43;1389.99;3143.35
0;091;2;381868;572.72;1317.03;1873.4;2695.08;6156.96
0;091;3;149276;1201.8;2442.8;3467.27;5134.3;11240.4
0;091;4;664989;1729.32;4149.46;5740.2;8491.28;16704.24
0;092;1;2415606;273.41;511.92;600.1;927.42;1689.4
0;092;2;565028;278.79;571.32;927.42;1424.15;3301.08
0;092;3;178560;743.1;1587.2;2724.7;4178.98;13393.1
0;092;4;115989;536.88;3620.76;8395.17;15392.4;23501.1
0;093;1;3536370;260.34;432.51;548.06;750.63;1306.09
0;093;2;1165867;281.73;528.5;835.09;1261.24;3278.45
0;093;3;227860;260.93;936.7;1798.48;5715.97;15537.66
0;093;4;130728;318.9;4199.4;8575.56;22951.24;32586.84
0;094;1;958288;247.7;296.18;556.34;900.15;2162.55
0;094;2;661981;261.59;528.17;860.82;1525.82;4571.46
0;094;3;282495;466.6;1099.54;2442.8;5134.3;15717.73
0;094;4;154182;466.6;5952;6979.44;12302.05;23716.68
0;095;1;419108;273.41;511.42;825.27;1317.03;2316.65
0;095;2;171907;278.79;549.72;879.38;1725.35;3435.36
0;095;3;19788;600.8;1317.03;1873.4;2316.65;4179.42
0;096;1;701255;273.41;556.34;812.92;1159.1;1998.85
0;096;2;327725;468.35;673.12;981.26;1540.29;2566.16
0;096;3;53698;468.35;944.95;1277.11;2492.69;27872.39
0;096;4;900;900.15;900.15;900.15;900.15;900.15
0;097;1;4098248;248.11;287.66;513.32;597.06;1194.12
0;097;2;995390;248.11;453.34;554.66;904.51;2016.9
0;097;3;226938;315.31;827.1;1194.12;2103.6;23651.6
0;097;4;65887;879.38;1777.3;8229;11034.25;29317.32
0;098;1;7304498;257.6;318.9;550.18;800.19;1348.86
0;098;2;2014069;270.09;520.68;803.08;1267.05;3023.46
0;098;3;462447;318.9;803.08;1497.08;3028.68;9673.18
0;098;4;287710;575.32;4289.76;7227.72;16894;29829.94
0;110;1;478429;269.46;511.92;811.32;1213.6;2730.6
0;110;2;1498908;285.66;641.55;1145.44;1954.81;5845.06
0;110;3;2619871;481.28;1430.65;2723.28;5409.25;15990.8
0;110;4;1558781;1066.92;4173.4;8026.4;12470.6;25959.9
0;111;1;2132279;262.95;483.44;825.27;1358.8;2810.78
0;111;2;3942661;327.62;891.18;1516.66;2470.14;5285.6
0;111;3;1422957;671.7;1599.08;2506.59;4398.08;8330.88
0;111;4;128331;539.56;2445.3;5599.2;8901.44;23018.72
0;112;1;458362;250.21;303.4;658.32;1093.6;1819.02
0;112;2;380621;256.66;520.68;936.7;1418.34;2576
0;112;3;330312;297.56;882.56;1387.1;2751.4;5149.91
0;112;4;106923;1261.24;1866.4;3356.47;6358.12;12587.1
0;113;1;5439939;258.79;490.6;758.58;1068.08;1778.34
0;113;2;5975715;267.22;569.66;912.18;1365.75;2677.92
0;113;3;1706972;468.35;906.68;1472.82;2651.88;5871
0;113;4;441898;546.3;1285.84;2714.53;5620.2;13352.16
0;114;1;1774635;244.28;284.54;512.82;812.16;1645.8
0;114;2;1509181;264.22;536.88;926.97;1531.35;4000.95
0;114;3;1140722;439.69;933.2;1869.73;3291.48;9194.71
0;114;4;605584;267.02;2090.25;4683.5;7207.68;16894
0;115;1;1697871;253.93;286.65;518.08;883.96;1989.6
0;115;2;2341589;250.21;276.87;286.65;463.33;2245.25
0;115;3;662482;263.25;750.63;1713.96;3473.54;8085.24
0;115;4;310844;238.65;1900.39;5622.62;8819.5;19726.68
0;120;1;988451;882.74;2336.7;3153.1;4042.62;6722.24
0;120;2;2890531;1854.84;2806.68;3706.64;4818.48;7633.85
0;120;3;2260435;2163.24;3284.16;4469.36;6286.7;11414.26
0;120;4;2271952;1943.9;4281.28;6898.5;11068.7;21847.04
0;121;1;1892297;286.99;612.54;1279.8;2473.74;5068.2
0;121;2;5481147;511.42;1352.2;2551.2;3984.15;7696.2
0;121;3;5105618;956.7;2810.1;4551.75;6951.98;13864.62
0;121;4;4951929;2054.14;5098.33;7576.22;11810.29;23534.55
0;122;1;286993;384.81;836.1;936.7;1730.04;5132.6
0;122;2;575334;489.06;1065.6;2294.46;3964.64;8354.11
0;122;3;822049;550.18;2520.84;4403.25;7042.14;18534.87
0;122;4;1265073;1399.8;4649.33;8689.78;14368.1;36463.02
0;130;1;18771;1730.64;2128.42;2462.86;3493.2;6493.1
0;130;2;121598;1442.2;2551.2;3807.62;5035.06;7696.2
0;130;3;1048073;1077.84;2733;4115.65;6402.05;12698.73
0;130;4;11079484;1147.96;3344.66;5924.8;9268.77;19280.7
0;131;1;146600;315.31;898.23;1376.7;3199.78;6146.14
0;131;2;490932;441.37;1113.1;2316.65;4223.5;6949.95
0;131;3;1256716;776.37;1059.02;2799.6;4855.07;7061.92
0;131;4;663530;936.7;3266.2;5084.52;6737.7;10097.23
0;132;1;16542;281.73;401.54;1009.96;1969.03;4797.31
0;132;2;54552;285.26;341.36;1159.1;2730.88;5046.36
0;132;3;130412;441.37;1587.2;2484.62;4637.1;17022.96
0;132;4;24405;3530.96;3972.33;4680.59;8230.36;11513.25
0;133;1;783319;274.03;856.98;1796.62;2777.6;4728.6
0;133;2;1976303;254.68;420.14;1152.4;2369.44;5025.2
0;133;3;6437894;296.39;1535.76;2866.5;4591.84;9235.44
0;133;4;5388657;292.53;1913.63;4230.45;7876.58;17477.68
0;134;1;854976;401.54;1108.7;1804.28;2587.9;4274.08
0;134;2;5451864;806.85;1811.53;2484.9;3581.66;6317.8
0;134;3;6208033;836.37;2338.9;3415.44;5006.31;9602.28
0;134;4;2680201;288.44;2572.79;4742.43;7538.7;16744
0;135;1;475249;254.37;320.35;733.68;1269.32;2846.69
0;135;2;1505993;302.26;936.7;1668.18;2849.44;6667.24
0;135;3;1802239;981.2;2128.42;3704.09;6065.8;12715.56
0;135;4;618679;1373.5;3589.88;6370.32;10031.22;23170.26
0;136;1;780027;273.49;510.39;845.19;1357.3;4349.25
0;136;2;8415116;280.01;655.24;1213.04;2461.41;6722.78
0;136;3;16155191;468.35;1302.75;2657.38;4730.8;10729.29
0;136;4;4921143;533.46;2782.26;5234.87;8983.1;18019.2
0;137;1;1567332;439.06;1054.16;1647.23;3093.86;9066.8
0;137;2;5877591;637.8;1863.04;2787.9;4351.32;8513.68
0;137;3;12305402;801.66;2562.62;3984.41;6211.51;12136
0;137;4;13332354;953.28;3124.38;5207.8;8799.3;16496.84
0;138;1;383663;467.04;821.56;1237.65;1762.12;3084.06
0;138;2;223046;667.86;1100.14;1445.34;2003.27;3689.95
0;138;3;112952;827.1;1202.67;1720.3;2727.36;5970.6
0;138;4;134833;975.44;1603.85;3410.27;5143.36;13304.04
0;139;1;10471419;469.84;891.96;1261.24;1716.78;2837.16
0;139;2;24128638;660.87;1365.17;2072.32;3078.48;5893.42
0;139;3;31162345;827.1;2070.32;3167.19;4817.7;9442.02
0;139;4;19233658;483.16;2481.92;4394;7340.16;15176.8
0;140;1;5424752;269.78;854.52;1542.42;2344.95;4228
0;140;2;23394487;480.72;1480.9;2333;3376.8;6215.37
0;140;3;33555564;800.19;2101.68;3143.1;4683.5;9531.2
0;140;4;18211472;1068.08;3185.12;5285.3;8657.52;16806.55
0;141;1;8228032;275.7;607.04;961.44;1428.3;2481.92
0;141;2;8076949;472.78;945.93;1468.25;2333;4295.04
0;141;3;3727776;551.12;1194.12;1876.66;3013.16;6302.1
0;141;4;939323;834.51;1879.08;3957.21;7061.92;12645.45
0;142;1;286652;304.06;579.9;1126.92;1873.4;4533.4
0;142;2;1244396;303.26;833.25;1672.27;2896.78;6532.4
0;142;3;1659265;532.8;1956.24;3304.4;5119.2;9066.8
0;142;4;1194330;1341.36;3522.6;5452.81;8802.88;22617.6
0;143;1;1202120;275.21;782.89;1275.6;1777.92;3178.56
0;143;2;2924696;319.24;945.72;1648.2;2600.01;5387.34
0;143;3;2679038;577.78;1801.11;3147.39;4630.65;8687.25
0;143;4;1519049;829.32;2970.99;5395.38;8850.63;16763.41
0;144;1;6922481;244.53;285.26;513.32;959.58;2082.72
0;144;2;14580049;263.49;569.08;1144.08;2032.66;4586.4
0;144;3;13861731;481.28;1443.84;2577.24;4140.64;8582.97
0;144;4;5423861;540.18;2667.51;4429.92;8030.8;16713.04
0;160;1;16500;3706.64;3831.92;4063.59;4417.98;4666
0;160;2;30798;3596.96;3596.96;4836.59;6294.68;7636.06
0;160;3;113760;2285.28;4042.62;5096.63;6023.29;9266.6
0;160;4;949492;2810.1;4199.4;6088.55;10193.26;21560.64
0;161;1;177912;549.76;799.54;987.48;1347.15;2432.48
0;161;2;726205;587.1;987.48;1405.05;2250.22;6019.72
0;161;3;1213987;587.1;1399.8;3147.34;5360.27;9881.96
0;161;4;967068;1297.53;5609.73;8610.3;12541.5;22220.8
0;162;1;164285;793.6;2445.3;3478.56;4864.96;7602.3
0;162;2;549081;2583.1;3648.72;4496.2;5943.43;9066.8
0;162;3;2475807;2445.3;4044.75;5429.58;8078.66;13924.58
0;162;4;4538365;2312.45;5559.96;9180.23;14856.98;27669.46
0;163;1;609649;2307.52;2736.54;3344.66;4169.97;5620.2
0;163;2;1889723;2307.52;3040.6;3968;4940.98;7643.54
0;163;3;6043527;2376.48;3241.08;4256.84;5621.56;9442.02
0;163;4;9106182;2473.92;4390.1;6481.85;9430.05;20997
0;164;4;4024;4024.08;4024.08;4024.08;4024.08;4024.08
0;165;1;123971;1871.12;2689.83;3623.32;4397.47;5596.78
0;165;2;2786009;2200.77;3353.4;4397.47;5839.34;8085.24
0;165;3;6444384;2445.3;3571.2;4863.24;6556.9;10397.61
0;165;4;7146875;2245.25;4829.11;7133.68;11198.4;23012.52
0;166;1;381179;2047.68;2559.6;3198.16;3762.45;4617.72
0;166;2;5470857;2199.04;2970.99;3648.72;4491.8;6270.75
0;166;3;6465319;2199.04;2970.6;3752.65;4940.98;8093.16
0;166;4;6064646;2319.6;3620.76;4939.55;7393.58;17856
0;167;1;481125;384.81;642.92;879.38;1402.42;4491.8
0;167;2;405247;468.35;879.38;936.7;2376.48;5153.04
0;167;3;646190;466.6;1866.4;3278.45;4598.55;9082.71
0;167;4;1161559;1594.5;4199.4;5956.29;9121.8;22176.85
0;168;1;1045629;465.76;1040.64;1687.28;2551.2;4450.72
0;168;2;4504078;836.1;1554.24;2445.3;3732.8;6826.18
0;168;3;3577013;927.42;2418.08;3781.26;5440.42;11408.66
0;168;4;5923338;789.75;3172.91;5567.03;9877.75;26827.2
0;169;1;225954;520.32;1640.46;2656.1;3382.12;5219.1
0;169;2;931735;1333.65;2546.8;3507.9;4617.72;7142.38
0;169;3;917435;297.32;2806.68;3783.72;5143.68;10348.8
0;169;4;1735308;468.35;3364.27;5737.81;9816.45;21247.29
0;170;1;88631;579.9;912.18;1520.3;2289.04;4935.45
0;170;2;522066;865.32;1651.75;2779.92;4303.72;6342
0;170;3;1003648;1017.48;2937.22;4868.96;7876.44;15258.52
0;170;4;656841;2010.08;4533.9;6532.4;9885.9;17042.79
0;171;1;2272964;473.08;792.15;1042.28;1549.86;2964.06
0;171;2;6896304;535.3;935.56;1468.25;2460.69;5255.38
0;171;3;5392331;880.95;1879.08;3050.63;5001.75;10718.16
0;171;4;1928122;1545.7;3291.6;6038.12;9665.3;19785.84
0;172;1;336006;543.92;2321.12;5250.52;9190.25;28063.2
0;172;2;2187993;1545.7;3972.39;6682.2;12040.02;33252.01
0;172;3;6479727;2100.35;6158.7;11134.4;18446.9;38375.28
0;172;4;3927863;2409.75;7425;12526.87;23640.34;45613.8
0;173;1;6169163;269.46;518.87;703.32;1347.54;3174.4
0;173;2;14472208;321.46;606.52;1285.84;2473.12;5456.43
0;173;3;15124311;534.04;1649.16;3427.92;6188.67;14589.72
0;173;4;7496432;936.7;3876.15;7014.28;13329.38;30778.3
0;174;1;1668917;297.06;439.69;878.02;1511.3;2693.67
0;174;2;4753216;330.35;879.38;1545.7;2316.65;3830.97
0;174;3;2215880;399.77;1576.55;2459.83;3755.4;7311.39
0;174;4;1702937;309.14;1174.2;3027.57;5941.2;11675.3
0;175;1;8137045;270.09;399.77;630.62;879.38;1756.04
0;175;2;8556111;309.14;536.88;803.08;961.44;2461.62
0;175;3;5071044;296.39;856.98;1467.18;2970.99;6408.48
0;175;4;2663695;468.35;2179.51;4177.1;7417.11;15943.4
0;176;1;752600;270.09;516.62;591.26;856.98;1399.8
0;176;2;907414;268.44;524.64;703.32;1024.08;2341.75
0;176;3;584991;517.58;823.09;1520.3;2892.51;8268.63
0;176;4;112630;267.02;1373.5;4231.64;6781.05;19954.56
0;177;1;250751;279.23;463.33;630.62;894.3;2039.31
0;177;2;425369;321.46;594.12;982.86;1587.2;3732.8
0;177;3;318135;520.68;1063.74;2375.3;3818.39;7421.22
0;177;4;178523;1295.2;2608.39;4321.55;11827.58;20607.4
0;178;1;100136;295.63;831.15;1607.83;3698.63;6088.95
0;178;2;1037610;467.78;933.2;2155.68;4563.48;9802.98
0;178;3;1780727;945.93;3170.18;5434.59;10087.68;16554.55
0;178;4;462547;3818.4;6688.95;9868.42;21865.22;35498.72
0;179;1;3463915;253.93;318.9;527.08;658.06;1125.6
0;179;2;639677;268.44;511.92;594.12;894.3;3034
0;179;3;179596;483.9;1142.64;2272.91;4890.9;10797.3
0;179;4;59238;306.27;1324.11;3722.68;5004.54;18919.12
0;180;1;420351;449.18;912.18;1511.15;2926.32;7115.58
0;180;2;1504895;329.16;891.18;2045.68;4391.36;12040.43
0;180;3;1818130;468.35;2230.8;4701.56;8477.04;14272.72
0;180;4;2106018;618.28;4800.14;8850.96;15965.77;34189.55
0;190;1;1783292;258.79;511.42;896.85;1545.7;3196.8
0;190;2;7906030;263.49;708.84;1375.45;2251.89;4557.7
0;190;3;6454050;273.15;1359.8;2680.2;4172.55;8934
0;190;4;6327875;264.25;927.28;3131.73;6023.1;13655.52
0;191;1;2789152;273.41;476.64;608.12;879.38;1756.04
0;191;2;3833059;289.95;548.06;854.52;1389.99;3571.2
0;191;3;6914235;468.35;1155.56;2415.96;3977.82;7350.48
0;191;4;2081355;449.62;2893.14;5262.6;9346.26;18409.82
0;192;1;6538080;270.09;399.77;566.44;799.54;1314.75
0;192;2;9243589;271.96;518.08;658.06;933.2;2341.75
