vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;22672;355.03;380.13;4041.21;10955.67;14234.14
0;001;2;55489;89.99;835.14;2036.95;3980.43;15748.75
0;001;3;175011;386.99;1781.65;2508.19;4628.54;18970.14
0;001;4;1245454;1171.8;2648.6;4498.51;9395.77;26545.86
0;002;2;23876;1385.22;2985.71;6499.03;8952.35;9492.85
0;002;3;141447;1416.85;2425.38;5087.71;7323.24;12096.45
0;002;4;1034033;2426.62;4557.89;6745.89;11922.61;26328.55
0;003;1;255452;49.51;339.29;3794.02;5918.84;8497.51
0;003;2;582341;66.49;2830.7;5235.21;8602.45;16270.98
0;003;3;1469681;1502.18;3799.4;5886.89;8622.28;20812.49
0;003;4;3210811;2982.15;5496.64;8837.79;14354.77;32528.04
0;004;1;11389;0.15;124.54;424.46;1176.67;2964.33
0;004;2;143260;70.59;452.73;1292.56;2950.13;7045.72
0;004;3;780703;294.87;1445.06;2987.62;4670.8;8451.79
0;004;4;13617444;1402.1;3539.51;5950.61;9832.36;19599.17
0;005;1;21888;44.08;164.09;454.55;746.12;1109.43
0;005;2;111455;90.24;308.08;560.26;967.27;2381.01
0;005;3;144587;148.09;582.22;895.89;1536.84;3644.87
0;005;4;420385;560.57;1200.32;2321.5;3989.82;12037.03
0;020;1;26053;10.85;87.84;156.42;267.43;735.9
0;020;2;74063;69.92;153.13;257.44;511.03;1664.29
0;020;3;122334;80.96;213.94;414.43;889.17;2239.19
0;020;4;499615;299.63;740.41;1555.23;2747.59;7368.78
0;021;1;464447;28.88;144.93;309.04;518.49;916.13
0;021;2;786801;99.45;258.62;451.49;744.11;1693.96
0;021;3;856710;170.47;460;785.98;1433.76;3392.68
0;021;4;1759320;332.79;941.96;1872.97;3507.42;7816.59
0;022;1;27003;27.98;58.12;79.45;129.98;279.22
0;022;2;63278;34.17;71.41;119.17;213.44;701.06
0;022;3;94242;77.74;167.54;341.47;820.18;3112.01
0;022;4;193658;125.28;542.95;1176.44;2265.03;6284.2
0;023;1;68992;8.76;51.24;90.81;153.85;341.27
0;023;2;119386;19.93;95.6;235.88;581.34;1217.28
0;023;3;120664;51.65;183.58;505.65;1142.25;2093.85
0;023;4;139234;220.59;862.63;1581.56;4181.01;8995.97
0;024;1;155992;50.82;89.66;123.71;175.63;308.01
0;024;2;403173;66.96;109.25;154.07;225.92;430.29
0;024;3;307569;81.29;168.84;272.4;492.71;1402.42
0;024;4;181381;233.48;779;1328.01;2506.82;4999.54
0;025;1;135090;1.95;15.14;36.6;58.93;137.59
0;025;2;28510;4.34;21.51;60.5;130.72;475.39
0;025;3;49789;3.14;27.08;66.85;348.08;1212
0;025;4;17762;32.61;244.3;1709.27;2171.21;6832.93
