vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;2;B-106;1;8.5;8.5;8.5;8.5;8.5;8.5
0;001;2;B-107a;16;57.1;0.9;1.9;3;5.1;6.9
0;001;2;B-107b;7;30;0.6;0.9;4;7.4;10
0;001;2;B-108b;12;39.7;0.6;1.6;3.7;4.7;6.3
0;001;2;B-110;12;22;0.8;1.2;1.6;2.4;3.6
0;001;2;B-111;2;3.3;1;1;1.7;2.3;2.3
0;001;2;B-112ap;19;102.7;2.7;3.7;5;6;11
0;001;2;B-114;1;6.7;6.7;6.7;6.7;6.7;6.7
0;001;2;B-116p;7;8;0.7;0.7;1;1.3;2.3
0;001;2;B-119a;1;19;19;19;19;19;19
0;001;2;B-121;1;1.3;1.3;1.3;1.3;1.3;1.3
0;001;2;B-124p;1;2.3;2.3;2.3;2.3;2.3;2.3
0;001;2;B-125o;2;16.5;4.5;4.5;8.3;12;12
0;001;2;B-125p;1;0.5;0.5;0.5;0.5;0.5;0.5
0;001;2;B-131;20;94;2.3;2.8;4.5;5.8;9.5
0;001;2;B-132;1;15.3;15.3;15.3;15.3;15.3;15.3
0;001;2;B-134o;16;512.5;2;8;30;56.3;73.5
0;001;2;B-134p;3;7;1;1;2;4;4
0;001;2;B-259;1;2.5;2.5;2.5;2.5;2.5;2.5
0;001;3;B-106;2;8.8;2.3;2.3;4.4;6.6;6.6
0;001;3;B-107a;39;146;0.9;2.6;3.1;5.1;7.7
0;001;3;B-107b;11;19.7;0.3;0.3;1.1;3.4;6
0;001;3;B-108b;34;216;0.9;2;5.1;8.9;16.6
0;001;3;B-109;2;4;1.5;1.5;2;2.5;2.5
0;001;3;B-110;33;39.2;0.4;0.4;0.8;1.2;2.8
0;001;3;B-111;22;84.7;0.7;2.7;3.3;4.7;9.7
0;001;3;B-112ap;40;177.3;1;3.3;4;5;9
0;001;3;B-112b;7;31.7;1.2;2.4;3.3;7.2;10.4
0;001;3;B-114;5;93.3;0.3;1.3;1.7;2.7;87.3
0;001;3;B-116o;1;1.3;1.3;1.3;1.3;1.3;1.3
0;001;3;B-116p;28;139;0.3;0.7;0.8;1.2;2.3
0;001;3;B-118;3;14.5;1;1;5;8.5;8.5
0;001;3;B-119a;2;2.6;1;1;1.3;1.6;1.6
0;001;3;B-119b;1;21.7;21.7;21.7;21.7;21.7;21.7
0;001;3;B-120;1;0.7;0.7;0.7;0.7;0.7;0.7
0;001;3;B-121;9;15.3;0.7;0.7;0.7;1.3;7.3
0;001;3;B-123;1;1;1;1;1;1;1
0;001;3;B-124p;20;116.8;0.6;2;4;8.8;16.6
0;001;3;B-125o;12;69;1.5;2.5;6.3;7;12
0;001;3;B-125p;7;31;0.5;1;2;12;12
0;001;3;B-126b;3;34;7;7;9;18;18
0;001;3;B-131;50;263.3;2;3;4.8;6.3;11.5
0;001;3;B-132;13;26;0.3;0.3;0.7;2;10
0;001;3;B-134o;61;2372;5;10;26;52.5;82.5
0;001;3;B-134p;40;147;1;1;2;4;16
0;001;3;B-259;3;33;3;3;9.5;20.5;20.5
0;001;4;B-105;3;2.5;0.5;0.5;0.8;1.3;1.3
0;001;4;B-106;9;133.1;0.3;0.5;7.5;22;48
0;001;4;B-107a;47;244.3;0.9;2.3;4.3;6.9;12.9
0;001;4;B-107b;29;140.3;0.3;0.6;1.7;6.6;18
0;001;4;B-108b;63;695.1;0.3;2.6;5.7;12;38.6
0;001;4;B-109;14;91.5;1;3.5;5.5;7.5;20.5
0;001;4;B-110;31;55.2;0.4;0.4;0.8;1.6;10.4
0;001;4;B-111;26;168.2;0.3;1.7;3.5;7;13.5
0;001;4;B-112ap;47;286;1;3;4;6.3;20
0;001;4;B-112b;26;244.8;0.8;3.2;6.6;9.2;27.6
0;001;4;B-112c;1;0.5;0.5;0.5;0.5;0.5;0.5
0;001;4;B-114;47;604;0.7;3.3;7.3;14;52.7
0;001;4;B-115;3;51.2;3.6;3.6;15.6;32;32
0;001;4;B-116o;2;3.3;1.3;1.3;1.7;2;2
0;001;4;B-116p;39;146.3;0.7;1;2;3;24
0;001;4;B-118;8;109.7;2.7;6.8;10.5;20.5;31.5
0;001;4;B-119a;16;91.1;0.4;1.3;2;10.3;21.3
0;001;4;B-119b;3;19.8;0.3;0.3;2.3;17.1;17.1
0;001;4;B-120;2;64.7;1;1;32.3;63.7;63.7
0;001;4;B-121;14;221.3;0.7;1.3;2;8.7;128
0;001;4;B-123;3;5;1;1;2;2;2
0;001;4;B-124p;50;661.8;1;3.5;6.1;13.5;56.3
