vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;4;73849;13834.93;14072.25;14655.84;22852.21;30702.32
0;001;2;16;237367;502.85;14133.46;14593.24;15633.11;30755.94
0;001;3;36;542599;1470.61;14777.32;15477.59;15941.22;27465.72
0;001;4;152;2948708;12977.75;15696.52;16857.46;20639.96;33970.84
0;002;2;4;60272;13048.82;13249.62;13783.68;16886.27;19655.61
0;002;3;27;374820;11400.78;12363.35;13170.27;15115.73;19550.28
0;002;4;107;1934583;12012.53;13848.33;16137.92;19525.25;34918.3
0;003;1;62;143128;80.8;492.63;2256.58;2651.77;6059.46
0;003;2;91;294956;136.93;1125.84;2407.7;5614.49;7703.55
0;003;3;197;738135;230.14;2279.36;2833.65;5459.17;8468.5
0;003;4;262;1575524;852.53;2666.38;5466.35;7163.65;14838.49
0;004;1;15;35619;233.3;306.7;1352.87;3680.03;7507.55
0;004;2;62;214471;419.32;1008.57;2572.05;4711.93;9943.72
0;004;3;230;1223366;836.54;3074.12;4741.05;7400.37;11952.27
0;004;4;1782;17239497;3031.92;5678.19;8339.09;12079.16;21335.4
0;005;1;42;90693;382.99;662.2;1767.49;3466.63;4981.99
0;005;2;143;404280;352.25;1202.42;2575.19;3969.09;6216.77
0;005;3;113;367148;505.84;1906.96;3083.88;4117.98;6966.84
0;005;4;129;708197;1567.01;3744.15;4805.36;6871.38;10302.24
0;020;1;116;207299;400.54;808.7;1831.16;2370.39;3493.33
0;020;2;159;355680;713.64;1428.71;2129.89;2812.48;4414.68
0;020;3;162;500299;886.16;2004.56;2853.21;3711.01;5901.36
0;020;4;205;1039312;1720.85;3409.44;4545.16;6453.14;9686.24
0;021;1;1188;3402531;387.34;1512.42;2900.7;4102.74;5403.11
0;021;2;1238;4070569;682.71;1918.02;3273.8;4351.02;5947.18
0;021;3;751;3317444;1422.83;3152.66;4190.44;5384.27;8246
0;021;4;648;3872947;1980.86;3649.74;5143.91;7649.11;12123.59
0;022;1;189;232200;269.95;648.54;1371.55;1546.67;2190.2
0;022;2;281;482072;649.65;1397.53;1566.16;1978.97;2982.02
0;022;3;127;311249;844.13;1615.02;2118.24;2959.7;5291.92
0;022;4;103;372635;1472.95;2153.48;3240.54;4581.06;7206.19
0;023;1;521;504737;120.71;329.3;730.75;1391.14;2956.38
0;023;2;285;537900;162.51;490.91;1496.25;3001.3;4495.96
0;023;3;155;396703;387.98;1329.77;2153.95;3397.26;6177.57
0;023;4;45;231171;1358.88;2617.94;4297.47;6775.78;11629.96
0;024;1;1067;1442909;824.55;1196.24;1319.91;1461.87;1927.57
0;024;2;2071;3185058;1094.98;1279.14;1403.75;1642.29;2457.91
0;024;3;674;1532392;1177.3;1442.6;1967.52;2622.24;4863.05
0;024;4;90;396033;1497.91;2498.51;3480.37;5022.59;10339.82
0;025;1;2818;1261018;154.71;280.38;390.16;472.06;969.66
0;025;2;220;185150;165.64;334.5;451.25;791.59;3355.27
