vrai_hop;rdrg;mean;p5;p25;p50;p75;p95
0;001;50;8;44;54;62;69
0;002;51;27;45;54;60;65
0;003;49;14;41;53;60;70
0;004;64;30;55;68;76;83
0;005;59;39;51;58;68;81
0;020;54;9;33;58;76;86
0;021;55;18;44;57;71;82
0;022;51;0;28;60;74;83
0;023;51;16;40;50;64;78
0;024;71;53;65;72;78;84
0;025;54;22;40;53;68;82
0;026;56;11;42;59;75;86
0;040;45;4;16;47;72;84
0;041;61;28;52;64;72;82
0;042;74;44;71;78;83;90
0;043;46;22;36;46;56;73
0;044;71;41;64;75;82;90
0;045;75;52;69;77;83;91
0;046;75;52;69;77;83;91
0;047;74;49;68;76;82;90
0;048;59;27;48;62;73;83
0;049;38;0;12;39;61;78
0;050;45;2;17;49;71;85
0;051;18;0;4;11;30;55
0;052;60;9;47;67;79;90
0;053;38;1;12;39;58;81
0;054;38;10;23;37;50;74
0;055;55;5;33;60;77;89
0;056;35;0;6;31;61;84
0;057;25;1;6;16;38;76
0;058;51;0;41;54;66;82
0;070;50;6;33;50;70;84
0;071;62;27;53;66;75;83
0;072;49;3;26;55;71;83
0;073;75;51;70;77;82;89
0;080;32;0;3;18;66;88
0;081;54;12;40;56;71;82
0;082;57;4;42;63;75;87
0;090;60;39;52;60;70;78
0;091;45;2;24;51;63;76
0;092;32;14;18;28;43;66
0;093;42;15;29;41;55;72
0;094;45;12;30;45;60;79
0;095;21;0;0;12;42;56
0;096;53;23;41;54;66;79
0;097;20;3;7;19;28;42
0;098;36;8;22;35;48;69
0;110;61;45;52;59;69;82
0;111;62;28;50;66;77;86
0;112;65;11;57;70;79;89
0;113;15;0;1;4;22;68
0;114;28;2;14;21;39;75
0;115;36;0;4;39;58;81
0;120;62;37;55;65;72;79
0;121;59;22;50;64;73;81
0;122;63;32;53;65;75;85
0;130;69;41;63;73;79;87
0;131;20;1;14;20;26;40
0;132;2;0;0;0;3;10
0;133;71;41;65;75;81;91
0;134;69;37;60;73;81;89
0;135;63;27;49;67;79;90
0;136;68;47;60;69;76;83
0;137;67;4;58;75;82;92
0;138;3;0;0;0;2;5
0;139;51;1;8;65;80;91
0;140;69;44;63;72;79;87
0;141;17;0;0;1;29;77
0;142;64;24;54;71;78;86
0;143;54;19;32;57;75;86
0;144;44;0;3;50;75;89
0;160;9;0;0;2;6;59
0;161;64;36;56;68;74;80
0;162;69;50;64;72;78;84
0;163;66;33;60;70;76;82
0;165;68;50;61;69;76;82
0;166;67;50;61;69;74;80
0;167;44;0;25;49;63;76
0;168;65;43;58;68;75;82
0;169;70;53;65;72;77;83
0;170;76;56;71;78;83;91
0;171;75;56;71;77;82;90
0;172;73;52;66;74;80;90
0;173;68;47;60;70;77;85
0;174;63;42;53;64;73;82
0;175;64;40;55;66;73;81
0;176;76;54;72;78;83;91
0;177;74;51;68;76;82;90
0;178;69;45;62;71;78;86
0;179;54;31;42;54;65;76
0;180;68;34;60;72;79;88
0;190;70;46;60;72;80;90
0;191;64;39;56;67;75;82
0;192;65;46;57;67;74;81
0;193;65;10;58;72;80;85
0;194;78;57;73;79;85;92
0;195;65;30;52;70;78;88
0;196;69;31;62;74;82;91
0;197;69;42;60;71;79;88
0;198;70;48;62;71;78;87
0;199;67;39;57;70;78;87
0;200;68;3;64;76;83;90
0;201;69;39;62;73;80;89
0;202;68;45;58;70;78;88
0;203;58;31;47;58;71;83
0;204;63;12;51;71;80;89
0;205;68;41;58;71;79;88
0;206;62;13;54;67;75;84
0;207;63;23;50;68;79;89
0;220;54;23;40;55;70;82
0;221;66;36;56;69;77;86
0;222;44;0;0;55;74;86
0;223;58;5;47;63;74;85
0;224;53;18;39;53;70;84
0;225;28;8;14;22;38;65
0;226;49;25;38;48;59;77
0;227;55;26;45;56;68;80
0;228;55;6;44;59;71;82
0;229;57;21;43;59;74;85
0;240;69;47;61;71;78;88
0;241;60;13;46;66;78;89
0;242;58;19;43;60;77;89
0;243;41;0;0;46;71;86
0;244;67;40;55;69;79;88
0;245;45;16;28;42;60;81
0;246;74;43;69;78;84;93
0;247;61;4;46;70;81;91
0;248;55;10;39;57;72;85
0;249;26;0;2;13;46;81
0;250;49;2;20;56;74;87
0;260;59;34;50;61;71;80
0;261;66;36;57;70;78;86
0;262;67;36;57;70;78;87
0;263;56;27;43;57;70;81
0;264;62;34;52;64;74;86
0;280;58;39;49;57;67;79
0;281;69;46;62;71;78;87
0;282;53;26;41;51;66;82
0;283;53;16;40;54;68;82
0;284;66;30;54;70;80;90
0;300;72;46;65;74;81;90
0;301;80;62;75;81;87;93
0;302;68;48;63;70;76;83
0;303;29;6;14;16;51;72
0;304;50;29;40;48;60;75
0;305;63;27;52;67;77;89
0;306;67;42;60;70;77;84
0;307;31;0;15;28;51;70
0;308;76;36;73;81;87;94
0;309;48;8;19;50;74;89
0;310;52;29;41;51;64;78
0;311;43;10;27;44;57;77
0;312;52;13;36;53;72;84
0;313;45;17;30;44;60;78
0;314;51;16;39;54;65;78
0;315;54;12;42;57;71;83
0;316;47;12;30;49;63;78
0;317;47;18;36;46;58;75
0;318;47;16;32;47;62;80
0;319;44;13;28;44;59;77
0;320;48;16;33;48;65;81
0;340;67;2;64;79;87;94
0;341;73;27;68;79;86;93
0;342;48;6;14;54;77;89
0;343;72;43;66;76;82;90
0;344;47;1;23;53;71;83
0;345;47;1;29;51;72;84
0;346;56;11;43;60;73;83
0;347;57;25;43;58;74;85
0;348;67;11;58;74;81;90
0;349;69;40;61;72;79;88
0;350;56;14;40;57;77;89
0;351;50;2;32;53;73;86
0;360;65;28;52;70;80;91
0;361;55;14;41;56;72;86
0;362;60;38;50;60;71;82
0;363;48;20;37;49;59;74
0;364;46;17;30;45;61;80
0;380;74;45;68;78;84;92
0;381;54;4;36;60;76;88
0;382;66;42;57;67;76;87
0;383;51;5;35;53;72;85
0;384;54;5;30;59;80;90
0;385;43;0;19;44;69;85
0;400;68;46;60;70;77;84
0;401;51;17;40;52;65;76
0;402;55;30;42;53;67;85
0;403;40;23;32;38;47;59
0;404;50;25;39;50;61;75
0;405;44;21;32;42;54;76
0;420;58;14;45;62;75;86
0;421;41;0;10;43;67;86
0;422;42;0;2;48;80;91
