vrai_hop;rdrg;SI;mean;p5;p25;p50;p75;p95
0;001;1;61;57;57;61;65;65
0;001;2;49;7;45;54;59;66
0;001;3;52;20;46;54;63;68
0;001;4;46;0;37;55;61;69
0;002;2;59;30;49;63;68;72
0;002;3;48;18;38;50;58;67
0;002;4;47;16;41;50;60;67
0;003;1;47;12;38;50;59;71
0;003;2;49;14;39;53;60;69
0;003;3;48;16;40;51;61;68
0;003;4;45;10;33;48;59;68
0;004;1;64;46;54;64;75;82
0;004;2;61;23;51;66;75;88
0;004;3;60;23;52;65;75;81
0;004;4;63;27;54;67;75;82
0;005;1;58;42;49;57;68;77
0;005;2;56;39;49;55;63;75
0;005;3;58;38;48;57;68;81
0;005;4;58;32;49;58;69;81
0;020;1;41;3;17;38;64;84
0;020;2;50;6;29;54;73;87
0;020;3;57;17;40;58;78;89
0;020;4;52;12;33;57;72;84
0;021;1;55;16;42;58;71;81
0;021;2;53;19;41;54;67;79
0;021;3;54;13;43;56;70;80
0;021;4;58;16;48;63;73;84
0;022;1;46;3;21;51;71;79
0;022;2;48;1;17;56;74;81
0;022;3;51;4;32;57;76;82
0;022;4;56;1;47;66;74;81
0;023;1;49;17;41;49;59;73
0;023;2;48;8;35;50;64;78
0;023;3;55;13;38;62;74;81
0;023;4;60;11;53;66;75;82
0;024;1;69;51;64;70;76;82
0;024;2;70;53;66;72;77;82
0;024;3;72;54;67;74;79;86
0;024;4;73;49;70;75;80;87
0;025;1;54;25;42;53;68;81
0;025;2;54;24;40;56;68;81
0;025;3;60;20;52;64;77;80
0;025;4;59;32;46;61;67;88
0;026;1;46;5;29;47;65;81
0;026;2;59;12;46;65;77;88
0;026;3;69;30;61;75;81;90
0;026;4;68;9;60;76;83;90
0;040;1;40;3;13;41;65;84
0;040;2;52;6;35;57;74;83
0;040;3;61;6;49;68;78;89
0;040;4;54;2;23;64;80;88
0;041;1;55;19;45;59;69;80
0;041;2;61;33;53;64;72;81
0;041;3;63;38;54;64;73;82
0;041;4;63;36;54;64;74;85
0;042;1;67;24;61;72;79;88
0;042;2;74;48;70;77;82;89
0;042;3;77;55;73;79;84;91
0;042;4;76;54;72;78;84;90
0;043;1;43;22;34;42;51;69
0;043;2;51;23;40;50;63;78
0;043;3;59;34;47;61;71;81
0;043;4;56;22;46;60;70;80
0;044;1;71;37;62;75;82;91
0;044;2;72;47;66;75;81;90
0;044;3;68;36;56;72;80;90
0;044;4;74;48;69;76;82;90
0;045;1;70;44;62;72;79;88
0;045;2;73;50;66;74;80;89
0;045;3;77;55;72;79;85;91
0;045;4;78;59;74;79;85;92
0;046;1;71;48;64;73;79;89
0;046;2;74;51;68;75;81;90
0;046;3;78;59;73;79;86;93
0;046;4;80;63;75;81;87;92
0;047;1;70;44;62;72;80;89
0;047;2;74;51;69;76;82;90
0;047;3;79;61;74;80;86;92
0;047;4;81;69;76;81;87;93
0;048;1;51;18;40;51;66;80
0;048;2;61;32;51;63;72;82
0;048;3;64;34;53;66;76;85
0;048;4;71;51;63;73;79;88
0;049;1;18;0;3;12;23;60
0;049;2;43;1;23;45;65;77
0;049;3;34;0;4;22;64;80
0;049;4;31;0;4;20;62;79
0;050;1;37;2;9;31;64;81
0;050;2;34;1;11;28;56;80
0;050;3;43;0;9;51;70;83
0;050;4;50;2;22;54;77;89
0;051;1;14;1;5;9;22;38
0;051;2;21;0;6;15;32;57
0;051;3;21;3;5;8;33;80
0;051;4;34;1;5;31;70;82
0;052;1;51;3;35;57;71;83
0;052;2;58;12;42;62;78;89
0;052;3;64;8;50;73;81;90
0;052;4;65;29;54;72;80;91
0;053;1;28;1;7;25;45;71
0;053;2;44;2;22;47;66;81
0;053;3;49;3;29;50;73;85
0;053;4;61;12;48;66;77;87
0;054;1;34;9;20;33;46;66
0;054;2;43;11;28;42;56;79
0;054;3;49;13;28;50;68;87
0;054;4;47;10;31;50;69;75
0;055;1;36;2;15;32;55;81
0;055;2;58;12;38;64;79;90
0;055;3;63;17;47;70;81;90
0;055;4;58;4;41;67;78;88
0;056;1;24;0;3;15;40;74
0;056;2;48;2;22;49;74;89
0;056;3;55;7;30;62;80;92
0;056;4;55;23;40;60;74;82
0;057;1;23;1;6;16;33;68
0;057;2;43;3;18;41;68;86
0;057;3;54;3;25;65;81;89
0;057;4;66;14;52;73;84;97
0;058;1;45;0;36;49;59;75
0;058;2;56;1;45;59;74;86
0;058;3;68;26;58;73;81;90
0;058;4;68;12;60;74;83;91
0;070;1;47;4;29;49;68;84
0;070;2;52;14;35;54;72;82
0;070;3;52;25;34;47;74;88
0;070;4;54;54;54;54;54;54
0;071;1;63;29;54;67;75;83
0;071;2;60;21;50;65;74;85
0;071;3;63;0;57;70;78;87
0;071;4;78;66;66;81;88;88
0;072;1;44;3;11;50;71;84
0;072;2;64;15;54;70;77;88
0;072;3;69;11;64;79;87;90
0;072;4;67;62;62;68;71;71
0;073;1;74;51;70;77;82;89
0;073;2;75;56;71;76;81;89
0;073;3;75;54;70;77;83;90
0;073;4;75;56;69;76;80;91
0;080;1;31;0;3;15;62;83
0;080;2;34;0;3;28;61;80
0;080;3;26;0;1;7;67;99
0;081;1;45;10;30;43;61;75
0;081;2;56;21;40;58;74;85
0;081;3;70;41;62;72;79;87
0;081;4;62;39;39;71;75;75
0;082;1;47;1;26;49;70;85
0;082;2;60;15;49;64;74;87
0;082;3;69;34;62;73;81;90
0;082;4;74;46;72;78;84;87
0;090;1;51;12;38;56;66;80
0;090;2;60;41;52;59;69;79
0;090;3;58;48;52;60;65;80
0;090;4;63;41;55;66;73;82
0;091;1;38;2;11;43;58;74
0;091;2;56;13;50;57;68;77
0;091;3;61;41;52;62;71;78
0;091;4;59;44;53;58;66;77
0;092;1;32;14;18;28;43;65
