vrai_hop;rdrg;total;p5;p25;p50;p75;p95
0;001;1445610;808.12;2334.82;4188.9;7307.23;17876.14
0;002;1738946;2404.38;4038.9;5859.97;9485.59;24057.1
0;003;9057529;1682.15;3278.84;6186.94;12539.88;24366.72
0;004;7518233;263.96;1604.4;3509.17;6696.99;16546.74
0;005;1408937;687.92;1677.9;2975.71;5367.95;12712.21
0;006;86281;1140.85;2889.2;7233.88;8958.68;20200.93
0;020;652909;43.92;158.72;433.84;1186.76;3336.15
0;021;4025129;60.28;208.52;390.58;792.06;2860.68
0;022;114203;24.48;43.48;62.84;132.36;694.52
0;023;468532;5.61;36.5;68.18;226.46;1170.11
0;024;1421310;36;63.8;120.04;252.88;942.2
0;026;785641;2.6;20.1;37.6;85.24;633.68
0;040;138563;0;11.6;50.32;192.56;1410.56
0;041;1573484;9.86;54.3;110.3;252.44;2031.07
0;042;4331237;0;9.36;33.37;84.2;419.1
0;043;11069259;0.24;93.56;1052.72;4712.29;15774.92
0;044;756058;0.76;21.36;68.72;203.12;1103.68
0;045;3352217;3.08;27.76;66.12;194.6;904.32
0;046;52282;2.28;24.84;45.4;82.8;343.09
0;047;557690;0.48;6.08;24.46;50.44;175.48
0;048;2978167;0;9.6;37;132;4449.23
0;049;1716016;12.5;110.96;532.36;5014.38;9406.2
0;050;551567;0.56;55.96;179.28;517.05;1814.81
0;051;125519;2.68;17.34;41.22;102.37;516
0;052;432842;0;0.68;16.68;69.52;553.2
0;053;1298535;0;0;8;41.92;284.92
0;054;265872;0;3.06;15.58;40.14;114.28
0;055;551324;0.08;10.08;37.28;107.16;667.28
0;056;47606;0;3.88;23.96;72.68;371.56
0;057;146864;0;0;0.08;7.08;62.92
0;058;1386283;0;0;0;34.36;195.36
0;070;43107;17.6;30.88;43.72;67.54;231.24
0;073;416114;5.72;15.84;25.4;36.2;117.79
0;080;134307;6.04;29.4;85.28;210.63;585.02
0;082;260875;0;2.8;22.2;64.43;278.52
0;089;454504;22.2;44.8;88.64;194.63;829.1
0;090;181238;22.04;89.32;287.08;606.76;2236.04
0;091;199525;28.76;99.24;161.61;258.42;1016.44
0;092;616490;27.84;51.32;72.58;105.46;253.17
0;093;323559;19.92;32.4;42.6;57.48;177.35
0;095;7364;12.72;28.6;37.4;56.96;120.44
0;097;479373;13.94;26.48;35.47;50.88;160.9
0;098;1243553;16.56;30.52;42.88;70.02;211.25
0;110;518434;4.52;29.92;73.88;223.68;1647.84
0;111;229605;0;3.6;14.52;36.96;95.08
0;113;1334715;0;3.56;15.72;47.12;162.44
0;114;661266;0;13.06;32.54;69.64;387.84
0;115;369930;0;0;0;0;3.08
0;120;2395010;48.8;117.28;236.6;505.26;2157.96
0;121;2469311;18.16;70.48;171.84;417.79;2854.78
0;130;1438947;236.24;642.36;1159.04;1972.4;4557.23
0;131;967928;9.64;245.04;685.84;1386.15;2956
0;132;18114;0;0;13.88;41.88;848.55
0;133;354091;0;17;87.12;240.56;1147.88
0;134;1392789;17;52.72;90.12;164.68;865.4
0;135;421477;1.72;20.04;50.52;106.4;415.48
0;136;5995163;0.88;33.48;103.84;307.91;6003.16
0;137;3850906;13.36;80.4;174.77;402.68;1472.46
0;138;309477;0;1.84;7.32;18.92;55.96
0;139;7511925;9.12;39.96;93.18;195.12;649.45
0;140;7303469;7.88;56.72;110.96;220.04;699.6
0;141;379141;1.64;11.56;33.84;73.24;231.2
0;142;429415;0;13.28;52.7;152.48;881.84
0;143;927411;0;1.96;26.15;87.08;608.18
