vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;7079;58.14;643.28;959.66;1559.29;1875.89
0;001;2;9417;0;0;941.79;1918.82;4135.6
0;001;3;110500;0;1812.31;2405.91;4124.16;12572.84
0;001;4;1335585;1940.25;3541.68;6374.06;14596.33;31562.17
0;002;2;28894;1931.35;4537.76;6021.12;7136.74;9266.77
0;002;3;97960;0;2845.21;5198.53;6782.93;13048
0;002;4;1286772;2916.02;5742.84;8168.65;14038.58;32772.99
0;003;1;107922;0;94.01;1165.52;4789.68;11085.97
0;003;2;493568;51.39;1316.33;3303.07;6316.68;10822.53
0;003;3;1485348;312.06;3150.46;5401.67;8292.69;17392.53
0;003;4;3916103;2876.99;5196.6;7472.45;14295.38;36882.82
0;004;1;20901;33.78;164.38;789.62;2479.64;4076.74
0;004;2;131907;165.64;684.79;1256.48;2473.97;6313.85
0;004;3;672590;373.89;1350.98;2594.12;4490.26;8884.82
0;004;4;15035521;1430.23;3554.14;6091.33;10288.86;21854.81
0;005;1;26870;105.07;295.28;482.77;642.19;1495.24
0;005;2;85931;121.83;337.39;640.84;971.44;1884.16
0;005;3;170348;170.94;486.07;780.75;1314.81;3590.06
0;005;4;530164;384.2;1052.42;2504.81;4203.11;11482.16
0;020;1;22262;35.97;83.41;143.71;275.57;543.78
0;020;2;48657;48.36;144.2;235.13;457.2;1213.35
0;020;3;114097;74.93;229.05;444.52;885.56;1980.21
0;020;4;562666;239.27;798.07;1591.19;3164.92;6651.99
0;021;1;397917;23.39;132.16;307.82;501.18;892.77
0;021;2;836530;107.99;273.95;468.16;739.8;1617.2
0;021;3;803448;154.27;460.46;749.05;1285.22;2889.62
0;021;4;2208086;357.13;986.06;2007.13;3554.39;8204.52
0;022;1;15079;25.26;53.37;77.53;106.8;205.01
0;022;2;58510;33.35;75.68;123.28;216.23;834.6
0;022;3;80992;29.38;138.53;280.59;771.86;2597.73
0;022;4;213595;116.05;560.67;1374.42;2980.85;7846.97
0;023;1;89445;4.87;46.99;80.98;147.63;378.75
0;023;2;145786;23.38;91.99;219.85;397.73;1865.36
0;023;3;171906;61.19;231.05;565.08;1335.26;3061.14
0;023;4;116289;319.85;799.98;1542.69;3118.18;8289.79
0;024;1;155155;52.63;86.09;121.19;170.03;296.03
0;024;2;437696;64.32;104.62;148.42;215.58;415.67
0;024;3;281991;87.4;150.75;256.48;443.8;1166.67
0;024;4;168319;177.37;557.62;970.87;2165.57;5112.94
0;025;1;163325;1.95;15.95;39.79;59.67;124.94
0;025;2;19766;5.88;23.98;57.23;122.52;323.93
0;025;3;34250;0.66;41.37;96.09;289.54;1117.89
0;025;4;15818;206.67;286.32;420.4;4281.06;7442.26
0;026;1;79441;1.07;44.7;77.17;132.83;270.05
0;026;2;105196;8.28;47.77;109.29;211.51;614.51
0;026;3;210017;30.97;130.73;270.55;686.87;2473.82
0;026;4;258034;180.77;581.46;1400.43;2746.98;9976.6
0;040;1;15003;0;2.99;19.68;49.19;419.01
0;040;2;32948;0;4.71;27.76;122.83;705.13
0;040;3;55840;0.27;67.39;165.9;527.52;1498.39
0;040;4;53335;0;122.83;727.89;1494.22;3033.75
0;041;1;79725;1.61;51.24;112.36;222.78;574.3
0;041;2;348006;10.7;87.27;173.16;317.71;1061.58
0;041;3;724642;40.43;175.74;355.91;741.93;2392.11
0;041;4;286465;117.24;330.6;828.33;1703.63;3920.88
0;042;1;170621;0;0;20.64;75.77;261.75
0;042;2;584488;0;18.69;61.28;130.8;398.91
0;042;3;745335;8.52;58.87;141.18;300.81;1023.2
0;042;4;335662;23.71;190.65;528.17;1080.23;2742.28
0;043;1;240047;0;2.6;190.14;332.39;546.95
0;043;2;167093;0;23.63;198.47;372.19;631.3
0;043;3;86334;0;73.03;237.31;497.18;1329.62
0;043;4;20389;93.33;350.76;822.11;1384.77;2046.74
0;044;1;36174;0;9.81;37.83;111.78;301.1
0;044;2;173229;3.37;27.38;85.63;198.02;601.19
0;044;3;412272;6.17;52.75;158.25;437.9;1281.11
0;044;4;700610;40.68;233.06;676.49;1643.95;3913.38
0;045;1;75034;3.74;24.96;73.85;122.64;309.71
0;045;2;825337;8.48;45.95;99.93;180.6;547.14
0;045;3;983660;20.52;84.08;182.96;389.24;1122.86
0;045;4;1691946;66.8;268.55;641.83;1411.82;3393.4
0;046;1;74986;1.7;23.79;71.67;109.16;264.01
0;046;2;447908;5.44;40.55;89.75;160.58;419.86
0;046;3;498666;15.08;73.22;160.45;323.58;1200.87
0;046;4;589260;47.01;221.54;586.39;1297.37;3128.93
0;047;1;73506;0;8.51;26.83;76.6;167.92
0;047;2;390091;2.31;19.73;52.28;106.93;228.41
0;047;3;293686;9.1;48.22;98.99;192.53;613.13
0;047;4;146451;23.84;132.62;445.92;1171.22;2928.95
0;048;1;182875;0;7.14;17.52;72.8;368.04
0;048;2;329397;0.28;17.1;42.5;99.1;371.05
0;048;3;1681312;0;19.58;85.21;418.9;5176.24
0;048;4;155037;55.45;263.91;739.76;1647.3;5592.51
