vrai_hop;rdrg;SI;cat;N;total;p5;p25;p50;p75;p95
0;001;1;0;1;0;0;0;0;0;0
0;001;1;1;1;231;230.92;230.92;230.92;230.92;230.92
0;001;2;0;7;0;0;0;0;0;0
0;001;2;1;25;20456;115.46;269.13;908.18;1183.58;1756.82
0;001;2;3;2;74;36.81;36.81;36.81;36.81;36.81
0;001;2;4;1;280;280.1;280.1;280.1;280.1;280.1
0;001;3;0;15;0;0;0;0;0;0
0;001;3;1;75;109134;179.42;358.84;981.34;2208.85;4602.96
0;001;3;3;5;250;29.38;36.81;36.81;73.62;73.62
0;001;4;1;116;663003;230.92;1822.22;4276.27;7886.16;15972.22
0;001;4;3;9;544;36.81;36.81;69.63;73.62;110.43
0;002;2;0;2;0;0;0;0;0;0
0;002;2;1;5;8529;1067.39;1080.04;1257.58;1563.66;3559.97
0;002;2;3;2;74;36.81;36.81;36.81;36.81;36.81
0;002;3;0;2;0;0;0;0;0;0
0;002;3;1;63;76670;126.29;378.87;641.26;1732.19;3573.32
0;002;3;3;13;1523;36.81;128.65;128.65;128.65;199.63
0;002;4;0;2;0;0;0;0;0;0
0;002;4;1;86;412925;230.92;626.34;2684.42;5825;15869.93
0;002;4;3;24;2703;36.81;36.81;82.73;137.94;239.08
0;002;4;4;1;140;140.05;140.05;140.05;140.05;140.05
0;003;1;0;52;0;0;0;0;0;0
0;003;1;1;259;615447;410.34;953.99;1655.5;2969.1;7289.76
0;003;1;3;7;283;29.38;36.81;36.81;36.81;69.63
0;003;1;4;13;28684;238.28;280.1;2598.2;4216.85;4861.86
0;003;2;0;11;0;0;0;0;0;0
0;003;2;1;375;1394972;517.93;1303.52;2395.14;4782.52;11022.27
0;003;2;3;12;896;36.81;36.81;36.81;55.03;273.25
0;003;2;4;2;1036;336.12;336.12;518.18;700.24;700.24
0;003;3;0;2;0;0;0;0;0;0
0;003;3;1;79;492078;655.98;1841.77;4024.76;7797.32;20957.34
0;003;3;3;7;485;36.81;36.81;69.63;73.62;139.81
0;003;4;1;72;971999;571;4512.97;10497.65;17006.51;43196.36
0;003;4;3;8;400;18.22;36.81;47.78;69.63;73.62
0;003;4;4;2;2772;588.21;588.21;1385.98;2183.76;2183.76
0;004;1;0;1;0;0;0;0;0;0
0;004;2;0;9;0;0;0;0;0;0
0;004;2;1;10;7063;224.72;436.09;461.84;756.72;2348.62
0;004;2;3;2;129;36.81;36.81;64.32;91.84;91.84
0;004;3;0;25;0;0;0;0;0;0
0;004;3;1;93;93352;115.46;230.92;449.44;1011.24;3827.58
0;004;3;3;4;209;29.38;33.09;53.22;71.62;73.62
0;004;4;0;109;0;0;0;0;0;0
0;004;4;1;831;2176360;224.72;577.3;1418.54;3317.34;8857.91
0;004;4;3;58;4519;36.81;36.81;36.81;73.62;273.25
0;004;4;4;22;75872;140.05;364.12;1091.45;3841.71;14494.6
0;005;1;0;2;0;0;0;0;0;0
0;005;2;0;15;0;0;0;0;0;0
0;005;2;1;3;1495;346.38;346.38;461.84;686.56;686.56
0;005;2;3;1;74;73.62;73.62;73.62;73.62;73.62
0;005;3;0;77;0;0;0;0;0;0
0;005;3;1;72;40095;115.46;193.98;275.77;577.3;1810.4
0;005;3;3;8;401;36.81;36.81;36.81;71.62;73.62
0;005;4;0;121;0;0;0;0;0;0
0;005;4;1;373;408276;115.46;230.92;472.67;1039.14;2693.37
0;005;4;3;46;3690;29.38;36.81;55.03;73.62;199.63
0;006;3;0;1;0;0;0;0;0;0
0;006;3;1;3;1303;115.46;115.46;577.3;609.79;609.79
