vrai_hop;rdrg;SI;N;total;p5;p25;p50;p75;p95
0;001;1;7;60874;481.59;617.08;14224.84;15066.98;15123.02
0;001;2;7;93262;181.51;14449.02;14948.66;15194.05;18688.12
0;001;3;25;403435;14891.73;15323.52;15822.51;16685.75;19217.4
0;001;4;127;2822878;14941.43;16325.74;18359.21;24582.46;41316.24
0;002;2;5;65297;11927.01;12003.39;13441.12;13764.66;14161.27
0;002;3;19;279233;12099.2;13204.32;14488.83;15051.82;25117.22
0;002;4;97;1877239;12526.51;14805.34;16080.67;20612.71;33969.32
0;003;1;34;117044;56.45;992.18;2822.93;3877.31;10059.71
0;003;2;117;359650;157.07;2165.79;2562.34;3731.3;7054.61
0;003;3;226;877191;443.85;2315.39;2855.89;5811.53;7304.11
0;003;4;303;1700317;672.37;2664.83;5282.17;7111.83;12173.64
0;004;1;16;49374;52.29;401.38;3446.45;4870.92;8308.11
0;004;2;65;226152;541.43;1577.14;3183.55;4874.21;7890.62
0;004;3;202;1070363;998.31;3274.3;4794.02;6820.57;11558.11
0;004;4;1833;17877307;3322.08;5940.99;8419.55;11888.17;20730.47
0;005;1;48;147967;464.11;1142.33;2896.57;4805.98;6407.82
0;005;2;113;369561;366.13;1585.86;3533.59;4622.3;6463.29
0;005;3;146;524277;625.82;2108.13;3539.1;4793.18;6558.75
0;005;4;148;889892;1080.54;3435.99;5390.16;7314.95;12777.95
0;020;1;104;205539;498.76;1289.3;2022.45;2568.07;3763.85
0;020;2;137;330835;671.75;1664.32;2352.2;3049.43;4706.48
0;020;3;161;487493;910.42;2063.08;2894.85;3721.52;5590.83
0;020;4;237;1281031;1591.16;3636.33;4724.96;6799.1;11386.41
0;021;1;1098;3143485;396.05;1564.05;2939.72;4146.99;5324.53
0;021;2;1342;4506563;796.06;1902.69;3340.14;4442.58;6250.91
0;021;3;764;3550361;1506.39;3315.61;4502.71;5718.23;8550.08
0;021;4;755;4658640;1852.31;3917.97;5466.18;7438.76;13442.74
0;022;1;155;194921;276.55;779.25;1409.49;1577.75;2071.76
0;022;2;251;421519;357.82;1360.4;1589.42;2005.22;2995.94
0;022;3;115;296648;777.43;1632.38;2319.94;2977.22;5563.09
0;022;4;96;390329;1357.34;2200.2;3104.65;4859.74;11809.73
0;023;1;627;548034;91.33;260.03;454.99;1340.01;3037.52
0;023;2;339;561386;138.24;459.67;1361;2413.98;4190.9
0;023;3;159;460287;446.73;1491.22;2346.06;4040.69;6625.51
