vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;B-107a;5;23.6;2.5;3;5.3;5.8;7.1
0;001;1;B-109;3;7.5;1;1;3;3.5;3.5
0;001;1;B-110;1;1.2;1.2;1.2;1.2;1.2;1.2
0;001;1;B-112ap;3;12.7;3.3;3.3;4.3;5;5
0;001;1;B-124p;1;2;2;2;2;2;2
0;001;1;B-131;1;2;2;2;2;2;2
0;001;1;B-134o;3;10;2;2;4;4;4
0;001;1;B-134p;3;22;2;2;4;16;16
0;001;2;B-107a;3;11.1;2.8;2.8;3.3;5;5
0;001;2;B-109;1;3;3;3;3;3;3
0;001;2;B-110;1;2.4;2.4;2.4;2.4;2.4;2.4
0;001;2;B-112ap;3;15.3;5;5;5;5.3;5.3
0;001;2;B-112b;1;6.4;6.4;6.4;6.4;6.4;6.4
0;001;2;B-116p;3;8.8;1.3;1.3;2;5.5;5.5
0;001;2;B-124p;1;4;4;4;4;4;4
0;001;2;B-125o;1;4;4;4;4;4;4
0;001;2;B-131;3;17;4;4;4.5;8.5;8.5
0;001;2;B-134o;2;49.5;12;12;24.8;37.5;37.5
0;001;2;B-134p;2;10;2;2;5;8;8
0;001;3;B-105;3;1;0.3;0.3;0.3;0.5;0.5
0;001;3;B-106;6;20;0.3;3;3.5;4.8;5
0;001;3;B-107a;16;55;0.5;0.9;2.4;5.3;10
0;001;3;B-107b;2;28.6;5.7;5.7;14.3;22.9;22.9
0;001;3;B-108b;1;8.3;8.3;8.3;8.3;8.3;8.3
0;001;3;B-109;7;30;2.5;2.5;5;5.5;6
0;001;3;B-110;6;5.2;0.4;0.4;0.6;0.8;2.4
0;001;3;B-111;7;7.7;0.3;0.3;1;1.7;2.7
0;001;3;B-112ap;14;63.3;0.3;2.3;3;4.3;19
0;001;3;B-112b;2;11.2;4.4;4.4;5.6;6.8;6.8
0;001;3;B-112c;3;18.5;1.5;1.5;7;10;10
0;001;3;B-116p;13;59.5;0.3;0.3;1;8.8;15.2
0;001;3;B-119b;1;0.3;0.3;0.3;0.3;0.3;0.3
0;001;3;B-120;2;13.3;3;3;6.7;10.3;10.3
0;001;3;B-124p;6;25.5;1;2.3;3.4;6;9.5
0;001;3;B-125o;4;40;4;5;8.5;15;19
0;001;3;B-125p;1;1;1;1;1;1;1
0;001;3;B-131;10;76;1.5;3;6.5;10;20
0;001;3;B-132;6;22;0.3;1;1.2;5.3;13
0;001;3;B-134o;10;230;2;9;21.8;30;60
0;001;3;B-134p;14;66;1;1;5;8;12
0;001;4;B-105;11;6.5;0.3;0.3;0.3;0.3;3.5
0;001;4;B-106;23;196.8;0.5;1.8;3.5;6.3;55.5
0;001;4;B-107a;72;514;0.5;2;3.3;6.3;22.5
0;001;4;B-107b;16;119.7;0.3;3;4;13.6;23.7
0;001;4;B-108b;24;281.1;2;6.9;11.3;13.1;27.7
0;001;4;B-109;47;300;1.5;3;4.5;7;21.5
0;001;4;B-110;23;33.1;0.4;0.4;0.8;1.6;4.4
0;001;4;B-111;21;43.8;0.3;0.3;1;1.3;7.3
0;001;4;B-112ap;58;300;1;2.7;3;6.7;15.7
0;001;4;B-112b;24;248.8;0.8;5;8.2;14.6;24.8
0;001;4;B-112c;12;79;2;2.8;5.8;10.3;13
0;001;4;B-113;1;1;1;1;1;1;1
0;001;4;B-114;27;401.7;1;6.3;11.7;17.7;33.7
0;001;4;B-115;2;19.2;3.2;3.2;9.6;16;16
0;001;4;B-116o;4;24.7;1.8;2.2;5.6;10.2;11.7
