vrai_hop;rdrg;N;moy_gemid
0;246;1570;13.21
0;247;8897;19.21
0;248;5410;7.65
0;249;25985;2.53
0;251;6507;3.91
0;252;1972;132.15
0;253;2499;23.76
0;254;23530;19.07
0;260;2318;785.33
0;261;492;337.93
0;262;842;199.8
0;263;18889;246.58
0;264;1022;348.18
0;279;1532;54.33
0;280;3659;38.7
0;281;4831;285.98
0;282;6667;75.81
0;283;3137;42.43
0;284;11043;191.78
0;301;27609;1868.69
0;302;23755;2644.1
0;303;269;5679.74
0;304;9471;2817.42
0;305;917;203.3
0;308;10417;752.6
0;309;2670;392.11
0;310;18582;219.27
0;312;330;93.12
0;313;21282;398.45
0;314;16420;269.43
0;315;35330;521.97
0;316;5320;196.03
0;317;6707;80.95
0;320;8080;334.2
0;321;7260;1353.39
0;340;1468;47.03
0;341;3757;4.09
0;342;8528;12.93
0;343;2061;30.37
0;344;1266;9.32
0;346;3606;8.87
0;347;20813;5.52
0;349;2231;20.46
0;351;12464;14.9
0;361;3256;38.92
0;362;6289;146.53
0;363;13108;74.98
0;364;9123;107.37
0;380;2164;10.73
0;381;1237;10.48
0;382;1135;59.3
0;383;11346;2.63
0;384;8093;3.58
0;385;4686;3.95
0;401;599;208.42
0;403;12519;1094.22
0;404;7069;274.28
0;405;631;529.47
0;420;10916;4.15
0;421;5943;12.73
0;422;4083;5.02
0;423;449;18.67
0;424;3211;4.72
0;425;4727;7.87
0;440;423;160.02
0;441;1088;552
0;442;1981;352.81
0;443;2761;222.44
0;444;1707;121.43
0;445;1743;535.42
0;446;16952;90
0;447;1162;697.52
0;460;4415;43.77
0;461;1442;34.31
0;462;925;12.15
0;463;20189;6.61
0;465;11652;55.05
0;466;2775;53.65
0;468;10909;26.56
0;480;3941;643.72
0;481;1283;514.34
0;482;7815;28.63
0;483;2453;34.79
0;484;1406;66.58
0;500;1008;22.23
0;501;3968;4.97
0;510;1983;412.6
0;511;502;371.27
0;512;764;288.2
0;513;14368;186.43
0;514;7449;498.72
0;517;624;31.67
0;518;2535;115.31
0;519;4676;179.74
0;530;1082;46.11
0;531;1053;3.62
0;532;2250;24.24
0;540;24664;1.84
0;541;330;10.76
0;542;256;8.84
0;544;1920;4.74
0;545;1319;147.79
0;546;565;32.99
0;560;90886;0.1
0;561;1697;3.55
0;563;5588;0.16
0;564;1042;0.02
0;565;805;0
0;566;11465;1.83
0;580;204;3.93
0;581;29;6.33
0;583;9;1436.34
0;588;80;550.64
0;589;9;0
0;591;68;127.24
0;593;216;107.26
0;602;175;76.14
0;603;53;96.1
0;607;242;75.66
0;608;103;48.3
0;609;75;543.67
0;611;146;45.86
0;612;248;55.45
0;613;43;71.39
0;614;323;21.91
0;621;107;31.89
0;622;162;42.84
0;623;41;37.6
0;625;119;21.79
0;626;245;4.58
0;630;81;1112.39
0;631;106;313.86
0;633;291;25.96
0;634;285;26.76
0;636;153;14.44
0;639;378;14.46
0;640;822;0.95
0;650;212;381
0;651;691;90.76
0;660;3767;8.64
0;661;1006;5.84
0;662;684;3.13
0;663;9842;17.85
0;680;840;630.56
0;681;2826;126.07
0;690;1197;47.36
0;691;3137;37.02
0;692;713;13
0;693;26500;35.58
0;694;2371;48.91
0;710;1321;496.71
0;711;1537;210.19
0;720;9432;31.51
0;721;4300;25.97
0;722;3707;2.92
0;723;7821;0.75
0;724;2920;4.64
0;740;324;719.68
0;750;349;0.29
0;751;3295;1.25
0;752;409;0.65
0;753;692;6.1
0;754;3881;2.3
0;755;1718;1.46
0;756;2980;1.12
0;757;4472;5.42
0;758;673;8.66
0;759;319;2.72
0;760;4829;0.6
0;770;688;3.72
0;772;1541;6.98
0;773;417;1.93
0;774;279;0.2
0;775;8318;2.11
0;776;1203;3.01
0;791;4150;516.33
0;811;1199;1.14
0;812;9881;1.67
0;813;5446;94.84
0;815;2690;6.09
0;816;1981;1.52
0;841;10;108.87
0;842;189;25.8
0;843;104;10.58
0;844;736;7.52
0;850;4295;1299.51
0;860;3777;8.26
0;861;40894;5.44
0;862;13231;39.36
0;863;953;0.29
0;890;118;55.43
0;892;287;19.35
0;893;41;26.67
0;894;387;13.49
0;910;138;862.58
0;911;170;1077.04
0;912;908;1447.92
0;930;897;31.13
0;950;2880;1018.86
0;951;4133;678.9
0;952;3847;384.95
0;955;19;0
0;956;290;147.79
