vrai_hop;rdrg;SI;mean;p5;p25;p50;p75;p95
0;001;1;50;35;43;52;59;60
0;001;2;51;27;46;53;58;64
0;001;3;48;15;45;53;59;69
0;001;4;45;0;37;50;59;67
0;002;1;47;47;47;47;47;47
0;002;2;47;19;44;50;58;59
0;002;3;51;33;44;51;62;64
0;002;4;48;22;41;52;59;65
0;003;1;44;2;28;55;59;68
0;003;2;47;14;40;51;59;68
0;003;3;47;15;36;50;60;69
0;003;4;46;5;36;51;61;68
0;004;1;60;23;50;60;74;90
0;004;2;58;22;47;58;70;83
0;004;3;61;18;52;67;75;83
0;004;4;64;31;54;68;76;82
0;005;1;56;39;49;55;63;74
0;005;2;59;40;52;59;68;78
0;005;3;58;40;50;58;68;78
0;005;4;59;36;51;60;68;81
0;020;1;41;4;14;42;64;84
0;020;2;53;5;34;56;76;89
0;020;3;55;5;36;61;77;88
0;020;4;54;14;36;58;75;88
0;021;1;54;14;42;57;70;81
0;021;2;53;18;40;54;68;80
0;021;3;56;14;46;58;72;82
0;021;4;60;16;50;64;74;82
0;022;1;47;1;20;53;74;80
0;022;2;50;1;20;60;74;83
0;022;3;53;0;29;63;77;83
0;022;4;50;2;36;54;71;80
0;023;1;49;27;41;48;58;74
0;023;2;48;11;35;48;64;77
0;023;3;53;12;37;57;72;82
0;023;4;55;2;45;62;71;79
0;024;1;68;50;63;70;76;82
0;024;2;71;55;66;72;77;82
0;024;3;73;56;67;74;79;86
0;024;4;76;63;72;76;81;88
0;025;1;54;25;41;53;68;82
0;025;2;53;16;40;55;68;81
0;025;3;63;27;48;66;82;92
0;025;4;61;46;53;65;66;72
0;026;1;46;9;30;46;63;80
0;026;2;59;14;44;62;76;86
0;026;3;68;10;64;75;82;89
0;026;4;68;18;59;75;82;90
0;040;1;38;4;15;31;62;82
0;040;2;51;4;34;58;74;83
0;040;3;60;7;48;69;77;87
0;040;4;60;31;43;66;78;81
0;041;1;56;14;45;59;69;81
0;041;2;61;30;52;64;74;81
0;041;3;63;35;54;66;74;82
0;041;4;64;39;56;68;75;85
0;042;1;68;27;62;72;79;87
0;042;2;75;52;71;77;82;90
0;042;3;77;57;74;79;84;91
0;042;4;77;59;73;79;84;91
0;043;1;42;21;32;41;51;68
0;043;2;49;27;39;48;60;75
0;043;3;58;27;50;59;69;80
0;043;4;60;43;50;54;74;81
0;044;1;71;36;64;75;82;91
0;044;2;73;48;66;75;81;91
0;044;3;70;41;58;74;81;90
0;044;4;74;50;68;76;82;90
0;045;1;69;45;61;72;79;89
0;045;2;73;50;66;74;81;89
0;045;3;77;55;72;79;85;91
0;045;4;78;58;73;80;85;92
0;046;1;70;45;63;72;79;89
0;046;2;73;50;67;75;81;90
0;046;3;78;58;73;80;85;92
0;046;4;79;63;75;81;86;93
0;047;1;69;42;61;72;80;89
0;047;2;74;51;68;76;82;90
0;047;3;78;59;74;79;85;91
0;047;4;80;64;74;81;86;92
0;048;1;51;16;39;51;65;80
0;048;2;61;35;50;63;73;82
0;048;3;64;38;53;67;76;85
0;048;4;70;35;63;72;80;89
0;049;1;21;0;5;15;34;64
0;049;2;45;2;27;49;66;79
0;049;3;35;0;3;32;63;84
0;049;4;39;0;12;40;62;79
0;050;1;50;5;26;56;76;86
0;050;2;37;1;10;36;61;81
0;050;3;50;1;30;56;76;87
0;050;4;58;3;44;66;78;89
0;051;1;15;0;5;9;26;40
0;051;2;25;0;8;24;34;56
0;051;3;17;0;0;6;22;72
0;051;4;28;4;5;20;57;60
0;052;1;49;3;31;56;69;80
0;052;2;62;8;50;70;80;91
0;052;3;66;12;57;73;81;92
0;052;4;64;26;52;69;78;89
0;053;1;28;1;6;25;45;71
0;053;2;44;2;21;47;66;82
0;053;3;46;2;25;47;70;85
0;053;4;61;6;49;68;77;88
0;054;1;34;9;19;33;45;68
0;054;2;43;12;28;41;56;78
0;054;3;48;13;30;47;68;84
0;054;4;57;20;42;57;73;88
0;055;1;41;2;18;41;63;81
0;055;2;58;7;40;68;79;89
0;055;3;64;12;48;74;82;92
0;055;4;66;22;52;74;82;90
0;056;1;24;0;3;15;41;72
0;056;2;45;1;20;46;70;86
0;056;3;63;10;54;72;79;90
0;056;4;62;22;50;68;82;93
0;057;1;22;1;6;15;32;68
0;057;2;42;2;16;40;69;85
0;057;3;57;2;34;68;80;89
0;057;4;65;21;52;70;83;94
0;058;1;44;0;35;49;59;75
0;058;2;56;2;46;58;72;85
0;058;3;68;32;57;73;81;90
0;058;4;72;40;68;76;83;91
0;070;1;54;16;37;55;74;86
0;070;2;57;21;39;63;77;86
0;070;3;60;30;43;60;80;89
0;070;4;77;77;77;77;77;77
0;071;1;63;27;54;67;75;83
0;071;2;61;25;51;67;75;83
0;071;3;65;34;55;67;77;88
0;071;4;64;52;52;62;76;78
0;072;1;45;3;14;50;69;82
0;072;2;61;6;52;67;77;87
0;072;3;64;12;55;70;79;88
0;072;4;81;64;75;84;87;90
0;073;1;74;52;70;77;82;89
0;073;2;75;56;72;77;82;89
0;073;3;75;57;70;76;81;88
0;073;4;74;55;72;77;80;91
0;080;1;30;0;3;12;59;83
0;080;2;41;0;3;44;74;88
0;080;3;36;0;4;24;69;90
0;081;1;47;5;33;46;64;80
0;081;2;57;24;42;60;72;82
0;081;3;67;34;62;68;77;83
0;081;4;73;37;80;82;82;86
0;082;1;45;2;22;46;69;84
0;082;2;58;13;47;63;74;85
0;082;3;69;29;64;73;81;91
0;082;4;77;44;73;80;87;92
0;090;1;54;24;39;54;67;81
0;090;2;59;41;52;58;67;78
0;090;3;62;48;55;60;70;81
0;090;4;60;46;52;58;68;80
0;091;1;37;2;10;44;59;73
0;091;2;58;11;51;61;70;80
0;091;3;59;43;52;60;67;75
0;091;4;61;42;53;58;69;83
0;092;1;31;14;18;27;42;63
0;092;2;41;15;24;40;55;77
0;092;3;42;17;24;45;52;74
0;092;4;52;22;41;54;64;76
0;093;1;40;14;28;39;52;69
0;093;2;49;15;37;50;64;77
0;093;3;50;14;31;53;68;80
0;093;4;63;53;54;57;73;77
0;094;1;41;9;26;40;55;75
0;094;2;52;18;38;53;66;82
0;094;3;56;12;48;53;71;87
0;094;4;61;12;53;61;76;88
0;095;1;19;0;0;8;38;55
0;095;2;31;0;5;36;47;61
0;095;3;9;0;0;0;1;51
0;096;1;49;19;37;51;63;76
0;096;2;60;26;51;62;72;82
0;096;3;61;2;53;73;81;89
0;096;4;83;83;83;83;83;83
0;097;1;18;3;6;17;26;39
0;097;2;22;2;5;19;32;57
0;097;3;14;1;3;6;17;58
0;097;4;52;6;34;56;76;88
0;098;1;34;8;20;33;46;66
0;098;2;44;7;30;46;59;76
0;098;3;50;0;35;57;73;85
0;098;4;68;43;61;71;83;88
0;110;1;60;43;52;59;69;82
0;110;2;60;44;52;59;68;79
0;110;3;60;42;51;59;69;80
0;110;4;62;45;53;59;75;83
0;111;1;55;22;42;57;70;82
0;111;2;67;34;59;71;79;87
0;111;3;73;48;69;75;81;89
0;111;4;76;61;70;78;82;90
0;112;1;64;18;54;69;77;88
0;112;2;69;35;63;75;81;89
