vrai_hop;rdrg;SI;N;moy_gemid
0;058;1;8637;3.62
0;058;2;5214;2.81
0;058;3;1154;25.07
0;058;4;221;117.82
0;070;1;299;134.09
0;070;2;250;187.6
0;070;3;24;578.92
0;070;4;3;705.54
0;071;1;2953;265.81
0;071;2;2718;253.37
0;071;3;109;223.69
0;071;4;7;504.88
0;072;1;1200;74.65
0;072;2;481;125.06
0;072;3;52;83.54
0;072;4;2;0
0;073;1;3047;215.37
0;073;2;1310;215.33
0;073;3;115;306.34
0;073;4;5;196.16
0;080;1;243;1.06
0;080;2;116;0.33
0;080;3;27;0
0;080;4;1;7.2
0;081;1;328;0
0;081;2;429;0.2
0;081;3;87;1.3
0;081;4;6;3.6
0;082;1;745;10.72
0;082;2;1040;8.11
0;082;3;384;3.36
0;082;4;37;61.78
0;090;1;85;2.16
0;090;2;61;145.07
0;090;3;34;462.78
0;090;4;121;635.72
0;091;1;245;9383.86
0;091;2;166;4932.38
0;091;3;47;1314.82
0;091;4;116;518.94
0;092;1;3552;382.98
0;092;2;426;396.83
0;092;3;34;412.54
0;092;4;6;846.94
0;093;1;5593;74.59
0;093;2;1020;72.34
0;093;3;50;84.03
0;093;4;10;141.19
0;094;1;1213;10.63
0;094;2;401;18.79
0;094;3;64;83.7
0;094;4;18;291.66
0;095;1;656;13.33
0;095;2;134;19.2
0;095;3;16;27.48
0;095;4;2;85.28
0;096;1;806;0.51
0;096;2;303;3.84
0;096;3;14;66.61
0;096;4;3;103.28
0;097;1;6744;2.12
0;097;2;950;2.18
0;097;3;60;3.44
0;097;4;9;58.53
0;098;1;10084;56.87
0;098;2;1730;45.04
0;098;3;126;109.56
0;098;4;26;261.17
0;110;1;425;26.94
0;110;2;633;45.09
0;110;3;561;63.81
0;110;4;126;74.58
0;111;1;2235;0.08
0;111;2;2215;0.48
0;111;3;364;24.5
0;111;4;15;12.1
0;112;1;536;9.91
0;112;2;350;11.19
0;112;3;184;5.8
0;112;4;38;13.19
0;113;1;7700;0.24
0;113;2;5393;1.56
0;113;3;804;1.44
0;113;4;87;21.77
0;114;1;2578;15.75
0;114;2;1148;11.91
0;114;3;383;11.49
0;114;4;79;24.86
0;115;1;21504;0.34
0;115;2;13096;0.49
0;115;3;766;2.47
0;115;4;100;24.67
0;120;1;355;324.28
0;120;2;831;349.93
0;120;3;348;433.2
0;120;4;198;545.42
0;121;1;1094;228.75
0;121;2;1980;248.98
0;121;3;876;268.5
0;121;4;532;306.55
0;122;1;198;95.86
0;122;2;293;161.4
0;122;3;180;291.45
0;122;4;104;262.98
0;130;1;7;0
0;130;2;30;0
0;130;3;188;39.02
0;130;4;1382;78.29
0;131;1;55;24.04
0;131;2;225;16.7
0;131;3;423;21.47
0;131;4;153;48.04
0;132;1;15;0
0;132;2;29;0
0;132;3;23;6.22
0;132;4;13;0
0;133;1;166;0.84
0;133;2;421;9.86
0;133;3;610;8.87
0;133;4;260;95.33
0;134;1;611;1.69
0;134;2;2278;2.23
0;134;3;1533;4.07
0;134;4;399;23.1
0;135;1;468;0.04
0;135;2;726;5.25
0;135;3;491;8.07
0;135;4;105;29.38
0;136;1;491;33.91
0;136;2;3643;24.46
0;136;3;3634;37.29
0;136;4;482;84.12
0;137;1;492;1.9
0;137;2;1761;8.65
0;137;3;2533;10.08
0;137;4;1737;24.86
0;138;1;358;0.06
0;138;2;187;0.23
0;138;3;80;3.87
0;138;4;17;0
0;139;1;9535;0.4
0;139;2;11736;1.58
0;139;3;9685;6.82
0;139;4;3500;21.35
0;140;1;3007;0.93
0;140;2;8842;2.39
0;140;3;9761;4.05
0;140;4;2942;15.77
0;141;1;8310;0.83
0;141;2;4512;3.84
0;141;3;1944;4.74
0;141;4;202;14.61
0;142;1;199;1.81
0;142;2;681;4.55
0;142;3;547;4.89
0;142;4;141;17.29
0;143;1;906;44.78
0;143;2;1628;44.35
0;143;3;834;51.36
0;143;4;262;95.17
0;144;1;10377;1.82
0;144;2;10747;3.68
0;144;3;5044;6.71
0;144;4;860;26.81
0;160;1;6;1289.65
0;160;2;14;2011.36
0;160;3;26;3144.2
0;160;4;49;2510.03
0;161;1;240;13836.88
0;161;2;626;14745.81
0;161;3;517;14992.19
0;161;4;108;14383.15
0;162;1;47;2818.85
0;162;2;170;4499.83
0;162;3;352;4132.91
0;162;4;348;5115.22
0;163;1;370;3219.4
0;163;2;1088;4030.03
0;163;3;1487;4321.12
0;163;4;774;4607.85
0;165;1;89;1357.21
0;165;2;798;1389.12
0;165;3;817;1859.66
0;165;4;387;2367.53
0;166;1;216;1236.02
0;166;2;1850;1343.82
0;166;3;1180;1523.09
0;166;4;317;2006
0;167;1;334;3487.01
0;167;2;414;2803.21
0;167;3;171;2963.72
0;167;4;101;5894.83
0;168;1;610;2169.45
0;168;2;1701;2346.12
0;168;3;711;2490.2
0;168;4;618;3977.96
0;169;1;86;1609.05
0;169;2;237;1282.94
0;169;3;194;1116.79
0;169;4;238;1224.15
0;170;1;23;6102.8
0;170;2;194;4637.78
0;170;3;172;4803.29
0;170;4;44;4637.53
0;171;1;2077;4429.38
0;171;2;3855;4490.45
0;171;3;1249;4547.7
0;171;4;210;4301.9
0;172;1;47;136.27
0;172;2;204;416.4
0;172;3;301;723.02
0;172;4;176;763.07
0;173;1;6899;1197.23
0;173;2;8581;1182.51
0;173;3;2637;1059.98
0;173;4;596;1273.26
0;174;1;1728;1638.14
0;174;2;3721;1687.73
0;174;3;825;1751.8
0;174;4;580;2376.83
0;175;1;11839;1775.03
0;175;2;8843;1803.38
0;175;3;1782;1707.41
0;175;4;373;2032.84
0;176;1;1150;4309.1
0;176;2;1198;4925.38
0;176;3;228;5980.29
0;176;4;12;5384.12
0;177;1;290;1795.37
0;177;2;374;1398.49
0;177;3;126;1704.07
0;177;4;24;715.26
0;178;1;57;188.57
0;178;2;171;2.47
0;178;3;132;34.78
0;178;4;26;168.77
0;179;1;3670;7.97
0;179;2;456;18.36
0;179;3;29;184.65
0;179;4;6;178.97
0;180;1;127;28.9
0;180;2;226;78.18
0;180;3;367;164.76
0;180;4;163;217.17
0;190;1;1471;71.4
0;190;2;4329;51.85
0;190;3;2038;36.1
0;190;4;1059;121.76
0;191;1;3651;70.42
0;191;2;3382;72.63
0;191;3;2631;116.04
0;191;4;329;280.21
0;192;1;8378;57.36
0;192;2;12185;66.06
0;192;3;941;87.39
0;192;4;76;276.32
0;193;1;5;0
0;193;2;49;2.7
0;193;3;75;8.46
0;193;4;57;37.74
0;194;1;911;14.13
0;194;2;8776;8.67
0;194;3;8230;11.33
0;194;4;1859;37.38
0;195;1;254;1.5
0;195;2;312;17.02
0;195;3;376;6.37
0;195;4;68;23.15
0;196;1;173;9.64
0;196;2;139;4.86
0;196;3;180;12.76
0;196;4;187;69.81
0;197;1;1125;84.44
0;197;2;2154;56.85
0;197;3;1322;46.91
0;197;4;272;94.18
0;198;1;664;72.79
0;198;2;1503;49.91
0;198;3;378;81.15
0;198;4;64;82.57
0;199;1;788;5.79
0;199;2;1396;7.61
0;199;3;342;3.12
0;199;4;45;15.15
0;200;1;178;4.67
0;200;2;584;15.86
0;200;3;387;43.5
0;200;4;92;32.61
0;201;1;5457;35.22
0;201;2;9684;60.31
0;201;3;3398;61.96
0;201;4;732;128.65
0;202;1;601;7.51
0;202;2;1121;12.09
0;202;3;286;29.85
0;202;4;52;18.22
0;203;1;3015;1.15
0;203;2;3292;1.37
0;203;3;422;6.71
0;203;4;25;10.23
0;204;1;3081;2.82
0;204;2;4603;7.97
0;204;3;1293;2.31
0;204;4;122;30.18
0;205;1;52;2.55
0;205;2;140;173.25
0;205;3;98;18.25
0;205;4;14;121.83
0;206;1;84;168.32
0;206;2;425;130.55
0;206;3;581;86.09
0;206;4;379;82.39
0;207;1;2082;17.23
0;207;2;2149;29.28
0;207;3;924;54.74
0;207;4;330;54.55
0;220;1;1847;244.87
0;220;2;926;422.72
0;220;3;1034;675.6
0;220;4;667;790.92
0;221;1;3109;907.17
0;221;2;5407;827.32
0;221;3;4283;741.01
0;221;4;2240;744.51
0;222;1;339;79.39
0;222;2;251;97.51
0;222;3;72;225.92
0;222;4;32;238.61
0;223;1;1014;202.06
0;223;2;902;214.9
0;223;3;381;271.09
0;223;4;126;396.75
0;224;1;1167;118.04
0;224;2;596;114.01
0;224;3;378;146.3
0;224;4;162;253.45
0;225;1;9357;95.69
0;225;2;3353;120.74
0;225;3;255;135.17
0;225;4;65;272.72
0;226;1;6760;104.37
0;226;2;1446;93.52
0;226;3;234;200.45
0;226;4;49;90.7
0;227;1;5973;81.37
0;227;2;2882;100.24
0;227;3;344;114.98
0;227;4;88;191.62
0;228;1;11618;128.55
0;228;2;3330;113.16
0;228;3;317;93.32
0;228;4;51;335.27
0;229;1;648;82.54
0;229;2;681;163.67
0;229;3;429;185.05
0;229;4;265;286.94
0;240;1;959;67.77
0;240;2;3077;121.2
0;240;3;2338;170.14
0;240;4;525;274.1
0;241;1;2113;5.56
0;241;2;4012;11.78
0;241;3;1989;24.89
0;241;4;580;61.22
0;242;1;142;5.97
0;242;2;373;13.29
0;242;3;222;31.23
0;242;4;93;83.3
0;243;1;3629;19.89
0;243;2;3509;33.1
0;243;3;1060;37.39
0;243;4;546;144.89
0;244;1;3692;1.78
0;244;2;4091;5.37
0;244;3;1198;16.19
0;244;4;344;24.79
0;245;1;1092;5.68
0;245;2;1178;8.74
0;245;3;336;27.25
0;245;4;309;12.95
0;246;1;255;12.55
0;246;2;702;8.34
0;246;3;385;9.96
0;246;4;229;12.35
0;247;1;2523;6.34
0;247;2;3353;20.33
0;247;3;1466;14.11
0;247;4;924;57.74
0;248;1;230;10.28
0;248;2;228;33.67
0;248;3;187;41.38
0;248;4;140;52.41
0;249;1;14088;1.2
0;249;2;9569;2.9
0;249;3;2421;3.94
0;249;4;750;14.31
0;250;1;12871;8.39
0;250;2;11228;19.15
0;250;3;4033;34.64
0;250;4;2141;75.06
0;260;1;290;516.29
0;260;2;717;569.99
0;260;3;413;587.97
0;260;4;751;567.7
0;261;1;70;280.08
0;261;2;208;357.18
0;261;3;114;552.96
0;261;4;154;472.93
0;262;1;187;122.7
0;262;2;399;107.08
0;262;3;107;193.96
0;262;4;101;319.02
0;263;1;11453;232.67
0;263;2;5808;233.76
0;263;3;708;224
0;263;4;174;314.07
0;264;1;204;127.31
0;264;2;268;184.23
0;264;3;228;261.82
0;264;4;200;362.5
0;280;1;189;28.86
0;280;2;1116;33.48
0;280;3;1816;40.2
0;280;4;797;87.96
0;281;1;365;202.46
0;281;2;2006;234.06
0;281;3;1899;233.33
0;281;4;442;293.85
0;282;1;1642;55.72
0;282;2;2883;78.42
0;282;3;872;83.18
0;282;4;669;102.52
0;283;1;785;38.44
0;283;2;1450;32.67
0;283;3;1295;59.63
0;283;4;488;111.67
0;284;1;2899;133.32
0;284;2;4523;183.94
0;284;3;1929;211.63
0;284;4;702;265.07
0;300;1;238;3020.65
0;300;2;177;3366.67
0;300;3;129;2541.31
0;300;4;32;2825.13
0;301;1;909;1460.23
0;301;2;2518;1514.95
0;301;3;2062;1573.21
0;301;4;407;1666.79
0;302;1;21723;2153.02
0;302;2;15543;2213.74
0;302;3;2252;2109.68
0;302;4;303;2285.58
0;303;1;133;4567.29
0;303;2;113;6094.13
0;303;3;33;7233.15
0;303;4;14;6295.64
0;304;1;6284;2668.22
0;304;2;2125;2952.48
0;304;3;700;3013.14
0;304;4;76;3793.16
0;305;1;25;31.83
0;305;2;78;68.63
0;305;3;72;87.97
0;305;4;42;371.11
0;306;1;1615;1890.56
0;306;2;1170;1937.16
0;306;3;141;2058.38
0;306;4;32;2226.2
0;307;1;190;403.27
0;307;2;88;279.89
0;307;3;22;692.08
0;307;4;8;700.93
0;308;1;2751;635.45
0;308;2;4280;692.35
0;308;3;2376;756.77
0;308;4;572;823.41
0;309;1;1195;187.3
0;309;2;655;492.53
0;309;3;366;696.45
0;309;4;95;677.07
0;310;1;15972;308.28
0;310;2;7047;598.01
0;310;3;663;792.26
0;310;4;92;1132.76
0;311;1;52;2.98
0;311;2;14;12
0;311;3;6;287.99
0;311;4;1;0
0;312;1;184;55.74
0;312;2;315;126.87
0;312;3;212;188.07
0;312;4;68;349.91
0;313;1;16785;153
0;313;2;3990;265.68
0;313;3;723;442.71
0;313;4;91;335.57
0;314;1;11491;220.31
0;314;2;1985;206.75
0;314;3;179;233.47
0;314;4;7;988.75
0;315;1;23954;121.35
0;315;2;6475;330.03
0;315;3;663;430.13
0;315;4;101;554.87
0;316;1;4768;108.83
0;316;2;762;103.15
0;316;3;70;201.85
0;316;4;12;266.8
0;317;1;6298;17.07
0;317;2;1039;17.3
0;317;3;134;77.23
0;317;4;33;820.79
0;318;1;3018;16.27
0;318;2;790;87.72
0;318;3;91;125.72
0;318;4;23;417.76
0;319;1;2486;41.9
0;319;2;539;43.88
0;319;3;64;148.88
0;319;4;18;40.07
0;320;1;3471;624.6
0;320;2;1310;1341.36
0;320;3;308;1342.88
0;320;4;81;823.89
0;340;1;351;55.2
0;340;2;614;54.39
0;340;3;288;59.56
0;340;4;89;87.59
0;341;1;581;0.12
0;341;2;1572;1.78
0;341;3;1356;4.48
0;341;4;169;13.86
0;342;1;5172;5.53
0;342;2;2197;10.48
0;342;3;871;13.44
0;342;4;148;35.46
0;343;1;695;22.72
0;343;2;2485;17.09
0;343;3;2032;25.51
0;343;4;295;44.81
0;344;1;40;1.47
0;344;2;245;2.46
0;344;3;93;10.03
0;344;4;26;29.58
0;345;1;72;0.97
0;345;2;233;7.2
0;345;3;77;74.11
0;345;4;24;23.32
0;346;1;888;2.89
0;346;2;1277;6.6
0;346;3;567;19.35
0;346;4;127;65.88
0;347;1;10045;5.85
0;347;2;5901;6.95
0;347;3;1925;10.91
0;347;4;274;86.73
0;348;1;949;53.23
0;348;2;1562;58.26
0;348;3;734;20.09
0;348;4;80;117.57
0;349;1;945;14.48
0;349;2;825;14.6
0;349;3;235;9.48
0;349;4;59;92.28
0;350;1;1834;1.51
0;350;2;2034;4.74
0;350;3;792;5.6
0;350;4;119;21.34
0;351;1;1959;5.98
0;351;2;1463;6.1
0;351;3;675;19.14
0;351;4;143;21.42
0;360;1;137;0.05
0;360;2;442;58.74
0;360;3;297;125.61
0;360;4;105;167.88
0;361;1;1996;19.89
0;361;2;841;27.32
0;361;3;175;75.53
0;361;4;44;251.26
0;362;1;3153;96.05
0;362;2;3052;103.08
0;362;3;116;111.97
0;362;4;18;381.05
0;363;1;7770;48.53
0;363;2;4875;65.19
0;363;3;197;67.38
0;363;4;8;158.69
0;364;1;5597;13.8
0;364;2;1522;84.25
0;364;3;333;264.52
0;364;4;106;292.53
0;380;1;71;0
0;380;2;449;4
0;380;3;481;3.4
0;380;4;112;12.22
0;381;1;349;0.23
0;381;2;515;3.31
0;381;3;244;5.58
0;381;4;36;11.84
0;382;1;88;15.65
0;382;2;419;5.5
0;382;3;491;14.43
0;382;4;94;26.02
0;383;1;4639;1.02
0;383;2;3349;1.07
0;383;3;1444;5.13
0;383;4;256;45.38
0;384;1;3374;0.44
0;384;2;2407;0.62
0;384;3;1308;6.2
0;384;4;203;17.51
0;385;1;1779;2.73
0;385;2;1159;2.31
0;385;3;355;11.39
0;385;4;61;353.03
0;400;1;372;265.83
0;400;2;38;220.86
0;400;3;667;330.53
0;400;4;177;572.53
0;401;1;237;267.67
0;401;2;204;60.93
0;401;3;65;196.22
0;401;4;17;481.21
0;402;1;26;15.13
0;402;2;175;313.78
0;402;3;205;304.52
0;402;4;40;622.16
0;403;1;7667;757.23
0;403;2;3814;1106.38
0;403;3;227;1135.93
0;403;4;85;1519.43
0;404;1;4737;257.98
0;404;2;2102;260.98
0;404;3;142;255.05
0;404;4;21;354.97
0;405;1;245;447.04
0;405;2;786;838.49
0;405;3;404;750.72
0;405;4;140;713.39
0;420;1;6191;1.4
0;420;2;4233;4.15
0;420;3;2052;5.52
0;420;4;533;21.56
0;421;1;900;3.59
0;421;2;3375;7.59
0;421;3;1278;18.66
0;421;4;225;26.71
0;422;1;2895;0.07
0;422;2;4365;1.71
0;422;3;2756;5.72
0;422;4;1100;18.31
0;423;1;211;6.12
0;423;2;190;8.19
0;423;3;84;18.18
0;423;4;18;40.41
0;424;1;570;6.23
0;424;2;1467;4.66
0;424;3;657;5.65
0;424;4;91;39.33
0;440;1;7;73.87
0;440;2;128;74.18
0;440;3;250;79
0;440;4;67;527.02
0;441;1;171;3269.46
0;441;2;316;528.26
0;441;3;584;483.38
0;441;4;136;755.1
0;442;1;685;303.23
0;442;2;807;312.12
0;442;3;254;354.5
0;442;4;147;408.34
0;443;1;1316;166.01
0;443;2;1089;212.19
0;443;3;428;252.05
0;443;4;209;329.42
0;444;1;20;49.78
0;444;2;217;242.72
0;444;3;264;302.7
0;444;4;15;401.41
0;445;1;1254;224.29
0;445;2;362;159.44
0;445;3;114;83.3
0;445;4;28;204.27
0;446;1;9790;72.73
0;446;2;5904;80.38
0;446;3;720;104.19
0;446;4;116;142.19
0;447;1;278;1032.17
0;447;2;956;440.99
0;447;3;901;247.48
0;447;4;126;388.72
0;460;1;178;54.63
0;460;2;1168;19.57
0;460;3;2311;40.17
0;460;4;647;69.43
0;461;1;146;32.73
0;461;2;498;35.34
0;461;3;434;40.97
0;461;4;94;26.42
0;462;1;290;1.09
0;462;2;346;2.96
0;462;3;145;23.75
0;462;4;25;42.69
0;463;1;6090;4.26
0;463;2;6896;8.15
0;463;3;3729;7.75
0;463;4;799;24.14
0;464;1;1043;29.84
0;464;2;565;37.4
0;464;3;34;163.23
0;464;4;6;122.42
0;465;1;5974;38.5
0;465;2;3796;55.93
0;465;3;367;81
0;465;4;53;130.01
0;466;1;381;12.83
0;466;2;1235;17.84
0;466;3;721;42.32
0;466;4;146;76.17
0;467;1;1137;4.89
0;467;2;1527;5.85
0;467;3;578;7.03
0;467;4;91;38.59
0;468;1;1757;23.94
0;468;2;3084;25.29
0;468;3;1750;38.43
0;468;4;213;50.35
0;480;1;3203;515.02
0;480;2;1271;527.45
0;480;3;119;632.56
0;480;4;25;545.52
0;481;1;892;12.63
0;481;2;260;1618.02
0;481;3;46;142.65
0;481;4;3;82.95
0;482;1;4676;27.47
0;482;2;2883;27.39
0;482;3;404;123.18
0;482;4;92;51.19
0;483;1;2390;18.72
0;483;2;466;16.33
0;483;3;42;76.76
0;483;4;16;173.28
0;484;1;642;6.26
0;484;2;965;33.87
0;484;3;271;42.74
0;484;4;7;351.15
0;500;1;189;49.83
0;500;2;477;13.79
0;500;3;317;17.63
0;500;4;75;19.73
0;501;1;1861;5.16
0;501;2;1462;4.78
0;501;3;433;4.62
0;501;4;76;21.16
0;510;1;1001;264.69
0;510;2;807;296.81
0;510;3;136;406.61
0;510;4;118;807.09
0;511;1;116;140.83
0;511;2;264;283.83
0;511;3;99;575.9
0;511;4;23;858.58
0;512;1;410;208.74
0;512;2;300;192.11
0;512;3;43;213.87
0;512;4;16;770.56
0;513;1;15449;137.62
0;513;2;4656;162.59
0;513;3;224;139.14
0;513;4;47;246.18
0;514;1;7296;297.56
0;514;2;1428;319.76
0;514;3;131;374.85
0;514;4;9;705.32
0;515;1;1164;26.14
0;515;2;349;45.01
0;515;3;43;256.78
0;515;4;8;300.43
0;516;1;769;50.7
0;516;2;267;87.88
0;516;3;37;123.78
0;516;4;6;432.68
0;517;1;792;8.47
0;517;2;271;22.1
0;517;3;47;37.28
0;517;4;11;336.28
0;518;1;495;83.66
0;518;2;310;135.74
0;518;3;64;347.42
0;518;4;21;368.65
0;530;1;83;27.32
0;530;2;366;35.38
0;530;3;435;60.94
0;530;4;92;108.03
0;531;1;595;2.16
0;531;2;221;6.88
0;531;3;41;2.37
0;531;4;12;1.8
0;532;1;1254;29.74
0;532;2;400;23.44
0;532;3;83;14.96
0;532;4;11;28.58
0;540;1;10844;0.13
0;540;2;10097;0.67
0;540;3;3331;5.25
0;540;4;130;43.38
0;541;1;73;1.38
0;541;2;165;17.29
0;541;3;110;14.5
0;541;4;8;108.9
0;542;1;188;5.05
0;542;2;223;16.51
0;542;3;96;22.54
0;542;4;10;140.79
0;543;1;193;30.47
0;543;2;133;62.01
0;543;3;46;82.57
0;543;4;12;849.73
0;544;1;1395;4.36
0;544;2;351;1.86
0;544;3;39;1.29
0;560;1;45460;0.07
0;560;2;41730;0.08
0;560;3;7394;0.29
0;560;4;49;23.78
0;561;1;797;1.75
0;561;2;672;8.67
0;561;3;114;5.61
0;561;4;6;115.48
0;562;1;1166;134.78
0;562;2;267;137.98
0;562;3;37;121.83
0;562;4;3;155.46
0;563;1;4626;0.27
0;563;2;1251;0.74
0;563;3;309;0
0;563;4;4;0
0;564;1;841;0.11
0;564;2;251;1.93
0;564;3;49;0
0;564;4;1;930.44
0;565;1;754;0
0;565;2;62;0
0;565;3;3;0
0;566;1;5575;2.25
0;566;2;4893;6.39
0;566;3;1108;7.06
0;566;4;37;123.33
0;580;1;75;1.75
0;580;2;59;1.12
0;580;3;19;10.7
0;580;4;5;14.46
0;581;1;15;14.46
0;581;2;4;0
0;581;3;6;0
0;581;4;1;289.2
0;583;2;2;1492.39
0;583;4;6;3378.72
0;590;3;1;132.48
0;590;4;15;430.76
0;591;1;7;20.66
0;591;2;8;0
0;591;3;11;0
0;591;4;55;28.12
0;592;4;25;267.41
0;593;1;7;0
0;593;2;21;42.75
0;593;3;41;18.73
0;593;4;95;13.54
0;600;2;1;680.95
0;600;3;5;228.79
0;600;4;26;592.55
0;601;1;4;0
0;601;2;22;0
0;601;3;56;11.38
0;601;4;64;10.93
0;602;1;17;0
0;602;2;62;12.61
0;602;3;107;6.5
0;602;4;54;18.04
0;603;1;131;2.1
0;603;2;127;4.55
0;603;3;60;3.51
0;603;4;19;19.03
0;610;2;4;301.73
0;610;3;4;5.4
0;610;4;16;662.32
0;611;1;24;0
0;611;2;45;4.82
0;611;3;61;4.29
0;611;4;24;55.74
0;612;1;35;2.68
0;612;2;75;10.7
0;612;3;103;15.21
0;612;4;31;32.62
0;613;1;8;0
0;613;2;12;18.07
0;613;3;12;60.25
0;613;4;1;0
0;614;1;349;0
0;614;2;241;3.42
0;614;3;59;6.62
0;614;4;8;19.87
0;620;2;7;673
0;620;3;15;597.8
0;620;4;19;1294.25
0;621;1;21;0
0;621;2;45;12.65
0;621;3;38;83.66
0;621;4;24;7.32
0;622;1;36;2.01
0;622;2;50;9.85
0;622;3;46;7.73
0;622;4;19;35.38
0;623;1;8;0
0;623;2;15;19.28
0;623;3;10;7.23
0;623;4;3;0
0;624;1;270;0
0;624;2;160;1.92
0;624;3;33;6.16
0;624;4;4;0
0;625;1;48;0.45
0;625;2;50;0.43
0;625;3;32;3.66
0;625;4;7;8.38
0;626;1;102;3.98
0;626;2;57;0
0;626;3;46;0
0;630;1;1;2865.31
0;630;2;8;837.43
0;630;3;23;1078.62
0;630;4;56;1647.96
0;631;1;9;31.78
0;631;2;30;256.11
0;631;3;32;410.31
0;631;4;49;365.37
0;632;1;131;2.21
0;632;2;38;68.72
0;632;3;21;209.82
0;632;4;6;144.89
0;633;1;125;3.37
0;633;2;196;1.56
0;633;3;109;10.1
0;633;4;68;16.49
0;634;1;63;0
0;634;2;84;5.54
0;634;3;71;9.87
0;634;4;33;9.95
0;635;1;13;0
0;635;2;6;0
0;635;3;6;0
0;635;4;3;0
0;636;1;104;0.21
0;636;2;161;0.13
0;636;3;40;3.45
0;636;4;14;2.06
0;637;1;899;1.14
0;637;2;619;3.27
0;637;3;250;1.51
0;637;4;32;7.32
0;638;1;1769;0.79
0;638;2;534;0.7
0;638;3;41;0.53
0;638;4;7;0
0;639;1;64;0
0;639;2;80;0.73
0;639;3;42;3.44
0;639;4;13;9.02
0;640;1;151;2.84
0;640;2;86;0
0;640;3;43;1.68
0;650;1;101;413.02
0;650;2;96;401.66
0;650;3;30;350.65
0;650;4;24;396.42
0;651;1;608;40.32
0;651;2;129;77.44
0;651;3;52;249.69
0;651;4;34;332.69
0;660;2;3;0
0;661;1;727;0.15
0;661;2;307;5.01
0;661;3;286;9.55
0;661;4;63;63.17
0;662;1;203;0
0;662;2;173;0.08
0;662;3;109;0.07
0;662;4;4;14.66
0;663;1;1226;12.86
0;663;2;3893;15.09
0;663;3;3489;13.57
0;663;4;577;26.05
0;664;1;883;5.53
0;664;2;711;6.85
0;664;3;2465;5.31
0;664;4;345;39.33
0;680;1;141;129.74
0;680;2;136;468.93
0;680;3;49;511.27
0;680;4;94;586.59
0;681;1;362;70.44
0;681;2;361;154.31
0;681;3;223;319.75
0;681;4;126;567.76
0;682;1;604;87.08
0;682;2;436;140.94
0;682;3;101;339.2
0;682;4;127;436.67
0;683;1;432;73.04
0;683;2;396;171.61
0;683;3;146;257.45
0;683;4;96;270.44
0;690;1;154;21.69
