vrai_hop;rdrg;mean;p5;p25;p50;p75;p95
0;001;48;3;42;53;61;69
0;002;49;21;42;52;59;66
0;003;49;12;43;54;61;69
0;004;63;28;53;67;76;83
0;005;60;42;52;59;68;80
0;020;57;8;45;63;76;86
0;021;55;15;44;57;71;82
0;022;51;0;26;59;74;83
0;023;52;21;41;52;65;79
0;024;71;54;66;73;78;84
0;025;55;24;43;54;69;82
0;026;57;15;43;59;75;86
0;040;47;4;20;50;72;85
0;041;61;31;54;63;72;82
0;042;75;48;71;78;83;90
0;043;46;22;35;45;55;73
0;044;72;42;65;77;83;91
0;045;75;50;68;77;83;91
0;046;75;51;68;76;83;91
0;047;74;48;67;77;83;91
0;048;61;30;50;63;74;84
0;049;38;0;11;39;62;80
0;050;48;2;23;53;73;85
0;051;18;0;5;11;29;52
0;052;61;7;50;67;79;89
0;053;38;1;13;40;59;81
0;054;38;9;23;37;51;75
0;055;57;5;40;63;79;89
0;056;38;0;7;38;64;85
0;057;25;1;6;16;38;78
0;058;52;0;43;54;66;82
0;070;50;9;32;51;70;84
0;071;62;26;53;66;75;83
0;072;54;4;41;59;74;85
0;073;75;52;71;78;83;89
0;080;32;0;3;14;67;85
0;081;54;17;38;55;71;82
0;082;57;4;44;63;76;87
0;090;61;39;53;61;71;80
0;091;49;1;37;56;66;78
0;092;33;14;18;29;46;67
0;093;43;15;31;43;56;72
0;094;47;12;31;48;61;79
0;095;23;0;0;18;43;57
0;096;52;21;40;53;66;80
0;097;21;3;8;20;30;46
0;098;37;8;22;36;50;69
0;110;61;45;53;60;69;81
0;111;63;30;51;67;77;86
0;112;66;26;58;71;80;88
0;113;17;0;1;4;27;73
0;114;33;1;7;29;54;79
0;115;41;0;14;47;61;80
0;120;62;35;56;65;72;78
0;121;59;20;49;63;73;82
0;122;62;23;54;65;75;86
0;130;69;37;62;73;80;87
0;131;20;1;12;20;27;39
0;132;1;0;0;0;2;7
0;133;70;29;64;75;82;91
0;134;69;35;61;74;81;89
0;135;65;29;51;69;81;91
0;136;68;49;60;69;76;84
0;137;66;4;56;74;83;92
0;138;3;0;0;0;2;7
0;139;49;1;7;61;80;91
0;140;70;47;64;73;79;87
0;141;14;0;0;1;11;76
0;142;63;21;53;70;78;86
0;143;55;19;33;58;75;87
0;144;44;0;3;51;76;89
0;160;6;0;0;1;4;40
0;161;63;35;55;66;74;81
0;162;70;46;64;73;78;85
0;163;66;33;60;70;77;83
0;164;71;71;71;71;71;71
0;165;68;50;61;69;75;82
0;166;67;50;61;69;74;81
0;167;42;0;15;49;64;76
0;168;66;42;59;69;76;83
0;169;70;52;65;72;77;84
0;170;76;57;71;78;83;90
0;171;76;57;71;78;83;90
0;172;74;52;67;75;82;91
0;173;68;48;61;70;77;85
0;174;64;43;54;64;74;83
0;175;64;40;56;66;74;82
0;176;76;54;71;78;84;91
0;177;73;49;68;76;81;89
0;178;71;48;65;73;80;90
0;179;55;31;44;55;66;77
0;180;70;42;62;72;80;88
0;190;71;47;61;74;81;90
0;191;64;38;56;67;75;82
0;192;65;47;58;67;74;81
0;193;68;30;61;72;79;85
0;194;78;58;73;80;85;92
0;195;64;31;51;68;79;90
0;196;70;36;62;74;82;91
0;197;69;40;60;72;79;88
0;198;70;48;62;72;78;86
0;199;67;39;58;70;79;87
0;200;69;1;62;77;84;92
0;201;70;39;62;73;80;89
0;202;69;45;59;71;79;88
0;203;59;32;47;59;72;84
0;204;63;13;51;72;81;89
0;205;67;39;56;71;80;89
0;206;64;31;56;67;75;85
0;207;63;25;50;68;79;88
0;220;53;23;40;53;69;83
0;221;66;36;56;68;77;86
0;222;43;0;0;47;71;85
0;223;58;5;47;62;74;84
0;224;55;20;42;56;71;85
0;225;28;8;14;23;39;65
0;226;49;24;38;48;60;78
0;227;56;27;46;57;69;80
0;228;56;9;45;60;72;83
0;229;57;20;43;60;74;85
0;240;70;48;62;72;79;87
0;241;61;13;47;67;78;88
0;242;59;21;45;61;77;89
0;243;42;0;1;48;72;86
0;244;66;39;55;69;79;88
0;245;45;15;28;43;60;81
0;246;74;46;68;77;84;92
0;247;59;4;44;68;80;91
0;248;55;8;43;57;74;85
0;249;27;0;2;14;50;82
0;250;52;2;28;59;76;87
0;260;60;34;50;61;71;79
0;261;67;36;56;71;79;87
0;262;67;37;58;70;78;86
0;263;56;26;42;57;69;81
0;264;62;31;53;64;74;84
0;280;58;39;49;57;66;80
0;281;70;47;61;71;79;87
0;282;53;26;42;51;66;83
0;283;54;17;42;55;68;81
0;284;66;30;54;71;80;90
0;300;73;48;68;76;82;89
0;301;80;62;75;81;86;93
0;302;68;48;62;70;76;83
0;303;27;11;14;16;42;68
0;304;51;30;41;50;62;76
0;305;63;22;54;66;77;86
0;306;69;45;63;72;78;85
0;307;33;0;16;31;53;74
0;308;76;33;72;81;86;94
0;309;48;8;20;49;76;88
0;310;53;30;41;51;64;78
0;311;39;7;23;37;54;81
0;312;54;16;39;57;72;85
0;313;45;17;29;44;60;78
0;314;52;17;41;55;66;78
0;315;55;12;43;57;71;83
0;316;48;14;32;50;64;78
0;317;48;19;37;47;59;76
0;318;48;16;33;48;63;80
0;319;45;14;30;46;60;79
0;320;51;16;36;51;67;81
0;340;67;2;61;79;85;94
0;341;74;30;69;79;85;92
0;342;49;5;14;55;78;89
0;343;73;43;67;76;82;91
0;344;48;0;16;56;73;85
0;345;47;1;18;53;74;86
0;346;55;8;43;59;73;84
0;347;58;26;43;59;75;85
0;348;67;10;58;74;82;90
0;349;69;42;61;72;80;88
0;350;57;14;41;58;77;88
0;351;52;1;33;55;75;87
0;360;63;24;49;67;79;89
0;361;55;15;41;57;74;85
0;362;60;37;49;59;72;83
0;363;49;21;38;49;59;75
