vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;B-107a;1;8;8;8;8;8;8
0;001;1;B-112ap;1;24;24;24;24;24;24
0;001;1;B-134p;1;17;17;17;17;17;17
0;001;2;B-110;1;11;11;11;11;11;11
0;001;2;B-131;1;1;1;1;1;1;1
0;001;3;B-105;3;2;1;1;1;1;1
0;001;3;B-106;4;151;19;28;41;48;50
0;001;3;B-107a;18;374;2;8;20;29;56
0;001;3;B-107b;3;275;3;3;66;207;207
0;001;3;B-108b;4;2046;24;232;568;791;886
0;001;3;B-109;10;3841;149;205;305;463;997
0;001;3;B-110;1;9;9;9;9;9;9
0;001;3;B-111;4;22;5;5;6;6;6
0;001;3;B-112ap;17;1738;12;50;95;152;246
0;001;3;B-112b;2;745;171;171;373;574;574
0;001;3;B-115;1;173;173;173;173;173;173
0;001;3;B-116p;13;403;3;7;13;45;98
0;001;3;B-119b;1;8;8;8;8;8;8
0;001;3;B-124p;9;2843;134;190;309;371;556
0;001;3;B-125o;2;115;14;14;57;101;101
0;001;3;B-126b;1;8;8;8;8;8;8
0;001;3;B-131;20;45;0;1;1;3;10
0;001;3;B-132;4;184;4;14;38;78;103
0;001;3;B-134o;17;2111;2;11;17;68;1428
0;001;3;B-134p;20;2578;6;44;87;174;401
0;001;4;B-105;8;34;1;1;1;1;30
0;001;4;B-106;32;1589;6;18;35;56;216
0;001;4;B-107a;79;1574;1;8;17;29;53
0;001;4;B-107b;21;1497;3;9;49;105;167
0;001;4;B-108b;35;28574;23;384;784;1060;1969
0;001;4;B-109;60;17846;37;143;274;389;667
0;001;4;B-110;36;278;2;3;4;10;25
0;001;4;B-111;30;676;5;5;7;22;100
0;001;4;B-112ap;71;5982;19;35;69;114;170
0;001;4;B-112b;24;9248;26;131;268;527;1084
0;001;4;B-112c;6;3035;84;196;419;630;1286
0;001;4;B-114;31;33012;28;430;820;1244;3620
0;001;4;B-115;1;326;326;326;326;326;326
0;001;4;B-116o;1;17;17;17;17;17;17
0;001;4;B-116p;105;5415;7;10;22;71;196
0;001;4;B-119a;11;503;8;14;23;67;180
0;001;4;B-119b;1;40;40;40;40;40;40
0;001;4;B-120;4;15;2;2;2;5;9
0;001;4;B-121;2;186;23;23;93;162;162
0;001;4;B-124p;70;33246;22;191;309;556;1567
0;001;4;B-125o;29;1285;3;7;31;69;152
0;001;4;B-125p;29;6525;30;91;152;243;637
0;001;4;B-126b;7;80;2;3;4;14;45
0;001;4;B-127;2;5;2;2;2;3;3
0;001;4;B-131;93;341;0;1;2;3;17
0;001;4;B-132;20;714;2;10;13;34;192
0;001;4;B-134o;100;7517;3;10;24;80;251
0;001;4;B-134p;102;54173;6;12;56;296;1892
0;001;4;B-259;2;5397;2370;2370;2699;3028;3028
0;002;2;B-110;1;18;18;18;18;18;18
0;002;2;B-112c;1;219;219;219;219;219;219
0;002;2;B-125o;1;40;40;40;40;40;40
0;002;3;B-106;1;135;135;135;135;135;135
0;002;3;B-107b;4;285;3;26;63;117;157
0;002;3;B-110;7;125;4;4;23;27;31
0;002;3;B-111;6;635;16;27;83;151;274
0;002;3;B-112ap;1;67;67;67;67;67;67
0;002;3;B-112b;2;888;313;313;444;574;574
0;002;3;B-112c;2;885;419;419;443;466;466
0;002;3;B-114;2;1584;537;537;792;1046;1046
0;002;3;B-116p;3;99;23;23;28;48;48
0;002;3;B-119a;2;55;8;8;27;47;47
0;002;3;B-119b;2;304;96;96;152;208;208
0;002;3;B-120;2;25;2;2;12;22;22
0;002;3;B-121;1;15;15;15;15;15;15
0;002;3;B-124p;2;213;45;45;106;168;168
0;002;3;B-125p;1;84;84;84;84;84;84
0;002;3;B-131;9;55;1;2;2;4;31
0;002;3;B-134o;5;96;5;5;11;29;45
0;002;3;B-134p;10;664;17;24;75;100;110
0;002;4;B-105;2;51;23;23;25;28;28
0;002;4;B-106;10;2055;6;56;92;336;650
0;002;4;B-107a;9;245;1;2;2;31;114
0;002;4;B-107b;35;1421;2;3;8;65;178
0;002;4;B-108b;34;29117;72;432;792;1176;1801
0;002;4;B-109;4;1446;34;219;403;504;605
0;002;4;B-110;84;1880;5;11;20;31;46
0;002;4;B-111;25;1711;3;16;59;91;188
0;002;4;B-112ap;10;1862;24;160;186;235;272
0;002;4;B-112b;38;31041;26;157;379;1018;3045
0;002;4;B-112c;20;10206;28;110;208;719;1840
0;002;4;B-114;53;87593;198;594;1159;2489;4327
0;002;4;B-116o;1;11;11;11;11;11;11
0;002;4;B-116p;92;12060;14;31;69;193;449
0;002;4;B-117;1;8;8;8;8;8;8
0;002;4;B-119a;12;1195;12;17;51;94;407
0;002;4;B-119b;7;601;8;16;72;128;192
0;002;4;B-120;12;320;2;4;5;17;215
0;002;4;B-121;21;2946;6;7;46;186;398
0;002;4;B-124p;47;19873;22;56;208;459;1826
0;002;4;B-125o;18;714;3;21;29;42;156
0;002;4;B-125p;27;8741;30;61;139;546;1004
0;002;4;B-126b;1;6;6;6;6;6;6
0;002;4;B-127;2;2;1;1;1;1;1
0;002;4;B-131;96;1075;1;2;2;4;35
0;002;4;B-132;18;332;2;4;11;28;62
