vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;B-107a;2;16;5;5;8;11;11
0;001;1;B-112ap;2;45;14;14;23;31;31
0;001;1;B-116p;2;8;3;3;4;5;5
0;001;1;B-121;1;17;17;17;17;17;17
0;001;1;B-124p;1;50;50;50;50;50;50
0;001;1;B-125p;1;34;34;34;34;34;34
0;001;1;B-131;2;2;1;1;1;1;1
0;001;1;B-134o;2;35;14;14;18;21;21
0;001;2;B-107a;14;238;11;13;15;19;38
0;001;2;B-107b;6;76;2;2;5;25;37
0;001;2;B-108b;9;814;16;55;70;70;313
0;001;2;B-110;14;149;1;8;11;15;18
0;001;2;B-111;2;60;6;6;30;53;53
0;001;2;B-112ap;12;407;24;24;32;40;55
0;001;2;B-114;3;401;78;78;90;232;232
0;001;2;B-115;1;50;50;50;50;50;50
0;001;2;B-116p;3;19;3;3;3;13;13
0;001;2;B-124p;4;164;21;24;39;58;64
0;001;2;B-125o;2;20;10;10;10;10;10
0;001;2;B-125p;2;58;11;11;29;47;47
0;001;2;B-131;16;8;0;0;1;1;1
0;001;2;B-132;3;11;2;2;4;4;4
0;001;2;B-134o;8;148;5;11;16;28;34
0;001;2;B-134p;7;125;14;14;14;14;41
0;001;3;B-105;1;25;25;25;25;25;25
0;001;3;B-106;1;3;3;3;3;3;3
0;001;3;B-107a;29;403;3;10;11;14;35
0;001;3;B-107b;7;161;2;5;23;38;43
0;001;3;B-108b;34;5362;31;63;87;196;658
0;001;3;B-109;2;1544;510;510;772;1034;1034
0;001;3;B-110;22;132;1;1;3;11;17
0;001;3;B-111;20;340;2;6;21;24;34
0;001;3;B-112ap;30;976;3;26;33;40;55
0;001;3;B-112b;11;1296;10;34;115;167;299
0;001;3;B-112c;1;117;117;117;117;117;117
0;001;3;B-114;7;1263;10;59;141;293;387
0;001;3;B-116p;28;1107;2;3;5;6;416
0;001;3;B-118;3;468;34;34;67;366;366
0;001;3;B-119a;2;529;260;260;264;268;268
0;001;3;B-119b;1;4;4;4;4;4;4
0;001;3;B-120;1;4;4;4;4;4;4
0;001;3;B-121;6;334;9;9;17;18;264
0;001;3;B-124p;13;2188;14;81;93;223;535
0;001;3;B-125o;14;95;1;2;5;10;28
0;001;3;B-125p;7;570;12;34;45;164;176
0;001;3;B-126b;2;2;0;0;1;1;1
0;001;3;B-131;43;69;0;1;1;1;2
0;001;3;B-132;7;71;0;2;4;11;41
0;001;3;B-134o;51;1416;5;10;15;20;97
0;001;3;B-134p;37;21122;7;14;27;43;4092
0;001;3;B-259;3;1748;109;109;690;949;949
0;001;4;B-105;1;1;1;1;1;1;1
0;001;4;B-106;4;680;3;80;190;260;298
0;001;4;B-107a;43;920;1;8;12;21;82
0;001;4;B-107b;19;257;1;2;7;15;77
0;001;4;B-108b;50;16892;86;125;211;386;1315
0;001;4;B-109;12;5174;86;203;347;586;1007
0;001;4;B-110;38;465;1;1;4;11;33
0;001;4;B-111;25;598;3;9;25;33;70
0;001;4;B-112ap;34;1305;3;26;31;39;111
0;001;4;B-112b;18;17591;5;46;75;150;16027
0;001;4;B-112c;1;377;377;377;377;377;377
0;001;4;B-114;35;31815;29;244;400;1092;4002
0;001;4;B-116p;32;2404;2;3;11;24;488
0;001;4;B-118;6;2861;69;167;312;569;1433
0;001;4;B-119a;17;1702;2;14;28;58;670
0;001;4;B-119b;4;116;8;13;22;46;66
0;001;4;B-120;3;21;4;4;5;13;13
0;001;4;B-121;15;2199;9;9;36;169;742
0;001;4;B-123;4;20;4;4;4;6;8
0;001;4;B-124p;38;19306;28;88;238;500;2830
0;001;4;B-125o;21;227;1;2;7;14;30
0;001;4;B-125p;15;1632;11;23;70;125;530
0;001;4;B-126b;2;1;0;0;0;0;0
0;001;4;B-127;1;1;1;1;1;1;1
0;001;4;B-131;43;942;0;1;1;2;116
0;001;4;B-132;17;702;0;4;9;32;254
0;001;4;B-134o;59;4382;3;12;19;65;417
0;001;4;B-134p;51;117307;7;21;57;586;18439
0;001;4;B-259;9;5313;55;164;326;791;2232
0;002;2;B-107b;1;54;54;54;54;54;54
0;002;2;B-108b;3;892;203;203;235;454;454
0;002;2;B-110;5;166;19;21;26;26;74
0;002;2;B-111;2;66;16;16;33;50;50
0;002;2;B-114;1;243;243;243;243;243;243
0;002;2;B-116p;2;141;28;28;71;113;113
0;002;2;B-119a;2;37;16;16;18;20;20
0;002;2;B-124p;1;21;21;21;21;21;21
0;002;2;B-131;7;57;1;1;2;2;49
0;002;2;B-134o;5;93;5;7;9;31;41
0;002;2;B-134p;1;863;863;863;863;863;863
0;002;3;B-106;1;129;129;129;129;129;129
0;002;3;B-107b;12;194;0;1;2;22;98
0;002;3;B-108b;23;5278;23;104;207;371;424
0;002;3;B-110;35;535;3;9;17;20;25
0;002;3;B-111;8;177;3;9;13;32;67
0;002;3;B-112ap;1;8;8;8;8;8;8
0;002;3;B-112b;3;5346;11;11;96;5239;5239
0;002;3;B-112c;2;146;72;72;73;74;74
0;002;3;B-114;9;3287;29;81;205;401;1369
0;002;3;B-116p;25;851;3;11;20;34;121
