vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;1;1;16.3;16.3;16.3;16.3;16.3;16.3
0;001;2;4;4;37.4;1.2;4.1;9.2;14.5;17.8
0;001;3;33;33;1006.2;6.2;14;21.8;32;88.7
0;001;4;163;163;12788.1;13.2;32.8;47.8;70.9;259.9
0;002;1;1;1;16.1;16.1;16.1;16.1;16.1;16.1
0;002;2;5;5;112.5;1.6;2;2.8;7.9;98.2
0;002;3;27;27;1287.5;1.6;8.7;20.8;65.7;177.2
0;002;4;80;80;11656.6;10.7;43;131.9;187.9;370.9
0;003;1;43;35;1764.9;0.4;2.8;50;86.2;132
0;003;2;88;78;4763.8;1.6;38;57.2;83.8;116
0;003;3;173;167;12025;19.9;47.8;66.4;84;144.4
0;003;4;342;340;34645.7;35.7;59.8;85.6;119.4;225.7
0;004;1;16;11;207.2;0.4;1.9;15.3;33.1;50.9
0;004;2;59;52;977.1;0.4;4.8;11.1;24.3;86.3
0;004;3;214;204;6710;3.7;13.6;25.7;41.4;85.3
0;004;4;2034;2025;155983.5;12.2;32.1;57.5;97.5;218.3
0;005;1;37;29;360.4;1.2;5.1;9.6;16.9;33.6
0;005;2;126;115;2031.3;1.2;7;13.5;24.7;51
0;005;3;130;124;3379.2;2.3;8.1;14.7;28.8;79.6
0;005;4;175;172;7444;3.7;15;33.5;54.7;136.6
0;020;1;111;90;312.7;0.4;0.8;1.6;4.1;9.6
0;020;2;151;126;527.8;0.4;0.4;1.2;5.8;16
0;020;3;184;166;1299.5;0.4;1.1;3.4;10;23.9
0;020;4;249;237;5558.2;0.8;7;15.1;30.8;73.9
0;021;1;1090;936;2531.2;0.4;0.4;0.8;1.6;9.8
0;021;2;1395;1115;3747.6;0.4;0.8;1.1;2;15.6
0;021;3;817;736;6339.5;0.4;0.8;1.6;7.9;40.3
0;021;4;811;782;22592.1;0.4;3.8;15.1;33.9;98.4
0;022;1;148;137;171.1;0.4;0.4;0.5;1.2;5
0;022;2;291;264;1064.1;0.4;0.4;0.8;1.6;18.2
0;022;3;130;119;1281.6;0.4;0.8;3.4;10.9;40
0;022;4;95;87;2641.3;0.4;8.7;20.4;40;92.4
0;023;1;574;469;779.5;0.4;0.4;0.8;1.2;5.2
0;023;2;351;296;1270.5;0.4;0.8;1.2;2.4;17.4
