vrai_hop;rdrg;SI;mean;p5;p25;p50;p75;p95
0;001;1;17.3;10;12.5;15.5;22;28
0;001;2;18.5;10;14;16.5;21;35
0;001;3;18;2;13;15;21;37
0;001;4;32;11;15;24;42;83
0;002;1;17.5;13;13;17.5;22;22
0;002;2;29.1;16;20;28;34;55
0;002;3;27.1;3;20;24;32;53
0;002;4;39;6;24;33;48;86
0;003;1;14.9;1;4;17;23;31
0;003;2;19.2;1;8;18.5;23;35
0;003;3;23.8;13;18;23;27;42
0;003;4;37;18;24;29.5;39.5;89
0;004;1;29.8;3;9;20;43;67
0;004;2;36.1;4;14;25.5;47;122
0;004;3;42.4;9;20;36;55;103
0;004;4;64.4;16;35;54;82;149
0;005;1;21.1;6;12;17;25;42
0;005;2;23.8;7;13;20;27;52
0;005;3;34.9;8;18;26;42;102
0;005;4;42.3;8;22;37;52;99
0;020;1;10.3;2;5;9;13;26
0;020;2;18.9;2;9;13;20;58
0;020;3;21.5;1;3;12;28;62
0;020;4;30.8;3;8;23;41.5;88
0;021;1;12.6;3;7;11;15;29
0;021;2;17.4;3;9;13;20;47
0;021;3;26.8;2;11;19;33;74.5
0;021;4;36.9;3;11;23;47;116
0;022;1;9.4;2;5;7.5;11;21
0;022;2;16;3;7;11;21;43
0;022;3;24.8;2;10;19;29;73
0;022;4;32.6;2;8;20.5;54;90
0;023;1;7.4;1;3;6;9;20
0;023;2;15.2;2;6;10;17;46
0;023;3;27.7;5;9;17;31;109
0;023;4;59.4;8;22;36.5;82;161
0;024;1;6.1;2;4;5;7;12
0;024;2;9.4;3;5;7;10;23
0;024;3;19.8;4;7;13;24;57
0;024;4;34.9;6;12;24;38;110
0;025;1;2.9;1;2;2;3;7
0;025;2;5.8;1;2;3;6.5;19
0;025;3;15.7;1;3;11;20.5;49
0;025;4;61.3;15;27.5;63;95;104
0;026;1;6;1;2;3;6;16
0;026;2;14.3;2;4;10;19;43
0;026;3;34.7;6;15;25;40.5;106
0;026;4;43.4;5;14;38;63;111
0;040;1;6.4;1;2;3;9;20
0;040;2;13;1;3;7;16;45
0;040;3;24;1;7;15;26;86
0;040;4;19.4;3;10;16;27;46
0;041;1;9.2;1;3;5;11;31
0;041;2;13.6;2;5;10;17;40
0;041;3;19.4;2;8;15;24;52
0;041;4;32.1;4;16;26.5;45;76
0;042;1;12.1;1;4;8;15;37
0;042;2;17.6;2;7;13;21;51
0;042;3;25.6;4;12;19;31;70
0;042;4;36;4;17;28;46;93
0;043;1;5.3;1;2;4;6;14
0;043;2;10.4;2;4;7;12;31
0;043;3;22;3;7.5;15.5;28;63
0;043;4;34.3;10;18;25;55;69
0;044;1;10.4;1;2;6;14;35
0;044;2;16.5;1;4;11;21;51
0;044;3;17;1;2;10;22;60
0;044;4;29.6;1;5;18;43.5;98
0;045;1;10.7;2;5;8;12;26
0;045;2;18.5;3;8;12;21;54
0;045;3;26.9;3;10;19;34;79
0;045;4;34.7;4;14;27;47;85
0;046;1;8.5;1;2;6;10;27
0;046;2;15.6;2;6;10;18;48
0;046;3;25.2;2;9;17;31;77
0;046;4;34.3;3;12;26;48;93
0;047;1;7.2;1;3;6;9;18
0;047;2;10.3;2;5;8;12;26
0;047;3;18;3;8;13;20;53
0;047;4;29.7;3;13;24;39;82
0;048;1;4.7;1;2;3;6;14
0;048;2;9.6;2;4;8;12;23
0;048;3;13.4;2;5;10;16;37
0;048;4;30.8;9;16;27;35;67
0;049;1;8.8;2;6;9;10;15
0;049;2;11.3;1;3;8;14;33
0;049;3;18.1;2;8;13;21;56
0;049;4;21.5;2;8;15.5;27.5;66
0;050;1;7.2;1;3;5;8;18
0;050;2;8.9;1;3;6;10;27.5
0;050;3;14.9;2;6;12;20;40
0;050;4;20;3;10;14;26;67
0;051;1;3.9;2;3;3;5;8
0;051;2;5.3;2;3;4;6;11
0;051;3;5.6;3;3;4;6;12
0;051;4;18.4;2;6;7;14;143
0;052;1;4.3;1;1;3;6;12
0;052;2;10.2;1;3;7;12;32
0;052;3;14.9;1;4;10;18;45
0;052;4;18.4;1;4;11;25;60
0;053;1;4;1;1;3;5;11
0;053;2;7.8;1;3;5;10;23
0;053;3;11;1;3;7;14;34
0;053;4;25.4;2;10;20;34;70
0;054;1;3.6;1;1;2;5;10
0;054;2;5.9;1;2;4;7;14
0;054;3;8.9;1;4;7;11;26
0;054;4;19;1;4;24;29;38
0;055;1;6.4;1;2;4;8;19
0;055;2;12.5;1;4;9;16;36
0;055;3;15.4;1;2;11;22;47
0;055;4;24.9;1;10;22;31;63
0;056;1;3.8;1;1;2;5;12
0;056;2;9;1;3;6;12;25
0;056;3;18.8;1;4;12;30;57
0;056;4;21.7;1;4;19;38;58
0;057;1;1.9;1;1;1;2;5
0;057;2;5.6;1;1;3;6;19
0;057;3;13.3;1;2;7;16;49
0;057;4;24.7;1;5;17;23;111
0;058;1;2.5;1;1;1;2;9
0;058;2;8.6;1;1;4;10;33
0;058;3;18.6;1;5;13;24;55
0;058;4;35;3;16;28;45;94
0;070;1;4.1;1;2;3;5;11
0;070;2;5.6;1;3;4;6;14
0;070;3;15.1;2;3;14.5;19;41
0;070;4;16.2;1;8;9;18;45
0;071;1;3.3;1;2;3;4;7
0;071;2;4.5;2;2;3.5;5;10
0;071;3;10.1;2;3;7;12;25
0;071;4;13.8;2;3;13;24;28
0;072;1;2.2;1;1;2;2;4
0;072;2;4.4;1;2;2;3;16
0;072;3;12.1;2;2;4;11;49
0;072;4;20;17;17;20;23;23
0;073;1;2.1;1;1;2;2;3
0;073;2;2.9;1;2;2;3;7
0;073;3;7.8;1;2;3;6;24
0;073;4;23.6;1;10;18;38;59
