vrai_hop;rdrg;SI;N;moy_gemid
0;089;3;232;631.11
0;089;4;42;1355.75
0;090;1;45;8.38
0;090;2;133;391.89
0;090;3;84;905.18
0;090;4;35;1095.85
0;091;1;7;24.74
0;091;2;581;8239.24
0;091;3;86;1079.24
0;091;4;28;256.7
0;092;1;3697;255.63
0;092;2;1767;634.09
0;092;3;319;694.38
0;092;4;9;521.03
0;093;1;4033;87.83
0;093;2;543;82.59
0;093;3;58;118.64
0;093;4;8;383.2
0;095;1;113;5.54
0;095;2;31;0
0;095;3;3;0
0;097;1;5784;5.56
0;097;2;1127;3.94
0;097;3;73;20.83
0;097;4;16;59.05
0;098;1;10527;60.65
0;098;2;2045;122.61
0;098;3;263;98.89
0;098;4;101;261.37
0;110;1;299;45.86
0;110;2;532;58.66
0;110;3;450;58.14
0;110;4;130;107.45
0;111;1;3161;1.07
0;111;2;2338;3.25
0;111;3;409;2.15
0;111;4;17;103.68
0;113;1;11289;0.24
0;113;2;9395;2.83
0;113;3;2103;2.61
0;113;4;282;13.49
0;114;1;2146;18.56
0;114;2;1504;5.05
0;114;3;449;8.74
0;114;4;81;13.88
0;115;1;48786;0.37
0;115;2;16883;0.46
0;115;3;758;5.22
0;115;4;106;50.28
0;120;1;738;1112.58
0;120;2;1471;1047.92
0;120;3;975;679.59
0;120;4;585;544.18
0;121;1;933;482.08
0;121;2;1434;506.14
0;121;3;997;351.08
0;121;4;599;480.93
0;130;1;7;0
0;130;2;86;33.82
0;130;3;321;32.59
0;130;4;443;84.86
0;131;1;53;24.86
0;131;2;224;24.92
0;131;3;451;24.57
0;131;4;93;35.42
0;132;1;6;0
0;132;2;48;2.38
0;132;3;53;0.78
0;132;4;11;9.58
0;133;1;12;1.53
0;133;2;430;2.87
0;133;3;560;30.96
0;133;4;188;26.73
0;134;1;1024;3.37
0;134;2;2238;5.82
0;134;3;1825;9.29
0;134;4;380;26.31
0;135;1;1531;4.26
0;135;2;911;25.84
0;135;3;1016;20.42
0;135;4;181;46.72
0;136;1;449;44.81
0;136;2;2630;44.03
0;136;3;3594;32.62
0;136;4;708;72.73
0;137;1;661;3.83
0;137;2;2226;2.64
0;137;3;4098;15.17
0;137;4;1506;34.54
0;138;1;5347;0.08
0;138;2;4107;0.06
0;138;3;2215;0.19
0;138;4;100;9.35
0;139;1;6003;0.2
0;139;2;11349;1.62
0;139;3;12335;5.79
0;139;4;2860;25.52
0;140;1;2614;1.03
0;140;2;8459;3.56
0;140;3;15587;4.42
0;140;4;4849;16.34
0;141;1;2032;0.58
0;141;2;1517;0.85
0;141;3;1084;0.78
0;141;4;113;2.69
0;142;1;327;16.71
0;142;2;733;17.85
0;142;3;739;14.55
0;142;4;172;19.73
0;143;1;1624;24.76
0;143;2;1936;26.7
0;143;3;1413;30.63
0;143;4;500;58.36
0;144;1;9135;1.73
0;144;2;7374;4.85
0;144;3;4128;5.38
0;144;4;468;29.77
0;160;1;11;4733.99
0;160;2;17;2582.77
0;160;3;25;3020.5
0;160;4;24;3889.59
0;161;1;1328;10961.03
0;161;2;230;10870.32
0;161;3;132;10776.74
0;161;4;49;39830.96
0;162;1;18;3408.98
0;162;2;119;4443.13
0;162;3;215;5249.4
0;162;4;184;5874.13
0;163;1;288;4019.58
0;163;2;1383;4709.6
0;163;3;1299;5031.28
0;163;4;363;5572.27
0;165;1;6;1349.45
0;165;2;446;1629.67
0;165;3;416;1876.09
0;165;4;155;2352.39
0;166;1;438;1462.1
0;166;2;1789;1640.94
0;166;3;1577;1736.91
0;166;4;333;2141.7
0;167;1;979;3108.54
0;167;2;1041;3174.38
0;167;3;880;3544.75
0;167;4;314;3195.62
0;169;1;402;1140.91
0;169;2;953;1268.12
0;169;3;538;1510.92
0;169;4;281;1685.51
0;170;1;38;6602.87
0;170;2;219;5505.36
0;170;3;127;4472.07
0;170;4;30;5148.92
0;171;1;2971;4536.54
0;171;2;2701;4600.11
0;171;3;932;4595.88
0;171;4;144;4625.63
0;174;1;3281;1739.1
0;174;2;3649;1767.07
0;174;3;1487;1883.87
0;174;4;621;2252.45
0;175;1;16810;2161.55
0;175;2;9873;2143.66
0;175;3;2749;2504.85
0;175;4;1262;6750.57
0;176;1;755;3890.85
0;176;2;904;5480.96
0;176;3;533;7471.17
0;176;4;17;4668.41
0;177;1;462;1212.15
0;177;2;183;2031.43
0;177;3;112;2798.2
0;177;4;31;1712.58
0;180;1;1722;73.95
0;180;2;329;103.27
0;180;3;410;182.94
0;180;4;163;824.9
0;181;1;9051;1370.21
0;181;2;7010;1396.36
0;181;3;1901;1471.11
0;181;4;443;1734.34
0;182;1;1600;2500.34
0;182;2;1976;2125.55
0;182;3;741;1705.65
0;182;4;246;1910.53
0;190;1;1645;61.08
0;190;2;3186;79.78
0;190;3;1575;48.15
0;190;4;447;175.99
0;191;1;6316;93.06
0;191;2;5132;98.98
0;191;3;576;135.31
0;191;4;41;164.52
0;192;1;5349;136.33
0;192;2;5667;129.58
0;192;3;2157;117.97
0;192;4;474;166.49
0;193;1;9;7.71
0;193;2;61;25.94
0;193;3;102;27.89
0;193;4;48;42.22
0;194;1;1589;16.75
0;194;2;10451;8.52
0;194;3;10935;11.84
0;194;4;2172;41.72
0;196;1;216;73.88
0;196;2;213;11.78
0;196;3;331;65.74
0;196;4;172;48.94
0;197;1;1092;86.08
0;197;2;1945;40.09
0;197;3;1716;47.78
0;197;4;242;72.26
0;198;1;1699;22.36
0;198;2;1746;15.45
0;198;3;455;14.39
0;198;4;73;224.29
0;199;1;998;1.72
0;199;2;1151;4.07
0;199;3;428;5.22
0;199;4;54;3.78
0;200;1;228;166.24
0;200;2;571;70.96
0;200;3;353;43.94
0;200;4;68;73.37
0;201;1;6654;38.5
0;201;2;8263;126.57
0;201;3;2876;94.57
0;201;4;461;77.99
0;203;1;2612;0.2
0;203;2;1385;1.53
0;203;3;221;7.65
0;203;4;4;0
0;204;1;4043;19.19
0;204;2;4871;11.22
0;204;3;1450;12.4
0;204;4;123;9.72
0;205;1;64;26.67
0;205;2;180;100.02
0;205;3;140;14.99
0;205;4;43;34.57
0;206;1;182;186.24
0;206;2;551;94.7
0;206;3;401;69.77
0;206;4;121;71.26
0;207;1;2142;19.29
0;207;2;1742;53.57
0;207;3;1101;23.45
0;207;4;261;50.75
0;220;1;1229;398.6
0;220;2;752;436.34
0;220;3;1039;951.64
0;220;4;430;1135.1
0;221;1;5655;1037.52
0;221;2;5460;985.43
0;221;3;3380;932.72
0;221;4;1355;1019.51
0;222;1;2217;211.56
0;222;2;1581;269.1
0;222;3;571;284.76
0;222;4;272;544.34
0;223;1;1809;229.28
0;223;2;1521;270.62
0;223;3;722;343.39
0;223;4;227;556.2
0;224;1;891;135.1
0;224;2;514;140.98
0;224;3;217;153.46
0;224;4;73;248.98
0;225;1;7546;168.26
0;225;2;4530;209.64
0;225;3;209;231.93
0;225;4;32;263.46
0;226;1;5400;125.66
0;226;2;745;109.26
0;226;3;117;164.27
0;226;4;15;385.59
0;227;1;5145;625.51
0;227;2;2268;656.86
0;227;3;281;627.54
0;227;4;58;646.01
0;228;1;10513;515.76
0;228;2;3021;454.63
0;228;3;260;396.02
0;228;4;47;392.69
0;229;1;1126;278.21
0;229;2;1082;343.17
0;229;3;782;401.7
0;229;4;327;566.97
0;240;1;970;191.44
0;240;2;2462;131.16
0;240;3;2359;143.21
0;240;4;511;220.44
0;241;1;3024;10.9
0;241;2;2878;32.9
0;241;3;1521;92.34
0;241;4;191;127.72
0;242;1;188;5.3
0;242;2;211;38.86
0;242;3;205;91.2
0;242;4;49;196.44
0;243;1;2927;103.52
0;243;2;2356;129.33
0;243;3;921;103.65
0;243;4;156;152.29
0;244;1;5003;9.88
0;244;2;3640;13.22
0;244;3;1074;24.71
0;244;4;100;52.76
0;245;1;1508;6.35
0;245;2;1361;9.4
0;245;3;477;16.46
0;245;4;109;34.25
0;246;1;326;8.2
0;246;2;559;13.65
0;246;3;348;17.13
0;246;4;86;46.44
0;247;1;2933;2.96
0;247;2;3306;10.8
0;247;3;1800;21.43
0;247;4;298;37.05
0;248;1;1843;1.33
0;248;2;2023;9.12
0;248;3;946;11.18
0;248;4;194;37.04
0;249;1;13820;1.15
0;249;2;13024;2.12
0;249;3;3332;7.12
0;249;4;335;32
0;251;1;3398;2.63
0;251;2;1781;3.1
0;251;3;386;8.28
0;251;4;28;44.93
0;252;1;740;57.19
0;252;2;1237;79.1
0;252;3;617;121.17
0;252;4;132;209.92
0;253;1;598;27.33
0;253;2;1345;40.02
0;253;3;861;36.42
0;253;4;166;95.61
0;254;1;11889;28.57
0;254;2;6198;44.33
0;254;3;2264;45.71
0;254;4;294;80.74
0;260;1;504;657.83
0;260;2;1082;682.73
0;260;3;726;759.95
0;260;4;286;1324.17
0;261;1;289;496.1
0;261;2;653;558.41
0;261;3;500;697.98
0;261;4;223;1133.51
0;262;1;164;180.69
0;262;2;153;178.07
0;262;3;115;405.91
0;262;4;41;503.77
0;263;1;12500;233.86
0;263;2;6208;243.29
0;263;3;777;224.21
0;263;4;125;225.08
0;264;1;589;243.12
0;264;2;917;247.76
0;264;3;914;301.72
0;264;4;392;555.75
0;279;1;179;19.09
0;279;2;460;50.98
0;279;3;674;44.98
0;279;4;140;124.93
0;280;1;282;16.74
0;280;2;1201;22.86
0;280;3;1676;28.63
0;280;4;471;69.48
0;281;1;378;249.52
0;281;2;1698;223.15
0;281;3;1939;254.33
0;281;4;485;325.87
0;282;1;2404;45.87
0;282;2;3006;60.24
0;282;3;1154;75.29
0;282;4;247;125.41
0;283;1;698;43.27
0;283;2;1002;51
0;283;3;779;64.31
0;283;4;130;71.09
0;284;1;3628;147.53
0;284;2;4629;188.12
0;284;3;2212;221.77
0;284;4;442;315.26
0;301;1;14896;1807.74
0;301;2;13918;1868.76
0;301;3;1735;1973.42
0;301;4;473;1976
0;302;1;18706;2657.58
0;302;2;7525;2770.24
0;302;3;567;3085.71
0;302;4;78;3193.24
0;303;1;188;5167.68
0;303;2;165;5768.22
0;303;3;59;6985.93
0;303;4;12;6361.63
0;304;1;5094;2326.57
0;304;2;2040;2623.01
0;304;3;602;2716.54
0;304;4;70;3586.95
0;305;1;56;32.71
0;305;2;340;27.58
0;305;3;455;249.03
0;305;4;280;723.4
0;308;1;3229;676.6
0;308;2;4574;792.41
0;308;3;2264;859.33
0;308;4;517;1034.94
0;309;1;2155;264.63
0;309;2;989;612.22
0;309;3;408;1053.77
0;309;4;89;924.51
0;310;1;11701;76.82
0;310;2;4269;184.34
0;310;3;613;718.25
0;310;4;60;804.27
0;312;1;273;188.85
0;312;2;208;65.93
0;312;3;113;128.08
0;312;4;34;589.81
0;313;1;12225;446.35
0;313;2;4375;628.55
0;313;3;480;685.29
0;313;4;130;803.84
0;314;1;6884;270.77
0;314;2;7426;325.64
0;314;3;1068;276.8
0;314;4;201;751.34
0;315;1;22864;352.62
0;315;2;10269;1143.69
0;315;3;906;1048.6
0;315;4;122;1214.56
0;316;1;4038;222.31
0;316;2;732;409.59
0;316;3;75;116.53
0;316;4;12;820.72
0;317;1;8449;264.42
0;317;2;914;168.74
0;317;3;195;152.91
0;317;4;65;378.2
0;320;1;7817;333.03
0;320;2;2736;751.76
0;320;3;404;441.43
0;320;4;72;735.15
0;321;1;5031;993.91
0;321;2;1586;1176.24
0;321;3;222;1267.02
0;321;4;62;1477.99
0;322;1;799;1563.07
0;322;2;474;1754.59
0;322;3;73;1937.97
0;322;4;9;3833.26
0;340;1;290;22.99
0;340;2;832;17.24
0;340;3;447;56.06
0;340;4;72;191.76
0;341;1;547;0.09
0;341;2;1363;0.8
0;341;3;1511;4.1
0;341;4;132;7.52
0;342;1;4301;13.04
0;342;2;2708;6.34
0;342;3;1247;11.64
0;342;4;155;75.66
0;343;1;230;55.27
0;343;2;774;27.3
0;343;3;1149;19.28
0;343;4;162;52.69
0;344;1;482;7.36
0;344;2;750;6.97
0;344;3;472;14.84
0;344;4;130;61.66
0;346;1;1294;1.66
0;346;2;1168;8.5
0;346;3;752;18.23
0;346;4;118;37.29
0;347;1;9247;3.32
0;347;2;5517;3.94
0;347;3;2995;6.83
0;347;4;326;19.05
0;349;1;880;11.46
0;349;2;1077;15.01
0;349;3;369;20.64
0;349;4;65;49.35
0;351;1;4247;20.88
0;351;2;5308;17.52
0;351;3;2702;8.88
0;351;4;370;24.62
0;361;1;3161;32.42
0;361;2;1180;43.58
0;361;3;390;140.92
0;361;4;74;197.5
0;362;1;3469;232.51
0;362;2;1307;239.71
0;362;3;66;129.61
0;362;4;6;145.49
0;363;1;12181;68.94
0;363;2;2323;67.31
0;363;3;383;60.06
0;363;4;5;86.17
0;364;1;4916;26.45
0;364;2;1625;164.35
0;364;3;517;323.61
0;364;4;117;551.22
0;380;1;138;5
0;380;2;820;15.25
0;380;3;783;10.61
0;380;4;129;25.9
0;381;1;219;6.77
0;381;2;333;3.76
0;381;3;167;7.88
0;381;4;22;10.39
0;382;1;60;119.04
0;382;2;318;52.56
0;382;3;443;27.43
0;382;4;83;57.32
0;383;1;5704;0.31
0;383;2;4672;1.39
0;383;3;2375;5.22
0;383;4;353;42.02
0;384;1;2735;0.22
0;384;2;2650;2.59
0;384;3;1447;6.81
0;384;4;151;12.63
0;385;1;3405;2.54
0;385;2;1240;6.02
0;385;3;408;8.31
0;385;4;50;17.22
0;401;1;320;254.61
0;401;2;209;61.33
0;401;3;75;206.46
0;401;4;19;861.04
0;403;1;10074;1062.93
0;403;2;2708;1063.35
0;403;3;174;1140.82
0;403;4;51;1453.92
0;404;1;4503;344.8
0;404;2;1787;351.58
0;404;3;154;368.31
0;404;4;10;541.31
0;405;1;93;327.21
0;405;2;86;608.03
0;405;3;106;526.32
0;405;4;59;586.56
0;420;1;6119;1.94
0;420;2;2501;2.47
0;420;3;1453;10.88
0;420;4;258;26.98
0;421;1;2314;19.21
0;421;2;2100;12.96
0;421;3;1531;27.85
0;421;4;158;69.96
0;422;1;721;0.43
0;422;2;2261;5.63
0;422;3;1681;7.77
0;422;4;239;22.44
0;423;1;129;5.83
0;423;2;194;17.62
0;423;3;121;24.41
0;423;4;28;39.6
0;424;1;1380;4.87
0;424;2;1048;5.22
0;424;3;703;10.32
0;424;4;91;37.8
0;425;1;573;1.66
0;425;2;1965;4.29
0;425;3;1422;9.91
0;425;4;214;26.75
0;440;1;34;62.84
0;440;2;144;79.31
0;440;3;158;88.31
0;440;4;24;207.49
0;441;1;436;165.81
0;441;2;433;434.47
0;441;3;738;616.38
0;441;4;108;895.73
0;442;1;958;377.43
0;442;2;886;397.71
0;442;3;316;353.96
0;442;4;78;671.01
0;443;1;5667;183.11
0;443;2;2849;191.6
0;443;3;1061;218.17
0;443;4;233;355.85
0;444;1;280;95.91
0;444;2;468;76.32
0;444;3;75;156.88
0;444;4;4;217.18
0;445;1;607;201.17
0;445;2;616;1753.77
0;445;3;134;183.44
0;445;4;16;265.44
0;446;1;9122;86.37
0;446;2;4124;102.91
0;446;3;488;108.69
0;446;4;59;179.76
0;447;1;94;995.38
0;447;2;207;586.04
0;447;3;182;528.95
0;447;4;82;1012.77
0;461;1;445;46.59
0;461;2;704;41.8
0;461;3;571;35.8
0;461;4;101;58.97
0;462;1;295;0
0;462;2;338;1.05
0;462;3;236;28.68
0;462;4;30;66.22
0;463;1;7713;5.58
0;463;2;9705;6.63
0;463;3;6431;8.46
0;463;4;1064;32.93
0;465;1;4305;65.85
0;465;2;6143;73.08
0;465;3;272;85.22
0;465;4;42;184.61
0;466;1;448;10.23
0;466;2;1097;27.95
0;466;3;996;28.82
0;466;4;180;61.85
0;468;1;4897;13.57
0;468;2;3532;17.16
0;468;3;1657;14.94
0;468;4;212;37.2
0;469;1;112;3.7
0;469;2;898;15.55
0;469;3;1365;29.64
0;469;4;334;84
0;470;1;140;41.29
0;470;2;1213;45.11
0;470;3;1111;58.17
0;470;4;139;89.27
0;480;1;2732;1113.91
0;480;2;1132;1111.97
0;480;3;84;996.36
0;480;4;15;1400.63
0;481;1;711;6.65
0;481;2;437;2272.35
0;481;3;18;682.49
0;481;4;6;846.41
0;482;1;3651;50.16
0;482;2;4315;71.27
0;482;3;338;63.43
0;482;4;51;402.2
0;483;1;1818;22.65
0;483;2;191;50.52
0;483;3;37;128.55
0;483;4;8;145.82
0;484;1;609;27.85
0;484;2;1082;423.73
0;484;3;315;498.95
0;484;4;16;190.23
0;500;1;183;40.97
0;500;2;440;20.86
0;500;3;415;11.84
0;500;4;64;57.18
0;501;1;2364;6.77
0;501;2;2179;5.39
0;501;3;727;13.21
0;501;4;95;31.32
0;510;1;292;391.9
0;510;2;324;470.09
0;510;3;102;942.74
0;510;4;8;1453.27
0;511;1;197;223.35
0;511;2;288;389.14
0;511;3;159;706.82
0;511;4;17;1299.94
0;512;1;577;374.11
0;512;2;421;414.06
0;512;3;82;623.88
0;512;4;9;1079.69
0;513;1;10465;228.55
0;513;2;2624;249
0;513;3;150;277.59
0;513;4;15;421.57
0;514;1;3284;314.04
0;514;2;1182;652.63
0;514;3;39;608.12
0;514;4;4;776.07
0;517;1;394;56.21
0;517;2;181;35.73
0;517;3;28;36.95
0;517;4;5;225.74
0;518;1;1245;163.03
0;518;2;473;164.12
0;518;3;124;276.96
0;518;4;27;396.62
0;519;1;3678;236.58
0;519;2;604;222.53
0;519;3;34;188.46
0;519;4;6;433.07
0;530;1;95;56.48
0;530;2;480;41.19
0;530;3;501;43.02
0;530;4;94;71.39
0;531;1;582;5.57
0;531;2;208;5.06
0;531;3;56;22.81
0;531;4;14;76.24
0;532;1;1157;10.77
0;532;2;462;49.08
0;532;3;81;8.2
0;532;4;9;3.3
0;540;1;13117;0.47
0;540;2;8549;1.75
0;540;3;1754;9.83
0;540;4;56;151.53
0;541;1;817;1.36
0;541;2;1571;0.33
0;541;3;340;8.86
0;541;4;5;0
0;542;1;387;6.47
0;542;2;1282;3.99
0;542;3;176;27.15
0;542;4;5;80.93
0;544;1;952;5.77
0;544;2;487;3.62
0;544;3;65;49.04
0;544;4;2;153.68
0;545;1;854;148.89
0;545;2;317;149.64
0;545;3;30;171.03
0;545;4;2;171.15
0;546;1;290;23.86
0;546;2;175;46.52
0;546;3;59;43.77
0;546;4;5;310.68
0;560;1;51653;0.04
0;560;2;28032;0.27
0;560;3;3529;0.58
0;560;4;38;285.46
0;561;1;900;0.42
0;561;2;791;2.47
0;561;3;102;6.52
0;561;4;9;0
0;563;1;1673;0.08
0;563;2;1152;0
0;563;3;190;0.71
0;564;1;515;0.47
0;564;2;218;0.08
0;564;3;14;0
0;564;4;3;51.17
0;565;1;786;0
0;565;2;273;0
0;565;3;28;0
0;566;1;6373;1.02
0;566;2;5017;1.41
0;566;3;1281;0.58
0;566;4;15;0.61
0;580;1;82;2.54
0;580;2;38;5.66
0;580;3;13;16.02
0;580;4;8;7.03
0;581;1;9;15.42
0;581;2;5;13.88
0;581;3;3;23.13
0;581;4;4;48.77
0;583;2;1;1432.68
0;583;3;5;3708.43
0;583;4;12;4287.84
0;588;1;1;0
0;588;2;2;104.1
0;588;3;16;233.38
0;588;4;59;725.43
0;589;2;6;104.1
0;589;3;5;205.58
0;589;4;4;0
0;591;1;2;104.1
0;591;2;6;34.7
0;591;3;15;87.91
0;591;4;72;140.21
0;593;1;1;69.4
0;593;2;19;94.97
0;593;3;52;93.7
0;593;4;100;132.7
0;602;1;6;80.97
0;602;2;42;86.4
0;602;3;86;87.96
0;602;4;46;73.07
0;603;1;6;23.13
0;603;2;9;38.56
0;603;3;9;54.42
0;603;4;12;86.75
0;607;1;20;72.87
0;607;2;88;61.51
0;607;3;113;88.7
0;607;4;52;134.09
0;608;1;38;51.14
0;608;2;41;33.85
0;608;3;29;67.01
0;608;4;6;57.83
0;609;1;2;34.7
0;609;2;7;77.4
0;609;3;21;351.7
0;609;4;36;719.81
0;611;1;14;19.83
0;611;2;38;50.16
0;611;3;70;80.59
0;611;4;36;124.2
0;612;1;45;29.3
0;612;2;133;53.75
0;612;3;94;52.14
0;612;4;24;85.92
0;613;1;8;17.35
0;613;2;15;18.51
0;613;3;8;78.07
0;613;4;2;84.27
0;614;1;165;20.19
0;614;2;141;26.09
0;614;3;32;56.39
0;614;4;4;128.96
0;621;1;26;0
0;621;2;29;16.75
0;621;3;49;41.07
0;621;4;28;68.11
0;622;1;62;10.07
0;622;2;108;15.82
0;622;3;65;29.95
0;622;4;19;90.13
0;623;1;25;2.78
0;623;2;16;8.67
0;623;3;9;23.13
0;623;4;2;104.1
0;625;1;90;5.4
0;625;2;51;14.97
0;625;3;19;25.57
0;625;4;3;115.67
0;626;1;82;0
0;626;2;107;1.3
0;626;3;123;5.64
0;630;1;3;995.83
0;630;2;19;629.75
0;630;3;26;832.34
0;630;4;69;1764.54
0;631;1;7;0
0;631;2;31;434.53
0;631;3;31;380.76
0;631;4;35;498.53
0;633;1;79;16.55
0;633;2;120;67.61
0;633;3;110;60.07
0;633;4;94;122.65
0;634;1;94;0.9
0;634;2;162;9.85
0;634;3;154;24.55
0;634;4;89;66.51
0;636;1;99;1.4
0;636;2;67;4.14
0;636;3;24;20.24
0;636;4;8;71.51
0;639;1;281;1.66
0;639;2;136;8.39
0;639;3;42;17.4
0;639;4;15;68.33
0;640;1;780;0.66
0;640;2;541;0.13
0;640;3;252;1.38
0;650;1;74;381.2
0;650;2;45;426.52
0;650;3;30;354.01
0;650;4;15;649.13
0;651;1;637;69.28
0;651;2;155;177.91
0;651;3;90;204.23
0;651;4;26;164.99
0;660;1;297;4.75
0;660;2;1573;4.26
0;660;3;1531;5.9
0;660;4;399;28.85
0;661;1;603;1.14
0;661;2;333;2.31
0;661;3;195;19.6
0;661;4;49;30.86
0;662;1;483;0.14
0;662;2;272;1.2
0;662;3;125;2.38
0;662;4;19;0.36
0;663;1;3209;18.16
0;663;2;4384;20.65
0;663;3;2475;25.03
0;663;4;359;62.61
0;680;1;169;564.24
0;680;2;366;612.25
0;680;3;247;673.82
0;680;4;141;645.62
0;681;1;1416;133.48
0;681;2;1287;186.94
0;681;3;623;228.59
0;681;4;303;319.94
0;690;1;148;49.57
0;690;2;312;26.32
0;690;3;437;43.98
0;690;4;279;70.39
0;691;1;577;44.12
0;691;2;1086;38.59
0;691;3;1065;38.27
0;691;4;334;68.73
0;692;1;108;12.85
0;692;2;228;6.86
0;692;3;79;14.4
0;692;4;13;26.14
0;694;1;343;64.37
0;694;2;970;39.44
0;694;3;1067;39.47
0;694;4;211;73.28
0;695;2;637;10.83
0;695;3;394;16.68
0;695;4;234;41.2
0;696;1;2152;42.53
0;696;2;13812;28.55
0;696;3;4357;26.79
0;696;4;264;51.71
0;710;1;210;75.24
0;710;2;445;210.12
0;710;3;927;340.07
0;710;4;1270;521.06
0;711;1;539;80.9
0;711;2;959;71.05
0;711;3;648;273.44
0;711;4;333;546.53
0;720;1;543;6.86
0;720;2;3381;20.69
0;720;3;6086;28.89
0;720;4;3126;49.81
0;721;1;1201;4.48
0;721;2;1736;11.26
0;721;3;927;32.36
0;721;4;299;85.62
0;722;1;1589;0.51
0;722;2;1337;1.49
0;722;3;511;9.04
0;722;4;44;30.27
0;723;1;4686;0.2
0;723;2;4120;0.35
0;723;3;880;5.43
0;723;4;97;41.85
0;724;1;1202;1.47
0;724;2;1202;3.48
0;724;3;672;10.02
0;724;4;139;25.84
0;740;1;150;349.28
0;740;2;158;512.45
0;740;3;159;450.69
0;740;4;46;538.08
0;750;1;235;0.02
0;750;2;190;0.11
0;750;3;32;1.16
0;750;4;3;35.14
0;751;1;778;0.53
0;751;2;1098;0.69
0;751;3;233;26.2
0;751;4;33;8.84
0;752;1;93;0
0;752;2;213;0.19
0;752;3;28;5.14
0;752;4;3;0
0;753;1;464;0.06
0;753;2;523;0.62
0;753;3;124;2.09
0;753;4;16;27.48
0;754;1;1034;0.17
0;754;2;832;1.45
0;754;3;230;3.46
0;754;4;20;62.16
0;755;1;1369;1.33
0;755;2;773;0.89
0;755;3;156;1.14
0;755;4;9;168.74
0;756;1;1738;1.82
0;756;2;1693;3.07
0;756;3;527;3.06
0;756;4;25;14.76
0;757;1;1350;0.54
0;757;2;1836;4.23
0;757;3;1169;9.41
0;757;4;118;7.38
0;758;1;251;18.86
0;758;2;249;0.84
0;758;3;40;0.46
0;758;4;5;0
0;759;1;88;10.68
