vrai_hop;rdrg;SI;ntot;nfarm;Sum;p5;p25;p50;p75;p95
0;022;1;148;147;14545.88;34.29;58.41;88.45;110.89;196.51
0;022;2;291;291;74953.55;43.79;71.2;115.04;199.7;972.52
0;022;3;130;130;92478.52;44.64;108.08;240.77;681.38;3072.3
0;022;4;95;95;195202.12;169.87;559.9;1288.75;2693.05;6413.17
0;023;1;574;566;74850.96;6.9;45.16;82.83;143.54;398.83
0;023;2;351;347;130435.7;41.98;79.12;171.73;388.9;1175.89
0;023;3;183;182;179804.4;71.47;246.87;547.97;1278.07;3050.11
0;023;4;65;65;164088.52;273.19;902.81;2217.51;3369.63;6168.96
0;024;1;1040;1039;152500.32;55.91;85.28;118.44;167.16;289.33
0;024;2;2298;2298;423013.41;66.06;101.36;142.07;215.86;398.83
0;024;3;748;748;290776.5;79.42;142.22;260.84;441.48;1222.16
0;024;4;99;99;168410.22;169.25;463.56;927.66;2018.87;5723.79
0;025;1;2422;2367;120375.33;3.91;17.92;39.11;61.08;130.96
0;025;2;236;235;29153.07;7.46;27.37;62.3;117.44;381.56
0;025;3;56;54;22452.64;7.98;39.96;112.1;230.9;717.48
0;025;4;12;12;25301.04;38.17;480.67;2018.28;3180.49;6854.83
0;026;1;668;652;76655.78;4.03;49.78;74.98;134.18;323.8
0;026;2;459;453;121317.23;9.88;44.66;113.85;219.85;880.11
0;026;3;308;307;138104.39;36.59;124.71;245.2;552.3;1482.26
0;026;4;94;94;193395.75;134.33;521.21;1116.6;2885.95;5501.12
0;040;1;154;126;13304.97;2.06;11.07;41.75;74.89;722.77
0;040;2;188;165;27494.33;1.14;14.56;55.95;157.53;833.36
0;040;3;133;127;54444.58;8.29;63.13;186.46;542.09;1509.14
0;040;4;41;39;28715.55;33.81;151.64;560.92;1172.02;1876.45
0;041;1;359;346;79960.78;7.7;59.99;118.39;227.17;685.71
0;041;2;1240;1216;372185.09;20.7;92.23;178.06;323.71;923.38
0;041;3;1012;1009;726742.46;41.89;166.58;381.19;760.74;2464.44
0;041;4;245;245;367818.54;112.8;355.34;834.4;1929.9;4994.82
0;042;1;2029;1582;140873.94;1.44;12.53;44.31;97.16;257.9
0;042;2;5129;4788;607035.02;3.86;24.68;68.09;143.18;395.38
0;042;3;2929;2881;805916.94;12.46;60.87;144.02;308.78;1014.62
0;042;4;442;441;481213.66;54.56;268.8;614.53;1337.72;3689.87
0;043;1;1138;910;236776.51;3.56;85.2;253.03;354.16;536.56
0;043;2;744;685;185804.96;4.89;66.87;224.71;384.93;732.82
0;043;3;196;194;62831.43;12.45;71.53;203.47;418.14;1027.01
0;043;4;26;25;30139.99;111.64;215.91;502.54;1623.27;4519.33
0;044;1;339;325;37148.05;2.99;16.76;52.37;124.64;522.31
0;044;2;948;927;161356.67;4.28;26.75;89.14;207.55;654.95
0;044;3;1211;1191;502426.77;7.15;50.33;145.29;378.72;1256.69
0;044;4;525;524;590846.95;39.34;260.96;657.97;1558.2;3762.07
0;045;1;896;865;88334.19;5.58;23.28;64.26;114.75;282.11
0;045;2;6456;6398;993444.98;8.91;43.87;95.37;173.73;532.3
0;045;3;3720;3701;1281776.51;20.7;85.36;182.77;410.82;1200.94
0;045;4;1963;1962;2015124.24;62.79;259.18;640.6;1309.34;3236.55
0;046;1;478;453;41805.99;3.91;26.8;75.2;112.48;208.65
0;046;2;2072;2040;241606.35;6.77;36.35;81.48;138.85;322.37
0;046;3;817;815;222382.8;11.6;67.85;144.88;288.75;969.18
0;046;4;285;285;279260.45;37.1;236.98;588.19;1223.03;3555.42
0;047;1;1268;1182;62695.92;2.54;10.87;30.01;72.74;155.19
0;047;2;4596;4495;371208.31;3.97;20.76;54.55;102.77;233.59
0;047;3;1528;1516;292661.92;10.72;45.52;102.75;201.8;659.39
0;047;4;153;153;110320.62;31.8;182.18;383.64;882.61;3051.71
0;048;1;1418;1268;181777.7;3.12;8.93;27.4;79.08;299.76
0;048;2;2478;2349;253411.76;3.71;19.5;48.46;102.7;320.9
0;048;3;2056;1925;2244492.29;4.24;40.25;124.07;1274.69;5937.27
0;048;4;101;99;131692.38;38.36;255.01;696.17;1565.56;5380.18
0;049;1;108;107;44520.95;27.87;145.63;292.9;588.31;960.5
0;049;2;337;315;828075.97;8.03;185.09;927.21;5462.63;8260.86
0;049;3;153;152;335141.7;79.12;262.37;952.34;2218.02;8050.99
0;049;4;126;126;386350.5;106.16;410.03;1152.25;4301.65;12840.71
0;050;1;215;206;53739.77;5.12;40.82;161.77;372.76;810.94
0;050;2;283;262;112882.29;6.28;70.94;251.32;593.13;1707.93
0;050;3;142;140;140766.08;30.23;250.2;674.45;1426.66;3095.84
0;050;4;66;66;250333.2;310.02;1488.38;2496.32;4297.62;8315.8
0;051;1;743;703;79229.82;3.7;20.37;58.19;119.22;367.96
0;051;2;230;224;55490.05;5.73;31.3;121.01;324.91;913.79
0;051;3;33;33;8404.67;9.47;37.77;140.1;227.87;1345.04
0;051;4;12;11;16310.7;132.84;307.19;1111.54;2226.49;4659.77
0;052;1;596;418;16789.37;1.63;4.91;14.43;48.12;119.81
0;052;2;585;523;58915.03;3.29;16.86;55.74;120.87;332.52
0;052;3;585;564;162547.94;7.3;43.77;118.35;290.44;917.8
0;052;4;237;236;305678.47;24.3;173.25;505.67;1460.82;4753.7
0;053;1;5980;4343;170666.65;1.47;5.7;16.69;52.02;138.8
0;053;2;4595;4053;388101.77;2.67;13.37;46.47;109.19;310.88
0;053;3;2578;2242;476486.93;3.46;22.99;84.28;226.81;840.1
0;053;4;518;511;659881.51;69.63;284.48;703.22;1649.34;4237.95
0;054;1;2724;2305;86949.59;2.07;7.72;18.16;50.56;120.87
0;054;2;1507;1382;94034.57;3.01;11.81;36.33;82.34;207.59
0;054;3;218;206;23370.29;2.63;17.43;54.8;119.87;373.14
0;054;4;9;9;24424.87;76.23;188.87;649.29;1384.62;14566.04
0;055;1;511;461;38509.5;2.89;14.46;36.53;91.34;254.49
0;055;2;582;565;93947.28;6.91;37.63;94.61;189.64;569.69
0;055;3;436;430;212585.65;11.13;71.95;169.88;375.64;1127.48
0;055;4;195;194;232023.92;43.95;356.51;887.79;1681.55;3463.99
0;056;1;781;572;26972.22;1.65;8.37;22.35;57.89;173.41
0;056;2;382;354;38660.86;4.28;20.84;58.29;137.75;361.01
0;056;3;106;104;40086.91;9.19;74.36;170.71;366.08;1512.18
0;056;4;33;33;38543.87;9.5;283.73;677.12;2063.86;3437.66
0;057;1;8348;4371;67840.36;1.39;4.06;8.35;16.84;53.86
0;057;2;1346;1099;43289.06;1.88;6.74;17;44.65;141.49
0;057;3;183;175;24648.84;4.67;20.97;67.39;157.52;430.57
0;057;4;34;34;18380.39;82.76;143.43;240.36;707.09;1771.19
0;058;1;12001;1169;84914.39;0.92;7.2;30.59;82.56;248.2
0;058;2;7113;2166;265137.35;1.91;16.38;63.11;123.03;399.21
0;058;3;1627;1301;318359.98;6.12;46.78;114.54;249.91;970.36
0;058;4;234;226;243589.34;29.02;225.52;569.13;1253.8;3351.74
0;070;1;328;327;33340.52;37.34;55.77;77.67;113.47;248.36
0;070;2;169;169;24710.1;19.67;61.1;90.59;171.16;422.66
0;070;3;25;25;7535.39;45.32;95.48;204.05;463.74;725.3
0;070;4;4;4;12214.88;334.36;529.6;937.72;5577.84;10005.08
0;071;1;2992;2982;172098.84;9.26;27.7;51.95;73.31;119.74
0;071;2;2084;2079;167151.8;12.12;43.09;64.33;87.88;185.87
0;071;3;77;77;18004.95;17.47;62.97;87.63;146.61;985.52
0;071;4;9;9;11267.47;177.22;642.05;1370.77;1501.39;2927.58
0;072;1;1887;1833;96831.02;5.82;27.29;46.2;64.48;118.99
0;072;2;478;469;38704.26;8.66;32.28;55.11;76.58;167.13
0;072;3;60;60;22224.11;7.69;33.83;65.38;168.06;1249.28
0;072;4;5;5;5101.42;27.35;302.03;324.8;701.17;3746.07
0;073;1;4077;4056;120454.35;6.37;12.77;23.03;40.54;71.11
0;073;2;1690;1679;60283.98;7.92;15.75;27.33;44.67;79.87
0;073;3;157;157;17144.4;8.64;15.85;32.67;57.11;337.57
0;073;4;15;15;14703.68;26.72;76.09;255.29;1196.52;5360.66
0;080;1;200;200;18155.16;7.56;26.13;53.83;116.47;286.07
0;080;2;102;101;13827.99;6.81;30.3;73.63;163.53;481.36
0;080;3;19;19;7918.08;34.75;72.27;145.59;730.03;1232.54
0;080;4;1;1;666.73;666.73;666.73;666.73;666.73;666.73
0;081;1;238;189;26370.29;1.65;29.85;75.07;205.31;420.6
0;081;2;294;279;44627.56;3.69;39.79;100.12;218.72;436.15
0;081;3;82;76;14481.04;2.08;41.36;101.04;167.7;805.94
0;081;4;7;7;2371.3;63.61;74.88;184.62;483.09;1001.93
0;082;1;794;662;38234.27;1.5;8.29;22.66;63.76;217.45
0;082;2;1356;1269;153015.07;3.63;18.32;47.5;120.39;438.79
0;082;3;513;505;148680.22;8.53;54.54;155.84;379.93;928.57
0;082;4;28;28;34064.48;79.63;272.87;483.32;1541.53;3767.86
0;090;1;64;63;4266.9;28.08;40.13;54.14;70.54;174.91
0;090;2;118;118;39121.62;42;108.45;255.21;436.98;829
0;090;3;28;28;28110.2;189.74;426.75;578.26;1052.17;3642.99
0;090;4;113;113;216222.15;245.16;495.52;888.6;2004.72;7619.51
0;091;1;255;255;45802.02;60.42;117.26;160.37;213;331.39
0;091;2;168;168;40420.03;60.63;117.41;200.43;299.89;613.56
0;091;3;37;37;14993.65;57.69;234.8;375.62;607.75;940.28
0;091;4;94;94;128656.56;222.12;519.73;864.59;1588.32;3672.31
0;092;1;3030;3024;493355.65;50.42;86.98;128.87;187.7;306.53
0;092;2;381;380;75865.07;45.84;89.82;146.79;235.49;497.94
0;092;3;49;49;20324.68;55.96;183.11;374.44;509.13;1124.35
0;092;4;8;8;9001.08;186.56;380.27;1142.48;1655.15;2458.71
0;093;1;6180;6171;542677.32;34.7;55.43;74.53;101.8;183.02
0;093;2;1010;1010;138161.17;37.45;60.49;90.5;134.61;364.29
0;093;3;58;57;29641.45;48.5;92.05;276.23;734.67;1878.65
0;093;4;11;11;27119.23;149.55;484.98;745.82;5030.32;8973.86
0;094;1;1308;1301;124296.9;25.21;45.1;66.5;102.66;245.37
0;094;2;450;445;64928.21;30.5;54.54;87.03;167.78;452.87
0;094;3;90;90;53180.32;24.93;89.17;208.14;531.94;2060.63
0;094;4;25;25;48237.58;135.84;577.12;1071.7;3514.4;4864.22
0;095;1;399;399;31802.86;30.49;47.93;68.02;94.11;181.29
0;095;2;117;117;11270.31;45.92;59.37;83.84;123.63;190.07
0;095;3;4;4;406.27;20.93;54.98;111.52;148.15;162.3
0;095;4;2;2;147.37;68.19;68.19;73.68;79.18;79.18
0;096;1;794;793;64931.86;30.05;49.65;67.6;92.46;166.46
0;096;2;220;219;21999.72;34.75;60.02;84.34;127.51;219.54
0;096;3;13;13;2311.95;78.16;121.58;160.63;214.77;484.28
0;096;4;2;2;4920.74;943.05;943.05;2460.37;3977.69;3977.69
0;097;1;7013;7001;409839.17;18.69;36.24;49.46;66.91;122.93
0;097;2;1200;1198;102445.68;21.4;39.92;57.47;86.19;221.92
0;097;3;85;85;55368.35;38.51;54.7;77.92;166.86;675.39
0;097;4;10;10;21156.54;67.35;220.18;804.72;1475.8;13711.76
0;098;1;11549;11520;952224.86;29.56;50.41;69.77;100.92;172.16
0;098;2;1859;1848;244724.02;26.46;55.79;82.66;128.46;278.92
0;098;3;143;142;111438.53;28.19;67.56;127.6;360.72;1809.11
0;098;4;32;32;81911.24;155.54;724.6;1562.45;3787.88;6349.5
0;110;1;372;354;36925.13;5.71;40.02;68.34;124.07;241.96
0;110;2;755;728;178051.89;6.88;48.06;99.38;208.73;907.41
0;110;3;600;594;394794.86;17.66;126.91;372.68;760.27;2435.34
0;110;4;150;150;343280.31;86.17;479.05;1282.01;2697.18;8316.3
0;111;1;1812;1629;65720.73;2.14;7.32;18.75;56.87;129.94
0;111;2;1722;1644;115302.42;3.02;13.25;41.92;88.83;205.77
0;111;3;354;347;46548.68;6.02;26.07;70.93;147.9;419.55
0;111;4;26;26;14377.99;3.63;60.72;269.43;1164.99;1617.94
0;112;1;564;502;21222.4;1.31;6.97;18.8;46.87;153.8
0;112;2;330;306;28367.74;1.54;9.91;28.14;69.95;271.22
0;112;3;130;130;31650.46;2.95;21.03;75.55;183.7;1176.04
0;112;4;22;22;24835.87;77.72;117.42;721.26;1328.51;4566.65
0;113;1;6167;5417;291990.56;2.21;9.96;28.68;73.73;177.4
0;113;2;4819;4335;380300.97;2.87;13.86;41.81;98.66;292.98
0;113;3;844;808;220684.64;4.12;26.02;84.11;244.7;1083.66
0;113;4;122;121;92253.47;22.97;78.36;268.86;917;3524.65
0;114;1;1592;1489;112063.31;4.08;22.2;48;86.73;215.37
0;114;2;884;836;149360.48;4.55;23.42;54.93;135.11;594.55
0;114;3;288;281;206061.49;9.58;58.44;200.83;650.8;2566.48
0;114;4;71;70;133262.45;67.44;528.17;1429.5;2384.34;5677.59
0;115;1;2088;1768;100967.41;2.82;10.12;25.84;64.01;173.7
0;115;2;3057;903;98990;3.04;15.27;38.38;97.11;312.73
0;115;3;275;242;120617.62;7.15;37.06;86.74;186.93;1014.82
0;115;4;56;56;63297.03;49.12;171.94;359.91;1326;5076.71
0;120;1;274;273;89390.74;55.82;173.47;263.05;390.04;812.99
0;120;2;676;676;313067.48;134.46;227.67;344.81;535.01;1068.5
0;120;3;421;420;359311.45;188.59;349.54;544.23;1035.93;2482.4
0;120;4;256;256;745934.42;355.26;699.62;1399.13;3004.92;9740.71
0;121;1;999;976;147478.74;24.6;51.79;90.06;163.12;441.59
0;121;2;1691;1667;568554.35;25.88;82.64;168.45;349.5;1220.34
0;121;3;964;959;803786.37;68.77;236.01;480.05;1033.55;2715.57
0;121;4;496;496;1360166.43;234.46;888.65;1823.49;3195.43;8760.15
0;122;1;161;160;24691.22;18.25;46.57;71.37;145.23;501.06
0;122;2;184;183;82208.89;35.31;87.08;223.81;526.35;1773.95
0;122;3;141;140;119817.48;76.85;249.69;496.51;1124.47;2754.32
0;122;4;127;126;348259.72;197.87;820.33;1652.24;3313.26;8884.43
0;130;1;8;8;5815.51;25.12;33.73;209.5;383.91;4536.09
0;130;2;36;36;35195.26;18.27;284.6;634.14;1044.55;2410.67
0;130;3;227;227;346158.48;203.72;653.36;1216.96;2046.72;4117.65
0;130;4;1442;1442;4488420.29;445.22;1169.01;2067.33;3775.65;9033.54
0;131;1;73;68;41456.11;2.64;56.49;275.93;686.69;2249.21
0;131;2;172;168;168199.29;5.38;106.43;630.38;1691.04;3181.4
0;131;3;341;334;468090.69;31.39;479.18;1092.91;1937.36;4049.84
0;131;4;92;92;242240.94;121.23;867;1836.61;3041.87;8796
0;132;1;18;14;368.9;1.63;17.54;24.23;35.61;57.86
0;132;2;27;21;1333.47;5.52;15.42;44.61;115.93;158.16
0;132;3;33;29;3308.56;6.74;32.59;58.49;93.14;218.01
0;132;4;10;9;1103.64;23.37;66.98;99.43;149.79;347.62
0;133;1;420;414;66792.64;10.63;49.99;104.92;199.9;526.02
0;133;2;1107;817;198997.64;3.65;41.11;111.98;278.19;780.91
0;133;3;1768;1700;757492.29;18.12;103.84;269.6;537.2;1506.19
0;133;4;757;755;922773.73;54.7;271.43;653.56;1494.46;3992.35
0;134;1;405;400;71315.27;19.41;77.58;136.79;201.43;472.84
0;134;2;1822;1814;504237.24;39.66;100.18;166.08;268.17;1025.09
0;134;3;1499;1493;696049.78;47.54;140.49;243.06;451.28;1467.29
0;134;4;454;454;487452.97;49.45;258.84;579.74;1290.55;3580.45
0;135;1;452;414;21044.7;1.83;13.19;27.75;64.38;142.05
0;135;2;658;644;74064.03;5.66;32.92;71.68;140.98;334.12
0;135;3;352;350;105400;17.89;79.5;162.61;367.13;959
0;135;4;74;74;64771.9;92.83;263.9;588.95;1262.32;2820.14
0;136;1;651;573;137360.98;2.05;38.61;80.57;187.67;1174.89
0;136;2;4028;3884;1274878.15;6.22;54.26;124.57;354.33;1422.4
0;136;3;4239;4197;2884753.1;24.96;158.65;409.9;832.1;2293.78
0;136;4;624;624;951580.34;79.26;378.16;921.83;1994.36;4845.61
0;137;1;620;595;104694.94;5.27;33.17;70.9;172.46;699.39
0;137;2;1721;1708;776331.47;27.56;127.68;263.31;555.35;1524.43
0;137;3;2475;2465;1826735.24;51.03;223.11;438.15;954.13;2209.88
0;137;4;1786;1783;2600256.99;118.28;422.6;945.24;1864.06;4339.42
0;138;1;254;246;10809.36;4.56;14.93;33.99;58.69;107.5
0;138;2;205;202;13061.71;6.56;27.41;48.01;75.27;158.13
0;138;3;70;70;7488.35;15.66;41.85;70.91;118.11;205.62
0;138;4;25;25;14683.81;4.19;16.89;44.59;80.42;2083.25
0;139;1;8855;8755;944454.33;12.55;35.75;67.37;132.08;323.64
0;139;2;10749;10716;3056771.9;23.07;84.76;186.02;331.31;892.21
0;139;3;8533;8512;4272244.38;48.82;178.32;315.97;573.31;1564.36
0;139;4;3530;3520;3890667.52;70.25;303.49;621.14;1332.96;3554.71
0;140;1;3392;3083;599226.65;12.39;71.52;146.55;252.57;507.11
0;140;2;9409;9093;2686904.95;26;110.28;201.06;342.54;918.14
0;140;3;8947;8830;4198052.82;47.42;164.01;300.41;545.46;1485.67
0;140;4;2809;2803;3262617.94;106.63;344.71;705.26;1506.64;3429.76
0;141;1;7732;7380;329175.15;2.67;8.99;22.19;51.15;151.41
0;141;2;4789;4635;411627.28;4.35;17.23;42.26;99.28;305.68
0;141;3;1551;1539;235667.97;5.69;24.6;65.52;171.79;518.74
0;141;4;199;197;110771.36;8.76;64.33;245.64;590;2084.04
0;142;1;185;156;18443.8;1.44;18.05;64.73;142.35;354.52
0;142;2;593;559;117615.99;2.8;38.26;94.39;202.68;740.68
0;142;3;470;459;170936.76;15.47;81.11;191.45;397.31;1457.49
0;142;4;133;133;168323.54;81.34;374.54;784.81;1635.84;3665.15
0;143;1;833;772;52973.56;3.18;16.09;39.64;74.43;183.76
0;143;2;1279;1231;207931.42;4.5;31.12;79.72;172.03;587.87
0;143;3;743;735;265829.96;9.57;74.01;183.12;381.77;1445.42
0;143;4;188;188;173567.07;53.26;211.15;521.1;1106.09;3260.72
0;144;1;9057;5955;341304.28;2.14;9.96;27.48;68.56;194
0;144;2;9418;8179;1168437.83;4.14;24.7;70.4;166.91;462.82
0;144;3;4531;4435;1519388.83;14.04;81.9;190.31;378.58;1176.96
0;144;4;912;903;886483.77;61.13;248.77;554.39;1226.08;3091.29
0;160;1;3;3;1381.07;311.75;311.75;320.83;748.49;748.49
0;160;2;8;8;3113.5;164.86;252.3;366.98;441.22;827.62
0;160;3;20;20;7917.46;140.53;228.56;429.93;524.39;700.62
0;160;4;100;100;87085.72;194.11;335.66;533.77;967.19;3415.08
0;161;1;163;163;14831.96;16.71;36.08;58.93;96.85;283.63
0;161;2;357;356;62896.66;17.42;54.53;92.78;217.94;564.19
0;161;3;302;302;109733.75;15.98;72.43;187.2;408.93;1303.54
0;161;4;84;84;159419;187.57;628.47;1264.8;2495.46;5700.91
0;162;1;28;28;19887.97;317.39;442.85;657.13;765.57;1428.53
0;162;2;111;111;96628.51;437.03;632.94;784.62;996.02;1833.04
0;162;3;384;383;409344.31;487.37;716.68;941.05;1246.01;2232.88
0;162;4;396;396;1042124.33;676.13;1155.38;1935.59;3354.81;7309.53
0;163;1;184;184;95754.97;249.68;361.6;467.54;632.09;965.32
0;163;2;429;428;275003.13;293.87;436.65;605.8;751.05;1230.42
0;163;3;1203;1202;969020.28;365.78;535.65;701.6;934.21;1578.05
0;163;4;909;908;1657967.15;519.3;849.9;1173.22;2008.35;4745.64
0;164;4;1;1;2759.71;2759.71;2759.71;2759.71;2759.71;2759.71
0;165;1;22;22;15062.46;397.98;509.16;644.79;748.4;1073.46
0;165;2;499;498;396415.42;359.61;512.7;722.33;975.37;1609.6
0;165;3;1295;1294;1439844.24;462.87;672.06;921.1;1227.81;2062.74
0;165;4;703;703;1663034.24;567.04;1059.39;1628.6;2681.5;6141.24
0;166;1;97;97;41923.28;218.68;327.89;392.21;492.58;850.02
0;166;2;1569;1569;899412.74;267.78;400.64;517.11;699.45;1051.81
0;166;3;1663;1663;1225299;313.88;458.82;660.16;897.46;1407.78
0;166;4;736;736;1346972.87;362.38;802.16;1100.66;2032.08;6098.16
0;167;1;310;310;44854.14;26.62;64.23;90.88;142.29;541.53
0;167;2;202;201;47944.29;35.89;77.62;126.12;290.59;805.88
0;167;3;171;171;104038.93;83.4;186.72;421.52;822.97;2193.39
0;167;4;113;113;177698.62;254.7;550.1;1018.61;1799.9;3956.63
0;168;1;511;508;124812.58;41.28;111.09;195.76;321.38;561.63
0;168;2;1391;1390;516091.92;80.04;185.11;284.62;424.91;846.31
0;168;3;843;842;637823.28;119.34;302.47;478.09;851.9;2135.19
0;168;4;705;704;1761996.64;263.95;698.69;1413.59;3185.12;7677.99
0;169;1;68;68;25172.33;86.67;178.05;334.35;417.82;706.25
0;169;2;228;228;103998.81;186.86;302.97;379.44;529.58;986.57
0;169;3;197;197;137251.29;180.64;351.76;503.38;817.21;1892.75
0;169;4;219;219;587463.19;370.39;821.04;1630.78;3163.58;7647.11
0;170;1;35;35;4602.24;28.33;70.76;108.93;173.51;323.05
0;170;2;164;163;38050.97;23.19;105.01;181.26;280.4;681.16
0;170;3;148;148;64966.97;58.37;143.32;245.81;535.86;1490.53
0;170;4;58;58;73588.19;111.89;305.91;819.52;1590.35;4485.33
0;171;1;1659;1652;77393.03;5.71;13.28;25.36;52.63;134.71
0;171;2;2981;2977;251651.57;8.56;23.19;48.18;93.99;249.85
0;171;3;1192;1191;284612.46;20.13;57.04;118.31;248.1;820.86
0;171;4;255;255;252849.99;77.87;238.67;464.45;1269.76;3168.5
0;172;1;46;46;38196.24;102.59;183.6;336.48;1018.95;4050.38
0;172;2;213;213;184280.74;102.96;232.44;441.72;905.88;3157.14
0;172;3;389;389;755885.15;166.78;612.25;1209.98;2342.59;6467.49
0;172;4;225;225;674697.18;363.66;1329.75;2384.61;3840.29;7523.82
0;173;1;5389;5374;1163656.43;34.28;74.23;110.33;167.41;475.64
0;173;2;6921;6911;2204483.75;46.33;92.33;147.57;254.98;1159.15
0;173;3;3066;3060;2182432.41;76.03;177.41;358.84;792.03;2539.23
0;173;4;703;703;1514661.4;217.03;696.03;1417.02;2684.76;6847.1
0;174;1;1339;1336;933166.08;91.09;188.36;625.73;1096.06;1419.25
0;174;2;2367;2365;1807980.15;100.35;244.64;729.34;1149.38;1534.85
0;174;3;640;640;558071.8;158.56;323.33;796.45;1199.57;1918.5
0;174;4;423;422;681182.21;209.78;634.11;1258.89;2006.23;4785.33
0;175;1;10604;10541;1813552.43;3.95;36.46;103.58;185.21;977.19
0;175;2;8744;8712;2436645.54;24.67;100.55;161.54;259.34;1102.14
0;175;3;2222;2220;1065441.86;22.85;131.37;253.11;676.74;1347.5
0;175;4;451;451;548301.95;149.37;362.59;973.41;1532.12;3492.98
0;176;1;957;946;30733.24;4.11;9.82;18;38.6;82.29
0;176;2;882;878;43132.86;5.31;12.71;25.68;49.68;137.05
0;176;3;224;223;32288.66;8.07;26.49;74.38;165.24;478.97
0;176;4;41;41;35815.03;25.97;171.38;533.53;1112.51;3194.9
0;177;1;288;287;12341.51;4.13;13.39;22.32;46.52;130.02
0;177;2;313;309;27751.78;5.7;15.28;36.29;81.44;302.72
0;177;3;110;110;25796.76;16.89;42.77;98.07;218.55;697.68
0;177;4;25;25;33182.44;111.83;433.74;930.95;1954.12;3111.07
0;178;1;68;67;10955.27;6.53;34.02;64.59;176.48;631.18
0;178;2;328;325;129119.2;17.33;49.11;147.6;388.12;1594.22
0;178;3;228;228;200231.43;46.18;207.76;496.81;1108;2833.7
0;178;4;44;44;92965.88;462.34;678.44;1493.66;3008.72;6734.91
0;179;1;6628;6595;301000.58;9.82;19.58;37.14;58.48;100.09
0;179;2;619;619;39630.74;11.41;26.06;45.96;71.61;178.08
0;179;3;42;42;17908.36;36.87;74.39;196.15;392.86;1667.99
0;179;4;14;14;47288.1;90.8;198.38;844.64;2159.35;30289.3
0;180;1;174;173;39898.2;10.11;45.47;84.39;176.36;877.38
0;180;2;373;368;106073.59;9.31;59.52;140.13;303.15;1197.06
0;180;3;289;288;214745.96;36.69;170.48;364.93;859.58;2230.32
0;180;4;148;148;384974.65;155.85;583.54;1238.54;3043.92;10318.88
0;190;1;1538;1511;523025.76;10.63;54.66;149.45;468.4;1258.36
0;190;2;4594;4539;1851817.79;11.87;62.93;177.95;611.17;1330.21
0;190;3;2048;2033;1005295.74;29.94;124.31;288.83;682.3;1432.06
0;190;4;1528;1519;1391401.58;29.3;199.6;490.34;1165.52;2989.93
0;191;1;3261;3233;396698.09;48.25;89.07;98.35;142.09;214.58
0;191;2;2813;2794;423209.12;41.21;91.45;111.4;158.35;321.71
0;191;3;2074;2065;553425.57;53.48;113.1;182.7;291.59;673.59
0;191;4;272;272;321317;120.74;325.44;659.58;1433.12;3892.14
0;192;1;10340;10241;1240139.45;48.9;89;96.64;138.8;215.61
0;192;2;10084;10005;1428295.47;55.71;91.1;109.32;155.14;296.05
0;192;3;871;870;221932.08;69.59;101.67;153.83;250.65;683.21
0;192;4;65;65;57099.95;127.88;276.77;481.21;872.42;3001.03
0;193;1;8;7;2383.02;43.71;59.47;83.57;697.47;1310.57
0;193;2;43;42;38129.74;24.16;466.19;820.35;1229.64;1616.98
0;193;3;78;78;94292.01;127.05;397.87;972.83;1518.05;3552.97
