vrai_hop;rdrg;SI;mean;p5;p25;p50;p75;p95
0;001;1;39;34;36;39;42;42
0;001;2;52;8;44;55;61;67
0;001;3;53;26;49;56;59;71
0;001;4;49;2;46;54;62;69
0;002;2;64;61;63;65;66;66
0;002;3;53;38;48;55;61;65
0;002;4;50;25;44;54;59;64
0;003;1;47;17;41;50;58;69
0;003;2;51;23;43;53;61;72
0;003;3;49;14;41;53;60;69
0;003;4;49;11;40;53;62;70
0;004;1;63;33;54;63;73;91
0;004;2;60;28;47;62;75;84
0;004;3;61;27;51;65;76;84
0;004;4;64;31;56;68;76;83
0;005;1;57;36;50;59;65;76
0;005;2;58;39;52;57;66;78
0;005;3;59;40;52;58;67;78
0;005;4;61;39;51;60;73;82
0;020;1;43;4;20;42;67;82
0;020;2;59;15;42;67;79;88
0;020;3;57;5;38;66;76;86
0;020;4;55;15;36;59;76;89
0;021;1;55;14;43;57;71;82
0;021;2;53;20;41;54;68;80
0;021;3;56;20;45;58;70;80
0;021;4;61;21;51;66;76;84
0;022;1;46;0;18;51;71;80
0;022;2;51;0;24;60;75;82
0;022;3;55;2;36;65;75;84
0;022;4;58;1;45;64;76;85
0;023;1;49;28;42;49;58;72
0;023;2;50;15;37;51;66;78
0;023;3;53;10;37;57;71;84
0;023;4;61;12;53;68;76;87
0;024;1;68;51;63;70;76;83
0;024;2;71;53;65;72;77;83
0;024;3;73;54;68;74;79;85
0;024;4;74;54;68;76;80;88
0;025;1;53;22;40;53;67;82
0;025;2;54;20;41;55;69;81
0;025;3;66;38;54;69;81;87
0;025;4;61;38;45;67;70;86
0;026;1;47;9;33;49;62;78
0;026;2;59;19;46;64;76;87
0;026;3;70;35;64;76;82;90
0;026;4;68;12;64;74;81;89
0;040;1;31;4;9;26;46;79
0;040;2;49;4;26;54;74;84
0;040;3;58;4;46;67;78;88
0;040;4;48;0;17;50;78;89
0;041;1;52;6;42;55;69;81
0;041;2;61;32;53;64;72;82
0;041;3;63;37;55;65;73;82
0;041;4;64;39;56;67;74;81
0;042;1;67;21;61;73;80;88
0;042;2;75;51;71;77;82;90
0;042;3;78;58;74;80;84;91
0;042;4;78;59;74;79;84;92
0;043;1;42;22;33;43;51;66
0;043;2;50;24;39;49;61;76
0;043;3;59;34;48;60;70;84
0;043;4;63;43;53;63;73;85
0;044;1;71;30;61;77;83;92
0;044;2;72;46;66;75;81;90
0;044;3;70;39;60;75;81;90
0;044;4;73;42;67;76;83;91
0;045;1;69;44;60;71;79;88
0;045;2;73;50;66;75;81;90
0;045;3;77;58;72;79;84;92
0;045;4;78;58;74;80;85;92
0;046;1;70;46;63;72;80;88
0;046;2;73;50;67;75;82;90
0;046;3;78;58;73;80;85;92
0;046;4;79;60;75;81;86;93
0;047;1;68;41;58;70;79;89
0;047;2;74;51;68;76;82;90
0;047;3;78;58;73;80;85;92
0;047;4;80;59;75;80;86;93
0;048;1;51;14;38;51;67;81
0;048;2;61;33;51;62;72;83
0;048;3;65;37;54;68;77;86
0;048;4;70;44;65;72;79;88
0;049;1;18;0;3;11;26;65
0;049;2;45;3;29;48;65;81
0;049;3;35;0;8;34;59;78
0;049;4;45;0;16;51;68;78
0;050;1;46;3;19;52;71;84
0;050;2;40;2;10;37;66;86
0;050;3;51;2;34;58;74;85
0;050;4;57;2;43;63;79;88
0;051;1;15;0;4;9;27;45
0;051;2;25;0;7;25;36;62
0;051;3;28;0;4;18;51;80
0;051;4;20;0;0;2;35;84
0;052;1;50;5;33;55;69;83
0;052;2;63;13;49;70;81;91
0;052;3;65;10;54;72;81;91
0;052;4;67;20;56;71;80;91
0;053;1;27;1;6;23;45;70
0;053;2;44;2;23;47;66;82
0;053;3;48;2;27;51;72;85
0;053;4;64;20;54;69;79;89
0;054;1;34;9;20;34;45;67
0;054;2;43;12;28;43;56;78
0;054;3;51;13;37;52;69;84
0;054;4;52;13;17;52;84;92
0;055;1;41;2;16;40;63;83
0;055;2;59;10;43;66;78;89
0;055;3;67;27;55;73;82;90
0;055;4;62;16;52;68;80;88
0;056;1;25;0;3;15;43;77
0;056;2;49;2;28;50;73;85
0;056;3;66;18;54;73;81;91
0;056;4;68;25;57;74;82;92
0;057;1;22;1;6;14;32;68
0;057;2;43;2;15;41;71;85
0;057;3;58;5;39;68;82;91
0;057;4;76;43;66;81;89;92
0;058;1;46;0;38;50;59;75
0;058;2;55;2;46;58;71;83
0;058;3;67;18;59;73;81;90
0;058;4;72;36;68;77;82;92
0;070;1;48;6;31;48;67;82
0;070;2;51;13;36;52;72;85
0;070;3;58;1;45;70;78;84
0;070;4;90;87;87;92;92;92
0;071;1;62;29;54;66;75;83
0;071;2;62;22;52;66;75;84
0;071;3;65;39;56;68;78;87
0;071;4;67;0;62;82;85;90
0;072;1;47;3;18;53;70;83
0;072;2;59;7;49;66;76;85
0;072;3;68;16;52;76;83;88
0;072;4;73;53;53;83;84;84
0;073;1;74;50;70;77;82;89
0;073;2;75;56;71;77;82;89
0;073;3;75;54;70;77;83;89
0;073;4;72;7;67;77;82;85
0;080;1;27;0;2;9;59;86
0;080;2;42;0;6;46;72;86
0;080;3;50;0;13;62;81;88
0;080;4;35;2;2;35;68;68
0;081;1;44;4;29;45;59;77
0;081;2;56;22;44;58;72;81
0;081;3;69;42;61;75;80;88
0;081;4;81;76;76;83;83;83
0;082;1;46;2;24;49;70;84
0;082;2;59;9;48;63;74;86
0;082;3;70;38;64;74;82;89
0;082;4;71;8;69;76;85;95
0;090;1;54;28;44;55;67;76
0;090;2;62;46;55;62;70;79
0;090;3;62;44;53;65;70;78
0;090;4;61;45;53;61;70;79
0;091;1;36;1;11;38;58;73
0;091;2;49;5;37;51;66;79
0;091;3;58;43;53;57;70;75
0;091;4;62;46;53;61;68;78
0;092;1;31;14;17;26;42;64
0;092;2;37;15;20;34;48;73
0;092;3;40;15;19;34;52;84
0;092;4;41;22;23;33;47;82
0;093;1;41;15;29;40;53;69
0;093;2;50;16;37;51;65;77
0;093;3;51;4;34;58;72;81
0;093;4;39;0;4;48;67;70
0;094;1;43;9;28;43;57;77
0;094;2;51;16;37;52;66;81
0;094;3;59;18;48;59;71;86
0;094;4;62;26;48;66;76;85
0;095;1;19;0;0;8;39;54
0;095;2;31;0;5;35;49;61
0;095;3;6;0;0;0;6;34
0;096;1;50;22;39;51;63;78
0;096;2;62;36;53;64;73;84
0;096;3;61;18;49;61;77;90
0;097;1;20;3;8;19;28;41
0;097;2;20;2;5;17;30;54
0;097;3;24;1;4;14;45;70
0;097;4;49;9;32;54;69;75
0;098;1;35;8;21;33;46;66
0;098;2;45;6;30;47;61;79
0;098;3;53;0;38;56;72;85
0;098;4;46;0;18;56;64;86
0;110;1;60;45;52;57;67;83
0;110;2;60;44;52;58;68;80
0;110;3;61;45;52;60;70;83
0;110;4;61;46;53;60;72;81
0;111;1;55;23;42;56;70;82
0;111;2;67;36;58;71;79;88
0;111;3;75;52;70;77;83;90
0;111;4;76;48;74;79;81;88
0;112;1;63;11;54;67;78;88
0;112;2;67;9;61;74;80;89
0;112;3;67;12;61;71;81;90
0;112;4;77;51;66;80;87;91
0;113;1;11;0;1;4;16;44
0;113;2;18;0;2;4;28;74
0;113;3;29;0;2;11;58;85
0;113;4;54;0;16;70;81;90
0;114;1;24;2;15;20;31;62
0;114;2;35;1;4;30;61;82
0;114;3;46;2;16;52;70;86
0;114;4;61;16;49;68;76;84
0;115;1;26;0;3;17;46;73
0;115;2;44;0;31;49;62;80
0;115;3;55;0;38;67;81;92
0;115;4;69;3;60;77;83;89
0;120;1;58;27;52;60;68;77
0;120;2;62;39;55;64;72;79
0;120;3;64;40;56;67;73;80
0;120;4;63;36;57;67;72;78
0;121;1;53;18;39;57;69;80
0;121;2;60;23;53;65;73;81
0;121;3;62;26;54;67;75;83
0;121;4;64;29;55;67;77;84
0;122;1;55;24;43;56;68;78
0;122;2;62;37;53;65;72;82
0;122;3;66;33;56;69;78;89
0;122;4;70;49;61;73;80;86
0;130;1;62;26;47;67;79;81
0;130;2;63;8;55;69;78;85
0;130;3;68;38;62;72;78;85
0;130;4;70;44;63;73;79;87
0;131;1;13;0;5;12;18;36
0;131;2;18;0;11;19;24;36
0;131;3;22;4;17;22;27;40
0;131;4;23;5;16;21;29;47
0;132;1;4;0;2;2;6;10
0;132;2;0;0;0;0;0;3
0;132;3;2;0;0;0;3;15
0;132;4;5;0;3;7;7;7
0;133;1;76;56;71;78;83;93
0;133;2;64;6;57;70;77;87
0;133;3;73;49;67;76;82;91
0;133;4;72;40;67;77;83;91
0;134;1;59;27;46;61;74;83
0;134;2;67;36;58;72;79;88
0;134;3;73;43;67;76;82;91
0;134;4;75;48;70;78;83;90
0;135;1;54;22;41;53;70;83
0;135;2;64;27;50;69;79;89
0;135;3;73;42;65;77;84;93
0;135;4;77;47;72;80;84;94
0;136;1;66;45;58;67;75;82
0;136;2;68;47;60;69;76;84
0;136;3;68;48;60;69;76;83
0;136;4;69;48;62;71;77;84
0;137;1;34;0;4;27;59;86
0;137;2;64;3;52;72;81;91
0;137;3;71;31;65;76;83;93
0;137;4;74;42;69;78;84;93
0;138;1;1;0;0;1;2;4
0;138;2;3;0;0;0;2;5
0;138;3;5;0;0;0;2;59
0;138;4;6;0;0;1;2;70
0;139;1;19;0;2;5;33;78
0;139;2;54;1;28;67;80;91
0;139;3;69;3;64;77;84;93
0;139;4;73;27;68;78;85;94
0;140;1;60;2;52;66;74;84
0;140;2;69;45;62;71;78;87
0;140;3;72;51;66;73;79;88
0;140;4;74;55;68;75;81;89
0;141;1;10;0;0;1;8;56
0;141;2;22;0;0;2;48;80
0;141;3;29;0;0;4;66;84
0;141;4;48;0;2;62;79;89
0;142;1;48;3;32;52;69;82
0;142;2;63;30;52;69;77;84
0;142;3;70;38;64;73;79;89
0;142;4;75;53;72;76;82;91
0;143;1;33;16;21;27;41;67
0;143;2;58;20;43;62;75;84
0;143;3;69;33;59;73;80;91
0;143;4;70;38;61;74;82;90
0;144;1;26;0;1;15;49;78
0;144;2;49;0;6;58;77;89
0;144;3;67;2;60;76;83;92
0;144;4;72;37;66;77;84;93
0;160;1;11;2;2;6;20;30
0;160;2;11;0;2;4;7;71
0;160;3;13;0;0;2;13;67
0;160;4;6;0;0;2;5;39
0;161;1;61;34;52;63;72;79
0;161;2;64;33;57;68;75;80
0;161;3;64;36;56;69;74;80
0;161;4;67;45;62;71;76;83
0;162;1;61;33;51;65;72;78
0;162;2;65;47;56;66;75;84
0;162;3;71;54;66;74;78;84
0;162;4;69;49;65;72;77;83
0;163;1;57;20;46;62;69;79
0;163;2;65;35;57;69;75;82
0;163;3;67;39;62;71;77;82
0;163;4;67;30;63;71;77;82
0;165;1;63;44;54;62;74;79
0;165;2;66;49;58;67;74;80
0;165;3;68;49;61;69;75;81
0;165;4;71;53;65;73;77;83
0;166;1;64;47;58;64;72;80
0;166;2;66;48;59;67;73;80
0;166;3;68;51;62;69;74;80
0;166;4;70;53;66;72;76;82
0;167;1;43;4;32;46;58;72
0;167;2;45;2;26;51;64;77
0;167;3;45;0;9;56;68;80
0;167;4;40;0;0;54;70;79
0;168;1;63;41;56;64;73;80
0;168;2;66;46;58;68;74;82
0;168;3;67;43;60;70;76;83
0;168;4;66;38;60;71;76;83
0;169;1;66;48;58;67;75;84
0;169;2;70;54;65;71;76;82
0;169;3;71;54;66;72;77;83
