vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;B-108b;1;7.4;7.4;7.4;7.4;7.4;7.4
0;001;1;B-110;2;1.6;0.8;0.8;0.8;0.8;0.8
0;001;1;B-132;1;0.3;0.3;0.3;0.3;0.3;0.3
0;001;1;B-134o;1;12;12;12;12;12;12
0;001;2;B-107a;25;95.7;2.3;2.9;3.4;5;6.5
0;001;2;B-107b;6;37.1;0.3;0.6;4.1;8.9;19.1
0;001;2;B-108b;5;21.4;0.3;2.3;4.3;7.1;7.4
0;001;2;B-109;1;5.5;5.5;5.5;5.5;5.5;5.5
0;001;2;B-110;15;12.4;0.4;0.4;0.4;1.2;2.8
0;001;2;B-111;13;49;1;2.3;3.7;4.3;6.7
0;001;2;B-112ap;25;107;3;3;4;5;7
0;001;2;B-112b;1;0.4;0.4;0.4;0.4;0.4;0.4
0;001;2;B-114;3;5;1.3;1.3;1.7;2;2
0;001;2;B-116p;13;12.7;0.3;0.7;0.7;1;4
0;001;2;B-119a;1;3;3;3;3;3;3
0;001;2;B-121;2;2.7;0.7;0.7;1.3;2;2
0;001;2;B-123;1;1;1;1;1;1;1
0;001;2;B-124p;6;49;1.3;2;8.1;13.5;16
0;001;2;B-125o;5;27;5;5;5.5;5.5;6
0;001;2;B-131;27;135.3;2;3.5;5;6.5;8
0;001;2;B-132;3;2.7;0.3;0.3;0.3;2;2
0;001;2;B-134o;26;654;4;6;22.3;37.5;67.5
0;001;2;B-134p;11;42;1;2;3;5;11
0;001;3;B-106;5;50.6;0.8;6.3;6.5;14;23
0;001;3;B-107a;51;257.3;1.4;3;4;5.5;10.9
0;001;3;B-107b;12;64.9;0.3;0.7;4;7.3;22
0;001;3;B-108b;34;219.4;1.7;3.7;5.1;8.6;14
0;001;3;B-109;1;7.5;7.5;7.5;7.5;7.5;7.5
0;001;3;B-110;28;28.8;0.4;0.4;0.8;1.4;2.4
0;001;3;B-111;30;98.7;0.7;2;3;4.7;6.7
0;001;3;B-112ap;49;231;2.7;3.7;4;5.7;9
0;001;3;B-112b;8;32.4;0.8;1.4;4;5.8;9.2
0;001;3;B-114;13;94.7;2;4.7;6;8.3;18
0;001;3;B-115;2;6;1.2;1.2;3;4.8;4.8
0;001;3;B-116p;37;53.7;0.3;0.7;1;1.5;6
0;001;3;B-118;2;8.5;0.5;0.5;4.3;8;8
0;001;3;B-119b;2;12.1;0.3;0.3;6.1;11.8;11.8
0;001;3;B-120;1;2.7;2.7;2.7;2.7;2.7;2.7
0;001;3;B-121;11;23.3;0.7;0.7;1.3;1.3;12
0;001;3;B-123;1;2;2;2;2;2;2
0;001;3;B-124p;23;137.5;0.8;2;4.5;6.3;20.5
0;001;3;B-125o;14;123;0.5;4.5;5.5;12.5;32
0;001;3;B-125p;8;44.5;1;2.3;6.5;8;10
0;001;3;B-127;1;2;2;2;2;2;2
0;001;3;B-131;61;375.5;2.5;3.5;5;7.5;13
0;001;3;B-132;12;36.3;0.3;0.7;1;5;12.3
0;001;3;B-134o;67;2265.2;3.3;10;34;45;89.5
0;001;3;B-134p;33;205.3;1;2;4;8;19
0;001;3;B-259;4;36;5;6.3;9.5;11.8;12
0;001;4;B-105;2;1.5;0.3;0.3;0.8;1.3;1.3
0;001;4;B-106;5;70.5;0.5;8.6;11.4;22.5;27.5
0;001;4;B-107a;49;245;0.5;2;3.4;5.1;12.8
0;001;4;B-107b;23;88.9;0.3;0.6;2;7.1;11.4
0;001;4;B-108b;56;558.9;0.9;4.3;9;14.4;23.4
0;001;4;B-109;11;67;0.5;3;5.5;7.5;13.5
0;001;4;B-110;35;64.8;0.4;0.4;0.8;1.6;5.2
0;001;4;B-111;33;146;0.3;1;3.3;5.3;13.3
0;001;4;B-112ap;52;248;1;2.5;3.7;5;15
0;001;4;B-112b;22;183.2;1.2;4;7;11.2;18.8
0;001;4;B-112c;3;15.5;4.5;4.5;5.5;5.5;5.5
0;001;4;B-114;37;573.7;1.7;4;8.3;19.7;68.3
0;001;4;B-115;3;3.6;0.4;0.4;0.4;2.8;2.8
0;001;4;B-116o;1;4.7;4.7;4.7;4.7;4.7;4.7
0;001;4;B-116p;37;110.3;0.3;0.7;1.7;3.3;13
0;001;4;B-118;6;167;4.5;9.5;13.8;34;91.5
0;001;4;B-119a;10;34.5;0.4;1.2;2.5;5.2;12
0;001;4;B-119b;4;24.6;0.3;0.3;1.8;12;20.6
0;001;4;B-120;2;13;0.7;0.7;6.5;12.3;12.3
0;001;4;B-121;16;88.7;0.7;0.7;2;4;30.7
0;001;4;B-123;4;6;1;1;1;2;3
0;001;4;B-124p;55;499.8;1.3;3.5;5.8;12.5;26.5
0;001;4;B-125bis;1;4;4;4;4;4;4
0;001;4;B-125o;29;217;1;2.5;5;10;22
0;001;4;B-125p;21;209.5;1;1.5;4;11;27
0;001;4;B-126b;7;36.5;0.5;0.5;5;6.5;15.5
0;001;4;B-127;2;28.9;12;12;14.4;16.9;16.9
0;001;4;B-131;58;583.5;1.5;5.5;8;13;26.5
0;001;4;B-132;24;234.3;0.3;2.5;5.3;16;28.3
0;001;4;B-134o;75;4038.5;2;10;37.5;67.5;202.5
0;001;4;B-134p;56;953;1;4;10;21;69
0;001;4;B-259;12;107;1;3.5;9;12.8;19
0;002;2;B-107b;2;2.9;1.1;1.1;1.4;1.7;1.7
0;002;2;B-108b;4;19.7;0.3;0.3;1.4;9.6;16.6
0;002;2;B-110;4;15.6;2;3;4.2;4.8;5.2
0;002;2;B-111;4;11.3;0.3;0.8;2.7;4.8;5.7
0;002;2;B-112b;1;9.6;9.6;9.6;9.6;9.6;9.6
0;002;2;B-112c;2;3.5;0.5;0.5;1.8;3;3
0;002;2;B-114;3;33.3;6.3;6.3;6.7;20.3;20.3
0;002;2;B-116p;5;50.3;5.3;8;8;8.7;20.3
0;002;2;B-118;1;24;24;24;24;24;24
0;002;2;B-119a;3;35.5;10.5;10.5;11.5;13.5;13.5
0;002;2;B-121;4;74;0.7;2.3;8.7;34.7;56
0;002;2;B-125o;1;15;15;15;15;15;15
0;002;2;B-131;7;45.8;1.5;2;3.8;13.5;17
0;002;2;B-134o;8;332.8;6;9;38.3;71.1;90
0;002;2;B-134p;1;21;21;21;21;21;21
0;002;3;B-106;2;9.8;4.8;4.8;4.9;5;5
0;002;3;B-107a;1;2.3;2.3;2.3;2.3;2.3;2.3
0;002;3;B-107b;16;61.4;1.1;1.7;1.7;4.6;15.7
0;002;3;B-108b;18;209.4;0.3;2.6;10.9;15.4;34.3
0;002;3;B-110;45;148.4;0.8;2;3.6;4.4;6
0;002;3;B-111;21;67.7;0.3;1;1.7;3;16.3
0;002;3;B-112b;17;252;0.4;4.8;11.6;16.4;53.6
0;002;3;B-112c;9;102.5;3;5;15;15.5;20.5
0;002;3;B-114;23;297.7;1;6;10.3;16;36
0;002;3;B-115;1;3.6;3.6;3.6;3.6;3.6;3.6
0;002;3;B-116p;40;256.7;1.2;4;5.3;8.3;17
0;002;3;B-117;1;8.3;8.3;8.3;8.3;8.3;8.3
0;002;3;B-118;2;59.3;24;24;29.7;35.3;35.3
0;002;3;B-119a;34;535.5;6;10;15;18.5;31.5
0;002;3;B-119b;3;10.3;1;1;2.3;7;7
0;002;3;B-120;4;2.3;0.3;0.3;0.3;0.8;1.3
0;002;3;B-121;34;364.7;0.7;1.3;3;12;50
0;002;3;B-123;3;3;1;1;1;1;1
0;002;3;B-124p;13;45.5;0.5;0.5;2.3;5.5;11.5
0;002;3;B-125bis;1;7;7;7;7;7;7
0;002;3;B-125o;11;120;2;5;10;17;25
0;002;3;B-125p;8;81;1;2.5;6.5;17.5;27
0;002;3;B-131;67;558.3;1.5;4;7.3;11;18.5
0;002;3;B-132;2;17.3;6.7;6.7;8.7;10.7;10.7
0;002;3;B-134o;53;5133.5;12;36;90;135;210
0;002;3;B-134p;6;110.3;5.3;6.7;9.5;12;67.3
0;002;3;B-259;1;25.5;25.5;25.5;25.5;25.5;25.5
