vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;2;1384782.7;27237.99;29496.6;32844.42;36254.47;51282.44
0;001;3;4113782.67;27122.56;33592.5;38395.27;46918.49;77252.99
0;001;4;8776012.54;31651.51;50101.86;70182.73;100676.29;199335.23
0;002;1;57287.06;22829.93;22829.93;28643.53;34457.13;34457.13
0;002;2;218469.98;40508.29;40770.77;44029.47;46514.04;46647.41
0;002;3;3430858.12;34642.81;40310.7;45081.81;51305.26;63355.08
0;002;4;11237528.21;39494.63;50814;73132.79;111027.93;262877.51
0;003;1;9470054.99;15160.25;19820.48;32341.82;44853.45;84703.26
0;003;2;17709071.37;15815.99;22486.2;34966.5;50327.08;85701.09
0;003;3;7757819.93;18596.11;28530.64;40687.73;66056.6;118643.74
0;003;4;11734822.8;35638.57;62885.9;82169.95;111913.49;204697.79
0;004;1;159046.27;1037.94;2623.35;13139.18;33054.12;46607.72
0;004;2;1070013.93;4169.12;11941.89;21889.4;35187.81;55536.88
0;004;3;8206192.73;3539.37;15115.33;28641.08;50337.25;99200.46
0;004;4;78848439.54;11771.91;38087.95;58863.18;92388.11;165562.83
0;005;2;214011.86;8722.2;9755.21;24700.18;54983.91;58103.99
0;005;3;2793231.37;15285.55;26641.15;35969.9;46125.2;75663.52
0;005;4;13436517.24;18797.24;31590.36;48926.67;75432.91;106814.98
0;006;2;117245.53;29193.89;29193.89;40021.58;48030.06;48030.06
0;006;3;166225.87;31160.34;34080.37;42355.17;49032.56;50355.18
0;006;4;281425.54;46284.76;56166.58;69232.99;84546.18;96674.79
0;020;1;1821635.24;2866.77;5457.83;7587.36;10841.95;25122.39
0;020;2;1545742.87;3233.38;6819.86;9655.27;15633.64;34548.28
0;020;3;4270377.63;3680.34;8688.63;16727.97;26655.69;50721.5
0;020;4;8055733.8;8106.74;17858.38;30901.14;49421.57;82906.82
0;021;1;11735898.82;3132.15;6872.82;8823.03;10982.18;30356.3
0;021;2;21669836.49;4659.25;8204.28;10067.61;13798.83;32137.54
0;021;3;24370270.05;7044.37;9893.05;13694.44;21953;55744.71
0;021;4;28174837.22;6917.56;16148.84;30764.1;52064.95;91821.95
0;022;1;1544277.07;3857.55;5155.53;6014.2;7329.8;13577.77
0;022;2;1788882.93;3480.04;5370.04;6864.74;9364.08;24511.94
0;022;3;1640474.15;5088.49;7342.23;10853.59;21400.04;75940.78
0;022;4;813288.86;7341.58;14081.91;23938.7;44682.52;82746.87
0;023;1;3416107.16;1001.42;2086.89;3485.51;5273.81;12670.13
0;023;2;4062100.36;1488.2;4202.51;6589.11;9912.34;30143.16
0;023;3;3823472;4558.42;8667.52;14502.69;25284.71;66656.58
0;023;4;2500185.83;8755.46;25099.97;44448.79;59691.65;102997.1
0;024;1;12464727.35;2181.3;3102.26;3820.89;5277.3;23632.93
0;024;2;13076336.17;2472.63;3415.79;4336.48;6683.75;25243.6
0;024;3;24495444.5;3976.35;8938.77;11708.41;18564.74;44655.79
0;024;4;8505812.26;7479.52;12549.05;20318.18;34690.31;69478.1
0;026;1;7390650.61;1023.11;1261.57;1718.78;3714.82;17618.49
0;026;2;6310462.81;1087.35;1637.45;5189.76;11637.2;23594.82
0;026;3;5912757.48;2685.34;9614.72;13762.81;22515.52;49294.98
0;026;4;3081688.71;7008.31;20892.86;34974.08;53401.6;97197.43
0;040;1;458196.46;842.35;1245;2358.85;3912.97;12468.07
0;040;2;1613029.81;1029.15;2185.33;4651.11;8482.11;48098.28
0;040;3;1307543.69;958.48;3446.1;7852.33;17050.15;54606.89
0;040;4;475366.88;1166.54;6326.49;15382.51;26139.85;173086.37
0;041;1;1316270.25;885.57;1941.51;3810.1;5770.76;14582.74
0;041;2;6241645.85;1028.67;2612.98;4424.72;7515.31;18647.06
0;041;3;12639840.3;1434.17;4123.7;7176.16;11853.82;29651.72
0;041;4;3905123.51;2127.65;6781.27;12279.97;20215.7;33518.45
0;042;1;10147021.02;817.64;1279.7;2504.38;5653.27;15685.66
0;042;2;44933238.41;1127.21;3504.41;6326.89;10157.53;20463.08
0;042;3;36457577.21;2358.27;6030.4;9823.18;14800.98;25974.43
0;042;4;6458571.7;1607.92;9205.79;15077.41;22349.05;41546.97
0;043;1;11742814.7;891.88;2046.36;4023.61;6657.42;22713.98
0;043;2;6791260.44;1018.23;2933.35;4659.83;8074.89;19788.12
0;043;3;1561090.89;1763.49;4884.88;6657.06;11387.44;31378.67
0;043;4;460369.69;3657.85;9536.42;12817.08;23511.64;93622.97
0;044;1;2546989.93;834.3;1675.68;3633.84;6010.64;19399.6
0;044;2;6150990.24;861.05;2646.15;5211.02;9521.88;26557.52
0;044;3;13589580.02;867.93;2463.64;6049.92;12118.24;33204.47
0;044;4;6452039.84;842.26;1820.92;6210.4;19315.36;50890.01
0;045;1;7393186.62;1205.51;2388.04;3368.65;4894.55;10824.52
0;045;2;58325914.04;1678.2;3222.68;4845.49;8011.12;23142.86
0;045;3;52269644.97;2123.74;4818.01;8312.41;14864.38;37614.43
0;045;4;16789480.31;1766.98;6528.27;13298.06;23406.89;50852.78
0;046;1;330975.92;800.07;1268.61;1962.03;3440.03;6768.05
0;046;2;1291241.03;1133.63;2245.3;3486.06;5178.15;10278.55
0;046;3;994423.29;1549.68;3620;6039.58;8972.91;19792.53
0;046;4;140512.31;1911.04;3375.16;8153.81;16675.68;45947.48
0;047;1;7277435.09;1009.08;1607.06;2329.44;3324.09;5490.59
0;047;2;14703338.23;1142.48;2095.63;3116.24;4610.4;9138.95
0;047;3;6530336.4;1583.61;3406.92;5445.09;9000.72;18340.39
0;047;4;1488549.58;2029.86;7356;11890.84;20577.31;48412
0;048;1;4285030.94;807.51;1217.09;1925.31;3513.32;7568.01
0;048;2;7481220.84;983.28;2423.21;4050.62;6475.12;12262.18
0;048;3;9067833.93;1255.63;3328.08;5641.02;10935.92;26580.99
0;048;4;1303654.04;4399.12;8361.83;13895.29;23231.69;40589.77
0;049;1;683770.78;1676.42;3687.75;6011.59;8105.96;14678.35
0;049;2;3695955.27;1602.95;4641.41;9051.38;13520.46;33584.78
0;049;3;2770587.46;1954.92;7517.96;12226.09;20923.64;54003.61
0;049;4;1898705.19;2510.15;14458.16;22514.75;38351.62;90167.05
0;050;1;1093364.51;915.33;2093.14;3603.61;6136.85;11617.78
0;050;2;2949077.74;1106.27;2384.32;4666.47;7567.33;17929.87
0;050;3;2970086.71;2542.28;6087.4;9416.03;14262.22;31246.89
0;050;4;1710559.41;2388.66;12575.05;21623.38;33240.22;85021.34
0;051;1;1725786.19;1016.82;1677.5;2283.69;3001;4806.7
0;051;2;1586725.7;1433.65;2262.96;3368.41;5242.82;11087.69
0;051;3;328727.85;1091.25;3502.08;6280.17;8800.08;15494.88
0;051;4;172265.34;5748.03;13308.63;21604.31;23306.14;50079.14
0;052;1;1854928.62;792.86;984.38;1261.76;1967.94;4229.54
0;052;2;2418349.67;821.02;1327.51;2666.42;4890.49;12530.61
0;052;3;5533446.13;1118.63;2838.64;5314.42;8838.03;20733.59
0;052;4;2498698.46;1921.83;6112.67;11475.29;21425.69;67712.22
0;053;1;12239522.99;791.33;969.08;1213.03;1775.34;4024.84
0;053;2;16768306.11;839.76;1165.7;1864.47;3526.95;8964.87
0;053;3;16362488.69;901.23;1530.69;3188.53;6373.45;17078.52
