vrai_hop;rmdc;rdrg;SI;ATC1;Nfarm;Sum;p5;p25;p50;p75;p95
0;-p;004;1;H;3;64.3;3.44;3.44;6.86;54;54
0;-p;004;1;J;5;1674.85;3.54;25.88;63.28;219.24;1362.91
0;-p;004;1;M;5;92.06;6.56;6.79;14.17;17.84;46.7
0;-p;004;1;N;5;1435.73;38.86;126.84;242.52;447.55;579.96
0;-p;004;1;R;5;60.87;0.44;8.23;9.33;20.11;22.76
0;-p;004;1;V;3;201.05;10.24;10.24;46.43;144.38;144.38
0;-p;004;2;A;38;1483.97;0.44;6.69;25.16;49.88;173.47
0;-p;004;2;B;45;17438.58;12.42;67.57;197.96;424.8;1520
0;-p;004;2;C;31;4856.56;0.32;0.98;23.04;116.14;733.74
0;-p;004;2;D;13;71.88;1.92;2.55;5.09;9.26;11.28
0;-p;004;2;H;31;1443.23;0.4;3.43;19.16;44.12;242.56
0;-p;004;2;J;36;16753.34;3.49;44.84;250.25;497.6;2222.63
0;-p;004;2;L;2;601.59;214.1;214.1;300.79;387.49;387.49
0;-p;004;2;M;39;948.63;1.72;6.52;13.32;28.02;97.56
0;-p;004;2;N;44;20592.92;13.75;92.88;230.06;502.1;1772.74
0;-p;004;2;R;33;1045.56;2.17;6.97;11.04;38.98;144.86
0;-p;004;2;S;3;18.74;2.37;2.37;2.81;13.56;13.56
0;-p;004;2;V;21;1591.13;2.03;12.18;53.02;87.16;263.94
0;-p;004;3;A;153;13984.14;4.74;31.36;60.2;109.04;251.72
0;-p;004;3;B;164;124264.62;78.12;220.65;503.33;977.66;2649.54
0;-p;004;3;C;141;34499.38;0.9;16.64;71.11;223.77;1161.96
0;-p;004;3;D;77;1154.4;1.69;2.73;7.83;20.83;58.01
0;-p;004;3;G;7;25.46;0.12;0.58;1.24;6.39;10.37
0;-p;004;3;H;105;12964.41;2.51;17.44;45.86;110.52;311.23
0;-p;004;3;J;157;187161.24;23.16;205.8;688.68;1563.14;4037.24
0;-p;004;3;L;5;2478.21;113.36;137.86;170.33;187.75;1868.91
0;-p;004;3;M;147;13554.62;4.84;11.94;25.48;61.56;266.61
0;-p;004;3;N;161;144339.66;42.68;229.56;560.24;1127.88;3023.88
0;-p;004;3;P;3;171.7;13.98;13.98;21.1;136.62;136.62
0;-p;004;3;R;138;11224.79;1.33;17.05;39.96;76.67;303.61
0;-p;004;3;S;32;334.19;0.97;2.84;6.1;13.26;33.92
0;-p;004;3;V;98;11628.53;3.24;41;73.57;156.82;405.82
0;-p;004;4;A;2120;357226.54;20.04;63.79;116.88;211.14;492.17
0;-p;004;4;B;2128;5351564.87;256.45;766.09;1579.51;2965.03;7450.55
0;-p;004;4;C;2075;821548.75;4.59;53.87;163.12;457.72;1631.06
0;-p;004;4;D;1384;50297.47;1.92;5.07;12.75;32.79;108.34
0;-p;004;4;G;120;1256.37;0.44;3.64;5.93;11.81;29.68
0;-p;004;4;H;1634;582513.81;2.88;25.56;75.6;174.68;1662.99
0;-p;004;4;J;2121;6404187.14;194.43;967.29;1915.12;3542.17;9034.83
0;-p;004;4;L;98;68791.69;1.97;18.21;146.08;863.04;3613.94
0;-p;004;4;M;2045;265972.98;6.79;20.37;42.96;100.16;524
0;-p;004;4;N;2126;3268991.76;147.08;489.66;1032.22;1966.61;4748.41
0;-p;004;4;P;79;6184.35;4.37;12.42;42.2;124.2;223.56
0;-p;004;4;R;2000;207074.3;3.39;22.31;58.98;135.13;338.27
0;-p;004;4;S;665;9727.43;1.72;3.4;6.8;14.84;55.36
0;-p;004;4;V;1734;273335.52;7.3;46.96;107.23;212.11;459.02
0;-p;005;1;A;45;870.12;2.2;8.88;15.84;24.42;37.83
0;-p;005;1;B;54;10886.29;8.2;49.08;110.86;182.95;1020.86
0;-p;005;1;C;36;508.32;0.32;1.28;5.3;8.12;45.42
0;-p;005;1;D;8;287.75;2.55;6.51;10.38;16.25;218.9
0;-p;005;1;H;19;398.09;2.12;2.16;4.32;10.29;135.78
0;-p;005;1;J;49;7203.78;4.57;34.48;81.67;137.64;617.28
0;-p;005;1;M;47;650.24;1.69;6.36;9.34;21.84;30.58
0;-p;005;1;N;54;7265.81;21.53;49.04;86.73;149.68;397.84
0;-p;005;1;R;33;1197.38;0.47;6.96;20.56;35.87;180.13
0;-p;005;1;S;5;16.19;1.84;1.84;3.43;4;5.08
0;-p;005;1;V;22;1306.63;2.03;10.15;44.44;66.46;223.6
0;-p;005;2;A;124;4595.11;1.48;7.6;15.62;32.64;122.6
0;-p;005;2;B;135;32420.18;12.71;81.32;157.48;279.59;668.52
0;-p;005;2;C;82;1168.4;0.44;1.39;6.28;17.46;56.78
0;-p;005;2;D;13;140.19;1.41;3.36;6.71;12.75;37.4
0;-p;005;2;G;3;12.93;2.12;2.12;4.88;5.93;5.93
0;-p;005;2;H;70;1624.87;0.42;2.16;9.56;24.28;101.2
0;-p;005;2;J;123;23821.79;4.57;44.47;91.12;162.68;750.81
0;-p;005;2;L;8;1978.11;2.13;44.15;150.71;402.14;781.97
0;-p;005;2;M;120;2263.36;3.44;7.65;14.06;25.23;48.79
0;-p;005;2;N;133;20188.38;20.12;61.28;122.04;180.08;445.43
0;-p;005;2;R;98;3207.57;0.61;9.37;19.63;35.32;113.44
0;-p;005;2;S;15;37.88;0.97;1.82;2.64;2.8;5.32
0;-p;005;2;V;64;3837.6;2.03;18.69;45.78;83.02;148.83
0;-p;005;3;A;122;5492.91;3.84;17;28.9;49.2;127.92
0;-p;005;3;B;129;42408.69;19.64;119.18;195.84;416.2;1119.69
0;-p;005;3;C;85;1867.08;0.44;1.48;4.52;15.08;58.23
0;-p;005;3;D;21;399.43;1.68;2.55;6.73;15.3;72.19
0;-p;005;3;G;1;45.36;45.36;45.36;45.36;45.36;45.36
0;-p;005;3;H;79;3104.91;0.69;6.88;24;49.68;130.61
0;-p;005;3;J;117;41467.82;12.48;77.46;146.28;358.98;1480.78
0;-p;005;3;L;11;11982.22;27.58;100.25;154.59;1337.71;7420
0;-p;005;3;M;120;2222.72;3.28;6.52;10.65;23.46;55.6
0;-p;005;3;N;129;25788.03;28.04;88.26;159.14;232.2;471.72
0;-p;005;3;P;3;204.22;8.74;8.74;46.44;149.04;149.04
0;-p;005;3;R;113;4695.91;1.08;9.31;26.27;59.85;125.86
0;-p;005;3;S;11;134.08;1.8;1.82;2.64;11.85;84.1
0;-p;005;3;V;77;5787.35;3.24;19.4;56.84;102.24;209.12
0;-p;005;4;A;181;16755.6;7.13;24.6;57.44;111.48;355.35
0;-p;005;4;B;184;190921.43;125.6;315.39;647.6;1323.31;3643.29
0;-p;005;4;C;158;16270.22;0.96;8.11;24.34;78.44;421.76
0;-p;005;4;D;83;1694.61;1.93;3.86;9.03;25.5;65.78
0;-p;005;4;G;4;22.22;0.66;1.07;2.48;10.04;16.6
0;-p;005;4;H;147;23920.17;1.89;12.78;42.44;111.82;331.08
0;-p;005;4;J;182;244090.45;44.04;176.72;828.56;1720.42;5039.04
0;-p;005;4;L;16;9052.49;1.57;130.58;241.58;670.62;3286.28
0;-p;005;4;M;174;7015.53;3.43;10.74;22.96;38.64;155.72
0;-p;005;4;N;184;141226.46;60.6;231;426.52;936.94;2820.48
0;-p;005;4;P;3;81.17;12.4;12.4;31.64;37.13;37.13
0;-p;005;4;R;167;10760.98;1.91;12.8;35.58;81.01;240.78
0;-p;005;4;S;45;276.23;1.82;2.37;4.28;7.4;16.96
0;-p;005;4;V;135;15715.46;1.84;41.11;96.08;158.84;287.8
0;01;020;1;A;88;760.96;0.42;0.98;5.76;10.12;32.33
0;01;020;1;B;108;5291.84;7.28;19.17;34.33;63.94;130.3
0;01;020;1;C;35;906.19;0.32;1.32;4.32;10.16;182.72
0;01;020;1;D;1;2.12;2.12;2.12;2.12;2.12;2.12
0;01;020;1;H;20;352.3;1.05;2.16;5.6;30.19;63.62
0;01;020;1;J;91;2426.85;1.68;4.56;9.12;24.78;113.8
0;01;020;1;M;100;867.49;3.27;4.66;6.8;10.42;20.42
0;01;020;1;N;106;8371.83;15.64;41.4;66.73;101.96;209.02
0;01;020;1;P;1;31.64;31.64;31.64;31.64;31.64;31.64
0;01;020;1;R;13;166.01;0.44;1.69;2.18;10.96;110.62
0;01;020;1;S;9;56.35;1.08;2.64;4.4;4.84;26.16
0;01;020;1;V;23;2531.56;33.96;87.03;131.96;138.6;156.29
0;01;020;2;A;150;2273.48;0.48;4.12;8.68;20;50.8
0;01;020;2;B;167;18764.97;12.27;30.8;60.84;109.35;314.27
0;01;020;2;C;104;3208.98;0.32;2.2;9.6;31.3;148.72
0;01;020;2;D;9;147.55;1.68;3.46;5.1;18.59;72.48
0;01;020;2;G;8;52.49;1.24;2.21;4.62;6.8;23.98
0;01;020;2;H;49;2570.41;1.84;2.16;5.64;19.33;165.43
0;01;020;2;J;137;7895.77;1.68;4.56;9.16;39.27;178.6
0;01;020;2;L;1;5.77;5.77;5.77;5.77;5.77;5.77
0;01;020;2;M;144;1403.17;1.94;4.68;6.8;12.72;25.04
0;01;020;2;N;167;20866.91;12.6;47.82;83.77;162.08;361.04
0;01;020;2;R;43;539.4;0.44;1.61;4.7;12.68;50.71
0;01;020;2;S;14;71.15;0.97;2.14;2.36;5.64;23.64
0;01;020;2;V;42;4609.14;2.04;38.08;88.29;138.6;277.16
0;01;020;3;A;147;2888.55;1.58;6.32;12.7;23.29;59.89
0;01;020;3;B;164;45368.85;28.44;58.16;111.34;209.64;1292.09
0;01;020;3;C;112;8114.42;0.84;4.19;18.1;89.22;384.91
0;01;020;3;D;8;52.18;2.55;3.09;3.46;8.65;19.21
0;01;020;3;G;4;8.73;0.28;0.91;1.8;3.45;4.84
0;01;020;3;H;65;2143.33;0.84;5.02;12.16;21.3;89.2
0;01;020;3;J;142;15833.98;3.49;5.8;20.4;90.48;558.88
0;01;020;3;L;1;144.96;144.96;144.96;144.96;144.96;144.96
0;01;020;3;M;148;2761.75;3.28;7.88;13.59;24.91;49.53
0;01;020;3;N;164;28953.13;24.8;79.25;134.23;212.96;554.55
0;01;020;3;P;2;132.21;47.81;47.81;66.1;84.4;84.4
0;01;020;3;R;52;657.27;0.44;1.91;7.82;16.98;48.52
0;01;020;3;S;19;103.27;1.12;2.16;2.41;4.84;29.66
0;01;020;3;V;70;9595.67;1.84;50.52;98.94;151.04;485.04
0;01;020;4;A;239;11851.49;5.44;17.88;35.64;63.02;152.65
0;01;020;4;B;240;147783.35;74.07;189.25;333.8;837.2;1969.02
0;01;020;4;C;212;31257.08;1.32;10.6;38.85;193.37;692.88
0;01;020;4;D;65;627.49;1.69;2.55;4.54;12.1;47
0;01;020;4;G;2;15.07;3.95;3.95;7.53;11.12;11.12
0;01;020;4;H;136;6889.93;1.6;3.43;13.72;35.37;151.25
0;01;020;4;J;237;118735.53;4;40.35;194.56;686.11;1913.88
0;01;020;4;L;5;2638.2;1.34;2.48;3.24;10.94;2620.2
0;01;020;4;M;231;20782.82;4.67;9.8;20.36;52.63;259.59
0;01;020;4;N;240;192991.68;84.09;206.75;398.27;864.62;2981.65
0;01;020;4;P;2;57.08;25.44;25.44;28.54;31.64;31.64
0;01;020;4;R;157;4614.58;0.89;5.1;15.03;37.48;96.26
0;01;020;4;S;35;193.99;1.08;2.14;2.4;6.25;28.96
0;01;020;4;V;143;13384.82;3.85;34.24;72.18;138.6;263.94
0;01;021;1;A;885;10100.09;0.48;2.72;7.16;14.28;33.24
0;01;021;1;B;1085;65548.69;6.6;28.28;50.29;71.2;139.04
0;01;021;1;C;569;11671.22;0.32;1.31;4.6;13.64;83.43
0;01;021;1;D;24;246.87;1.96;2.55;6.06;12.67;30.67
0;01;021;1;G;17;57.95;0.41;1.18;2.91;5.96;8.56
0;01;021;1;H;582;34970.9;2.16;9.57;31.45;69.43;188.54
0;01;021;1;J;950;19077.3;1.99;4.56;6.76;11.4;48.3
0;01;021;1;L;8;4355.96;8.36;17.31;24.63;656.09;2951.52
0;01;021;1;M;952;13075.35;3.27;6.79;9.36;15.67;37.36
0;01;021;1;N;1060;111891.66;12.01;47.84;87.34;142.86;254.26
0;01;021;1;R;185;1700.71;0.28;1.09;2.6;7.49;42.28
0;01;021;1;S;68;300.17;1.82;2.15;3.18;3.67;9.02
0;01;021;1;V;667;107442.16;37.11;83.2;138.6;212;341.14
0;01;021;2;A;1296;19560.85;0.65;3.65;8.64;18.08;48.16
0;01;021;2;B;1476;134601.52;16.92;39.84;63.07;96.42;229.72
0;01;021;2;C;914;47589.04;0.33;2.97;11.2;46.44;254.52
0;01;021;2;D;54;471.73;1.69;2.55;5.79;10.2;25.5
0;01;021;2;G;30;171.35;0.12;1.8;3.16;5.99;19.96
0;01;021;2;H;905;58242.02;2.16;14.92;40.68;80.48;201.43
0;01;021;2;J;1162;43505.66;1.74;4.56;7.96;13.72;129.64
0;01;021;2;L;38;65113.91;3.51;87.76;988.3;2359.55;7831.39
0;01;021;2;M;1292;22356.73;3.28;6.8;10.24;18.68;46.7
0;01;021;2;N;1457;189282.58;11.16;61.04;103.64;174.96;305.79
0;01;021;2;P;2;11.69;1.13;1.13;5.84;10.56;10.56
0;01;021;2;R;295;3719.2;0.28;1.31;3.73;10.89;46.96
0;01;021;2;S;78;616.43;2.14;2.4;2.99;5.62;43.1
0;01;021;2;V;1189;208703.08;52.55;102.24;150.28;232.64;361.29
0;01;021;3;A;804;20987.08;1.58;7.06;14.76;28.03;72.81
0;01;021;3;B;837;168059.53;29.24;68.96;113;192.76;594.68
0;01;021;3;C;619;99535.88;0.66;6.68;35.6;160.84;783.48
0;01;021;3;D;78;688.85;1.69;2.73;6.85;11.5;27.7
0;01;021;3;G;33;271.39;0.29;1.04;4.22;10.39;38.56
0;01;021;3;H;598;51938.36;2.16;15.07;51.76;107.81;260.52
0;01;021;3;J;757;114568.39;3.4;4.57;9.16;40.6;782.68
0;01;021;3;L;21;22649.79;4.57;12.5;442.53;1356.45;5310.4
0;01;021;3;M;791;18211.41;4.4;9.34;14.32;28.04;67.92
0;01;021;3;N;836;171447.36;36.32;100.03;161.79;254.39;502
0;01;021;3;P;4;1189.3;2.62;6.59;230.97;588.06;724.73
0;01;021;3;R;262;4789.66;0.39;1.9;6.22;16.04;63.44
0;01;021;3;S;48;256.83;1.6;2.39;2.8;6.13;12.96
0;01;021;3;V;730;159241.45;43.97;121.36;199.04;277.16;467.37
0;01;021;4;A;783;46735.39;4.75;18.22;35.36;69.08;189.64
0;01;021;4;B;799;467461.41;77.52;181.27;354.76;767;1793.81
0;01;021;4;C;694;214708.62;1.88;17.27;86.45;368.12;1412.19
0;01;021;4;D;199;2764.76;1.68;2.72;6.1;13.74;63.94
0;01;021;4;G;28;329.8;0.12;2.18;5.93;11.85;25.6
0;01;021;4;H;551;55330.72;2.16;10.28;44.29;121.91;387.75
0;01;021;4;J;781;526111.67;4.56;23.01;184.43;836.51;2803.08
0;01;021;4;L;30;44840.22;11.85;33.59;188.71;2291.52;5903.04
0;01;021;4;M;751;32953.36;4.64;9.8;20.4;43.66;142.59
0;01;021;4;N;799;482968.26;59.76;170.68;326.53;661.06;2080.08
0;01;021;4;P;7;549.38;3.18;10.56;11.16;149.04;317.69
0;01;021;4;R;469;15910;0.52;4.8;16.07;39.07;138.18
0;01;021;4;S;93;719.18;0.97;2.16;4.02;9.31;27.68
0;01;021;4;V;646;129423.11;15.31;89.62;166.52;280.12;483.49
0;01;022;1;A;86;461.37;0.47;0.64;1.86;5.8;15.96
0;01;022;1;B;147;4305.79;6.74;11.16;18.88;31.92;67.64
0;01;022;1;C;41;440.07;0.12;1.08;3.08;8.52;21.74
0;01;022;1;D;1;5.36;5.36;5.36;5.36;5.36;5.36
0;01;022;1;G;5;27.06;0.06;3.26;4.88;8.79;10.07
0;01;022;1;H;30;120.49;0.3;2.16;2.16;4.32;13.96
0;01;022;1;J;134;2821.49;1.74;4.56;5.63;9.77;108.14
0;01;022;1;L;1;0.4;0.4;0.4;0.4;0.4;0.4
0;01;022;1;M;127;995.75;3.27;4.68;6.79;9.34;16.24
0;01;022;1;N;147;7550.03;13.16;27.63;40.35;57.27;121.88
0;01;022;1;R;10;50.26;0.32;0.54;4.18;7.46;16.98
0;01;022;1;S;7;28.52;2.14;2.14;2.16;3.56;14.02
0;01;022;1;V;12;469.55;1.65;6.12;42.96;62.47;96.36
0;01;022;2;A;182;2131.78;0.47;1.4;4.36;10.32;30.71
0;01;022;2;B;288;10675.09;4.73;11.73;24.43;42.17;101
0;01;022;2;C;124;1750.14;0.24;1.41;4;11.45;49.88
0;01;022;2;D;11;99.52;1.69;2.72;5.72;12.32;28.05
0;01;022;2;G;17;102.44;0.2;0.58;2.44;5.86;37.09
0;01;022;2;H;62;1061.65;0.32;2.16;2.97;9.57;81.98
0;01;022;2;J;260;11139.9;1.68;4.55;6.1;11.4;161.29
0;01;022;2;L;8;3459.87;1.98;8.91;107.62;560.1;2104.62
0;01;022;2;M;258;2397.83;1.72;4.68;6.8;10.2;20.8
0;01;022;2;N;289;18046.62;15.57;31.62;49.84;76.5;141.3
0;01;022;2;R;26;254.18;0.12;0.44;1.94;6.97;62.18
0;01;022;2;S;13;58.02;0.43;1.86;2.65;3.72;16.24
0;01;022;2;V;58;3649.12;3.69;21.75;53.04;83.76;160.9
