vrai_hop;rmdc;rdrg;SI;ATC1;ATC4;Nfarm;Sum
0;17;680;1;A;A01AB;1;2.88
0;17;680;1;A;A02BA;22;17.28
0;17;680;1;A;A02BC;118;509.51
0;17;680;1;A;A03AB;1;0.96
0;17;680;1;A;A03FA;102;217.52
0;17;680;1;A;A04AA;37;255.32
0;17;680;1;A;A05AA;1;0.56
0;17;680;1;A;A06AD;1;4.12
0;17;680;1;A;A07AA;2;3.48
0;17;680;1;A;A09AA;1;1.16
0;17;680;1;A;A10AB;20;119.6
0;17;680;1;A;A10AE;1;21.8
0;17;680;1;A;A10BA;13;3.04
0;17;680;1;A;A10BB;4;2.52
0;17;680;1;A;A10BH;2;16.28
0;17;680;1;A;A10BX;1;5.36
0;17;680;1;B;B01AB;152;2223.36
0;17;680;1;B;B01AC;24;2.88
0;17;680;1;B;B02AA;14;46.32
0;17;680;1;B;B02BC;31;8125.72
0;17;680;1;B;B05AA;19;205.08
0;17;680;1;B;B05BA;40;1859.36
0;17;680;1;B;B05BB;188;5339.32
0;17;680;1;B;B05BC;1;4.6
0;17;680;1;B;B05CB;9;60.3
0;17;680;1;B;B05XA;11;111.28
0;17;680;1;B;B05XB;2;360.18
0;17;680;1;C;C01BC;1;1
0;17;680;1;C;C01BD;1;0.24
0;17;680;1;C;C01BG;1;1.2
0;17;680;1;C;C01CA;1;6.84
0;17;680;1;C;C01DX;2;4.72
0;17;680;1;C;C02AC;48;32.2
0;17;680;1;C;C02CA;3;28.04
0;17;680;1;C;C03BA;1;0.4
0;17;680;1;C;C03CA;14;5.56
0;17;680;1;C;C03DA;2;0.4
0;17;680;1;C;C03EA;2;1.2
0;17;680;1;C;C07AA;5;1.04
0;17;680;1;C;C07AB;27;11.24
0;17;680;1;C;C07BB;1;1.04
0;17;680;1;C;C08CA;24;68.28
0;17;680;1;C;C09AA;14;9.84
0;17;680;1;C;C09BA;4;4.52
0;17;680;1;C;C09CA;3;5.08
0;17;680;1;C;C09DA;1;2.2
0;17;680;1;C;C10AA;33;31.92
0;17;680;1;C;C10AB;1;0.2
0;17;680;1;C;C10AX;5;28.12
0;17;680;1;G;G03CA;1;2.16
0;17;680;1;G;G03DA;1;0.48
0;17;680;1;G;G04BD;1;98.2
0;17;680;1;H;H01CB;11;16235.19
0;17;680;1;H;H02AB;84;676.08
0;17;680;1;H;H03AA;13;2.6
0;17;680;1;J;J01CA;1;99.68
0;17;680;1;J;J01CR;18;684.59
0;17;680;1;J;J01DB;140;633.52
0;17;680;1;J;J01DC;5;24.28
0;17;680;1;J;J01DD;1;33.92
0;17;680;1;J;J01DE;1;11.36
0;17;680;1;J;J01DF;2;34.4
0;17;680;1;J;J01DH;2;264.44
0;17;680;1;J;J01EE;8;3.81
0;17;680;1;J;J01FA;1;7.28
0;17;680;1;J;J01FF;3;59.85
0;17;680;1;J;J01GB;1;9.72
0;17;680;1;J;J01MA;6;28.26
0;17;680;1;J;J01XA;1;234.08
0;17;680;1;J;J01XD;20;107.92
0;17;680;1;J;J01XE;1;0.2
0;17;680;1;J;J01XX;1;4.12
