vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;2;2;36;0.4;0.4;18;35.6;35.6
0;001;2;37;36;737;0.7;4;12.3;27.9;58.8
0;001;3;97;97;3581.2;3.4;12.6;24.1;54.1;95
0;001;4;107;106;12911.1;9;28;70.3;142.4;445.1
0;002;2;8;8;563.2;9.6;13.3;71.1;111.4;161.9
0;002;3;68;68;8188.4;4.2;51.2;131.4;162;255.5
0;002;4;119;118;23996.5;21.9;68.7;145.5;286.3;595.9
0;003;1;340;321;16320.5;0.8;24.5;49;70.1;121.9
0;003;2;388;384;27068;24;43.6;59.9;82.4;156.6
0;003;3;97;97;10140.9;14;52.8;84.8;120.8;262.9
0;003;4;89;89;17748;47.4;95.4;156.7;238;408.6
0;004;1;2;2;13.1;0.8;0.8;6.5;12.3;12.3
0;004;2;23;23;633.9;2;5.7;12.7;38.8;123.9
0;004;3;143;136;6121.5;1;14.6;26.8;53.1;124.6
0;004;4;983;968;77631.8;6.4;29.8;57.4;100.8;229.3
0;005;1;1;1;12.3;12.3;12.3;12.3;12.3;12.3
0;005;2;19;18;619.3;4.6;12.2;23.3;48.4;109.7
0;005;3;167;165;6614.7;6.1;16.3;28.5;53.3;107.4
0;005;4;592;592;41155.7;13.5;31.1;52.2;85.7;193
0;006;2;3;3;89.4;14.6;14.6;16;58.8;58.8
0;006;3;4;4;245.1;10.5;19;32.6;103.6;169.5
0;006;4;4;4;441.2;89.8;96.2;108.7;124.4;134.1
0;020;1;283;249;765.3;0.4;0.4;0.8;3.2;14
0;020;2;106;95;629.2;0.4;0.8;3.3;8;23
0;020;3;230;223;2511.2;0.4;1.1;6.4;15.7;41.5
0;020;4;179;174;4714.9;0.6;6.9;19.9;39.6;84
0;021;1;1175;1076;2079.9;0.4;0.4;0.8;1.6;8.3
0;021;2;1261;1185;4009.3;0.4;0.7;1.1;2;14.3
0;021;3;852;818;10130.2;0.4;0.8;2.3;12.5;58.8
0;021;4;437;434;12703.8;0.4;5.3;14.5;35.7;107.2
0;022;1;236;208;313.5;0.4;0.4;0.8;1.6;4.8
0;022;2;369;338;1978.4;0.4;0.4;0.8;2.6;23.6
0;022;3;234;214;3112;0.4;0.8;6.9;20.4;52.6
0;022;4;117;111;3839;0.8;7.1;19.1;45.8;121.2
0;023;1;900;751;1167.9;0.4;0.4;0.8;1.3;4.8
0;023;2;555;473;2961.6;0.4;0.7;1.2;4;28.3
0;023;3;224;209;3189.4;0.4;1.2;4.6;16.6;66
0;023;4;41;41;1758.3;2.9;8.4;21.1;56;160.6
0;024;1;1972;1433;1556.3;0.4;0.4;0.8;1.2;2.8
0;024;2;1842;1465;2509.2;0.4;0.4;0.8;1.6;5.5
0;024;3;726;607;3650.4;0.4;0.7;1.5;6;24.7
0;024;4;106;92;2156.6;0.6;2.8;11.3;34.3;85
0;026;1;2285;1055;1340.4;0.3;0.4;0.8;1.2;4.9
0;026;2;804;487;1526.9;0.4;0.4;0.8;2.4;11.9
0;026;3;274;220;2077.5;0.4;0.7;2.1;12;36.9
0;026;4;48;47;1611.7;0.4;10.2;18.3;47.1;99.8
0;040;1;130;12;56.7;0.3;0.8;1.3;6.6;21.5
0;040;2;176;41;361.7;0.5;3;5;10.6;26
0;040;3;99;57;761.7;1.1;5;10;14.3;44.6
0;040;4;24;21;579.6;1.1;7.7;18.1;31.1;117.2
0;041;1;320;82;293.8;0.3;0.4;0.7;3.4;20.5
0;041;2;1120;266;1875.9;0.4;1;4.2;10;26
0;041;3;1257;524;7233.4;0.6;4;8.4;17.5;43.4
0;041;4;125;81;2432.1;0.8;6;17.5;37.9;105.5
0;042;1;1889;157;748.9;0.3;0.9;2.9;6;17.1
0;042;2;6238;1505;12497.1;0.6;3;6;10;23
0;042;3;3210;1645;20530.6;1;5;9.1;16;35.5
0;042;4;301;263;5606.9;1.7;7.8;16.6;28.7;59.3
0;043;1;1823;68;414.7;0.5;1;5;7.8;17
0;043;2;805;134;1023.8;0.8;2.5;5;8;22.7
0;043;3;172;79;1139.3;0.8;4.3;11.2;17.5;44.4
0;043;4;15;12;286.1;6;8;14.6;31.6;83.4
0;044;1;441;65;444.2;0.3;1;4.5;9.1;22.9
0;044;2;920;182;1495.2;0.5;2.9;6.5;11.4;24.5
0;044;3;1464;592;6740.9;0.6;4;8.3;15.1;33.5
0;044;4;322;242;5363.6;0.6;5.7;15;25.7;71.4
0;045;1;1368;69;428.1;0.3;2;3.7;6.6;11.7
0;045;2;7919;1425;12053.5;0.9;3.1;6;10.7;22.1
0;045;3;4908;2566;33026.5;1;5;9.4;16.4;35.9
0;045;4;933;811;18046.1;1.4;7.3;14.9;28.9;71.2
0;046;1;189;8;49.1;0.4;0.6;1.5;6.3;32
0;046;2;594;62;395.4;0.5;1.6;4;8;16
0;046;3;278;103;1055.7;1;4.3;8;13.1;27.6
0;046;4;30;21;393.2;0.9;6.5;9.4;23;59.2
0;047;1;2031;69;285.6;0.3;1.4;3;5.7;11
0;047;2;3857;456;2624.7;0.6;2;4.5;7.5;15
0;047;3;1027;390;3587.9;1;3.4;7;12;25.9
0;047;4;71;56;1319.2;1.4;6.5;14.8;23.4;99.7
