vrai_hop;rdrg;SI;cat;NAB;totalEUR;p5;p25;p50;p75;p95
0;001;1;B-121;1;1.3;1.3;1.3;1.3;1.3;1.3
0;001;2;B-105;1;0.3;0.3;0.3;0.3;0.3;0.3
0;001;2;B-106;1;4.3;4.3;4.3;4.3;4.3;4.3
0;001;2;B-107a;13;81.9;1.5;3.7;5.3;7.7;16.3
0;001;2;B-111;1;0.3;0.3;0.3;0.3;0.3;0.3
0;001;2;B-112ap;11;43.7;1;2.3;4.3;5.3;6.7
0;001;2;B-112b;1;3.6;3.6;3.6;3.6;3.6;3.6
0;001;2;B-116o;9;3;0.3;0.3;0.3;0.3;0.3
0;001;2;B-116p;13;11;0.3;0.3;0.3;0.7;3
0;001;2;B-119b;4;1.7;0.3;0.3;0.3;0.5;0.7
0;001;2;B-120;1;0.3;0.3;0.3;0.3;0.3;0.3
0;001;2;B-121;9;28.7;0.3;2.3;2.7;3.3;8
0;001;2;B-124p;1;7;7;7;7;7;7
0;001;2;B-125p;1;12;12;12;12;12;12
0;001;2;B-131;9;55.3;0.5;1.5;2;3.5;23.3
0;001;2;B-132;2;4.7;1.7;1.7;2.3;3;3
0;001;2;B-134o;9;56.7;2;3.3;3.3;11;13.3
0;001;2;B-134p;10;82;2;5;6.5;10;24
0;001;3;B-105;5;2;0.3;0.3;0.5;0.5;0.5
0;001;3;B-106;9;23;0.5;2.3;2.8;3;4.3
0;001;3;B-107a;30;145.6;0.5;2.3;3.5;6;11.7
0;001;3;B-107b;5;28;0.9;2.3;4;4.3;16.6
0;001;3;B-108a;1;12.6;12.6;12.6;12.6;12.6;12.6
0;001;3;B-108b;3;21.1;4;4;6.9;10.3;10.3
0;001;3;B-109;12;63;1;2.8;5;7;14.5
0;001;3;B-110;7;6.8;0.4;0.4;0.8;1.6;1.6
0;001;3;B-111;9;9.7;0.3;0.3;0.7;0.7;5
0;001;3;B-112ap;27;133;2;3;3.7;5.3;8.3
0;001;3;B-112b;3;8.4;0.4;0.4;0.4;7.6;7.6
0;001;3;B-112c;1;0.5;0.5;0.5;0.5;0.5;0.5
0;001;3;B-113;1;2;2;2;2;2;2
0;001;3;B-114;2;16.3;4;4;8.1;12.3;12.3
0;001;3;B-116o;9;5.3;0.3;0.3;0.3;0.3;2.7
0;001;3;B-116p;33;180;0.3;0.7;1;10.8;21
0;001;3;B-118;1;3.3;3.3;3.3;3.3;3.3;3.3
0;001;3;B-119a;1;0.8;0.8;0.8;0.8;0.8;0.8
0;001;3;B-119b;4;2;0.3;0.3;0.5;0.7;0.7
0;001;3;B-120;3;1.3;0.3;0.3;0.3;0.7;0.7
0;001;3;B-121;19;53.8;1;1.3;2.5;4.1;6.5
0;001;3;B-124p;5;18.5;1;2;2.5;4;9
0;001;3;B-125o;5;31.5;3.5;4.5;5;7.5;11
0;001;3;B-125p;2;4;2;2;2;2;2
0;001;3;B-126b;1;11;11;11;11;11;11
0;001;3;B-127;1;20;20;20;20;20;20
0;001;3;B-131;26;117;0.5;2.5;4;5;10
0;001;3;B-132;15;30;0.4;0.4;1;2.7;10
0;001;3;B-134o;22;360.7;3.3;7.5;14.7;22.5;37.5
0;001;3;B-134p;34;206;1;1;3;10;19
0;001;4;B-105;9;3.3;0.3;0.3;0.3;0.5;0.8
0;001;4;B-106;29;127;0.3;1;2.5;6;16.2
0;001;4;B-107a;76;407.6;0.3;2.3;3.4;6.4;17.7
0;001;4;B-107b;13;77.7;0.3;0.9;2.6;6.3;25.1
0;001;4;B-108a;4;38;4;6.7;9.9;12.3;14.3
0;001;4;B-108b;19;133.4;0.3;0.9;6.3;10.9;23.4
0;001;4;B-109;40;203.5;1.3;3;4.5;6.3;11
0;001;4;B-110;17;22;0.4;0.4;0.8;1.6;4
0;001;4;B-111;32;97.8;0.3;0.3;0.7;3.2;14.7
0;001;4;B-112ap;60;364.7;0.5;3;3.5;7.5;17.5
0;001;4;B-112b;32;213.6;0.4;0.6;2.8;11.4;23.2
0;001;4;B-112c;8;132;1;6.3;13.5;26.5;38.5
0;001;4;B-113;1;0.5;0.5;0.5;0.5;0.5;0.5
0;001;4;B-114;17;301.7;1.3;7;10.7;29.7;55.3
0;001;4;B-115;1;13.6;13.6;13.6;13.6;13.6;13.6
0;001;4;B-116o;10;24.5;0.3;0.3;1;4;7.8
0;001;4;B-116p;90;593.8;0.3;1;2.5;9.7;21.5
0;001;4;B-119a;4;12;0.4;0.6;1.4;5.4;8.8
0;001;4;B-119b;4;9;0.3;0.5;0.8;4;7
0;001;4;B-120;7;12.3;0.3;0.3;0.7;3;7
0;001;4;B-121;54;561.9;1;2.6;4;7.3;60.1
0;001;4;B-122;2;20.3;0.3;0.3;10.2;20;20
0;001;4;B-123;1;7;7;7;7;7;7
