vrai_hop;rdrg;mean;p5;p25;p50;p75;p95
0;221;20;7;11;15;23;49
0;222;9;2;4;6;10;27
0;223;12;3;6;9;14;29
0;224;10;2;4;7;12;28
0;225;4;2;3;4;5;10
0;226;4;1;2;3;4;10
0;227;5;1;3;4;7;13
0;228;4;1;2;3;4;8
0;229;13;1;4;8;15;39
0;240;10;1;3;5;12;34
0;241;8;1;3;6;10;22
0;242;8;1;2;5;10;23
0;243;6;1;2;3;7;18
0;244;7;1;3;6;9;18
0;245;9;1;3;7;11;23
0;246;10;1;4;8;13;28
0;247;8;1;3;6;10;25
0;248;11;2;4;8;14;28
0;249;4;1;2;3;5;11
0;250;6;1;2;4;7;17
0;260;19;3;9;14;23;52
0;261;16;2;7;13;21;39
0;262;13;3;6;9;15;33
0;263;6;2;3;4;6;14
0;264;13;1;4;9;16;40
0;280;13;1;5;10;17;38
0;281;11;1;3;7;14;33
0;282;10;2;4;7;12;26
0;283;8;1;2;5;10;26
0;284;9;1;3;6;11;23
0;300;41;10;17;27;49;116
0;301;26;8;14;19;29;65
0;302;17;8;11;14;18;34
0;303;13;6;9;11;16;26
0;304;11;4;7;9;12;25
0;305;42;5;14;30;56;121
0;306;14;2;6;9;16;43
0;307;7;1;3;4;8;21
0;308;26;6;12;18;31;72
0;309;17;2;4;9;20;59
0;310;8;2;4;6;9;20
0;311;5;1;1;2;5;17
0;312;21;1;4;11;30;72
0;313;5;1;2;3;5;16
0;314;5;2;2;3;5;11
0;315;5;1;2;3;5;16
0;316;3;1;1;2;3;7
0;317;4;1;2;2;4;12
0;318;4;1;2;2;4;11
0;319;4;1;2;2;4;13
0;320;6;1;2;3;6;23
0;340;17;1;4;10;23;52
0;341;19;1;6;13;25;53
0;342;6;1;1;2;6;29
0;343;17;2;6;12;21;47
0;344;16;2;5;11;22;47
0;345;14;2;5;9;16;43
0;346;10;1;3;6;12;30
0;347;7;1;2;4;9;23
0;348;11;1;3;7;13;34
0;349;9;1;2;5;10;32
0;350;8;1;2;5;9;26
0;351;7;1;2;4;8;23
0;360;28;2;7;19;39;84
0;361;7;1;2;3;8;25
0;362;9;3;6;8;10;17
0;363;4;1;2;3;5;9
0;364;6;1;2;3;5;17
0;380;24;3;10;18;31;67
0;381;10;2;5;7;11;27
0;382;11;1;3;6;12;37
0;383;9;2;4;6;10;24
0;384;6;1;1;2;7;25
0;385;6;1;2;4;7;18
0;400;36;4;12;25;47;115
0;401;12;5;7;10;12;30
0;402;24;2;6;12;31;74
0;403;5;2;3;4;6;10
0;404;5;2;3;4;5;8
0;405;10;2;3;5;11;36
0;420;9;2;4;7;11;25
0;421;8;1;2;5;10;26
0;422;9;1;3;6;11;29
0;423;6;1;2;4;7;17
0;424;9;1;3;5;11;27
0;440;20;10;13;16;22;42
0;441;21;4;12;18;26;46
0;442;15;6;9;11;16;37
0;443;10;2;5;8;12;27
0;444;3;1;2;3;3;6
0;445;8;2;3;4;9;24
0;446;5;1;2;3;5;12
0;447;8;1;2;3;8;30
0;460;13;1;4;9;16;39
0;461;10;1;3;6;13;34
0;462;8;1;2;5;11;25
0;463;8;2;4;6;9;22
0;464;3;1;2;3;4;8
0;465;3;1;2;2;4;8
0;466;6;1;2;4;7;17
0;467;6;1;2;3;6;18
0;468;6;1;2;4;7;19
0;480;12;6;8;10;13;21
0;481;5;1;2;4;6;14
0;482;8;3;4;6;8;20
0;483;3;1;2;2;3;6
0;484;5;1;1;2;7;16
0;500;10;1;2;5;11;35
0;501;5;1;2;4;6;14
0;510;11;5;7;9;13;26
0;511;14;3;8;11;16;37
0;512;10;3;7;8;11;22
0;513;6;2;3;5;8;11
0;514;6;2;3;5;8;12
0;515;4;1;2;2;4;10
0;516;3;1;2;2;3;6
0;517;3;1;1;2;2;6
0;518;8;1;2;4;10;28
0;530;11;1;3;5;12;39
0;531;5;1;3;5;6;12
0;532;3;1;1;2;3;10
0;540;9;5;7;8;9;14
0;541;6;2;5;6;7;10
0;542;7;3;5;6;7;12
0;543;3;1;1;2;3;6
0;544;2;1;1;1;2;4
0;560;6;3;5;5;6;7
0;561;5;1;2;4;6;10
0;562;3;1;2;3;4;7
0;563;6;1;2;4;7;21
0;564;2;1;1;2;2;5
0;565;2;1;1;1;2;7
0;566;4;1;2;3;5;12
0;580;2;1;2;2;3;4
0;581;2;1;2;2;3;5
0;582;102;102;102;102;102;102
0;583;74;49;49;74;99;99
0;590;93;2;76;113;127;139
0;591;49;1;2;54;91;113
0;592;77;23;36;86;104;139
0;593;54;1;29;57;81;110
0;600;71;24;48;68;85;110
0;601;43;1;18;44;65;87
0;602;38;5;18;35;56;77
0;603;33;9;20;32;45;58
0;610;68;13;39;56;104;128
0;611;28;1;13;26;38;63
0;612;25;6;13;21;38;53
0;613;27;8;17;28;36;47
0;614;20;3;10;18;27;42
0;620;44;3;17;31;52;140
0;621;21;2;7;14;25;63
0;622;16;5;10;14;21;32
0;623;15;4;8;16;19;31
0;624;8;1;2;6;12;23
0;625;17;3;9;16;24;36
0;626;12;1;6;11;17;27
0;630;27;7;13;20;29;82
0;631;31;4;11;20;39;72
0;632;8;2;3;5;8;27
0;633;10;1;3;7;14;32
0;634;10;1;5;8;12;28
0;635;8;1;2;5;10;31
0;636;7;1;3;6;9;19
0;637;6;1;2;4;7;13
0;638;4;1;2;3;4;12
0;639;7;1;2;4;8;22
0;640;4;1;2;3;5;13
0;650;12;4;6;9;12;33
0;651;6;1;2;3;6;19
0;660;9;2;4;7;10;22
0;661;6;1;2;4;7;19
0;662;6;1;3;5;8;14
0;663;8;1;2;5;9;23
0;664;6;1;2;4;7;17
0;680;18;2;6;12;23;56
0;681;15;2;3;8;19;47
0;682;13;2;4;8;14;40
0;683;8;1;2;4;8;33
0;690;19;1;4;14;29;48
0;691;11;1;3;6;12;38
0;692;12;1;3;6;15;43
0;693;4;1;2;3;4;8
0;694;10;1;3;6;13;35
0;710;22;2;7;15;28;73
0;711;17;2;6;11;21;48
0;720;13;1;5;9;16;38
0;721;9;2;4;6;11;25
0;722;6;1;2;4;7;16
0;723;4;1;2;3;5;9
0;724;9;1;3;5;10;28
0;740;29;3;10;21;39;82
0;750;13;1;3;9;18;41
0;751;16;1;6;11;20;47
0;752;10;1;2;7;13;32
0;753;16;1;6;12;22;49
0;754;11;1;4;8;14;29
0;755;9;1;3;6;11;25
0;756;9;1;2;5;11;31
0;757;23;2;9;17;29;66
0;758;6;1;1;3;7;22
0;759;17;2;5;10;19;54
0;760;4;1;1;1;2;17
0;770;4;1;1;2;4;13
0;771;14;2;7;11;16;41
0;772;11;4;7;9;13;30
0;773;7;1;1;5;9;23
0;774;6;1;1;2;6;22
0;775;8;1;1;4;11;28
0;776;10;1;2;6;13;31
0;790;12;1;2;5;14;45
0;791;9;1;2;4;10;30
0;792;8;1;2;3;7;35
0;810;7;1;1;3;7;26
0;811;3;1;1;2;3;9
0;812;5;1;1;2;5;19
0;813;6;1;2;3;6;17
0;814;13;1;2;6;15;50
0;815;5;1;1;2;4;23
0;830;18;1;1;5;15;83
0;831;111;69;69;110;152;152
0;832;21;1;4;12;32;73
0;833;11;1;3;6;13;31
0;840;7;1;2;4;8;27
0;850;13;1;2;3;9;64
0;860;32;4;13;22;40;93
0;861;8;1;2;5;10;26
0;862;3;1;1;1;2;12
0;871;61;9;22;44;77;191
0;872;37;3;16;24;50;90
0;873;11;1;3;7;11;46
0;890;33;4;20;29;42;90
0;891;18;1;4;9;22;64
0;892;14;1;5;9;17;34
0;893;9;1;3;6;10;25
0;894;6;1;3;5;8;13
0;910;34;4;15;26;44;100
0;911;26;1;9;18;35;81
0;930;16;1;4;10;20;51
0;931;12;1;5;9;13;33
0;950;22;2;5;13;29;74
0;951;26;3;7;19;35;78
0;952;16;1;4;9;20;56
0;955;8;1;2;4;8;33
0;956;12;1;4;7;15;44
