vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;34579;2538.93;2538.93;7061.54;24978.2;24978.2
0;001;2;179962;584.27;1405.67;2553.39;3982.86;8907.55
0;001;3;370753;865.53;2029.87;3566.56;5061.14;8904.28
0;001;4;1231971;2004.58;4405.28;7141.24;11313.4;26050.48
0;002;1;3506;3505.67;3505.67;3505.67;3505.67;3505.67
0;002;2;14562;4776.14;4776.14;4835.89;4950.42;4950.42
0;002;3;372590;1007.01;4005.83;4611.87;5861.07;11352.43
0;002;4;1025876;3665.24;5340.16;7600.03;10469.69;21555.78
0;003;1;1803075;1468.61;2789.91;4068.49;10074.92;16449.93
0;003;2;2917711;1841.83;2991.29;5084.52;11297.51;17395.83
0;003;3;1494952;2497.37;3605.93;8241.07;13450.48;22213.6
0;003;4;1984070;4308.04;8621.48;16586.62;27079.8;49854.49
0;004;1;6549;0;5.8;301.02;755.88;2881.4
0;004;2;60265;0;300.2;609.73;2033.05;7699.44
0;004;3;667718;244.44;1139.44;2182.3;3726.78;7256.75
0;004;4;7149395;594.4;2210.67;4114.67;7586.91;18042.12
0;005;1;1481;692.64;692.64;740.7;788.76;788.76
0;005;2;43109;716.22;1044.12;1670.87;3239.4;17526.01
0;005;3;186797;517.25;1009.28;2463.56;3837.24;8298.12
0;005;4;1338288;998.26;2096.5;3463.77;5910.01;14590.14
0;006;2;16751;5320.37;5320.37;5443.24;5987.63;5987.63
0;006;3;91106;3397.35;5269.26;6475.3;8594.35;19164.79
0;006;4;17817;17817.38;17817.38;17817.38;17817.38;17817.38
0;020;1;53380;31.48;69.68;120.62;237.2;775.51
0;020;2;50636;43.04;111.48;255.17;560.43;1613.29
0;020;3;177723;72.84;202.01;389.15;886.88;2206.04
0;020;4;372008;204.88;775.64;1663.19;2790.16;5064.37
0;021;1;323218;38.52;103.82;222.28;373.94;757.13
0;021;2;872364;61.24;188.35;343.78;520.95;1583.86
0;021;3;1188590;131.57;346.65;544.74;1012.69;2588.16
0;021;4;1443193;225.26;652.09;1324.53;2453.36;5666.18
0;022;1;19321;24.2;36.95;48.72;78.72;225.52
0;022;2;26321;25.04;43.28;67.76;132.76;309.72
0;022;3;74603;44.48;75.22;146.47;523.73;1931.2
0;022;4;46317;81.08;340.98;705.32;1934.23;4733.99
0;023;1;129125;2.12;30.52;44.04;77.83;364.72
0;023;2;100479;19.4;52.56;124.76;262.37;820.81
0;023;3;180288;48.64;157.36;350.34;1021.6;4091.58
0;023;4;228394;155.84;889.77;2221.24;5806.61;17778.79
0;024;1;247506;28.76;52.08;77.2;147.32;365.32
0;024;2;256725;33;62.68;95.44;175.64;465.44
0;024;3;576349;55.64;119.52;222.5;497.64;1189.32
0;024;4;240514;102.12;278.4;637.8;1219.73;2587.53
0;026;1;97246;1.48;16.48;31.12;50.64;178.77
0;026;2;92209;3.85;22.51;43.72;105.92;386.08
0;026;3;161713;21.24;69.26;170.76;435.53;1877.79
0;026;4;152826;87.04;451.61;1014.6;3910.53;6404.12
0;040;1;9202;0;8.72;41.02;95.27;314.56
0;040;2;37266;0;13.96;58.79;231.28;1016.52
0;040;3;69302;0.22;17.32;95.28;439.96;3248.89
0;040;4;35389;80.94;285.54;672.94;1515.68;4886.98
0;041;1;35970;1.92;34.32;72.2;138.81;529.4
0;041;2;378767;3.92;44.56;90.08;171.23;954.3
0;041;3;798848;20.4;76.44;149.34;357.36;3394.61
0;041;4;348224;43.39;168.72;373.01;1196.04;5178.17
0;042;1;889116;0;0.83;9.76;35.98;195.63
0;042;2;784921;0.28;9.8;30.4;69.64;230.32
0;042;3;524977;4.96;27.72;67.57;148.61;597.85
0;042;4;254047;16;108.2;313;724.13;3047.36
0;043;1;11251506;0;91.47;614.03;4332.2;26108.37
0;043;2;3467167;2.12;94.96;1506.08;4672.73;9662.34
0;043;3;349427;6.16;75.45;334.95;3562.88;7107.92
0;043;4;39717;209.52;455.89;761;3034.92;8215.79
0;044;1;46846;0;10.24;36.4;86;440.53
0;044;2;133394;1.76;19.8;62.76;145.16;667.7
0;044;3;422011;1.36;35.04;98.96;256.93;1009.55
0;044;4;250652;0;34.1;175.97;549.23;2112.14
0;045;1;145949;0.76;8.84;33.08;60.92;589.72
0;045;2;1265635;3.16;23.09;54.88;123.32;779.52
0;045;3;1274007;14.08;57.88;132.84;352.44;1056.84
0;045;4;747669;24.64;175.09;484.15;1032.04;2593.05
0;046;1;7682;0.16;10.96;38.24;63.28;142.68
0;046;2;25827;1.68;21.76;45.72;84;192.12
0;046;3;28892;3.6;49.6;83.62;145.72;912.04
0;046;4;4039;38.56;94.53;210.54;430.87;1262.54
0;047;1;98219;0.16;3.19;13.36;37.42;91.72
0;047;2;231188;1.12;9.31;28.28;58.5;155.4
0;047;3;118921;4.76;27.9;64.56;132.08;474.22
0;047;4;36442;25.8;96.28;171.26;567.4;1668.28
0;048;1;294452;0;3.96;21.48;52.45;272.96
0;048;2;1523281;0.94;18.65;60.84;1511.72;5765.42
0;048;3;676675;0.64;17.36;58.26;180.92;4071.82
0;048;4;73676;27.72;126.44;386.32;1410.18;3814.03
0;049;1;22868;1.32;104.56;207.28;383.86;623.39
0;049;2;1446199;0.12;151.2;2491.39;6674.81;10090
0;049;3;425252;100.59;323.98;749.52;4931.51;12256.54
0;049;4;193298;61;389.08;1236.91;4806.94;14607.24
0;050;1;33288;0.16;16.9;66.96;223.27;538.28
0;050;2;224847;0;38.71;154.8;360.18;1475.07
0;050;3;180772;31.28;146;397.89;856.42;2892.59
0;050;4;112517;173.12;515.83;1155.14;2277.64;10086.47
0;051;1;45565;0;12.68;31.82;60.76;196.91
0;051;2;67215;2.16;24.92;61.02;243.68;783.47
0;051;3;13396;15.48;54.92;208.26;621.48;1575.2
0;051;4;6882;4.12;227.89;698.9;1458.02;2108.06
0;052;1;13909;0;0;2.22;14.84;51.19
0;052;2;65237;0;3.56;24;58.24;248.72
0;052;3;164864;2.36;31.56;75.92;210.98;809.42
0;052;4;120390;32.44;113.44;297.65;661.27;2385.92
0;053;1;152218;0;0;1.76;13.28;62.56
0;053;2;371475;0;2.22;16.6;52.36;207.17
0;053;3;461050;0;5.84;37.28;128.12;626.7
0;053;4;398704;28.9;130.72;368.72;945.31;2687.71
0;054;1;133030;0;2.72;12.62;38.52;102.8
0;054;2;98202;0;5.04;22.65;53.71;148.84
0;054;3;33753;0.04;11.12;44.68;103.06;452.84
0;054;4;11383;6.14;79.58;120.01;496.23;3723.14
0;055;1;45435;0;4.34;17.82;46.94;142.52
0;055;2;172011;1.4;12.44;39.27;98.36;426.68
0;055;3;237766;3.8;34.16;99.94;261.99;1171.68
0;055;4;139706;47.56;226.94;494.78;947.36;3223.19
0;056;1;2961;0;1.86;9.92;27.66;89.08
0;056;2;4660;0.68;6.14;18.98;50.12;129.64
0;056;3;6483;4.84;50.12;118.5;281.68;691.48
0;056;4;1892;15.24;15.24;763.48;1112.8;1112.8
0;057;1;33326;0;0;0;3.82;23.8
0;057;2;54394;0;1.36;8.84;32.56;115.81
0;057;3;54503;0;24.1;60.42;139.01;700.92
0;057;4;21690;6.04;83.8;168.2;407.98;3307.76
0;058;1;261853;0;0;0;3.88;85.36
0;058;2;453220;0;0;9.44;58.7;260.84
0;058;3;386132;0.68;28.65;70.81;163.27;654.26
0;058;4;199985;17.08;123.92;313.8;790.32;2294.6
0;070;1;16907;14.68;29.38;42.32;62.48;149.62
0;070;2;18458;17.68;37.88;61.16;99.88;314.88
0;070;3;12311;20.72;79.8;184.85;331.84;1892.66
0;070;4;4951;197.35;354.77;1054.51;2120.79;2644.75
0;073;1;269859;6.24;15.96;24.84;35.76;96.88
0;073;2;98569;6.32;14.64;26.28;37.16;88.11
0;073;3;34087;6.96;16.64;30.86;56.64;370.28
0;073;4;3748;9.08;516.31;789.59;867.62;1565.3
0;080;1;12682;1.48;12.52;30.45;66.56;225.4
0;080;2;64793;8.47;42.87;113.5;205.19;524.86
0;080;3;33581;41.32;113.18;271.65;502.42;1855.05
0;080;4;7252;216.6;682.27;1014.28;1723.88;1861.62
0;082;1;74036;0;0.28;11.04;41.48;243.28
0;082;2;102798;0;4.28;25.23;73.7;288.48
0;082;3;69847;0.37;20.08;58.16;150.64;688.28
0;082;4;39390;17.24;127.64;422.99;1191.98;9316.79
0;089;1;116659;19.36;41.6;70.88;155.87;273.69
0;089;2;113855;23.6;53.52;87.66;171.29;458.31
0;089;3;142044;57.8;156.87;356.27;609.72;1619.47
0;089;4;81262;153.71;689.1;1258.3;2905.46;8675.19
0;090;1;4554;11.18;28.44;43.72;115.84;198.52
0;090;2;63421;26.56;129.92;255.04;476.25;1215.96
0;090;3;89046;178.74;402.63;657.27;1075.31;2717.95
0;090;4;63210;249.78;942.94;1606.32;2591.49;4584.44
0;091;1;558;20.72;23.96;79.04;137.79;217.4
0;091;2;96279;24.76;78.49;154.31;215.85;472.25
0;091;3;145516;98.63;246.68;361.89;564.64;1352.31
0;091;4;41972;241.12;831.08;1215.52;2266.34;4334.36
0;092;1;290060;28.52;48.16;66.44;89.46;198.71
0;092;2;172429;35.63;67.7;85.98;128.57;264.27
0;092;3;54192;37.2;75.8;94.87;172;574.08
0;092;4;25291;69.26;942.84;1703.2;3033.34;5061.46
0;093;1;236185;20.64;33.58;43.87;57.66;154.43
0;093;2;54004;22.36;36.36;50.5;91.4;295.83
0;093;3;14348;35.36;47.91;134.19;273.91;979.92
0;093;4;6011;119.34;372.9;546.51;1152.22;1748.76
0;095;1;5922;10.84;26.19;39.48;53.53;121.15
0;095;2;1616;13.08;35.16;44.76;60.15;112.32
0;095;3;328;43.55;64.91;68.52;74.71;76.65
0;097;1;305270;13.28;26.92;35.88;48.6;124.72
0;097;2;80587;15.91;29.72;42.85;82.06;242.6
0;097;3;19994;16.07;32.64;86.15;217.3;1386.77
0;097;4;38745;18.44;528.59;2834.32;10225.03;22303.98
0;098;1;682461;15.96;31.22;43.09;63.9;173.39
0;098;2;231778;13.21;34.8;55.36;127.59;304.02
0;098;3;144926;17.76;57.24;163.08;418.9;2757.18
0;098;4;141359;87.91;512.1;1101.03;2395.8;8050.73
0;110;1;37327;3.52;21.9;44.08;99.1;344.36
0;110;2;94253;3.8;22.28;50.68;126.85;1102.21
0;110;3;243171;9.72;60.48;151.86;410.36;2164.52
0;110;4;180932;60.96;299.91;735.4;1969.52;5386.76
0;111;1;63473;0;2.16;9.18;30.27;73.92
0;111;2;111218;0.36;6.36;21.64;49.05;118
0;111;3;69414;2.19;18.48;46.44;102.07;523.63
0;111;4;3037;31.92;55.56;117.96;224.24;465.68
0;113;1;294437;0;1.8;10.48;32.24;95.68
0;113;2;500909;0;5.46;19.12;48.6;157.68
0;113;3;378706;1.92;25.33;70.59;152.8;605.7
0;113;4;154255;15.64;127.53;320.61;775.64;2396.36
