vrai_hop;rdrg;SI;N;moy_gemid
0;082;1;1186;7.31
0;082;2;1234;6.06
0;082;3;315;6.11
0;082;4;14;18.16
0;089;1;1236;640.75
0;089;2;228;547.12
0;089;3;144;531.65
0;089;4;30;754.87
0;090;1;16;0
0;090;2;134;533.66
0;090;3;81;648.33
0;090;4;21;731.85
0;091;1;122;13.09
0;091;2;365;9035.75
0;091;3;65;786.77
0;091;4;21;494.63
0;092;1;2569;255.84
0;092;2;578;461.16
0;092;3;76;571.55
0;092;4;10;731.32
0;093;1;6015;79.22
0;093;2;670;70.67
0;093;3;58;74.71
0;093;4;10;210.17
0;095;1;690;18.82
0;095;2;113;11.87
0;095;3;8;129.25
0;095;4;1;0
0;097;1;6752;2.88
0;097;2;1000;3.99
0;097;3;60;16.41
0;097;4;7;75.5
0;098;1;12098;47.19
0;098;2;1881;40.28
0;098;3;264;138.94
0;098;4;53;267.08
0;110;1;439;30.88
0;110;2;695;44.05
0;110;3;566;73.99
0;110;4;128;138.87
0;111;1;2613;0.51
0;111;2;1900;1.13
0;111;3;340;4.1
0;111;4;13;12.73
0;113;1;8318;0.25
0;113;2;6133;1.74
0;113;3;849;4.35
0;113;4;54;28.87
0;114;1;2452;11.69
0;114;2;1228;9.79
0;114;3;447;8.68
0;114;4;65;23
0;115;1;30109;0.63
0;115;2;11997;0.45
0;115;3;807;3.55
0;115;4;113;28.3
0;120;1;650;409.58
0;120;2;996;410.94
0;120;3;493;442.76
0;120;4;177;653.67
0;121;1;1284;242.2
0;121;2;1795;297.52
0;121;3;856;295.31
0;121;4;279;454.54
0;130;1;38;11.08
0;130;2;184;18.47
0;130;3;617;36.62
0;130;4;841;68.25
0;131;1;63;11.48
0;131;2;203;22.9
0;131;3;443;23.5
0;131;4;78;23.68
0;132;1;25;0.86
0;132;2;39;2.21
0;132;3;24;0
0;132;4;10;0
0;133;1;227;25.01
0;133;2;359;1.41
0;133;3;553;7.11
0;133;4;244;56.7
0;134;1;908;1.35
0;134;2;2296;5.47
0;134;3;1540;11.35
0;134;4;345;17.59
0;135;1;1045;6.24
0;135;2;820;20.88
0;135;3;602;21.56
0;135;4;103;66.37
0;136;1;486;23.53
0;136;2;3250;26.37
0;136;3;3881;43.7
0;136;4;421;99.09
0;137;1;695;2.53
0;137;2;2253;6.33
0;137;3;3195;13.4
0;137;4;910;39.12
0;138;1;5675;0.09
0;138;2;4561;0.32
0;138;3;1138;0.88
0;138;4;63;5.12
0;139;1;8189;0.3
0;139;2;12214;1.98
0;139;3;10721;6.65
0;139;4;2352;33.43
0;140;1;3910;2.09
0;140;2;10369;2.42
0;140;3;11081;4.3
0;140;4;2555;14.86
0;141;1;3179;0.7
0;141;2;1680;1.21
0;141;3;641;7.56
0;141;4;80;2.65
0;142;1;313;7.88
0;142;2;718;8.67
0;142;3;578;12.49
0;142;4;118;32.07
0;143;1;1711;39.67
0;143;2;2386;32.03
0;143;3;1570;34.42
0;143;4;329;61.4
0;144;1;11257;1.85
0;144;2;9855;3.1
0;144;3;4743;4.66
0;144;4;448;20.11
0;160;1;5;1446.85
0;160;2;35;1692.41
0;160;3;47;2869.45
0;160;4;29;3101.56
0;161;1;484;13718.17
0;161;2;565;13472.87
0;161;3;464;14235.64
0;161;4;112;26143.49
0;162;1;76;3236.7
0;162;2;201;4662.02
0;162;3;392;4417.53
0;162;4;219;5045.92
0;163;1;591;3591.48
0;163;2;1300;4200.45
0;163;3;1451;4428.42
0;163;4;438;4963.39
0;165;1;135;1455.93
0;165;2;897;1529.63
0;165;3;684;1881.07
0;165;4;250;2643.83
0;166;1;350;1317.17
0;166;2;1872;1383.64
0;166;3;978;1517.19
0;166;4;189;1920.17
0;167;1;207;2862.83
0;167;2;291;2431.7
0;167;3;183;3209.2
0;167;4;79;2939.38
0;169;1;457;1095.51
0;169;2;1149;1412.65
0;169;3;665;1498.91
0;169;4;365;1833.32
0;170;1;46;4342.67
0;170;2;202;4721.91
0;170;3;129;4484.51
0;170;4;26;4531.67
0;171;1;3161;4698.7
0;171;2;3069;4741.77
0;171;3;941;4727.58
0;171;4;135;4591.76
0;173;1;9474;1417.05
0;173;2;7749;1482.1
0;173;3;2966;1351.05
0;173;4;685;1749.42
0;174;1;2992;1762.14
0;174;2;2787;1771.75
0;174;3;1066;1795.09
0;174;4;576;2417.02
0;175;1;13343;2110.62
0;175;2;6064;2134.83
0;175;3;1918;2146.48
0;175;4;350;2476.07
0;176;1;2188;3741.41
0;176;2;249;9850.04
0;176;3;259;8905.94
0;176;4;11;3921.51
0;177;1;530;1423.31
0;177;2;249;1984.01
0;177;3;88;1225.6
0;177;4;17;1206.23
0;180;1;3851;25.86
0;180;2;208;188.58
0;180;3;271;184.73
0;180;4;115;335.34
0;190;1;1810;70.73
0;190;2;3798;41.5
0;190;3;1902;37.85
0;190;4;644;177.83
0;191;1;6321;113.01
0;191;2;2594;117.91
0;191;3;3064;147.12
0;191;4;313;250.86
0;192;1;13250;62.34
0;192;2;6880;66.2
0;192;3;786;105.58
0;192;4;55;516.73
0;193;1;14;0.69
0;193;2;60;2.08
0;193;3;78;17.3
0;193;4;36;29.7
0;194;1;1655;11.76
0;194;2;9880;8.19
0;194;3;8001;14.1
0;194;4;1578;50.21
0;196;1;269;17.38
0;196;2;201;34.04
0;196;3;317;39.43
0;196;4;195;122.26
0;197;1;1879;93.18
0;197;2;2356;54.58
0;197;3;1811;47.34
0;197;4;286;77.65
0;198;1;2697;26.15
0;198;2;2444;24.12
0;198;3;732;35.37
0;198;4;125;55.45
0;199;1;1060;3.96
0;199;2;1248;5.47
0;199;3;322;10.95
0;199;4;23;26.34
0;200;1;247;21.32
0;200;2;566;29.38
0;200;3;421;56.62
0;200;4;66;24.02
0;201;1;8188;29.48
0;201;2;7848;66.57
0;201;3;3397;51.01
0;201;4;557;64.79
0;203;1;3507;0.64
0;203;2;1675;1.72
0;203;3;223;2.66
0;203;4;4;0
0;204;1;3953;2.87
0;204;2;4137;2.29
0;204;3;1187;14.34
0;204;4;53;32.78
0;205;1;59;10.02
0;205;2;126;1.4
0;205;3;70;4.24
0;205;4;12;1.8
0;206;1;150;97.3
0;206;2;463;90.61
0;206;3;287;74.31
0;206;4;56;101.59
0;207;1;2445;36.11
0;207;2;1639;51.34
0;207;3;860;13.66
0;207;4;186;59.14
0;220;1;760;278.88
0;220;2;967;440.98
0;220;3;1179;801.37
0;220;4;447;1002.81
0;221;1;4388;918.78
0;221;2;5166;816.28
0;221;3;4558;739.21
0;221;4;1388;811.42
0;222;1;1392;219.47
0;222;2;683;290.16
0;222;3;129;333.28
0;222;4;31;778.93
0;223;1;1438;230.5
0;223;2;953;250.71
0;223;3;347;311.22
0;223;4;92;393.75
0;224;1;824;109.64
0;224;2;442;138.54
0;224;3;208;162.83
0;224;4;86;200.36
0;225;1;9456;116.91
0;225;2;3449;164.04
0;225;3;247;273.7
0;225;4;39;169.06
0;226;1;7150;110.63
0;226;2;772;80.1
0;226;3;143;62.45
0;226;4;23;76.35
0;227;1;4208;418.18
0;227;2;1780;449.21
0;227;3;245;432.47
0;227;4;44;475.71
0;228;1;14106;416.1
0;228;2;3480;360.97
0;228;3;314;375.18
0;228;4;53;710.62
0;229;1;802;195.61
0;229;2;838;276.55
0;229;3;491;368.1
0;229;4;183;408.46
0;240;1;903;81.56
0;240;2;2789;142.89
0;240;3;2541;195.08
0;240;4;318;311.01
0;241;1;3137;7.47
0;241;2;3544;13.65
0;241;3;1771;32.31
0;241;4;310;96.43
0;242;1;189;5.27
0;242;2;401;45.95
0;242;3;260;77.33
0;242;4;71;156.63
0;243;1;4301;22.94
0;243;2;2963;44.7
0;243;3;933;80.21
0;243;4;106;217.42
0;244;1;4423;2.17
0;244;2;3609;6.63
0;244;3;1061;15.17
0;244;4;113;37.6
0;245;1;1133;5.41
0;245;2;1249;9.76
0;245;3;396;9.96
0;245;4;116;29.63
0;246;1;422;10.2
0;246;2;717;12.43
0;246;3;447;13.01
0;246;4;111;13.93
0;247;1;2936;5.56
0;247;2;3509;22.08
0;247;3;1622;39.86
0;247;4;254;100.34
0;248;1;1956;1.01
0;248;2;1804;8.19
0;248;3;846;10.22
0;248;4;168;59.5
0;249;1;13668;1
0;249;2;10412;2.59
0;249;3;3021;6.62
0;249;4;236;20.37
0;251;1;4025;2.49
0;251;2;2073;5.8
0;251;3;313;9.41
0;251;4;27;36.86
0;252;1;391;37.38
0;252;2;778;93.86
0;252;3;425;222.79
0;252;4;74;467.1
0;253;1;582;16.99
0;253;2;1045;28.58
0;253;3;693;36.55
0;253;4;125;46.32
0;254;1;12492;9.79
0;254;2;6384;24.6
0;254;3;2532;43.68
0;254;4;292;55.05
0;260;1;381;539
0;260;2;838;645.18
0;260;3;634;462.62
0;260;4;284;968.37
0;261;1;102;308.47
0;261;2;247;284.42
0;261;3;189;505.43
0;261;4;62;678.13
0;262;1;361;195.42
0;262;2;414;161.1
0;262;3;143;221.69
0;262;4;74;273.42
0;263;1;12681;218.78
0;263;2;5141;228.69
0;263;3;635;252.73
0;263;4;115;347
0;264;1;244;168.26
0;264;2;300;300.2
0;264;3;306;384.71
0;264;4;122;506.76
0;279;1;93;25.68
0;279;2;591;48.41
0;279;3;731;62.13
0;279;4;178;120.98
0;280;1;209;24.19
0;280;2;1255;33.26
0;280;3;1746;35.35
0;280;4;452;86.06
0;281;1;351;187.42
0;281;2;1831;210.99
0;281;3;2042;268.87
0;281;4;295;471.68
0;282;1;2418;51.79
0;282;2;2791;82.9
0;282;3;965;93.52
0;282;4;225;140.26
0;283;1;988;30.66
0;283;2;1176;62.14
0;283;3;802;49.54
0;283;4;143;159.18
0;284;1;3448;137.25
0;284;2;4507;195.1
0;284;3;2080;248.16
0;284;4;395;385.7
0;301;1;12087;1631.72
0;301;2;10752;1632.16
0;301;3;2897;1789.57
0;301;4;433;1902.74
0;302;1;12797;2653.65
0;302;2;7409;2802.98
0;302;3;752;3054.26
0;302;4;79;3113.59
0;303;1;134;5550.54
0;303;2;110;6537.95
0;303;3;42;6873.67
0;303;4;4;7098.91
0;304;1;6181;2835.31
0;304;2;2139;3248.46
0;304;3;692;3354.61
0;304;4;40;4832.2
0;305;1;49;27.45
0;305;2;224;46.2
0;305;3;409;110.43
0;305;4;286;667.16
0;308;1;2474;649.29
0;308;2;4663;749.63
0;308;3;2695;868.48
0;308;4;486;982.76
0;309;1;1660;225.13
0;309;2;671;521.96
0;309;3;237;701.65
0;309;4;39;643.29
0;310;1;13438;89.18
0;310;2;4225;523.31
0;310;3;758;1790.77
0;310;4;60;853.88
0;312;1;137;27.96
0;312;2;91;29.32
0;312;3;66;263.31
0;312;4;22;351.73
0;313;1;17621;286.33
0;313;2;3698;462.43
0;313;3;692;593.46
0;313;4;99;689.64
0;314;1;12212;249.02
0;314;2;2074;199.7
0;314;3;821;180.4
0;314;4;292;879.89
0;315;1;25005;249.41
0;315;2;8825;1031.36
0;315;3;833;910.28
0;315;4;106;1204.95
0;316;1;5113;141.86
0;316;2;681;146.02
0;316;3;71;99.89
0;316;4;4;45.31
0;317;1;5997;44.6
0;317;2;699;68.61
0;317;3;151;145.06
0;317;4;35;219.87
0;320;1;6227;201.24
0;320;2;1568;420.77
0;320;3;291;336.17
0;320;4;53;427.33
0;321;1;5533;1403.23
0;321;2;1231;1246.48
0;321;3;176;1524.07
0;321;4;45;2662.35
0;340;1;353;18.44
0;340;2;647;40.62
0;340;3;314;58.83
0;340;4;70;107.68
0;341;1;627;0.82
0;341;2;1454;1.98
0;341;3;1390;3.96
0;341;4;108;20.1
0;342;1;4969;8.08
0;342;2;2357;10.91
0;342;3;969;12.41
0;342;4;123;42.54
0;343;1;189;25.51
0;343;2;775;18.38
0;343;3;1047;22.14
0;343;4;73;49.74
0;344;1;264;1.44
0;344;2;526;3.48
0;344;3;355;6.96
0;344;4;65;25.66
0;346;1;1416;3.84
0;346;2;1335;8
0;346;3;612;21.24
0;346;4;91;72.16
0;347;1;11122;11.89
0;347;2;6538;7.83
0;347;3;2946;11.25
0;347;4;286;27.82
0;349;1;943;6.71
0;349;2;770;13.65
0;349;3;252;27.47
0;349;4;39;10.1
0;351;1;4834;16.2
0;351;2;4907;14.57
0;351;3;2261;26.08
0;351;4;219;33.56
0;361;1;2489;19.53
0;361;2;523;26.49
0;361;3;300;188.89
0;361;4;59;247.8
0;362;1;4754;117.3
0;362;2;1261;126.89
0;362;3;78;104.24
0;362;4;8;184.7
0;363;1;11905;63.73
0;363;2;1050;71.91
0;363;3;243;90.26
0;363;4;6;51.15
0;364;1;6691;21.18
0;364;2;1457;357.32
0;364;3;565;713.61
0;364;4;108;813.01
0;380;1;169;0.09
0;380;2;873;4.14
0;380;3;1055;14.83
0;380;4;199;27.67
0;381;1;422;3.67
0;381;2;522;4.69
0;381;3;298;5.59
0;381;4;39;14.82
0;382;1;101;90.59
0;382;2;430;46.39
0;382;3;530;60.25
0;382;4;39;122.1
0;383;1;5160;0.89
0;383;2;3489;1.4
0;383;3;1662;5.83
0;383;4;231;25.56
0;384;1;3614;0.81
0;384;2;2833;5.27
0;384;3;1442;3.82
0;384;4;167;16.77
0;385;1;3076;4.19
0;385;2;1238;2.58
0;385;3;362;6.66
0;385;4;39;16.55
0;401;1;266;244.56
0;401;2;206;60.53
0;401;3;72;231.37
0;401;4;21;327.41
0;403;1;7829;1090.24
0;403;2;3240;1126.74
0;403;3;190;1153.15
0;403;4;68;1637.94
0;404;1;5349;269.31
0;404;2;1732;283.34
0;404;3;130;313.07
0;404;4;16;333.3
0;405;1;249;262.45
0;405;2;207;622.24
0;405;3;130;667.71
0;405;4;43;550.34
0;420;1;6897;1.7
0;420;2;2717;2.95
0;420;3;1908;9.87
0;420;4;277;30.69
0;421;1;2497;6.77
0;421;2;1974;8.14
0;421;3;1158;19.55
0;421;4;105;36.47
0;422;1;800;0.19
0;422;2;1840;4.77
0;422;3;1381;10.2
0;422;4;198;45.47
0;423;1;141;22.99
0;423;2;221;7.96
0;423;3;114;4.71
0;423;4;9;64.76
0;424;1;1505;2.68
0;424;2;1019;5.73
0;424;3;571;11.42
0;424;4;64;24.18
0;425;1;636;0.65
0;425;2;1950;4
0;425;3;1505;8.89
0;425;4;269;36.62
0;440;1;14;64.92
0;440;2;208;76.23
0;440;3;225;114.04
0;440;4;31;322.35
0;441;1;122;132.25
0;441;2;265;467.02
0;441;3;576;562.64
0;441;4;109;757.13
0;442;1;777;302.78
0;442;2;781;322.69
0;442;3;273;406.63
0;442;4;66;466.52
0;443;1;1472;182.76
0;443;2;843;214.18
0;443;3;480;255.4
0;443;4;126;462.5
0;444;1;495;119.87
0;444;2;956;126.99
0;444;3;300;189.31
0;444;4;32;260.63
0;445;1;1334;188.75
0;445;2;403;1610.57
0;445;3;115;336.93
0;445;4;20;66.54
0;446;1;9978;74.59
0;446;2;6015;95.21
0;446;3;624;125.72
0;446;4;74;178.47
0;447;1;270;1004.46
0;447;2;646;749.31
0;447;3;301;580.85
0;447;4;73;1161.78
0;460;1;279;62.88
0;460;2;1339;34.38
0;460;3;2430;33.48
0;460;4;440;74.46
0;461;1;169;29.85
0;461;2;503;31.24
0;461;3;541;38.5
0;461;4;60;50.38
0;462;1;267;1.97
0;462;2;333;2.17
0;462;3;196;29.65
0;462;4;33;130.74
0;463;1;6684;1.35
0;463;2;6841;5.63
0;463;3;4239;10.05
0;463;4;638;27.9
0;465;1;6604;40.65
0;465;2;4625;56.33
0;465;3;293;84.04
0;465;4;44;147.13
0;466;1;474;16.49
0;466;2;922;46.89
0;466;3;1191;41.29
0;466;4;180;58.03
0;468;1;5024;22.62
0;468;2;3624;33.28
0;468;3;1745;22.25
0;468;4;226;56.73
0;480;1;3121;547.06
0;480;2;956;672.63
0;480;3;144;517.7
0;480;4;32;705.48
0;481;1;890;43.21
0;481;2;286;1398.23
0;481;3;42;218.56
0;481;4;5;417.42
0;482;1;4887;24.48
0;482;2;2474;38.28
0;482;3;391;60.34
0;482;4;62;306.79
0;483;1;2654;35.06
0;483;2;170;46.82
0;483;3;41;105.2
0;483;4;8;498.46
0;484;1;633;11.23
0;484;2;749;48.87
0;484;3;227;83.94
0;484;4;15;436.95
0;500;1;163;9.81
0;500;2;392;20.17
0;500;3;322;24.37
0;500;4;38;48.09
0;501;1;2030;4.84
0;501;2;1497;4.96
0;501;3;479;5.57
0;501;4;64;36.47
0;510;1;1029;294.94
0;510;2;721;400.17
0;510;3;192;750.01
0;510;4;46;1021.57
0;511;1;140;175.5
0;511;2;239;359.23
0;511;3;98;677.43
0;511;4;24;549.74
0;512;1;481;235.96
0;512;2;292;243.7
0;512;3;59;289.37
0;512;4;7;234.6
0;513;1;11732;158.72
0;513;2;3007;179.45
0;513;3;220;237.85
0;513;4;23;569.35
0;514;1;6750;377.58
0;514;2;1553;488.73
0;514;3;53;343.42
0;514;4;5;824.24
0;517;1;467;25.49
0;517;2;197;52.71
0;517;3;27;58
0;517;4;3;240.65
0;518;1;1774;66.97
0;518;2;685;129.17
0;518;3;131;286.91
0;518;4;26;476.89
0;519;1;4214;159.54
0;519;2;829;165.03
0;519;3;47;215.59
0;519;4;6;514.11
0;530;1;157;40.48
0;530;2;382;39.51
0;530;3;507;63.96
0;530;4;56;79.16
0;531;1;768;1.71
0;531;2;264;6.5
0;531;3;60;7.73
0;531;4;10;17.16
0;532;1;1698;24.54
0;532;2;652;34.88
0;532;3;94;22.67
0;532;4;7;3.77
0;540;1;15879;0.44
0;540;2;6415;1.2
0;540;3;1991;11.89
0;540;4;72;79.59
0;541;1;128;4.33
0;541;2;239;0.42
0;541;3;55;37.79
0;541;4;3;327.09
0;542;1;138;0
0;542;2;144;0
0;542;3;65;13.53
0;542;4;5;338.39
0;544;1;1548;3.63
0;544;2;488;8.04
0;544;3;66;37.83
0;544;4;6;92.18
0;545;1;1069;153.5
0;545;2;251;159.81
0;545;3;24;147.73
0;545;4;3;118.86
0;546;1;346;25.38
0;546;2;136;24.5
0;546;3;31;53.31
0;546;4;3;19.54
0;560;1;61055;0.08
0;560;2;29720;0.28
0;560;3;3755;0.6
0;560;4;36;74.01
0;561;1;882;3.69
0;561;2;682;3.88
0;561;3;105;4.69
0;561;4;4;386.42
0;563;1;4689;0
0;563;2;1384;0.24
0;563;3;116;0
0;564;1;820;0.24
0;564;2;263;3.14
0;564;3;34;0
0;564;4;2;9.59
0;565;1;785;0
0;565;2;83;0
0;565;3;4;0
0;566;1;6363;0.64
0;566;2;4535;1.77
0;566;3;632;3.69
0;566;4;13;47.26
0;580;1;103;0.7
0;580;2;41;6.72
0;580;3;31;2.33
0;580;4;9;54.71
0;581;1;9;0
0;581;2;2;0
0;581;3;3;0
0;581;4;1;0
0;583;2;1;1492.39
0;583;3;3;1941.88
0;583;4;6;3685.74
0;588;2;1;174.55
0;588;3;5;489.47
0;588;4;54;656.97
0;589;1;2;0
0;589;2;5;14.46
0;589;3;3;48.2
0;589;4;4;14.66
0;591;2;2;144.6
0;591;3;11;38.19
0;591;4;59;50.57
0;593;1;9;37.13
0;593;2;20;50.61
0;593;3;54;46.13
0;593;4;79;60.59
0;602;1;8;27.11
0;602;2;27;18.74
0;602;3;72;55.83
0;602;4;64;56.39
0;603;1;13;11.12
0;603;2;19;49.47
0;603;3;13;27.81
0;603;4;4;72.3
0;607;1;22;55.25
0;607;2;70;49.62
0;607;3;102;36.11
0;607;4;53;33.22
0;608;1;40;29.34
0;608;2;56;14.2
0;608;3;23;9.43
0;608;4;5;64.1
0;609;2;8;692.6
0;609;3;25;617.88
0;609;4;47;781.94
0;611;1;22;6.57
0;611;2;41;14.11
0;611;3;60;28.07
0;611;4;25;48.15
0;612;1;38;9.51
0;612;2;77;22.54
0;612;3;99;55.23
0;612;4;25;114.04
0;613;1;11;0
0;613;2;26;30.59
0;613;3;5;49.37
0;613;4;1;0
0;614;1;224;9.04
0;614;2;149;14.26
0;614;3;24;27.11
0;614;4;6;29.31
0;621;1;20;7.45
0;621;2;34;17.01
0;621;3;29;32.41
0;621;4;13;0
0;622;1;35;20.66
0;622;2;49;20.66
0;622;3;71;46.76
0;622;4;26;45.17
0;623;1;19;0
0;623;2;16;4.52
0;623;3;4;18.07
0;625;1;59;3.44
0;625;2;55;5.65
0;625;3;13;5.56
0;625;4;2;0
0;626;1;88;4.48
0;626;2;86;4.56
0;626;3;89;4.87
0;630;1;2;0
0;630;2;12;528.97
0;630;3;26;1073.18
0;630;4;51;1698.71
0;631;1;3;24.1
0;631;2;37;339.63
0;631;3;45;413.32
0;631;4;43;450.35
0;633;1;57;2.54
0;633;2;87;6.6
0;633;3;84;17.44
0;633;4;63;29.18
0;634;1;29;0
0;634;2;73;6.37
0;634;3;92;18.9
0;634;4;79;56.15
0;636;1;60;0.48
0;636;2;53;2.73
0;636;3;18;10.53
0;636;4;5;61.3
0;639;1;171;2.67
0;639;2;125;5.79
0;639;3;60;17.58
0;639;4;11;134.73
0;640;1;403;1.75
0;640;2;312;1.34
0;640;3;152;0.48
0;640;4;1;0
0;650;1;125;426.65
0;650;2;82;445.68
0;650;3;51;388.87
0;650;4;24;401.49
0;651;1;546;53.58
0;651;2;82;175.23
0;651;3;46;234.31
0;651;4;16;633.87
0;660;1;467;1.09
0;660;2;1772;4.17
0;660;3;1363;7.34
0;660;4;239;45.01
0;661;1;531;0.78
0;661;2;321;3.91
0;661;3;167;17.51
0;661;4;28;7.49
0;662;1;344;0.92
0;662;2;194;4.6
0;662;3;58;4.22
0;662;4;7;15.69
0;663;1;3374;13.84
0;663;2;4001;15.43
0;663;3;2161;20.95
0;663;4;295;39.14
0;680;1;204;420.48
0;680;2;314;511.33
0;680;3;220;544.24
0;680;4;93;670.98
0;681;1;1413;83.17
0;681;2;907;94.54
0;681;3;311;219.57
0;681;4;98;301.63
0;690;1;167;22.43
0;690;2;282;29.85
0;690;3;395;50.64
0;690;4;243;81.95
0;691;1;676;45.22
0;691;2;1143;33.53
0;691;3;799;43.61
0;691;4;215;73.21
0;692;1;286;29.5
0;692;2;579;18.25
0;692;3;115;21.18
0;692;4;10;125.59
0;693;1;3512;41.19
0;693;2;19966;32.31
0;693;3;4257;34.56
0;693;4;346;65.04
0;694;1;366;30.91
0;694;2;1000;25.2
0;694;3;811;60.77
0;694;4;123;52.05
0;710;1;169;47.87
0;710;2;219;295.13
0;710;3;395;613.42
0;710;4;446;521.12
0;711;1;484;73.5
0;711;2;574;87.99
0;711;3;307;285.02
0;711;4;132;593.25
0;720;1;462;1.49
0;720;2;2195;14.68
0;720;3;3530;31.69
0;720;4;2505;58.88
0;721;1;1539;8.88
0;721;2;1411;16.52
0;721;3;744;58.4
0;721;4;241;134.75
0;722;1;1507;1.34
0;722;2;1367;2.95
0;722;3;497;8.67
0;722;4;45;13.75
0;723;1;4018;0.09
0;723;2;2717;0.42
0;723;3;718;3.8
0;723;4;59;26.91
0;724;1;1012;0.21
0;724;2;1003;1.74
0;724;3;701;6.83
0;724;4;159;30.91
0;740;1;49;758.88
0;740;2;110;573.75
0;740;3;112;870.02
0;740;4;30;790.07
0;750;1;210;0.6
0;750;2;165;0.33
0;750;3;33;4.11
0;750;4;3;86.07
0;751;1;805;0.14
0;751;2;2067;0.85
0;751;3;606;4.88
0;751;4;80;8.79
0;752;1;160;0.04
0;752;2;257;0.45
0;752;3;31;5.76
0;752;4;2;0
0;753;1;272;0.03
0;753;2;351;1.09
0;753;3;64;2.21
0;753;4;8;10.2
0;754;1;1681;0.35
0;754;2;1884;1.73
0;754;3;421;7.23
0;754;4;13;19.07
0;755;1;959;0.34
0;755;2;476;1.07
0;755;3;72;3.08
0;755;4;2;3.6
0;756;1;1706;0.38
0;756;2;676;1.19
0;756;3;207;3.54
0;756;4;18;28.83
0;757;1;1327;0.49
0;757;2;1721;1.57
0;757;3;1302;4.31
0;757;4;149;22.52
0;758;1;327;1.45
0;758;2;275;1.21
0;758;3;51;0.42
0;758;4;4;0
0;759;1;81;6.13
0;759;2;144;3.62
0;759;3;87;8.28
0;759;4;11;1.96
0;760;1;2849;0.47
0;760;2;916;0.99
0;760;3;223;2.82
0;760;4;9;16.43
0;770;1;350;0.2
0;770;2;292;0.77
0;770;3;62;2.1
0;770;4;7;0
0;772;1;642;2.11
0;772;2;640;5.7
0;772;3;131;14.13
0;772;4;5;45.52
0;773;1;108;0.13
0;773;2;214;0.44
0;773;3;63;13.03
0;773;4;8;0.9
0;774;1;51;0.14
0;774;2;118;0.24
