vrai_hop;rdrg;SI;total;p5;p25;p50;p75;p95
0;001;1;769;768.68;768.68;768.68;768.68;768.68
0;001;2;8250;8249.61;8249.61;8249.61;8249.61;8249.61
0;001;3;128855;807.87;1747;2075.19;4269.77;18626.42
0;001;4;1209164;1622.96;2874.95;5334.05;12059.14;25185.98
0;002;2;2901;2900.74;2900.74;2900.74;2900.74;2900.74
0;002;3;94584;1935.64;3206.6;5196.59;7703.95;19765.64
0;002;4;1438940;3729.76;5721.88;8771.36;12015.11;38659.91
0;003;1;113507;53;91.7;141.72;4086.55;13799.11
0;003;2;304659;47.19;235.6;3531.79;5486.81;13506.83
0;003;3;1236820;2332.97;4040.1;5173.01;8195.52;14981.43
0;003;4;4962143;2636.17;4822.08;8223.02;14913.86;38640.42
0;004;1;4876;269.86;284.22;456.64;1370.91;2494.82
0;004;2;66846;60.04;333.93;783.56;1898.11;4707.44
0;004;3;557785;309.64;1236.49;2540.68;4832.16;8972.7
0;004;4;17668673;1284.94;3510.9;6246.32;10252.34;22828.02
0;005;1;30591;48.64;199.18;395.7;548.8;2045.49
0;005;2;95296;72.4;326.63;491.9;836.08;1997.87
0;005;3;145601;183.48;486;749.77;1256.5;3244.15
0;005;4;677803;604.48;1207.98;2242.49;4631.72;11876.09
0;020;1;21765;32.96;88.44;158.64;261.43;562.76
0;020;2;62409;47.98;126.76;223.99;468.73;1108.15
0;020;3;116758;99.92;279.89;478.35;1032.65;1747.74
0;020;4;551823;340.66;778.98;1569.68;2948.9;6561.21
0;021;1;380439;31.09;127.09;285.18;488.75;828.44
0;021;2;793946;85.72;258.84;433.42;628.76;1259.06
0;021;3;833835;196.95;460.17;714.95;1137.39;2531.16
0;021;4;2020806;333.97;881.07;1762.92;3269.45;7444.36
0;022;1;17276;34.44;59.63;79.45;110.95;285.73
0;022;2;54826;40.52;68.89;110.53;173.85;620.12
0;022;3;78049;33.56;121.78;253.7;704.72;3163.04
0;022;4;230502;145.93;623.2;1624.87;3419.65;6064.78
0;023;1;74093;6.82;44.2;80.32;143.83;371.38
0;023;2;135548;21.88;75.02;153.51;325.54;1315.12
0;023;3;166122;52.53;248.89;492.45;1261.16;2482.1
0;023;4;152431;429.21;987.68;1934.74;3672.28;8080.62
0;024;1;135847;48.28;81.56;112.34;154.86;263.92
0;024;2;399834;59.98;94.2;128.38;188.72;345.11
0;024;3;283300;78.68;146;244.48;422.71;1202.62
0;024;4;174377;199.65;477.16;983.68;2097.39;5965.9
0;025;1;120757;2.72;16.84;36.21;57.13;125.18
0;025;2;34494;5.92;31.94;57.96;130.52;448.96
0;025;3;49142;7.04;32.16;91.58;404.93;5151.42
0;025;4;6359;20.8;61.56;171.64;658.3;3033.31
0;026;1;78532;2.4;53.44;70.16;119.15;305.72
0;026;2;143502;7.96;54.02;106.6;204.68;750.24
0;026;3;180789;30.34;144.54;282.09;566.68;1844.57
0;026;4;203649;135.6;447.56;804.12;2064.14;6093.57
0;040;1;15840;0;3.24;27.1;89.84;590.56
0;040;2;40072;0;7;56.5;144.87;830.9
0;040;3;56077;3.44;49.48;137.96;324.81;1654.77
0;040;4;51582;3.88;148.77;576.11;1405.37;2945.87
0;041;1;51023;0;57.2;107.72;175.36;366.16
0;041;2;391410;10.97;74.35;148.8;294.25;922.44
0;041;3;640192;36.26;147.55;303.21;640.07;2297.16
0;041;4;385045;117.84;395.4;784.43;1571.08;4330.36
0;042;1;146657;0;0.96;19.49;66.54;209.26
0;042;2;648499;0;19.43;57.89;126.69;360.04
0;042;3;809335;7.74;53.38;126.51;265.17;811.08
0;042;4;449683;49.8;184.52;386.07;1034.22;3222.59
0;043;1;231275;0;18.83;191.6;321.56;463.82
0;043;2;185886;0;55.68;209.43;360.78;555.93
0;043;3;69315;4.51;66.05;207.76;434.84;1202.46
0;043;4;23772;37.76;114.74;406.48;857.23;3781.48
0;044;1;31560;0;8.2;34.62;107.08;310.76
0;044;2;154265;3.26;29.32;84.24;195.51;632.95
0;044;3;434520;4.48;47.25;154.1;380.19;1127.28
0;044;4;654425;37.96;253.02;627.56;1377.4;3786.17
0;045;1;80278;1.68;16.51;54.47;105.76;287.56
0;045;2;1039159;7;40.16;90.71;169.76;529.63
0;045;3;1245129;20.48;82.49;166.53;367.95;1084.55
0;045;4;2004715;50.62;256.34;598.35;1229.99;2933.76
0;046;1;29707;0;18;64.88;92.94;184.32
0;046;2;169109;3.87;32.32;78.48;132.99;314.28
0;046;3;154133;13.02;59.39;128.52;249.17;900.28
0;046;4;196290;39.93;221.33;512.52;1231.16;3014.95
0;047;1;52336;0;7.52;23.69;61.28;128.05
0;047;2;350680;2.61;17.64;47.88;94.4;209.45
0;047;3;251272;8.82;40.16;92.69;180.85;582.27
0;047;4;103570;38.61;142.54;355.58;1026.83;2792.21
0;048;1;170843;0;7.31;23.52;65.8;293.44
0;048;2;298308;0.46;16.19;39.95;88.36;298.8
0;048;3;2679039;0;30.31;115.89;1425.14;5986.61
0;048;4;210284;32.28;210.4;615.59;1819.57;6493.71
0;049;1;36965;14.62;115.41;236.08;439.74;863.06
0;049;2;846248;0;93.92;745.31;5045.95;7736.36
0;049;3;336611;60.15;286.7;743.01;3911.44;8110.69
0;049;4;379149;111.68;424.88;1141.22;3145.48;10710.74
0;050;1;51988;2.07;50.6;146.69;335.86;842.38
0;050;2;101531;0;50.72;167.39;443.85;1384.91
0;050;3;114631;17.76;312.53;698.24;1438.07;3092.53
0;050;4;169503;190.31;759.24;1338.42;2423.04;11638.85
0;051;1;49836;0;12.57;40.04;92.46;333.95
